Raman shift cm-1,4ATP_100pM_rep3_acc1_processed_intensity
-93.47115107,-3.3021413832306834
-87.69374369,11.788207715740498
-81.9253076,-10.85981836515213
-76.16582701,4.6540329925197526
-70.41528615,57.6884603624153
-64.67366933,43.72647774305861
-58.94096086,-12.760712372460148
-53.21714512,-3.387626919895638
-47.50220652,28.04670673985646
-41.79612954,12.122629510396052
-36.09889866,29.32295409572265
-30.41049843,86.07841222625649
-24.73091343,75.61475957659633
-19.0601283,18.538824611863618
-13.39812769,-19.582017359844315
-7.744896327,-30.26398145311282
-2.100418946,14.451361865488593
3.535319659,67.0738477677661
9.162334658,41.0870317984228
14.78064118,-7.914319728238297
20.39025432,-8.692183989684395
25.99118913,8.82365874255595
31.58346061,18.69316467052522
37.16708375,15.215408681371741
42.74207347,-1.9511613915573207
48.30844468,-8.001681991393411
53.86621222,8.435390934641418
59.41539093,42.59826311843187
64.95599558,99.69254075952938
70.48804091,160.74030512543402
76.01154164,177.2109954205265
81.52651243,157.9603135114703
87.03296792,169.14210262907795
92.5309227,201.38987226982078
98.02039134,208.5292130424234
103.5013884,251.6917601389888
108.9739282,343.122099208543
114.4380255,353.80120845979025
119.8936944,325.6389462139357
125.3409495,415.87878060299215
130.779805,521.710453179679
136.2102753,518.4463757633621
141.6323747,522.8838528327528
147.0461174,591.9849362444698
152.4515176,639.7055299306144
157.8485895,646.7474947138294
163.2373472,677.4513191670392
168.6178049,768.4509037669858
173.9899766,853.4762836427822
179.3538764,883.9344668606632
184.7095182,931.2301758426074
190.0569161,999.3084511418325
195.396084,1005.3080987047114
200.7270358,987.8536615889577
206.0497854,1034.4466628525802
211.3643466,1138.7532513698484
216.6707333,1248.933094481297
221.9689593,1292.802741849771
227.2590382,1261.477870590224
232.5409839,1276.8992842265639
237.8148101,1369.9503171447275
243.0805303,1416.9770321080468
248.3381582,1426.3024802728671
253.5877075,1496.9627839203931
258.8291917,1574.3488270485875
264.0626244,1601.424987902923
269.288019,1630.8695368172596
274.5053891,1668.9448343871045
279.7147481,1710.007504941467
284.9161094,1777.8622019394593
290.1094865,1771.3787587058696
295.2948927,1528.7790353598652
300.4723414,1073.7315654418724
305.6418459,612.0208720217646
310.8034194,295.83350947859225
315.9570752,102.74285204410705
321.1028267,-5.044826208042129
326.2406869,11.975888271319684
331.370669,79.46796562338308
336.4927863,45.80805346497313
341.6070517,-27.908759928436538
346.7134786,5.915470107499345
351.8120798,88.86218764927199
356.9028684,102.29287562474698
361.9858576,78.77455266745928
367.0610602,93.65316094431587
372.1284892,150.42349376029247
377.1881577,320.19744735221633
382.2400784,792.5231956836229
387.2842644,1477.256188272925
392.3207284,1849.657410043221
397.3494833,1616.7337330909602
402.370542,1094.2394241247214
407.3839172,649.402609500862
412.3896217,344.07514086385225
417.3876683,170.9562883577799
422.3780697,115.36076057638681
427.3608386,67.1616666574772
432.3359876,-4.700503360447385
437.3035295,-12.305727636525745
442.2634769,11.27891291587741
447.2158423,0.2437648679012927
452.1606383,20.149215417915297
457.0978776,57.313330657927466
462.0275727,30.179430251823568
466.9497361,-7.527727291338076
471.8643802,19.878931378174705
476.7715176,92.4854428925391
481.6711608,122.88048404439081
486.5633221,72.7570618898342
491.448014,55.12996145362966
496.3252488,97.96559014388768
501.195039,75.50835903504003
506.0573969,7.514072023875137
510.9123349,-20.574179643844303
515.7598651,-14.337317478941308
520.6,30.35252089776478
