Raman shift cm-1,4ATP_1nM_rep3_acc4_processed_intensity
-93.47115107,-18.55333916339383
-87.69374369,33.483799148759395
-81.9253076,11.046297337918322
-76.16582701,-31.558205298095274
-70.41528615,82.26416642436831
-64.67366933,2.6271856348107576
-58.94096086,48.14842774845806
-53.21714512,15.728981127282395
-47.50220652,18.213504207417543
-41.79612954,136.45043916341876
-36.09889866,-87.72584071431714
-30.41049843,18.484672403451725
-24.73091343,32.51402897220146
-19.0601283,-10.777500310964172
-13.39812769,64.94300931340103
-7.744896327,-15.199082478297669
-2.100418946,56.48582929029567
3.535319659,22.02451997142748
9.162334658,55.144052849426544
14.78064118,23.351732486482547
20.39025432,6.186319635669861
25.99118913,49.17073419505118
31.58346061,34.8173770139839
37.16708375,64.88636426157052
42.74207347,-25.658764306279977
48.30844468,17.24979579417368
53.86621222,-22.046679489561484
59.41539093,-46.23550849351159
64.95599558,65.47635824672511
70.48804091,109.62467134382177
76.01154164,97.08678503484498
81.52651243,-33.94946345808603
87.03296792,2.622559115273134
92.5309227,42.75873339165378
98.02039134,-29.16664163313908
103.5013884,-5.132192181815526
108.9739282,30.945977704398274
114.4380255,11.021578531591558
119.8936944,27.070079296717267
125.3409495,130.1531190139399
130.779805,89.15031560318653
136.2102753,38.50043484413413
141.6323747,127.76183171466823
147.0461174,149.5540758848133
152.4515176,181.85734921116114
157.8485895,261.16594976299484
163.2373472,319.13701512262924
168.6178049,417.77254086172525
173.9899766,486.0789447046395
179.3538764,492.540424840965
184.7095182,568.8894447687517
190.0569161,687.4088597783109
195.396084,724.5152880239812
200.7270358,727.8699285457558
206.0497854,786.7109570529046
211.3643466,892.6175737935589
216.6707333,986.8645316313721
221.9689593,1040.3198575500865
227.2590382,1133.9040838108112
232.5409839,1185.2741135174515
237.8148101,1272.58901098447
243.0805303,1388.2999688823954
248.3381582,1371.6162511013486
253.5877075,1548.2626455054824
258.8291917,1642.318139409147
264.0626244,1587.3016792534359
269.288019,1689.044355952262
274.5053891,1762.928538487177
279.7147481,1837.458608727997
284.9161094,1895.8237265957346
290.1094865,1937.3637878815707
295.2948927,1724.8015889812507
300.4723414,1225.3347038469672
305.6418459,646.4447601785937
310.8034194,139.59433437090803
315.9570752,-33.35840110506486
321.1028267,18.16748284265961
326.2406869,55.513384946174256
331.370669,0.23385718671380573
336.4927863,31.624282812334897
341.6070517,11.001936715692949
346.7134786,-63.936595844861536
351.8120798,44.73985795921917
356.9028684,82.86350258391218
361.9858576,111.06548857215444
367.0610602,150.51227805534322
372.1284892,177.94417791140276
377.1881577,311.60277834157523
382.2400784,674.8546372266464
387.2842644,1269.651761186194
392.3207284,1513.2122824418354
397.3494833,1487.7686633326155
402.370542,1184.323193993133
407.3839172,650.8478054720703
412.3896217,407.1997759725216
417.3876683,260.54827832050677
422.3780697,135.034149025389
427.3608386,57.31455473026968
432.3359876,-13.119613762010772
437.3035295,-34.32919389793723
442.2634769,25.055264587673705
447.2158423,15.832920095743509
452.1606383,-18.2651011259158
457.0978776,12.927544124762324
462.0275727,16.03364809472259
466.9497361,30.718430419022553
471.8643802,32.59626979160849
476.7715176,-19.42429636415007
481.6711608,22.50025587935172
486.5633221,92.23325933763586
491.448014,-16.102978079314266
496.3252488,37.76329984602031
501.195039,24.884629408415844
506.0573969,-91.411142642955
510.9123349,-42.75494419542933
515.7598651,-36.98962287260607
520.6,8.038880555463413
525.4327518,5.3735898462409235
530.2581327,1.271413256375066
