Raman shift cm-1,4ATP_10nM_rep2_acc5_processed_intensity
-93.47115107,58.19095683538596
-87.69374369,-11.162079248210052
-81.9253076,-29.633603804852527
-76.16582701,23.487494947750285
-70.41528615,60.72688249935263
-64.67366933,26.893561083093374
-58.94096086,-6.261477832009412
-53.21714512,-5.513094408633345
-47.50220652,-8.100048473820713
-41.79612954,-13.849350881730079
-36.09889866,3.1642627909501044
-30.41049843,28.170008924091896
-24.73091343,15.632488617645059
-19.0601283,-17.91819105498492
-13.39812769,-10.906988854393596
-7.744896327,19.759600890665723
-2.100418946,21.064248595934178
3.535319659,4.319529850645397
9.162334658,-5.554068959429058
14.78064118,-12.862066092767668
20.39025432,-1.8449952406923096
25.99118913,45.23831645858963
31.58346061,88.52061151095089
37.16708375,85.70417793881474
42.74207347,43.98248643433724
48.30844468,-13.77764259316795
53.86621222,-41.485617394336344
59.41539093,0.2567184177445725
64.95599558,49.4098268944463
70.48804091,24.05690700666795
76.01154164,-17.993324913372827
81.52651243,8.574178089676455
87.03296792,43.58838342427401
92.5309227,15.101775239912925
98.02039134,-13.888089725863395
103.5013884,10.97784318305999
108.9739282,26.067991224952053
114.4380255,-0.5905938266194335
119.8936944,0.16146563487254695
125.3409495,26.477682682491242
130.779805,2.1233333892196353
136.2102753,-33.373198205204105
141.6323747,-9.022189456027048
147.0461174,11.341467872343934
152.4515176,-18.884628784252136
157.8485895,-25.57290740813602
163.2373472,19.483436616554954
168.6178049,57.75850131486915
173.9899766,62.81721063791376
179.3538764,43.881562093012505
184.7095182,8.38558172026254
190.0569161,-20.05743308059474
195.396084,-17.841757991643032
200.7270358,1.6125667199927616
206.0497854,11.088429553708995
211.3643466,14.822823788905712
216.6707333,18.411086989215924
221.9689593,8.854071071514493
227.2590382,5.753506792183506
232.5409839,23.96568485572782
237.8148101,22.55521278776154
243.0805303,-3.2404723603965593
248.3381582,-6.262508093680445
253.5877075,7.337533627166643
258.8291917,0.9513654826811191
264.0626244,-23.449072017515533
269.288019,-44.63419622982744
274.5053891,-32.241620115476884
279.7147481,27.89937211433329
284.9161094,102.41295813440126
290.1094865,230.19210500313005
295.2948927,710.5946810070009
300.4723414,1946.9174672898362
305.6418459,3835.0903523471948
310.8034194,5550.983335910681
315.9570752,6394.9653283179905
321.1028267,6561.0537025360145
326.2406869,6637.598472634714
331.370669,6806.058165684925
336.4927863,6964.571978175935
341.6070517,7146.569792476674
346.7134786,7378.62923504428
351.8120798,7494.790020512635
356.9028684,7421.820252981724
361.9858576,7300.7845118989335
367.0610602,7191.170935927416
372.1284892,7106.035963293091
377.1881577,7259.744615883983
382.2400784,7789.555366907335
387.2842644,8418.050836390483
392.3207284,8724.26997272575
397.3494833,8562.48542806935
402.370542,8040.675225226366
407.3839172,7313.669860257081
412.3896217,6609.094135324271
417.3876683,6131.8848634419855
422.3780697,5794.589312152523
427.3608386,5449.4824492617145
432.3359876,5189.802819314931
437.3035295,5055.578811477109
442.2634769,4902.154933431769
447.2158423,4707.116890009398
452.1606383,4569.4642162226855
457.0978776,4480.58199369537
462.0275727,4380.713789280477
466.9497361,4284.068435773164
471.8643802,4227.770530009765
476.7715176,4227.410621835285
481.6711608,4246.511400778313
486.5633221,4180.565484259335
491.448014,4022.1799382331164
496.3252488,3905.895688057411
501.195039,3849.025015542346
506.0573969,3735.115322239869
510.9123349,3531.0780552676392
515.7598651,3271.905091379714
520.6,3027.839311268777
525.4327518,2891.091361743046
530.2581327,2842.7158357399776
535.076155,2824.779787929922
539.8868309,2831.79834673035
544.6901726,2781.516413110889
549.4861922,2607.418213956466
554.2749019,2433.844562710512
559.0563139,2358.6220612207303
563.8304402,2256.9979791161227
