Raman shift cm-1,4ATP_1mM_rep2_acc2_processed_intensity
-93.47115107,-17.736517477357356
-87.69374369,21.71371907343308
-81.9253076,8.719539017663097
-76.16582701,46.05942976678107
-70.41528615,73.77245712786193
-64.67366933,3.663528780732907
-58.94096086,-34.85693359675374
-53.21714512,6.617514290178928
-47.50220652,21.889531157052517
-41.79612954,-13.458971878718817
-36.09889866,-27.593081729994474
-30.41049843,17.890828604919484
-24.73091343,32.37233498936834
-19.0601283,-35.19638277964115
-13.39812769,-49.281810094294705
-7.744896327,20.46373827801156
-2.100418946,32.976861989865654
3.535319659,1.0456223987316235
9.162334658,23.725576446022956
14.78064118,45.66134386016431
20.39025432,12.146219376621687
25.99118913,-2.1309115381326293
31.58346061,34.33236561781306
37.16708375,50.68040206523155
42.74207347,5.027371312974644
48.30844468,-48.796023812718715
53.86621222,-38.093340698241484
59.41539093,17.0932747972539
64.95599558,47.27819153156628
70.48804091,43.33530219468193
76.01154164,34.27795327647056
81.52651243,14.081471264150645
87.03296792,-34.841127676335454
92.5309227,-62.79624610796251
98.02039134,-23.16023981580472
103.5013884,25.06754278745835
108.9739282,27.921340950823087
114.4380255,10.648383943111483
119.8936944,1.0485897355399771
125.3409495,12.590806505724334
130.779805,31.632733466179253
136.2102753,22.094137713541613
141.6323747,1.2106508912507081
147.0461174,-11.145567751311809
152.4515176,-36.328502132574826
157.8485895,-42.55865836778833
163.2373472,-6.829792294375304
168.6178049,16.903714486728028
173.9899766,30.361820720339185
179.3538764,57.64139871058617
184.7095182,48.33193142603889
190.0569161,21.506568228986648
195.396084,50.10975463265232
200.7270358,65.73568303244298
206.0497854,0.5462990670483805
211.3643466,-33.89911109645272
216.6707333,24.371082837881712
221.9689593,68.05493600365914
227.2590382,56.6618974727821
232.5409839,55.22110894439429
237.8148101,53.09045373155101
243.0805303,12.882191065204402
248.3381582,-4.134858205726751
253.5877075,24.48098401662463
258.8291917,6.508185185405848
264.0626244,-42.33761874305413
269.288019,-27.63058909931039
274.5053891,-7.2455310527543695
279.7147481,18.105155662773377
284.9161094,202.48390958689708
290.1094865,725.920842675658
295.2948927,2401.4178976873654
300.4723414,6490.476093066429
305.6418459,12489.68791926697
310.8034194,17726.90372263237
315.9570752,20473.747489947684
321.1028267,21537.53692149603
326.2406869,22240.833789659726
331.370669,22849.96275747833
336.4927863,23206.321986587627
341.6070517,23430.93072494607
346.7134786,23717.337888532275
351.8120798,23990.744250712785
356.9028684,24097.40547429819
361.9858576,24219.32880723454
367.0610602,24672.90593676173
372.1284892,26020.321850036584
377.1881577,29859.73697047008
382.2400784,36853.46362923341
387.2842644,43368.6816786353
392.3207284,44405.20093483042
397.3494833,40116.45382560531
402.370542,34868.46273689425
407.3839172,31018.839264635106
412.3896217,28003.53718212695
417.3876683,25394.51825024739
422.3780697,23392.978840556163
427.3608386,22017.263917220447
432.3359876,21152.51430054349
437.3035295,20579.274797047183
442.2634769,19972.944816418563
447.2158423,19169.890963977774
452.1606383,18574.662758393657
457.0978776,18837.674065547802
462.0275727,19538.68358404539
466.9497361,19506.460669702836
471.8643802,19006.681972572962
476.7715176,19404.50946945625
481.6711608,20556.039875360595
486.5633221,20967.436103613047
491.448014,20115.287877543586
496.3252488,18721.118539593637
501.195039,17409.305749371335
506.0573969,16330.230239328648
510.9123349,15554.681382199804
515.7598651,15118.646180310458
520.6,14895.281378455918
525.4327518,14609.898986856437
530.2581327,14209.636791923476
535.076155,14104.503764893841
539.8868309,14236.566474254807
544.6901726,13731.556729061886
549.4861922,12481.317778163091
554.2749019,11425.812605135834
559.0563139,10936.533952506856
563.8304402,10680.976926655469
568.597293,10492.92036227099
573.3568844,10342.1437593705
578.1092263,10250.892345023409
582.8543308,10258.514911954047
587.5922101,10169.524904325357
592.322876,9894.72604149847
597.0463405,9708.044017738803
601.7626157,9698.405822587212
606.4717135,9607.247194458852
611.1736458,9368.051026577357
615.8684246,9236.497248918127
620.5560617,9393.994345860781
625.2365691,9893.111888610732
629.9099585,10775.271629165485
634.5762419,11615.745044774463
639.2354312,11548.526222483684
643.887538,10415.768601366162
648.5325743,8995.876163220491
653.1705518,7938.999052866469
657.8014823,7352.687268956446
662.4253775,7065.031312552717
667.0422493,6841.383387945924
671.6521092,6595.719269603249
676.2549691,6388.0624425946935
680.8508407,6234.992602439948
