Raman shift cm-1,4ATP_100fM_rep2_acc2_processed_intensity
-93.47115107,0.0477832579789208
-87.69374369,88.63620026425261
-81.9253076,156.35565155749072
-76.16582701,204.6995688357017
-70.41528615,247.13966434251955
-64.67366933,292.83161561266826
-58.94096086,348.1411642583778
-53.21714512,418.1466704948227
-47.50220652,498.30193159365257
-41.79612954,573.2784363785858
-36.09889866,630.064509798074
-30.41049843,668.8828892626369
-24.73091343,702.0298563946403
-19.0601283,745.3467735415092
-13.39812769,805.0567258105384
-7.744896327,870.2563068039915
-2.100418946,923.496729301025
3.535319659,957.9480968243056
9.162334658,983.6965278570217
14.78064118,1021.9759743060921
20.39025432,1086.9181442404313
25.99118913,1163.3504354668644
31.58346061,1214.110007641872
37.16708375,1222.8616176619632
42.74207347,1217.1062661527462
48.30844468,1236.4464325726776
53.86621222,1291.4829594514117
59.41539093,1365.511884708436
64.95599558,1443.2010950967956
70.48804091,1519.901585765371
76.01154164,1587.3181401787253
81.52651243,1630.3103709033871
87.03296792,1645.506669360392
92.5309227,1652.1763118534157
98.02039134,1676.7511653222055
103.5013884,1728.9213839394336
108.9739282,1794.450218260338
114.4380255,1851.6673867050636
119.8936944,1894.1116333759728
125.3409495,1930.5118801238273
130.779805,1964.7823919079403
136.2102753,1990.9644576129544
141.6323747,2009.7575607444558
147.0461174,2036.0203422097552
152.4515176,2082.780147622399
157.8485895,2142.809705431608
163.2373472,2195.1217902474846
168.6178049,2232.7131328797427
173.9899766,2273.2861582129763
179.3538764,2332.6887137891886
184.7095182,2398.1864639860632
190.0569161,2443.309400405108
195.396084,2461.678182267153
200.7270358,2470.728487415195
206.0497854,2487.611348034517
211.3643466,2514.2378087145257
216.6707333,2543.8440392562134
221.9689593,2572.4503309027596
227.2590382,2598.763792311101
232.5409839,2618.291447122272
237.8148101,2628.6728126277203
243.0805303,2640.0775980667704
248.3381582,2668.243903953632
253.5877075,2713.8153362734542
258.8291917,2757.7953857228454
264.0626244,2784.0391044006697
269.288019,2799.8371475245417
274.5053891,2824.957108656965
279.7147481,2860.622572728571
284.9161094,2865.2242953214613
290.1094865,2750.687210852469
295.2948927,2421.410946684037
300.4723414,1859.5737752167415
305.6418459,1186.7841581076443
310.8034194,611.8867937879658
315.9570752,283.357483581046
321.1028267,187.94466716121403
326.2406869,195.26699462622176
331.370669,183.22501430472025
336.4927863,117.15942107059595
341.6070517,37.93640632571285
346.7134786,-2.892080173435552
351.8120798,2.2872263667851698
356.9028684,18.341300639514635
361.9858576,13.976410565604528
367.0610602,-0.880439357694641
372.1284892,20.848371696734645
377.1881577,129.87603536957437
382.2400784,336.6977223229039
387.2842644,579.7542620164372
392.3207284,742.7087047306363
397.3494833,731.3560333101727
402.370542,552.6876828720723
407.3839172,314.0269855716064
412.3896217,132.2024689464901
417.3876683,45.09775990266704
422.3780697,15.950326410246165
427.3608386,2.588569510409851
432.3359876,-3.503990654714922
437.3035295,3.3291089637537645
442.2634769,16.441023181041462
447.2158423,23.99379658259114
452.1606383,28.568871418812808
457.0978776,40.1659634415818
462.0275727,55.156338996080635
466.9497361,60.455131904077916
471.8643802,54.31669504108885
476.7715176,46.42241651712422
481.6711608,42.089476718265466
486.5633221,40.58431483728561
491.448014,42.13337297899007
496.3252488,44.29493427167351
501.195039,38.99185704065526
506.0573969,21.912814386146692
510.9123349,2.209268490631537
515.7598651,0.43266954521269696
520.6,30.157650689697878
525.4327518,77.97904240065358
530.2581327,113.97134110826829
535.076155,125.16958951216432
539.8868309,124.92243699547886
544.6901726,128.69801475889506
549.4861922,133.69154495367619
554.2749019,127.21419525034688
559.0563139,111.18715182982731
563.8304402,107.0614802391591
568.597293,125.28109863209598
573.3568844,141.51349826379555
578.1092263,123.21602090362393
582.8543308,70.91216739623941
587.5922101,16.42778595424886
592.322876,-10.503475111578759
597.0463405,-3.2262519898874302
601.7626157,26.567192369548735
606.4717135,64.77008425032834
611.1736458,99.90428452836018
615.8684246,115.40146483950666
620.5560617,95.11034237496015
625.2365691,45.87982766412362
629.9099585,3.352171424365391
634.5762419,0.9188676518839713
639.2354312,33.467789525633094
643.887538,64.80744111842709
648.5325743,68.46629016867689
653.1705518,47.02259641534206
657.8014823,19.071602376872555
662.4253775,2.893528760287876
667.0422493,7.191389641001619
671.6521092,25.98257797537014
676.2549691,43.06969630573563
680.8508407,46.319569880916205
685.4397355,36.369306828540324
690.0216654,20.813811750389387
694.5966419,6.014624824272337
699.1646767,-3.156060957864659
703.7257814,-3.4851183845772287
708.2799676,2.482957139811285
712.827247,7.2054033942460585
717.367631,4.574665804846035
721.9011314,-5.086057982569951
726.4277595,-12.082616439876368
730.9475271,-1.7958163851654874
735.4604456,29.32211365883828
739.9665264,64.3528962636869
744.4657813,82.25935292350233
748.9582215,81.53010596980646
753.4438587,74.73736906091
757.9227042,64.70765646949113
762.3947696,47.70085837686064
766.8600662,34.6568872458579
771.3186056,42.81693442896768
775.770399,67.1865763560076
780.215458,83.37133643452403
784.6537939,84.65992840596476
789.0854181,97.25528750469013
793.510342,142.40877400011695
797.9285769,197.77357032465187
802.3401342,219.57490901527044
806.7450253,194.65059218741033
811.1432614,151.48326226660134
815.5348538,127.3033512639438
819.9198139,135.545062684526
824.2981531,158.78372485285007
828.6698824,169.98113410165325
833.0350133,160.17224678399288
837.393557,137.19628752066114
841.7455248,104.61135536087968
846.0909278,61.08927735649742
850.4297774,16.885726441279584
854.7620848,-6.0450980878359175
859.0878611,7.835418842256203
863.4071176,52.83461198920466
867.7198655,101.19459698492595
872.026116,121.3514795413042
876.3258802,106.34488583480419
880.6191693,78.0701281629645
884.9059946,57.94937789311173
889.186367,48.269780518104604
893.4602979,45.03703632933195
897.7277982,47.25441587716419
901.9888793,48.31519781960158
906.2435521,36.86719616557355
910.4918277,13.556658335473898
914.7337174,-4.20291744316507
918.9692321,-0.09242301571298839
923.1983831,25.66904881747042
927.4211813,59.52276320831909
931.6376378,83.60394120528605
935.8477637,82.60181752853819
940.0515701,54.66378759038982
944.249068,18.819303796970217
948.4402684,2.3830391733914436
952.6251825,16.078004921870956
956.8038212,44.05422568625008
960.9761955,59.219468825804825
965.1423166,48.29603156550388
969.3021953,22.419611186653583
973.4558427,3.8648908824788624
977.6032699,6.51044527404353
981.7444877,26.590408271633386
985.8795072,43.6931659905562
990.0083394,37.45785278723219
994.1309953,11.992439170971577
998.2474857,-7.658341410800869
1002.357822,-7.991288084265385
1006.462014,0.09582677634227821
1010.560075,3.1688756955094064
1014.652013,3.911376202428002
1018.737841,14.3167471170187
1022.81757,38.69286012857115
1026.891209,66.1779486900987
1030.958771,80.96577055756919
1035.020266,81.83354586398386
1039.075705,85.34142248266545
1043.1251,101.75030194285422
1047.16846,115.2058366776412
1051.205797,103.36359307828037
1055.237121,72.0353911807378
1059.262444,53.504677300073816
1063.281777,75.84186235124314
1067.295131,147.54925202449493
1071.302515,262.3658668735213
1075.303942,396.0890291965822
1079.299422,492.9121264085594
1083.288966,482.91205492964684
1087.272585,346.672674472905
1091.250289,155.81420257838687
1095.222091,21.466317409921807
1099.187999,-2.2165687622215984
1103.148026,43.878922064288474
1107.102183,78.01459179693063
1111.050479,60.430286709684445
1114.992927,18.70112104818203
1118.929536,0.8693913898362453
1122.860318,21.962590906597562
1126.785283,60.56847500514562
1130.704443,90.3663101587049
1134.617808,100.7620483399416
1138.52539,94.18143741319412
1142.427198,77.8460084645503
1146.323244,59.44044917669363
1150.213538,44.953356985408824
1154.098093,41.23992301742852
1157.976917,56.35798528509414
1161.850023,87.17594068568874
1165.717421,114.67705867391527
1169.579121,125.17493090296472
1173.435135,126.4908136642394
1177.285474,133.32211415145468
1181.130148,145.72993225124804
1184.969169,147.4196622298526
1188.802547,123.24367501411885
1192.630292,77.30836961304774
1196.452416,30.1236505872091
1200.26893,0.19372444614355544
1204.079844,-5.971134435716031
1207.88517,6.9189950504128
1211.684917,25.976019814243912
1215.479098,38.49009324198935
1219.267722,42.87886452866959
1223.050801,47.79365395242767
1226.828346,58.47411972347102
1230.600366,68.14478525169598
1234.366874,68.96608987012092
1238.12788,67.47183137315908
1241.883395,76.21207752051345
1245.633429,91.48345293214193
1249.377994,95.0208558560044
1253.1171,78.65252020559493
1256.850759,53.655504797603186
1260.578981,34.187687890108435
1264.301776,20.895479658363776
1268.019157,6.406000741300055
1271.731133,-5.528649206403745
1275.437715,-2.0083673561758495
1279.138915,12.449561796324748
1282.834743,15.604671735639002
1286.52521,2.9127609915152277
1290.210328,-3.218457862201511
1293.890106,14.86100772506461
1297.564555,52.679652152621884
1301.233688,96.9361579247927
1304.897514,134.90460908579155
1308.556044,154.34987810882444
1312.209289,152.40599469338989
1315.857261,142.91824630861157
1319.499969,144.38625753792832
1323.137425,160.03176229312135
1326.769641,171.95398236818568
1330.396626,155.0187554369337
1334.018391,101.20951910610097
1337.634948,35.866758821904995
1341.246307,2.199714848813464
1344.85248,17.955259585055025
1348.453477,54.84511257805005
1352.049309,73.42860660802319
1355.639987,66.89618653601963
1359.225522,54.294553477594846
1362.805925,46.3314025182876
1366.381207,43.08788712127697
1369.951379,52.57111335198151
1373.516452,83.05502571537289
1377.076436,122.78454272336339
1380.631343,147.1469796646246
1384.181184,142.8877019771378
1387.725969,117.31969420038497
1391.26571,90.39709199617602
1394.800417,80.50579629878611
1398.330102,88.6173356346304
1401.854776,93.47552175206857
1405.374448,71.79544917648934
1408.889132,29.237776290993548
1412.398837,2.112940904906999
1415.903574,16.481378339648927
1419.403355,55.8633990112112
1422.89819,87.14154852273114
1426.388091,102.95592013635766
1429.873069,112.44649557646382
1433.353134,107.09646985872442
1436.828298,70.99957567384287
1440.298571,18.393848308212466
1443.763965,-11.644077456730287
1447.224491,-0.8817877220647148
1450.68016,29.545416394811134
1454.130983,48.242199074812774
1457.576971,44.883893730461935
1461.018135,29.027604361672175
1464.454486,11.893386255413617
1467.886036,-0.7603002030509529
1471.312794,-4.525500354607445
1474.734774,4.551265609488741
1478.151985,24.153430712665294
1481.564439,40.82257395396396
1484.972146,39.66559214375149
1488.375119,22.622966213549454
1491.773368,6.7795772640059635
1495.166904,2.5224052024737684
1498.555739,4.494564110961798
1501.939883,4.52974786383923
1505.319349,3.2521295620046553
1508.694146,7.695782200277496
1512.064286,23.19343408750074
1515.429781,45.62579469523544
1518.790642,57.74812625305299
1522.146879,41.590229569452546
1525.498505,3.7022885978187716
1528.845529,-21.073715855970164
1532.187965,-3.9827601973790223
1535.525822,44.8905219968148
1538.859112,88.90323642328732
1542.187846,104.73329189268564
1545.512036,96.66989718330521
1548.831693,78.53579282376857
1552.146829,62.39177562045597
1555.457453,62.77919511290542
1558.763579,90.09837404274825
1562.065216,137.94589221918952
1565.362377,188.64493807232657
1568.655073,226.2279324738711
1571.943315,242.244297323905
1575.227114,243.21695601464046
1578.506482,251.17289492008007
1581.781431,283.1458040718909
1585.051971,332.97262236513205
1588.318114,377.6818896072229
1591.579872,392.37456762355015
1594.837255,358.9552703307626
1598.090275,275.58578795389565
1601.338945,163.67961417577192
1604.583274,60.73073935933449
1607.823275,1.9885942490228459
1611.058959,-2.2865861381059887
1614.290338,22.93884113906904
1617.517422,44.26473487297231
1620.740224,52.54826313110666
1623.958755,54.32156148269999
1627.173027,54.40509632409385
1630.38305,62.056243945444535
1633.588838,85.13551263589821
1636.7904,111.42122473906858
1639.987749,120.9128034066126
1643.180896,113.889565098377
1646.369853,105.70001492603879
1649.554632,100.1322745076291
1652.735244,86.87434736964894
1655.9117,62.59191805276801
1659.084013,41.33055544579567
1662.252193,41.11822411828019
1665.416254,62.25823287530223
1668.576205,81.89010149182324
1671.732059,74.71536120421989
1674.883828,39.90824790486276
1678.031523,5.349256865873265
1681.175157,2.010141957178501
1684.314739,32.053472085776804
1687.450284,66.73370326088077
1690.581801,78.75835980297562
1693.709304,70.38185929231379
1696.832803,65.72471204470118
