Raman shift cm-1,blank_rep1_acc3_processed_intensity
-93.52472366,946.619844044232
-87.74731628,237.11611183432484
-81.97888019,-19.67058545897666
-76.2193996,31.909792907315
-70.46885874,22.100849776918693
-64.72724191,-62.93282785070699
-58.99453344,-40.54895928908188
-53.2707177,61.965873999686785
-47.55577911,125.93200421337033
-41.84970212,203.16362398384663
-36.15247124,347.3695822885923
-30.46407101,446.9429695414047
-24.78448602,417.4123133778281
-19.11370089,279.0846776598032
-13.45170028,70.54977592615981
-7.798468914,-77.42628465272873
-2.153991534,-21.155884522270654
3.481747071,134.84745339700774
9.10876207,157.22244595067886
14.72706859,33.887880190283695
20.33668173,-30.59329764648713
25.93761654,69.73422897128025
31.52988803,182.75795411475286
37.11351116,156.22209485143668
42.68850089,80.9345022879286
48.25487209,42.20152887843713
53.81263964,-49.766625894806715
59.36181834,-156.60598544378303
64.90242299,-101.91471818386933
70.43446832,37.12821182353507
75.95796905,49.7413437400039
81.47293984,12.696609988343575
86.97939533,84.14170715472744
92.47735012,161.09640132977236
97.96681875,119.12377540488816
103.4478158,13.273238788731888
108.9203557,-51.05515433146705
114.3844529,57.411880422723726
119.8401218,343.6737613419687
125.2873769,476.1072690359083
130.7262324,219.81967364312945
136.1567027,-96.06332151425812
141.5788021,-75.76367928560362
146.9925448,128.8527349990257
152.397945,161.3923952737477
157.7950169,47.0320299435519
163.1837747,44.916325415571606
168.5642323,156.67510216512207
173.936404,157.34703385603183
179.3003038,43.036996362851205
184.6559456,49.464463412464355
190.0033435,203.30072970822565
195.3425114,258.068912306841
200.6734632,114.96766869206996
205.9962128,-41.1670555588186
211.310774,-61.08431109126788
216.6171607,-9.711571690186677
221.9153867,13.965963879285272
227.2054656,10.49376728160096
232.4874113,11.011416980705949
237.7612375,30.51860026663779
243.0269577,57.62300893731221
248.2845856,42.325114953061934
253.5341349,-21.494681244712766
258.7756191,-38.37193329684871
264.0090518,67.71159644376218
269.2344464,212.56092765503035
274.4518165,212.71519761410235
279.6611755,15.303471132760762
284.8625368,-170.62908575614205
290.0559139,-23.160737883301728
295.2413201,595.2573749327215
300.4187688,1518.571389693421
305.5882733,2480.4005294817944
310.7498468,3302.4723334430682
315.9035027,3843.0080807851136
321.0492541,4027.5538310015804
326.1871143,3989.1971136160046
331.3170964,3937.1521904885476
336.4392137,3917.4007324111853
341.5534792,3859.35209183608
346.659906,3739.1156771055075
351.7585072,3583.01674310618
356.8492959,3424.2782071556885
361.932285,3302.571956026195
367.0074876,3221.9085377547954
372.0749167,3120.3962068226074
377.1345851,2931.5810018807333
382.1865058,2670.6714292807374
387.2306918,2426.2910176785117
392.2671558,2261.8493557182346
397.2959107,2167.2196775123757
402.3169694,2065.161507304116
407.3303446,1858.1960911012598
412.3360492,1555.9678667625776
417.3340958,1290.7234204992828
422.3244971,1166.2517454338963
427.307266,1192.6921962979586
432.2824151,1294.4946761348992
437.2499569,1287.5029299940948
442.2099043,1036.418101467389
447.1622697,687.1011255727376
452.1070657,482.59791863891996
457.044305,404.14486545073714
461.9740001,272.89874734446266
466.8961635,71.67978535822931
471.8108076,-44.44660628630572
476.717945,15.988747719253297
481.6175882,137.55424123156854
486.5097495,147.5810253492623
491.3944414,58.27504910846483
496.2716763,18.744397166587987
501.1414665,66.30722018807683
506.0038244,77.63509340969222
510.8587623,-7.434348471751036
515.7062925,-61.26940188683329
520.5464274,5.20351284266826
525.3791792,57.00178687023299
530.2045601,-32.960184762889185
535.0225824,-156.7348976489743
539.8332583,-158.7577056798973
544.6366,-43.8600422509262
549.4326196,70.31856710406328
554.2213293,57.426159174326585
559.0027413,-30.83327571957716
563.7768676,23.35624715619315
568.5437204,171.1513087430758
573.3033118,145.90466663505003
578.0556537,14.822917200465781
582.8007583,3.7244877788816666
587.5386375,42.52479798919103
592.2693034,32.85708234638014
596.9927679,53.78981890352952
601.7090431,75.21260185525102
606.4181409,-2.603739899588163
611.1200732,-92.80091198575883
615.814852,-93.13796779611266
620.5024891,-42.8453152971731
625.1829965,68.85487735103698
629.8563859,252.50898466594572
634.5226693,326.31268815536623
639.1818586,188.5675193206123
643.8339654,36.456399638514995
648.4790017,28.716174851622554
653.1169792,50.98037388407306
657.7479097,-28.60864336839336
662.3718049,-130.0017141572382
666.9886767,-113.45217447053778
671.5985366,-3.2414716063024116
676.2013965,70.84587563281548
680.7972681,56.047913828050696
685.386163,14.150660760776418
689.9680928,31.764611468074918
694.5430693,113.17703442825382
699.1111041,175.76654835630643
703.6722088,189.7650868783411
708.226395,217.69878200200583
712.7736744,251.86340313031667
717.3140584,191.12351581320377
721.8475588,40.56123094948782
726.3741869,-42.45674044688076
730.8939545,49.3172438662516
735.406873,244.17084790201284
739.9129539,377.64873345413025
744.4122087,334.4428407202794
748.9046489,143.2700511253098
753.3902861,-35.66618878178349
757.8691316,-78.40810506096727
762.341197,25.232764634699492
766.8064936,246.14823249389002
771.265033,468.67019598790444
775.7168264,500.84231849946974
780.1618854,298.00772542684314
784.6002213,35.43407221160135
789.0318455,-69.5874945388637
793.4567694,14.215846075725125
797.8750043,102.73663243541881
802.2865616,81.01048610041985
806.6914527,33.85365873958344
811.0896888,5.612253529396128
815.4812812,-46.705173709760544
819.8662414,-65.12097636486256
824.2445805,15.269667227462634
828.6163098,76.90143253900264
832.9814407,14.206764017760896
837.3399844,-62.6926588942899
841.6919522,-61.27814038683899
846.0373552,-42.54686016932391
850.3762048,-4.628157780734153
854.7085122,69.39459803020353
859.0342885,58.321176659580246
863.353545,-24.145597873248832
867.6662929,46.059943624133766
871.9725434,266.94382502949713
876.2723076,387.1876535821848
880.5655967,379.9205859044064
884.852422,381.6525071003517
889.1327944,284.9377598278391
893.4067253,13.549336193906125
897.6742257,-116.89765505993336
901.9353067,68.8487011752509
906.1899795,220.42879146348872
910.4382551,80.64555725117751
914.6801448,-102.1928786321136
918.9156596,-63.862953269958844
923.1448105,106.34738532868579
927.3676087,206.5129635989299
931.5840652,192.61005147791465
935.7941911,149.31530251444016
939.9979975,114.44146638517076
944.1954954,42.59561871830999
948.3866958,-33.940310827731565
952.5716099,-17.661432430641668
956.7502486,58.904322048047135
960.9226229,76.24036860033576
965.088744,21.233354063543658
969.2486227,-24.21797146215843
973.4022701,-25.63799033455541
977.5496973,-14.276499500554905
981.6909151,-2.608052034553822
985.8259346,27.77342654962436
989.9547668,75.81885383297676
994.0774227,95.87879307832594
998.1939132,33.47640767012342
1002.304249,-78.72720067861712
1006.408442,-110.87826240875121
1010.506502,28.645097712676442
1014.598441,267.81706860666645
1018.684269,403.9589883690763
1022.763997,330.9859334284321
1026.837637,191.1584259938298
1030.905199,158.15829524983744
1034.966694,180.31980641729626
1039.022133,128.25769923774325
1043.071527,41.49085549426327
1047.114887,26.618913981510246
1051.152224,63.86266274680686
1055.183549,51.68898717216424
1059.208872,-54.590944257713794
1063.228205,-159.2320985715079
1067.241558,-114.9785379461554
1071.248943,60.51038176748454
1075.250369,207.54946011117434
1079.245849,233.99593837549602
1083.235393,182.93386847861038
1087.219012,164.45987875868806
1091.196717,199.68725780358898
1095.168518,175.03593984967614
1099.134427,68.1313346069204
1103.094454,6.530997025744568
1107.04861,23.39356006441426
1110.996907,41.568150490562914
1114.939354,68.31345314267156
1118.875963,114.51051118528557
1122.806745,60.7921952453691
1126.731711,-85.40223274194477
1130.650871,-82.10056383928526
1134.564236,110.97937153282876
1138.471817,222.00020265102745
1142.373625,162.97554327643385
1146.269671,135.93250077261303
1150.159966,198.1086820317192
1154.04452,168.4755971319816
1157.923344,19.35365265737053
1161.79645,-8.358006688532129
1165.663848,182.74945762648935
1169.525549,329.7848067719931
1173.381563,201.7898398788684
1177.231902,-9.602878250157744
1181.076576,25.22356427947122
1184.915596,221.42343299054394
1188.748974,236.1835423380615
1192.576719,70.29129476290773
1196.398844,-10.607059960115961
1200.215357,5.426207193277853
1204.026272,-53.72974738851504
1207.831597,-132.96433795003213
1211.631345,-9.235953739623843
1215.425525,290.3991450258182
1219.21415,417.56414780534897
1222.997229,221.96261526109552
1226.774773,24.904631766928905
1230.546794,52.71500698171749
1234.313302,101.53827496444487
1238.074307,50.53481460553541
1241.829822,60.71239373006517
1245.579857,130.29657707385417
1249.324421,73.30146736210207
1253.063528,-69.44610505376136
1256.797186,-89.32929521431548
1260.525408,26.12474655848514
1264.248204,103.7971966454986
1267.965584,34.3901783600418
1271.67756,-92.34955224982572
1275.384142,-67.12157830466248
1279.085342,121.73552668186791
1282.781171,198.84002315486924
1286.471638,65.1995630416038
1290.156755,-3.8737493406541574
1293.836533,112.02382316954314
1297.510983,161.76328104037273
1301.180115,60.62284233612335
1304.843941,45.77726074583077
1308.502471,141.07951969145913
1312.155716,107.44794173842138
1315.803688,-29.261133603848794
1319.446396,-12.477868608743307
1323.083853,167.19812147738122
1326.716068,308.65833601940335
1330.343053,326.0160063961369
1333.964818,259.1256612502509
1337.581375,155.5347557010771
1341.192735,46.03882620122948
1344.798907,-48.22283778086254
1348.399904,-86.59086328081656
1351.995736,-11.169551167106452
1355.586415,144.81480793294418
1359.17195,219.86044543256372
1362.752353,141.1036052956768
1366.327635,68.83196232214407
1369.897807,146.43203139828472
1373.462879,263.1921912644238
1377.022864,246.9553436544754
1380.577771,133.80194396525397
1384.127611,63.59726171974645
1387.672397,33.026112961689826
1391.212137,-27.88318543058351
1394.746845,-43.269504819285416
1398.27653,82.1006669273712
1401.801203,216.69010259180158
1405.320876,142.08553954883476
1408.835559,-83.20910774123004
1412.345264,-147.39190386296977
1415.850001,46.52905059487223
1419.349782,225.58081479472474
1422.844618,207.16225110211676
1426.334519,115.90511289242559
1429.819496,48.97045545939635
1433.299561,1.3967122333748474
1436.774725,24.264330624774693
1440.244998,75.33272543896442
1443.710393,18.41616302250739
1447.170919,-71.51412440771172
1450.626588,-4.77662615698042
1454.07741,170.7392060325168
