Raman shift cm-1,4ATP_1fM_rep2_acc3_processed_intensity
-93.47115107,-3.3411995976985267
-87.69374369,3.475495521553035
-81.9253076,51.57851637053029
-76.16582701,136.70581142927944
-70.41528615,216.74736997608977
-64.67366933,258.7951901147109
-58.94096086,274.3467755448163
-53.21714512,302.8778643629601
-47.50220652,360.0353729583974
-41.79612954,428.6152107556281
-36.09889866,498.0056421998457
-30.41049843,564.1677877190003
-24.73091343,608.3220970555764
-19.0601283,628.6446417824253
-13.39812769,659.4186171343575
-7.744896327,719.1289583911391
-2.100418946,779.299480107395
3.535319659,814.7889867714334
9.162334658,847.6767857377043
14.78064118,906.6001012363427
20.39025432,976.2853620376476
25.99118913,1023.9953417141502
31.58346061,1045.0000949132166
37.16708375,1057.531456023224
42.74207347,1080.1157425340932
48.30844468,1126.098854357669
53.86621222,1196.6626661748496
59.41539093,1269.5975206977123
64.95599558,1317.0715641908123
70.48804091,1340.02566083459
76.01154164,1365.4042214638098
81.52651243,1413.575523045273
87.03296792,1480.6750828956808
92.5309227,1543.680622706085
98.02039134,1583.0379521297373
103.5013884,1605.1975962779004
108.9739282,1630.4691941453557
114.4380255,1664.9112991792654
119.8936944,1704.2821349162423
125.3409495,1749.6989633845585
130.779805,1800.0179672662446
136.2102753,1847.2027548723886
141.6323747,1889.1329747263785
147.0461174,1930.1990774030298
152.4515176,1970.0528985181065
157.8485895,2009.4973660659027
163.2373472,2060.2557932521113
168.6178049,2122.7493345078124
173.9899766,2168.372398312986
179.3538764,2183.430069412579
184.7095182,2200.324240237693
190.0569161,2239.998299174563
195.396084,2275.167899110214
200.7270358,2287.6864799506334
206.0497854,2304.168132770455
211.3643466,2348.162418028395
216.6707333,2399.5903177291466
221.9689593,2425.8916611527247
227.2590382,2432.1744283579033
232.5409839,2451.1756489531417
237.8148101,2490.076500278126
243.0805303,2522.52818417281
248.3381582,2534.4990471907217
253.5877075,2543.620972767018
258.8291917,2572.2521805778024
264.0626244,2622.600731175244
269.288019,2670.4327877879728
274.5053891,2687.512216301223
279.7147481,2687.167303429291
284.9161094,2696.669876132915
290.1094865,2642.739870592143
295.2948927,2352.8040156769
300.4723414,1757.4995383244304
305.6418459,1039.1218477714758
310.8034194,494.3453651263386
315.9570752,256.98560748647697
321.1028267,214.34742681526654
326.2406869,189.15671596568822
331.370669,119.29509054408624
336.4927863,43.13091642815549
341.6070517,0.2179955508416178
346.7134786,-6.548887484134909
351.8120798,3.9567930136206044
356.9028684,8.288020459602299
361.9858576,-2.807671321860873
367.0610602,-6.521040153928265
372.1284892,41.0250735854479
377.1881577,174.1677700357678
382.2400784,386.5805094321433
387.2842644,605.017643849292
392.3207284,722.4370249622467
397.3494833,686.4714692363945
402.370542,532.5246388191842
407.3839172,340.69563712215694
412.3896217,183.35720263134775
417.3876683,88.10013520037431
422.3780697,36.15389757654181
427.3608386,4.754704747889465
432.3359876,-5.5071953235314695
437.3035295,2.3521521471494635
442.2634769,5.527074563764923
447.2158423,2.8835368811682405
452.1606383,26.366741478150242
457.0978776,75.20453843513117
462.0275727,100.53438838966285
466.9497361,89.67071400710556
471.8643802,90.29733229659222
476.7715176,120.24563343238208
481.6711608,131.52293509410327
486.5633221,92.27147529797676
491.448014,35.71000267842984
496.3252488,3.518947548379476
501.195039,-4.267536855010228
506.0573969,-7.076690792477212
510.9123349,-6.370678440055414
515.7598651,21.77755017935637
520.6,92.6226201925386
525.4327518,171.18054120307806
530.2581327,202.07699808438994
535.076155,178.57837978635905
539.8868309,142.66598878517658
544.6901726,131.3592502498957
549.4861922,146.9850905933008
554.2749019,158.74416310076575
559.0563139,128.37877286153446
563.8304402,60.11674244762518
568.597293,10.42177633437861
573.3568844,16.905364245123028
578.1092263,47.43045603460545
582.8543308,51.33778262075014
587.5922101,25.601905833365027
592.322876,0.9281993616389288
597.0463405,-3.2603199108703027
601.7626157,18.821709731942146
606.4717135,65.51445676215204
611.1736458,109.38390174057076
615.8684246,108.07217374326086
620.5560617,56.31551083379655
625.2365691,3.7735315462643526
629.9099585,1.6255776665394515
634.5762419,42.44161253454887
639.2354312,72.62878696295748
643.887538,58.856301688055794
648.5325743,19.598890815496638
653.1705518,-7.667375032842557
657.8014823,-2.05897226192209
662.4253775,37.883731482997675
667.0422493,90.3667967950508
671.6521092,117.45818029653243
676.2549691,107.83398196676339
680.8508407,84.74749889988225
685.4397355,59.61545683789691
690.0216654,27.32471194044372
694.5966419,2.7455580563265443
699.1646767,8.574932046013476
703.7257814,38.406832357990574
708.2799676,60.62928516466259
712.827247,46.75392071926908
717.367631,5.0702835278621805
721.9011314,-13.75929529109547
726.4277595,17.162761475347356
730.9475271,56.556413445687966
735.4604456,61.773369188866496
739.9665264,48.933452668469165
744.4657813,46.61539566680314
748.9582215,45.55439513257306
753.4438587,26.80619925077948
757.9227042,0.4581626009335693
762.3947696,-8.657432932121743
766.8600662,4.874358555831726
771.3186056,26.64304502393182
775.770399,43.391079147429075
780.215458,44.20534563955997
784.6537939,22.9465224175329
789.0854181,1.3284995538779363
793.510342,18.459738781196652
797.9285769,80.73582519125779
802.3401342,144.06626419471812
806.7450253,155.73349373067987
811.1432614,107.69836391295799
815.5348538,41.126072113705874
819.9198139,7.297006372529804
824.2981531,32.511287438818854
828.6698824,94.68971498880103
833.0350133,131.2793787968161
837.393557,105.71403433557907
841.7455248,51.31917911497288
846.0909278,18.45499679389274
850.4297774,10.800231652463353
854.7620848,1.2575762478120112
859.0878611,-14.044245875088556
863.4071176,-2.786053363816542
867.7198655,55.222090421050915
872.026116,120.13767537838237
876.3258802,131.2312538446649
880.6191693,96.98255027836257
884.9059946,85.94385904068254
889.186367,114.83654207079636
893.4602979,127.40936591767053
897.7277982,101.11352962026294
901.9888793,75.23604008048005
906.2435521,61.94615997486778
910.4918277,34.4742578111261
914.7337174,-1.8443162206211525
918.9692321,-14.463411457223927
923.1983831,7.361566618233628
927.4211813,53.54652974489419
931.6376378,100.81594367371798
935.8477637,115.905016620304
940.0515701,86.98809906620257
944.249068,39.35273728194722
948.4402684,7.429344653226623
952.6251825,5.496274580104398
956.8038212,22.98092827834375
960.9761955,38.563189229698345
965.1423166,43.60374245043557
969.3021953,50.7549294850464
973.4558427,68.27227097994566
977.6032699,79.10673160602273
981.7444877,63.82130869675875
985.8795072,28.926532246962665
990.0083394,2.2870508150134494
994.1309953,3.991636511962696
998.2474857,20.669623390592584
1002.357822,25.352305462056467
1006.462014,24.33301204042229
1010.560075,45.03476500158984
1014.652013,71.54769294164153
1018.737841,52.963737034938774
1022.81757,-1.6550385864386286
1026.891209,-14.722774181436527
1030.958771,40.49948015116512
1035.020266,99.21692027497514
1039.075705,111.94496947894753
1043.1251,105.4636034042131
1047.16846,111.69076570909851
1051.205797,109.23291193123677
1055.237121,67.29821990839586
1059.262444,8.009376063716331
1063.281777,-2.367888023389064
1067.295131,80.40889172064894
1071.302515,228.39759490563642
1075.303942,357.41273432153554
1079.299422,391.3486410369852
1083.288966,314.89712148230893
1087.272585,176.13495539708433
1091.250289,51.125943205753785
1095.222091,-4.677602147152136
1099.187999,3.7361614342733063
1103.148026,24.453807337327255
1107.102183,20.915614928919684
1111.050479,2.891309217454573
1114.992927,-3.465366934745802
1118.929536,4.035748023701613
1122.860318,4.0579866675782394
1126.785283,-6.770336060143045
1130.704443,-0.9826532446952019
1134.617808,26.734047612850055
1138.52539,35.59911434215533
1142.427198,8.403945731918617
1146.323244,-7.255484459858314
1150.213538,23.16341757057918
1154.098093,62.77873971440752
1157.976917,70.17801779084135
