Raman shift cm-1,4ATP_100pM_rep2_acc2_processed_intensity
-93.47115107,9.0782839393908
-87.69374369,-4.668781620652851
-81.9253076,-6.54778189295979
-76.16582701,-3.5711906810268346
-70.41528615,-1.866802629638613
-64.67366933,0.3127786287410572
-58.94096086,-5.424124186772843
-53.21714512,-8.335301546028177
-47.50220652,20.177972721047695
-41.79612954,54.94377820075704
-36.09889866,49.51576809189589
-30.41049843,18.607353762229366
-24.73091343,-2.763194227206668
-19.0601283,-5.176908973325112
-13.39812769,14.467675394909975
-7.744896327,39.31119063115818
-2.100418946,34.69302852234887
3.535319659,9.491232879061386
9.162334658,10.716955110098183
14.78064118,42.248716938676694
20.39025432,70.577208838135
25.99118913,97.47342491116228
31.58346061,132.909643620844
37.16708375,151.2452892235932
42.74207347,148.12576273749676
48.30844468,158.94780892150254
53.86621222,200.6972579905646
59.41539093,255.5463290690701
64.95599558,290.462145312864
70.48804091,290.4010552695322
76.01154164,298.3262802489835
81.52651243,366.17315951654473
87.03296792,459.18795033825893
92.5309227,503.47619871607776
98.02039134,509.02582785398863
103.5013884,542.4725822221928
108.9739282,615.1489761876517
114.4380255,685.4897850372885
119.8936944,736.5029420308933
125.3409495,785.4171942939414
130.779805,839.8460938659115
136.2102753,890.7142379777897
141.6323747,936.7145613018006
147.0461174,991.5155444792842
152.4515176,1064.8666817344401
157.8485895,1138.8279278300597
163.2373472,1189.8830051428704
168.6178049,1234.1209065689218
173.9899766,1296.2319277311199
179.3538764,1364.9976974244655
184.7095182,1434.9931232189103
190.0569161,1513.0863365725936
195.396084,1565.9318799187704
200.7270358,1573.98662683754
206.0497854,1600.5385207319396
211.3643466,1691.1184249849302
216.6707333,1782.3133550316763
221.9689593,1811.201296018577
227.2590382,1822.632969327846
232.5409839,1882.141743731837
237.8148101,1962.5558612330815
243.0805303,1998.8658420872216
248.3381582,2004.047592590194
253.5877075,2039.440264200138
258.8291917,2108.3518458263916
264.0626244,2177.7167574669284
269.288019,2246.7485862590565
274.5053891,2310.6219016995638
279.7147481,2341.459668302866
284.9161094,2335.2894856094586
290.1094865,2272.5117727686948
295.2948927,2045.215405983936
300.4723414,1552.2451385392649
305.6418459,899.2765785041629
310.8034194,379.0880219511294
315.9570752,166.6320417582668
321.1028267,164.88063750196983
326.2406869,198.17608096863248
331.370669,178.19725354255354
336.4927863,96.22826398647393
341.6070517,7.901188714241776
346.7134786,-23.171676969452193
351.8120798,0.3492113868174016
356.9028684,44.20246662267214
361.9858576,81.17742497837894
367.0610602,84.64677090521816
372.1284892,81.89391618497312
377.1881577,166.59481000271515
382.2400784,368.4685264586981
387.2842644,577.4308873443225
392.3207284,663.1138828165231
397.3494833,609.635037719076
402.370542,479.6689943277074
407.3839172,325.5051355556287
412.3896217,201.66190059142312
417.3876683,154.2307309509574
422.3780697,145.8318655387154
427.3608386,109.80466409701361
432.3359876,63.07180486116833
437.3035295,50.313622816767975
442.2634769,48.17614850671154
447.2158423,24.57296906752221
452.1606383,3.8437103814158533
457.0978776,11.32916452947985
462.0275727,39.75999531219608
466.9497361,75.31687086871014
471.8643802,95.59711626877447
476.7715176,87.28273185549162
481.6711608,74.43986341714226
486.5633221,72.72648311152477
491.448014,59.71675947030383
496.3252488,25.720011290621773
501.195039,-2.2870945884830363
506.0573969,-5.339119639185178
510.9123349,6.631862457070909
515.7598651,35.08218967125981
520.6,88.50731139272435
525.4327518,135.80552168377412
530.2581327,148.7820285615623
535.076155,147.2733540799662
539.8868309,145.24887617647573
544.6901726,134.62858787122474
549.4861922,119.96240469298158
554.2749019,98.13898312110197
559.0563139,59.701753012872906
563.8304402,41.12623172345933
568.597293,73.94861091787257
573.3568844,91.6106750135399
578.1092263,30.178429320835313
582.8543308,-31.16825011821995
587.5922101,3.593825352275857
592.322876,70.28826276977513
597.0463405,60.25281244531196
601.7626157,15.82826495908867
606.4717135,40.3456216802809
611.1736458,101.40930428306191
615.8684246,99.47468598803314
620.5560617,40.974766963300894
625.2365691,-0.12046262153226284
629.9099585,6.982828534718811
634.5762419,39.775565592182765
639.2354312,52.673873888877836
643.887538,33.33961116271393
648.5325743,25.625086576686957
653.1705518,45.37664834432634
657.8014823,44.440275255138516
662.4253775,12.252908199473083
667.0422493,2.555193655742773
671.6521092,26.53308291220992
676.2549691,45.95789509511533
680.8508407,58.86261448211076
685.4397355,78.37686683927811
690.0216654,81.32347473923483
694.5966419,47.256065710416664
699.1646767,-2.4451877892158755
703.7257814,-20.415925800947505
708.2799676,13.645212607937957
712.827247,48.47082834384375
717.367631,25.004724337098708
721.9011314,-19.185325882740038
726.4277595,-4.779739171770743
730.9475271,54.89333916953311
735.4604456,80.07848070292906
739.9665264,48.96446624167363
744.4657813,10.312686000697312
748.9582215,5.75797996641705
753.4438587,27.69475666500348
757.9227042,46.37525968727297
762.3947696,56.957158299634045
766.8600662,73.81249572197065
771.3186056,86.45554183704421
775.770399,67.33408332592052
780.215458,24.929746310545404
784.6537939,-0.27475921235995315
789.0854181,9.768739246318752
793.510342,52.49957533852875
797.9285769,127.27889590173866
802.3401342,191.14064378843074
806.7450253,176.17175959806065
811.1432614,102.606235019732
815.5348538,53.96479893149713
819.9198139,61.730358981741944
824.2981531,112.92753752957843
828.6698824,170.57142254893273
833.0350133,174.01016749175596
837.393557,125.08159713980615
841.7455248,91.75734878749864
846.0909278,85.55502342360685
850.4297774,55.887521187374716
854.7620848,-2.789520812949931
859.0878611,-24.53092637537639
863.4071176,41.852843898839446
867.7198655,146.58157031810663
872.026116,184.80910652195706
876.3258802,132.0646715171182
880.6191693,58.605018588505416
884.9059946,16.22924473083262
889.186367,11.669134138969
893.4602979,56.6584681003521
897.7277982,124.36543531730953
901.9888793,129.09320542810562
906.2435521,53.97830970464388
910.4918277,-7.743705845210975
914.7337174,6.597874818487792
918.9692321,58.75245405165941
923.1983831,94.47586868873688
927.4211813,109.4852687460789
