Raman shift cm-1,4ATP_1mM_rep3_acc2_processed_intensity
-93.47115107,-33.12271131155097
-87.69374369,83.13241829374758
-81.9253076,53.237443304557814
-76.16582701,26.8086068945549
-70.41528615,54.30111517397991
-64.67366933,0.12672211554154345
-58.94096086,7.277447208757502
-53.21714512,38.53223367860558
-47.50220652,31.114695942281458
-41.79612954,6.224533646247325
-36.09889866,-49.63620389757486
-30.41049843,8.482487145267998
-24.73091343,9.497258586007359
-19.0601283,-20.36273640137939
-13.39812769,49.08674094554181
-7.744896327,25.577806124334636
-2.100418946,29.22586032808072
3.535319659,3.942705427479982
9.162334658,-59.47506143603677
14.78064118,46.8089866091328
20.39025432,59.408570900503925
25.99118913,18.44740621346665
31.58346061,29.675498332731955
37.16708375,-26.004498424010144
42.74207347,20.131417497515685
48.30844468,51.80398966001609
53.86621222,-28.30948920449282
59.41539093,-36.25759216816455
64.95599558,30.427022552636267
70.48804091,60.061203470498356
76.01154164,45.37191428143803
81.52651243,10.597864575317326
87.03296792,-37.61420143618899
92.5309227,23.775107351958084
98.02039134,46.00306875541184
103.5013884,12.350261821869035
108.9739282,71.4177219402923
114.4380255,22.698729294414726
119.8936944,-12.612334305493576
125.3409495,8.5746531483435
130.779805,-11.905379337378942
136.2102753,11.527969871888484
141.6323747,-30.555388172310487
147.0461174,3.1391334391163457
152.4515176,64.2088767469465
157.8485895,-23.463110571256458
163.2373472,-33.95942740948818
168.6178049,20.446000175638467
173.9899766,28.015051760175975
179.3538764,23.400690350086563
184.7095182,65.16924271156923
190.0569161,69.40051912978724
195.396084,1.5552541751737436
200.7270358,5.6837633824946785
206.0497854,-11.234758128876376
211.3643466,-6.145298923070008
216.6707333,65.36104009317955
221.9689593,12.69167878171314
227.2590382,-24.841143546288173
232.5409839,16.28442429401891
237.8148101,0.14846039193835725
243.0805303,14.553870327485336
248.3381582,42.331089135626016
253.5877075,-2.900921412052611
258.8291917,-7.337302857270885
264.0626244,26.819204128819432
269.288019,-20.453340791720322
274.5053891,-34.77053989110122
279.7147481,21.30371692106639
284.9161094,55.258124339836954
290.1094865,105.60104432944196
295.2948927,105.74340713686183
300.4723414,325.22455023084484
305.6418459,911.2416930827972
310.8034194,1370.0880449753743
315.9570752,1751.2954867441767
321.1028267,2075.908435568385
326.2406869,2211.026284214746
331.370669,2506.1650449600083
336.4927863,2676.6455069355025
341.6070517,2668.6083744768102
346.7134786,2811.225106180323
351.8120798,2860.533288097794
356.9028684,3018.8286841362296
361.9858576,3201.8167737266285
367.0610602,3560.9866646600285
372.1284892,4994.925916652517
377.1881577,7707.050003171656
382.2400784,12297.478519588272
387.2842644,16887.597317594267
392.3207284,17259.210621912727
397.3494833,13695.771765777707
402.370542,9467.140965536764
407.3839172,6402.0641929732
412.3896217,4534.6936099291615
417.3876683,3310.7925530349726
422.3780697,2510.137400008655
427.3608386,1933.218139883186
432.3359876,1721.018182263879
437.3035295,1605.0958265628929
442.2634769,1379.0247099903613
447.2158423,1272.3543654180305
452.1606383,1081.1651993389762
457.0978776,980.7356948383222
462.0275727,1083.7602876320932
466.9497361,1136.1152226677764
471.8643802,1184.1377611639264
476.7715176,1317.4841651172044
481.6711608,1460.8928830222671
486.5633221,1466.8897958142759
491.448014,1417.5366047450334
496.3252488,1403.5216256640933
501.195039,1243.9225486246835
506.0573969,1073.5717028415027
510.9123349,1063.883198309852
515.7598651,982.9397296183662
520.6,861.4473210819439
525.4327518,781.4393422963946
530.2581327,696.4510273113648
535.076155,664.4926333628665
539.8868309,702.8704220277785
544.6901726,711.7817825431251
549.4861922,452.478033457039
554.2749019,184.6332237335035
559.0563139,131.56618329255485
563.8304402,29.645459523793395
568.597293,20.309427850765466
573.3568844,105.09867412027657
578.1092263,42.74260903023914
582.8543308,-46.19429716346482
587.5922101,-45.10839944875979
592.322876,22.106065845809457
597.0463405,53.63280572291652
601.7626157,-6.802649623036693
606.4717135,-3.5861653565104277
611.1736458,38.79730206906308
615.8684246,14.54705605051143
620.5560617,138.391901513579
625.2365691,433.18004817893814
629.9099585,822.4634381168107
634.5762419,1332.6364850479326
639.2354312,1501.7496027219881
643.887538,1045.6805317443059
648.5325743,583.5867495598312
653.1705518,366.08529610084474
657.8014823,127.51055846400092
662.4253775,19.49520809197648
667.0422493,-1.1144642992790637
671.6521092,-2.300939630176458
676.2549691,48.810777131331804
680.8508407,7.584505849036077
685.4397355,83.26676559425749
690.0216654,238.93782281336337
694.5966419,391.8629128103982
699.1646767,728.5044588378244
703.7257814,863.8054312029501
708.2799676,738.1781283174571
712.827247,720.2031806347502
717.367631,582.3057487896117
721.9011314,307.3635685314375
726.4277595,181.72856417726433
730.9475271,62.39313737990818
735.4604456,-40.088949421704484
739.9665264,21.678642881211402
744.4657813,43.69136010184201
748.9582215,9.541752640399551
753.4438587,20.897345202515993
757.9227042,47.65048593803468
762.3947696,25.923052068150497
766.8600662,-54.12454666319526
771.3186056,15.265329333087124
775.770399,104.84748135651012
780.215458,81.99189484164755
784.6537939,221.86495316722684
789.0854181,562.6956161486662
793.510342,899.2225290843828
797.9285769,1168.9333617264333
802.3401342,1469.0837269815388
806.7450253,1619.2274229717866
811.1432614,1488.25144826008
815.5348538,1365.4637415525324
819.9198139,1261.0712212374817
824.2981531,1001.0353925931911
828.6698824,761.7455578681272
833.0350133,582.1130021060635
837.393557,342.2931740229351
841.7455248,176.8290990177835
846.0909278,79.40735404674342
850.4297774,-13.733550276240294
854.7620848,-25.913396041436418
859.0878611,15.759314867079546
863.4071176,21.68031621402009
867.7198655,-6.633150110234716
872.026116,64.80982793744793
876.3258802,177.94491333326943
880.6191693,155.99575403189323
884.9059946,134.475133387831
889.186367,260.12296039526456
893.4602979,321.4837645333686
897.7277982,328.149771060959
901.9888793,461.34212256649363
906.2435521,539.2334041900926
910.4918277,631.4190332862265
914.7337174,852.4732423611676
918.9692321,1057.9543132476574
923.1983831,1126.8335381469772
927.4211813,1061.5801285246841
931.6376378,1121.1732921770908
935.8477637,1173.0533257675029
940.0515701,1296.817409398233
944.249068,1557.507849950923
948.4402684,1556.1825120773813
