Raman shift cm-1,4ATP_1uM_rep2_acc3_processed_intensity
-93.47115107,-4.578072061335938
-87.69374369,5.67998976506621
-81.9253076,62.62733214106191
-76.16582701,-16.421114588148278
-70.41528615,78.32470553831419
-64.67366933,37.035856786222524
-58.94096086,6.965158092377106
-53.21714512,38.6716350449093
-47.50220652,13.659766137632515
-41.79612954,32.739681119813824
-36.09889866,7.465245763721473
-30.41049843,81.46947119312165
-24.73091343,78.01441945710758
-19.0601283,36.548540170563065
-13.39812769,-6.307131367574726
-7.744896327,81.55687140564388
-2.100418946,-6.563007570523361
3.535319659,70.48787269580214
9.162334658,89.51723396979608
14.78064118,94.15877818309013
20.39025432,-3.4455377426784963
25.99118913,7.131694465914151
31.58346061,169.05791329789008
37.16708375,69.84661147226319
42.74207347,103.92035072911415
48.30844468,89.635001309019
53.86621222,-9.756922240207594
59.41539093,66.02439138326213
64.95599558,14.161932236586303
70.48804091,57.254198389904445
76.01154164,-12.659416807473796
81.52651243,61.99320941604166
87.03296792,43.91598309212317
92.5309227,66.72655487754803
98.02039134,80.56986765013909
103.5013884,73.55016482345565
108.9739282,192.97656546826795
114.4380255,66.38352817991212
119.8936944,70.78420124906435
125.3409495,99.06363147289902
130.779805,3.1284996039328234
136.2102753,-3.602812737638466
141.6323747,7.504558827403081
147.0461174,66.74481062006842
152.4515176,108.53890146302587
157.8485895,-7.1399195772334
163.2373472,14.894727753368155
168.6178049,69.31552407306533
173.9899766,70.58090247040214
179.3538764,113.36939616232117
184.7095182,140.3744634384562
190.0569161,155.97807272077443
195.396084,65.40238499765742
200.7270358,88.53960503962975
206.0497854,45.02813072891061
211.3643466,-13.987551952227854
216.6707333,110.41335046046908
221.9689593,-17.435962637290373
227.2590382,92.10691303787527
232.5409839,14.88071305416528
237.8148101,66.30497613105092
243.0805303,42.973412648494175
248.3381582,-2.988876694989493
253.5877075,85.97944321121673
258.8291917,65.74052668902185
264.0626244,8.757347702845788
269.288019,45.810146390280224
274.5053891,69.0033827733719
279.7147481,15.257177635572098
284.9161094,47.35511885714281
290.1094865,18.50928314481241
295.2948927,11.06083862955906
300.4723414,-49.86547450017062
305.6418459,161.62693246005577
310.8034194,317.51664634590145
315.9570752,501.31384001224427
321.1028267,605.9456564579548
326.2406869,656.8407295454065
331.370669,713.6920927023849
336.4927863,746.367135655384
341.6070517,737.8026593564224
346.7134786,777.3698046560966
351.8120798,896.1949590720367
356.9028684,921.4820088412114
361.9858576,987.5938923444738
367.0610602,984.613890264334
372.1284892,1291.5743830408144
377.1881577,1944.841589954599
382.2400784,3333.8957766481176
387.2842644,5229.147319012873
392.3207284,6108.3588095841
397.3494833,5402.544043804931
402.370542,4072.7807872589606
407.3839172,2809.0753554989205
412.3896217,1830.883210786876
417.3876683,1229.4860022362868
422.3780697,803.0186940350641
427.3608386,486.798557547595
432.3359876,325.97503319018267
437.3035295,194.50934764391593
442.2634769,211.53853183145623
447.2158423,170.78080937766617
452.1606383,-6.06725662116898
457.0978776,7.4074504901004445
462.0275727,14.18200087218392
466.9497361,211.41926855154657
471.8643802,205.97143258891023
476.7715176,344.3672758638902
481.6711608,709.4384737076318
486.5633221,800.0351988071488
491.448014,660.9324361791452
496.3252488,509.93368536958894
501.195039,265.32155698992074
506.0573969,121.42015972749252
510.9123349,168.69001610060405
515.7598651,99.05435365231294
520.6,208.7054049704007
525.4327518,239.93020762609063
530.2581327,137.43324056154472
535.076155,286.55024556901753
539.8868309,454.6109908709494
544.6901726,379.00653236472306
549.4861922,265.6734484523326
554.2749019,139.62476599491168
559.0563139,120.39913228313493
563.8304402,69.8160411948305
568.597293,84.76179868950845
573.3568844,92.82237788777674
578.1092263,-6.533024936056243
582.8543308,92.76173305545576
587.5922101,-4.1882961979525035
592.322876,-25.403515572281933
597.0463405,63.59458126463808
601.7626157,109.48728325952607
606.4717135,8.170752465289347
611.1736458,49.95270859533653
615.8684246,116.35867863814019
620.5560617,-1.3544239358722407
625.2365691,122.48456136741193
629.9099585,15.140651036204941
634.5762419,200.71190524973994
639.2354312,298.97367515589167
643.887538,252.81830896839742
648.5325743,168.14583592034336
653.1705518,153.94244412948433
657.8014823,87.8323965494234
662.4253775,14.290565440576351
667.0422493,44.57572503697539
671.6521092,4.596428023658152
676.2549691,34.483304839672186
680.8508407,51.68437452095705
685.4397355,70.7177898539629
690.0216654,-12.556076952021495
694.5966419,39.438214186486235
699.1646767,232.75153051039015
703.7257814,410.4941306508762
708.2799676,428.6073356328387
712.827247,602.6058202182741
717.367631,533.3888544227738
721.9011314,348.93268316911474
726.4277595,125.02299101672479
730.9475271,-0.827689042094164
735.4604456,91.46177695311329
739.9665264,63.00318860026468
744.4657813,48.33387389170352
748.9582215,-16.79474284865194
753.4438587,2.632070030248858
757.9227042,71.80570451667788
762.3947696,0.8632006909782852
766.8600662,68.15904787553542
771.3186056,55.837387035922916
775.770399,18.659521245589936
780.215458,84.07937455740883
784.6537939,71.27051681290217
789.0854181,67.05681310034444
793.510342,254.70609392360097
797.9285769,354.57230807074245
802.3401342,409.7319091103136
806.7450253,396.1673186032013
811.1432614,345.8482254592487
815.5348538,342.5201731290736
819.9198139,340.96958890455903
824.2981531,291.4461820527832
828.6698824,233.88306616177195
833.0350133,193.97185257157173
837.393557,212.95201130819936
841.7455248,254.6599805467265
846.0909278,172.5031016052293
850.4297774,50.892751961563555
854.7620848,81.4024623740811
859.0878611,60.87578500547284
863.4071176,-8.72868949246427
867.7198655,210.16284562765793
872.026116,330.7846918781298
876.3258802,300.46192229567305
880.6191693,291.7613252413012
884.9059946,300.3672217765434
889.186367,285.3540635595366
893.4602979,301.82515509957057
897.7277982,362.591787734958
901.9888793,447.31622426946126
906.2435521,414.1917887904687
910.4918277,556.3427426641982
914.7337174,566.5154997819332
918.9692321,625.4044687760593
923.1983831,695.5918736841953
927.4211813,756.4543668871297
931.6376378,716.6476477225223
935.8477637,638.1519384267613
940.0515701,739.1973313064852
944.249068,729.0977477334382
948.4402684,696.3594652069971
952.6251825,636.7000362966074
956.8038212,764.0996217516697
960.9761955,832.6008849642355
965.1423166,735.1810275921415
969.3021953,695.8350924776543
973.4558427,611.6443093939181
