Raman shift cm-1,4ATP_100uM_rep2_acc4_processed_intensity
-93.47115107,-4.474500811596229
-87.69374369,18.7630156682496
-81.9253076,-0.18310860359380499
-76.16582701,-22.038472248795358
-70.41528615,8.207692972166598
-64.67366933,54.2631266740255
-58.94096086,27.08417796141694
-53.21714512,-24.948323924021622
-47.50220652,8.050907582678377
-41.79612954,36.29094615357968
-36.09889866,-2.2966983955423643
-30.41049843,10.897242660044867
-24.73091343,40.91455622467669
-19.0601283,9.061128488143481
-13.39812769,-4.4285643601375
-7.744896327,4.170340744350483
-2.100418946,-3.1505275767810303
3.535319659,-0.08158381244425073
9.162334658,4.859129121098704
14.78064118,2.1756972816931466
20.39025432,-1.896767402933392
25.99118913,6.273211817458332
31.58346061,42.23158448260688
37.16708375,51.23819947163952
42.74207347,1.2792146456101818
48.30844468,-27.6356669727179
53.86621222,-8.513516196325327
59.41539093,-7.802956172887889
64.95599558,-9.02585476296133
70.48804091,18.359704874732188
76.01154164,13.263797665166976
81.52651243,17.794507062784305
87.03296792,111.86011673105156
92.5309227,173.5610819727657
98.02039134,143.27118966711396
103.5013884,173.28658475279042
108.9739282,246.04369625584263
114.4380255,227.05631845453172
119.8936944,213.99894913387698
125.3409495,277.5675080896053
130.779805,304.88122201639203
136.2102753,309.2285705866078
141.6323747,363.91129845536784
147.0461174,412.4556759074077
152.4515176,419.17460306605324
157.8485895,442.2416998623165
163.2373472,514.9809910206299
168.6178049,589.2245777080046
173.9899766,626.2471663992145
179.3538764,655.1688788454787
184.7095182,711.2827139693987
190.0569161,791.2761895548686
195.396084,847.8884424547417
200.7270358,848.7872949680435
206.0497854,845.2036134418038
211.3643466,905.2602228573085
216.6707333,1001.2403819303581
221.9689593,1050.5250027058291
227.2590382,1055.7361812398276
232.5409839,1086.0097719287778
237.8148101,1145.1469229299028
243.0805303,1191.215350661947
248.3381582,1247.4242460226071
253.5877075,1332.5495392638218
258.8291917,1385.1699117841904
264.0626244,1407.4308756777286
269.288019,1448.3699984258315
274.5053891,1476.2688066852352
279.7147481,1488.5108954843267
284.9161094,1525.069042388677
290.1094865,1507.2914167262486
295.2948927,1282.4202953810168
300.4723414,837.0927825617956
305.6418459,355.66996730258495
310.8034194,58.62617717981547
315.9570752,-13.904518135536396
321.1028267,3.4091855187949864
326.2406869,70.68760357932989
331.370669,194.38410732766664
336.4927863,231.07632608067377
341.6070517,196.32380652915688
346.7134786,291.2136611600242
351.8120798,430.3980866023936
356.9028684,428.93496217525603
361.9858576,456.30279263334864
367.0610602,703.7286274483704
372.1284892,1135.3013289277621
377.1881577,2135.9858614734035
382.2400784,4357.699453260736
387.2842644,7003.895458249092
392.3207284,7926.103387956337
397.3494833,6508.375275969133
402.370542,4344.633311932948
407.3839172,2693.713856433754
412.3896217,1593.6166306003522
417.3876683,944.6917753973826
422.3780697,643.438608419458
427.3608386,440.20427806939773
432.3359876,307.9772403095419
437.3035295,327.05867552811253
442.2634769,360.94594516942806
447.2158423,276.2555019570532
452.1606383,151.45426501201908
457.0978776,52.37295621669346
462.0275727,6.026798911551211
466.9497361,73.80896540378495
471.8643802,179.55961464475055
476.7715176,243.78091340964727
481.6711608,314.94756107257376
486.5633221,365.87523094249707
491.448014,343.4436789303994
496.3252488,295.1334094125804
501.195039,300.7567467480669
506.0573969,376.90400126629623
510.9123349,405.96889871035376
515.7598651,324.1930395510104
520.6,275.2141253828755
525.4327518,328.59728837231086
530.2581327,363.161044043297
535.076155,339.01514657657236
539.8868309,318.4052857543601
544.6901726,272.76497639682884
549.4861922,202.02209552378903
554.2749019,193.81979407485926
559.0563139,185.20806946331385
563.8304402,105.60697971648372
568.597293,73.17850806508713
573.3568844,98.74624421228461
578.1092263,62.192367869371346
582.8543308,-3.692518836184263
587.5922101,-3.28582578497047
592.322876,42.5420308715256
597.0463405,52.878019653279644
601.7626157,7.187866938936644
606.4717135,-19.088300944862056
611.1736458,1.871295008848116
615.8684246,3.520918921993638
620.5560617,4.04225573833326
625.2365691,73.9234765005546
629.9099585,218.60081848159598
634.5762419,435.04454709142675
639.2354312,614.5754971459463
643.887538,563.3077193626141
648.5325743,323.0124805217158
653.1705518,115.23333290396411
657.8014823,17.716062220636886
662.4253775,-17.13834193726349
667.0422493,-14.582740780170184
671.6521092,4.93799982113147
676.2549691,7.048777953259091
680.8508407,1.6372607452397858
685.4397355,20.984554666211125
690.0216654,55.07277327214179
694.5966419,103.32434422029499
699.1646767,189.42362126147685
703.7257814,255.2057996553019
708.2799676,229.24734600130603
712.827247,191.25367185675785
717.367631,199.88108667613733
721.9011314,142.91670578449782
726.4277595,16.472428008698852
730.9475271,-24.904625752531526
735.4604456,9.209630918635382
739.9665264,-1.900848321830622
744.4657813,-25.657680059430948
748.9582215,1.786804777364143
753.4438587,34.33624882308134
757.9227042,47.069048526528235
762.3947696,36.16849773246651
766.8600662,-0.6544569059668746
771.3186056,18.43192399060291
775.770399,87.96223141829392
780.215458,81.48483191766604
784.6537939,56.901507301077444
789.0854181,151.52091241655043
793.510342,298.4588016561522
797.9285769,439.58826623026783
802.3401342,602.1784394093327
806.7450253,662.9836993315304
811.1432614,568.29619120606
815.5348538,497.4890597217008
819.9198139,490.40809899130886
824.2981531,457.4701210162989
828.6698824,408.54104619358435
833.0350133,308.7526950854814
837.393557,172.68190264321152
841.7455248,129.7587383821882
846.0909278,132.90612985446114
850.4297774,74.72588969179036
854.7620848,1.3607217525564295
859.0878611,-30.914601138507415
863.4071176,-16.912969403723565
867.7198655,19.564957696677244
872.026116,60.01833801551227
876.3258802,90.01830721731358
880.6191693,55.56578630440315
884.9059946,3.1045069383050725
889.186367,16.80962619863115
893.4602979,13.466312634183865
897.7277982,-25.292119114313287
901.9888793,-0.3109427613279152
906.2435521,20.80269566705274
910.4918277,-18.75870089129491
914.7337174,14.017549817365278
918.9692321,162.89739715591827
923.1983831,290.3976097704168
927.4211813,293.2355454171206
931.6376378,247.97011348655656
935.8477637,264.06663012814664
940.0515701,291.94399444764673
944.249068,322.5486009991199
948.4402684,406.6662070313538
952.6251825,444.2642186115512
956.8038212,437.51852836082827
960.9761955,492.7067804488956
965.1423166,546.034630467475
969.3021953,550.8856754243058
973.4558427,528.1723578798958
977.6032699,513.7016536654062
981.7444877,574.118399900815
985.8795072,605.0047568317323
990.0083394,540.4330882486565
994.1309953,611.626669859493
998.2474857,944.8272834223056
1002.357822,1305.6363946557685
1006.462014,1339.1392213135277
1010.560075,926.5027199211877
1014.652013,377.8799190692967
1018.737841,67.5131229839797
1022.81757,2.7714664829277105
1026.891209,34.42478790385702
1030.958771,71.29241383042623
1035.020266,21.262139341074516
1039.075705,-48.36868597252864
1043.1251,16.4975723965485
