record_id,sample_type,analyte,matrix,concentration_molar,concentration_label,replicate,accumulation,instrument,acquisition,analysis_lineage,baseline_lambda,blank_replication_design,file,manifest_row,provenance_status,record_group,source_axis_status,source_record_group,band,center_cm-1,window_cm-1,method,peak_value,observed_shift_cm-1,n_points
row00049__4ATP_100uM_rep1_acc3__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,1,3,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc3.csv,49,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,16280.571319359402,1582.6387211955907,5
row00050__4ATP_100uM_rep1_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,1,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc4.csv,50,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,305.50666612246602,397.55712179167654,6
row00050__4ATP_100uM_rep1_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,1,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc4.csv,50,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,3137.0923633407747,1071.5722814526528,4
row00050__4ATP_100uM_rep1_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,1,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc4.csv,50,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,16013.581469663208,1582.6387211955907,5
row00051__4ATP_100uM_rep1_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,1,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc5.csv,51,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,307.28400037565729,397.55712179167654,6
row00051__4ATP_100uM_rep1_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,1,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc5.csv,51,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,2636.1465592198342,1071.5722814526528,4
row00051__4ATP_100uM_rep1_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,1,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep1_acc5.csv,51,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,16656.959112575914,1582.6387211955907,5
row00052__4ATP_100uM_rep2_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc1.csv,52,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,16062.972701040051,390.15036179540203,6
row00052__4ATP_100uM_rep2_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc1.csv,52,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,26024.449177438921,1075.2756614507898,4
row00052__4ATP_100uM_rep2_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc1.csv,52,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,9111.6644522435563,1586.342101193728,5
row00053__4ATP_100uM_rep2_acc2__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,2,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc2.csv,53,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,16067.697119847549,390.15036179540203,6
row00053__4ATP_100uM_rep2_acc2__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,2,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc2.csv,53,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,26512.571944727453,1075.2756614507898,4
row00053__4ATP_100uM_rep2_acc2__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,2,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc2.csv,53,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,9513.9319743458418,1586.342101193728,5
row00054__4ATP_100uM_rep2_acc3__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,3,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc3.csv,54,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,16156.55150240906,390.15036179540203,6
row00054__4ATP_100uM_rep2_acc3__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,3,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc3.csv,54,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,26473.784326700625,1075.2756614507898,4
row00054__4ATP_100uM_rep2_acc3__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,3,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc3.csv,54,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,9716.7794232502656,1586.342101193728,5
row00055__4ATP_100uM_rep2_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc4.csv,55,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,16069.837249989843,390.15036179540203,6
row00055__4ATP_100uM_rep2_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc4.csv,55,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,26701.150186203569,1075.2756614507898,4
row00055__4ATP_100uM_rep2_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc4.csv,55,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,9647.1757625232021,1586.342101193728,5
row00056__4ATP_100uM_rep2_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc5.csv,56,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,15693.426145459747,393.85374179353926,6
row00056__4ATP_100uM_rep2_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc5.csv,56,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,25969.051876979367,1075.2756614507898,4
row00056__4ATP_100uM_rep2_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,2,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc5.csv,56,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,9319.4405766616619,1586.342101193728,5
row00057__4ATP_100uM_rep3_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc1.csv,57,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,792.8184433076616,397.55712179167654,6
row00057__4ATP_100uM_rep3_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc1.csv,57,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,607.94516930911823,1075.2756614507898,4
row00057__4ATP_100uM_rep3_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc1.csv,57,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,6185.4766625740349,1597.4522411881396,5
row00058__4ATP_100uM_rep3_acc2__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,2,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc2.csv,58,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,776.88413805543189,397.55712179167654,6
row00058__4ATP_100uM_rep3_acc2__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,2,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc2.csv,58,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,1143.6920076326551,1075.2756614507898,4
row00058__4ATP_100uM_rep3_acc2__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,2,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc2.csv,58,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,8828.0764193049599,1597.4522411881396,5
row00059__4ATP_100uM_rep3_acc3__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,3,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc3.csv,59,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,724.74749756818505,397.55712179167654,6
row00059__4ATP_100uM_rep3_acc3__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,3,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc3.csv,59,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,1246.0097325028505,1075.2756614507898,4
row00059__4ATP_100uM_rep3_acc3__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,3,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc3.csv,59,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,9644.121296122803,1597.4522411881396,5
row00060__4ATP_100uM_rep3_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc4.csv,60,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,646.71356212495505,397.55712179167654,6
row00060__4ATP_100uM_rep3_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc4.csv,60,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,1462.1304428130927,1075.2756614507898,4
row00060__4ATP_100uM_rep3_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc4.csv,60,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,10057.246008754186,1597.4522411881396,5
row00061__4ATP_100uM_rep3_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc5.csv,61,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,685.76341726154283,397.55712179167654,6
row00061__4ATP_100uM_rep3_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc5.csv,61,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,1342.5501387752422,1075.2756614507898,4
row00061__4ATP_100uM_rep3_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,0.0001,100 µM,3,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc5.csv,61,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,9771.2343985283496,1597.4522411881396,5
row00062__4ATP_10fM_rep1_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc1.csv,62,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,347.65726469448947,397.55712179167654,6
row00062__4ATP_10fM_rep1_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc1.csv,62,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,4719.3148564129015,1082.6824214470644,4
row00062__4ATP_10fM_rep1_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc1.csv,62,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,12599.452917426303,1582.6387211955907,5
row00063__4ATP_10fM_rep1_acc2__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,2,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc2.csv,63,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,385.4966855923002,397.55712179167654,6
row00063__4ATP_10fM_rep1_acc2__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,2,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc2.csv,63,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,4134.8635090314128,1075.2756614507898,4
row00063__4ATP_10fM_rep1_acc2__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,2,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc2.csv,63,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,16364.421463395831,1582.6387211955907,5
row00064__4ATP_10fM_rep1_acc3__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,3,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc3.csv,64,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,414.31399762622902,397.55712179167654,6
row00064__4ATP_10fM_rep1_acc3__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,3,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc3.csv,64,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,3486.9789123639539,1075.2756614507898,4
row00064__4ATP_10fM_rep1_acc3__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,3,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc3.csv,64,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,17462.70115604045,1582.6387211955907,5
row00065__4ATP_10fM_rep1_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc4.csv,65,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,432.83016271258629,397.55712179167654,6
row00065__4ATP_10fM_rep1_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc4.csv,65,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,3406.1366564123659,1075.2756614507898,4
row00065__4ATP_10fM_rep1_acc4__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,4,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc4.csv,65,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,17675.871947417076,1582.6387211955907,5
row00066__4ATP_10fM_rep1_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc5.csv,66,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,435.13183640153954,397.55712179167654,6
row00066__4ATP_10fM_rep1_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc5.csv,66,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,3525.2267968762035,1075.2756614507898,4
row00066__4ATP_10fM_rep1_acc5__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,1,5,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc5.csv,66,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1589.62_height,1589.6199999999999,8,height,17565.676270936525,1582.6387211955907,5
row00067__4ATP_10fM_rep2_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,2,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc1.csv,67,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_392.32_height,392.31999999999999,10,height,292.27048270348104,397.55712179167654,6
row00067__4ATP_10fM_rep2_acc1__Intensity,4atp,4-ATP,AuAgBC substrate,1e-14,10 fM,2,1,portable_raman,750_5_5_H,reference_2026,,,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc1.csv,67,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h,peak_1078.5_height,1078.5,7,height,3675.2637479366826,1078.9790414489271,4
