record_id,file,source_intensity_column,points,x_min_cm-1,x_max_cm-1,blank_reference_records,warnings,resolved_parameters_json
row00054__4ATP_100uM_rep2_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc3.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.4748858447488585,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":104,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00055__4ATP_100uM_rep2_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc4.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.4748858447488585,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":104,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00056__4ATP_100uM_rep2_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep2_acc5.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.4748858447488585,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":104,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00057__4ATP_100uM_rep3_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc1.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.8401826484018265,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":184,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00058__4ATP_100uM_rep3_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc2.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.6849315068493151,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":150,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00059__4ATP_100uM_rep3_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc3.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.9680365296803654,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":212,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00060__4ATP_100uM_rep3_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc4.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.18264840182648404,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":40,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00061__4ATP_100uM_rep3_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100uM_rep3_acc5.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.3972602739726027,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":87,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00062__4ATP_10fM_rep1_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc1.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.07762557077625572,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":17,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00063__4ATP_10fM_rep1_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc2.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.20091324200913244,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":44,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00064__4ATP_10fM_rep1_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc3.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.18264840182648404,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":40,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00065__4ATP_10fM_rep1_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc4.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.497716894977169,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":109,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00066__4ATP_10fM_rep1_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep1_acc5.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.54337899543379,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":119,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00067__4ATP_10fM_rep2_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc1.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.821917808219178,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":180,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00068__4ATP_10fM_rep2_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc2.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.4292237442922375,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":94,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00069__4ATP_10fM_rep2_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc3.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.17351598173515984,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":38,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00070__4ATP_10fM_rep2_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc4.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.4794520547945206,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":105,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
row00071__4ATP_10fM_rep2_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_10fM_rep2_acc5.csv,Intensity,441,342.00642181961803,1971.4936210000001,row00197__Blanck_AABC_750_5_5_H__1;row00198__Blanck_AABC_750_5_5_H__2;row00199__Blanck_AABC_750_5_5_H__3;row00200__Blanck_AABC_750_5_5_H__4;row00201__Blanck_AABC_750_5_5_H__5,,"{""blank"":{""reference_records"":[""row00197__Blanck_AABC_750_5_5_H__1"",""row00198__Blanck_AABC_750_5_5_H__2"",""row00199__Blanck_AABC_750_5_5_H__3"",""row00200__Blanck_AABC_750_5_5_H__4"",""row00201__Blanck_AABC_750_5_5_H__5""],""stage"":""processed"",""strategy"":""mean""},""effective_acquisition"":{""mode"":""none""},""filter"":{""applied"":true,""cutoff"":0.4703196347031963,""cutoff_source"":""manifest_filter_fft_peak_index"",""fft_peak_index"":103,""fft_tie_candidate_count"":0,""method"":""fft_butterworth"",""order"":2,""percentile"":60.0,""tie_break"":""explicit_peak_index""},""first_baseline"":{""diff_order"":2,""lambda"":3000.0,""lambda_source"":""profile"",""legacy_filename_rules"":false,""max_iter"":50,""method"":""iarpls"",""tol"":0.001},""normalization"":{""method"":""none""},""post_blank_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":5000000.0,""max_iter"":50,""method"":""asls"",""p"":0.001,""tol"":0.001},""second_baseline"":{""diff_order"":2,""enabled"":true,""lambda"":600.0,""max_iter"":50,""method"":""iarpls"",""tol"":0.001}}"
