record_group,sample_type,concentration_molar,concentration_label,instrument,replicate,band,center_cm-1,window_cm-1,method,peak_value_mean,peak_value_sd,observed_shift_mean_cm-1,n_scans
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999994e-12,10 pM,portable_raman,3,peak_1078.5_height,1078.5,7,height,3088.1976506984365,372.36505318057294,1075.2756614507898,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999994e-12,10 pM,portable_raman,3,peak_1589.62_height,1589.6199999999999,8,height,2603.7012244040643,721.91461455071783,1582.6387211955907,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999994e-12,10 pM,portable_raman,3,peak_392.32_height,392.31999999999999,10,height,780.66929139027309,854.89784326762015,397.55712179167654,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-07,1 µM,portable_raman,1,peak_1078.5_height,1078.5,7,height,4233.001578342426,664.31393334720201,1076.7570134500447,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-07,1 µM,portable_raman,1,peak_1589.62_height,1589.6199999999999,8,height,17481.919743169456,1958.6438334982458,1582.6387211955907,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-07,1 µM,portable_raman,1,peak_392.32_height,392.31999999999999,10,height,477.31587073656328,86.093492880762795,395.33509379279423,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-07,1 µM,portable_raman,2,peak_1078.5_height,1078.5,7,height,6733.8928915185925,436.4293314269969,1078.9790414489271,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-07,1 µM,portable_raman,2,peak_1589.62_height,1589.6199999999999,8,height,3059.0422827274579,101.1371960336907,1587.0827771933555,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-07,1 µM,portable_raman,2,peak_392.32_height,392.31999999999999,10,height,8219.4558477877708,386.55340360296367,393.85374179353926,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-07,1 µM,portable_raman,3,peak_1078.5_height,1078.5,7,height,13999.046629592918,1188.5109698253532,1075.2756614507898,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-07,1 µM,portable_raman,3,peak_1589.62_height,1589.6199999999999,8,height,6206.5906456838966,273.53957566226239,1582.6387211955907,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-07,1 µM,portable_raman,3,peak_392.32_height,392.31999999999999,10,height,3169.3013453645449,3891.9836675344955,399.03847379093145,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-08,100 nM,portable_raman,1,peak_1078.5_height,1078.5,7,height,3429.3498409622016,141.10359132795284,1078.9790414489271,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,9.9999999999999995e-08,100 nM,portable_raman,1,peak_1589.62_height,1589.6199999999999,8,height,1507.736969637501,52.435053794699414,1585.6014251941006,5
