record_group,sample_type,concentration_molar,concentration_label,instrument,raman_shift_cm-1,intensity_mean,intensity_sd,n_replicates,cv_percent
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,449.40444176559777,591.17015637388556,152.67179140231238,3,25.82535497711341
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,453.10782176373499,483.07000259330243,102.03870718006974,3,21.122964918601316
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,456.81120176187221,412.00144233904717,118.1773373222584,3,28.683719321789912
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,460.51458176000943,471.15461081488894,146.55607104643158,3,31.105727861381734
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,464.21796175814666,446.86617797093282,173.72776646419032,3,38.876911036997463
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,467.92134175628394,387.1288217161009,230.81218355262695,3,59.621544717198034
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,471.6247217544211,499.06957241897334,273.3758678225779,3,54.77710582465172
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,475.32810175255838,573.97958823583178,199.39292989521905,3,34.738679559680477
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,479.0314817506956,692.83887194079819,120.06502107456458,3,17.329429097740334
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,482.73486174883283,865.29840704744709,300.94787988011706,3,34.77966415158501
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,486.43824174697011,916.12106791786402,420.31018966135161,3,45.879328003734443
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,490.14162174510727,919.62652053181466,390.68888404246303,3,42.483429448786438
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,493.84500174324455,842.7416587374945,279.42937210314636,3,33.157180401139492
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,497.54838174138177,745.77263166800685,193.70486497433404,3,25.973715948933481
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,501.251761739519,680.89993789034622,167.55433270662323,3,24.607776177181353
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,504.95514173765622,593.45869872089224,175.78857847825228,3,29.621029880788193
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,508.65852173579344,508.70404521707542,115.21697430823771,3,22.649116984920386
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,512.36190173393072,522.28199467527929,64.82469209532475,3,12.411818281353639
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,516.06528173206789,527.54735453430033,133.48076721970807,3,25.302139433063797
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,519.76866173020517,444.55690397343477,113.52915020059891,3,25.537596916363047
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,523.47204172834245,407.93714813660443,88.094379795734795,3,21.595086448521958
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,527.17542172647961,393.92867373161408,101.59435149539495,3,25.790037199630657
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,530.87880172461689,347.97207778856864,153.90599759197735,3,44.229410178563867
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,534.58218172275406,440.79638635722296,177.13254165686553,3,40.184662837348377
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,538.28556172089134,519.72047036431172,91.863081691835589,3,17.675478825654444
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,541.98894171902862,471.14205421694243,15.142515247767863,3,3.2140020429582217
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,545.69232171716578,435.24584973748341,66.57661638155578,3,15.296324231859113
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,549.39570171530295,348.95358747076733,165.51930444112742,3,47.433042783947123
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,553.09908171344023,184.68877158198677,150.48131673433826,3,81.478324559399013
