file,type,concentration_M,concentration_label,replicate,accumulation,peak_392.32_height,peak_1078.5_height,peak_1589.62_height
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep1_acc2.csv,sample,0.0001,100µM,1,2,5202.017040554636,6782.7498937210175,2503.957299338725
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep1_acc3.csv,sample,0.0001,100µM,1,3,5311.998220193013,7110.533081874091,2648.1239190931265
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep1_acc4.csv,sample,0.0001,100µM,1,4,5269.202001705355,6965.460790610283,2616.4723021262666
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep1_acc5.csv,sample,0.0001,100µM,1,5,5206.835468033553,7024.516806172695,2589.0955968501326
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep2_acc1.csv,sample,0.0001,100µM,2,1,6288.9975618391,6072.594079381704,2456.854178018906
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep2_acc2.csv,sample,0.0001,100µM,2,2,6848.853757322775,6930.192421582846,2750.6237250052095
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep2_acc3.csv,sample,0.0001,100µM,2,3,7372.116128253832,7583.463518804977,2919.6194800450003
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep2_acc4.csv,sample,0.0001,100µM,2,4,7304.835170224826,7494.510331452327,3032.5110779106903
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep2_acc5.csv,sample,0.0001,100µM,2,5,7430.769898006551,7757.09228978884,3056.3567261083062
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep3_acc1.csv,sample,0.0001,100µM,3,1,27692.966757871534,38249.22604465172,30090.161989344193
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep3_acc2.csv,sample,0.0001,100µM,3,2,26536.93261034922,36567.26622962117,31500.406995588583
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep3_acc3.csv,sample,0.0001,100µM,3,3,25045.86883409877,36947.16986527922,29890.719023585738
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep3_acc4.csv,sample,0.0001,100µM,3,4,24140.795645290127,36808.94596745666,30141.704311341033
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100uM_rep3_acc5.csv,sample,0.0001,100µM,3,5,22098.47814637546,36976.94082618825,28962.020634217006
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep1_acc1.csv,sample,1e-05,10µM,1,1,29918.636942428853,38380.66910802151,12450.005893351645
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep1_acc2.csv,sample,1e-05,10µM,1,2,25389.68696855037,37958.84525658597,11929.475482779899
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep1_acc3.csv,sample,1e-05,10µM,1,3,24016.155761233287,36908.640281476706,11794.850956859653
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep1_acc4.csv,sample,1e-05,10µM,1,4,22655.30612108676,36460.76161087854,11114.658157022479
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep1_acc5.csv,sample,1e-05,10µM,1,5,21832.96598262684,35374.70918877843,11135.614960077623
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep2_acc1.csv,sample,1e-05,10µM,2,1,12623.870433842165,11038.113622607987,5082.133296618699
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep2_acc2.csv,sample,1e-05,10µM,2,2,12780.126986815723,11122.309245345758,4993.2139815155515
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep2_acc3.csv,sample,1e-05,10µM,2,3,13183.245380876311,11856.030742262143,5267.63919938612
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep2_acc4.csv,sample,1e-05,10µM,2,4,13790.489557763558,12104.368734148553,5310.561791750001
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep2_acc5.csv,sample,1e-05,10µM,2,5,12640.945281714157,11637.805384777384,5125.829966661932
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep3_acc1.csv,sample,1e-05,10µM,3,1,4799.9601598080735,3488.756855296111,1823.7719132113136
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep3_acc2.csv,sample,1e-05,10µM,3,2,4881.5294513597755,3613.095705275383,1818.5380746394555
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep3_acc3.csv,sample,1e-05,10µM,3,3,5086.784083602037,3529.303668071247,1761.9504011096647
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep3_acc4.csv,sample,1e-05,10µM,3,4,5158.548712835254,3847.258981732756,2104.529579789658
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10uM_rep3_acc5.csv,sample,1e-05,10µM,3,5,5158.523857343917,3670.401636826955,1840.3890666147274
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep1_acc1.csv,sample,1e-06,1µM,1,1,18313.453366302485,35076.84925239365,8880.49100149644
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep1_acc2.csv,sample,1e-06,1µM,1,2,14629.352555155609,30562.752027690523,8203.759356173983
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep1_acc3.csv,sample,1e-06,1µM,1,3,13647.891523998274,29139.557080212184,9165.45223314263
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep1_acc4.csv,sample,1e-06,1µM,1,4,12519.406282856617,26471.653073077934,8277.429318508905
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep1_acc5.csv,sample,1e-06,1µM,1,5,11378.757816209178,24321.11463647652,8358.876474833361
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1uM_rep2_acc1.csv,sample,1e-06,1µM,2,1,6162.516308198435,8058.160453900046,2399.158918562628
