Raman_shift_cm-1,1mM,100uM,10uM,1uM,100nM,10nM,1nM,100pM,10pM,1pM,100fM,10fM,1fM,Blank
785.8826679712167,366.0190287523938,423.37993024906297,401.5216131178018,750.898574137486,242.35860780843296,216.22489403381852,142.696105439192,207.876642781284,193.89173930234517,196.88774098176106,194.82635286358462,167.64613387666532,171.17301407995123,166.07958867815026
789.808354663365,663.4695435042111,583.418625423115,571.0353866129648,815.4671376513204,244.34880293162377,214.6834296646645,127.22525814457262,191.58718253154535,171.4351574674605,140.09197048123085,170.90667464600585,131.98849027042266,152.77770002265984,112.1731045622582
793.7340413555133,1078.680689980594,798.5399406821995,824.9185480222735,933.9095256900607,376.97629023286777,283.85092423956485,217.1031268380652,283.74893713023476,304.9095011945225,281.29367880966726,220.3993082514154,236.80969413765663,214.78820720819323,172.52126121744675
797.6597280476616,1534.3029617455659,1005.5638298891246,1068.0719334932614,1011.7245308130314,490.80344679804796,337.21687383136435,309.4652489241876,366.164049499913,401.18959685964546,406.3677714990651,295.15089385278935,311.99874323782194,270.95450264417804,259.2784742051046
801.58541473981,2050.0641418039227,1264.6681273472823,1300.7378270096772,1099.0789755320081,537.9022665716737,365.40120042657,337.9470714760385,391.6838323630465,392.1473018277881,424.887261243668,325.59586537178285,311.0745253020301,292.5156939100647,179.12238990340637
805.5111014319582,2353.761564843901,1372.1204955240462,1302.2292334373658,1050.6519480146267,486.569027682027,344.56828146197734,290.80782718018304,351.3349639347134,350.2796862380937,354.2849493515077,289.78023411533246,278.4079881331455,268.537054691815,151.4607191243178
809.4367881241064,2447.4806240225157,1387.6569109913244,1165.3294240679425,951.9520612515244,431.8439999399799,321.84772198911276,258.8860896898432,327.475736195775,333.9080052282469,338.1599456081684,271.6278279457476,286.5492972487707,255.85012889363452,165.92072529300734
813.3624748162548,2402.180285019662,1390.8298684610525,1027.5545895714683,848.7106971649657,360.5026442104269,271.58944223181555,223.82400049435856,281.602544857458,282.72555112027027,298.70649538683466,236.6765320186219,252.24350406980392,226.10136824851307,131.5846067652991
817.288161508403,2216.265824479925,1346.0138038518767,905.4451024049708,726.62052982248,297.44851229435983,236.5380431035338,188.17678286017556,235.69109510782113,236.1255496369527,223.67884654882974,210.57848608962883,198.11075201260883,194.03052958330002,84.42354107606121
821.2138482005513,1939.264084923764,1254.5362022070217,815.1716800111109,646.7389982814121,283.4679577639102,228.95859308805262,194.15927956576348,238.62500061616313,229.36883397532156,210.41453933311635,222.42419441961556,202.75861106391966,204.19568102388925,64.27086010299656
825.1395348926997,1567.9210849948226,1072.4619007350018,682.2501930535807,562.1737103563138,302.22274286497145,240.88120332076969,234.95768422227016,266.694286771884,281.89588678851845,257.78659524930407,251.67029367529824,274.63165248137915,250.342728546607,120.8633884049612
829.0652215848479,1166.5969572504387,839.843314176578,505.54772494762153,417.8048161695012,305.7661647577428,242.36937911665925,247.54264355180732,287.4736013810597,314.52084000700853,296.4501603344485,271.15542115845886,304.541782108667,262.1639474241155,162.23468533141877
832.9909082769963,821.1530799593671,629.8140027206917,349.52033978270714,233.19778920947337,226.18220319982083,185.21976853601873,192.68775196990543,253.86656844169946,245.257635577555,224.3060022057644,244.7081634821513,210.14765980331197,221.18535988925652,114.15736017116745
836.9165949691445,552.7625867347324,459.90201344899754,242.29560562155996,128.52259394479483,178.2057794248265,159.90405880579505,155.0035964393861,217.79975848460833,203.34562537224625,169.31657776170232,224.79292122744417,180.61812759372964,203.57435504352773,57.42789183919773
840.8422816612928,289.50087988850294,265.51240566534335,115.91253976682486,83.38421681303451,169.82279390184902,152.18599413293182,148.36598180388492,200.94204750656218,224.40582923105222,187.63279891097199,223.2294279952918,220.60834874851886,199.33760284370186,113.0045085822165
844.7679683534411,137.40037834322874,154.42240277588706,68.33756542594497,95.49126827510013,170.4364125082115,157.0735501870713,147.96114579030623,195.18615947485756,233.90379255055032,212.07362383016874,221.42224811909014,225.74060194406474,202.353957571437,122.84261653593379
848.6936550455894,51.88008296801944,79.50824853785608,48.41369523482982,93.36089830108675,120.57412544714963,131.1087517188072,114.61882300134738,147.61258492747538,149.55581875544047,140.94575651286524,182.34937079354,164.67123201535597,164.98330443817994,112.93180415344439
852.6193417377376,-11.978302509013899,18.00237686182708,28.782415154927524,111.94232608175044,98.96396379725378,114.2129210816479,95.78623937809212,124.75598063115517,116.45423407712164,119.62355299008226,161.0239758347012,160.86623387365336,134.40646161429092,145.56160592652452
856.545028429886,-92.31555857111535,-35.164754548636076,-2.1579891484046376,111.26311614145749,108.76360803203058,129.25933478933268,101.14461319476736,128.25768679613506,161.6769861456348,153.39237217012393,168.94301827386258,192.9576328629197,137.35937262503649,209.09415246608714
860.4707151220342,-120.02343770738993,-5.72689157693412,30.094602913581788,112.82223769263602,95.42610324486081,135.52455384793396,92.41266378383057,121.87506023239665,136.43120985149733,133.88656225903267,172.00440756555352,169.7155784772649,124.05646017695985,186.71309607158835
864.3964018141826,-56.93012736214876,118.85714918302897,151.9495538088486,216.3224943394688,132.60986857833933,193.41316861417934,125.02514629594388,166.004584090163,149.21240963781105,140.37358717788803,202.77404960017037,178.5512936264471,140.49610461729438,119.94188358872155
868.3220885063308,-29.778109215454585,183.20414532184336,222.0871730149158,337.3513621195964,204.35060254040633,268.15965353574927,211.05938128783822,229.6820068206162,234.3964394068879,202.73421488725842,242.89360044447125,246.67492689820338,198.75306291285145,232.63038681383125
872.2477751984791,20.687385082915924,244.74579815753665,300.042164975126,457.5077953421291,307.7581856609352,326.8681486639128,299.2332890902877,299.3193525046878,331.7847562859104,344.5341785844351,284.88267102927057,367.6974145998655,294.11321320608056,391.624505950956
876.1734618906274,35.17164216170363,262.5057149160434,335.7123818616554,452.4969864681417,335.33636406685474,344.53079884598486,319.2927625250081,319.84921332128783,386.4751191528126,379.2448106651674,301.79531574977506,403.66631801522175,337.291517510735,494.3606093132572
880.0991485827757,112.65460430574029,345.3838643798741,427.0840109979229,443.30077783796384,313.5891662048782,321.0742587440704,288.15891010704337,298.25447702902017,322.68986243976605,311.41856951923234,279.2609965399182,345.04912991406735,295.16346975747723,420.7122047607332
884.0248352749239,135.38805436956162,377.4678811408466,463.9080150619605,427.6751312564839,313.0130989621635,297.37587376137475,266.52102744213533,286.50867654792347,303.7711442264595,296.3834621024695,268.997363094354,334.55005840035403,288.01702102179206,381.6265864662069
887.9505219670723,55.3341498243168,315.0579028648015,404.19494381344634,332.0040488476567,320.31150682237273,297.3609596360309,264.75374918509436,278.13561083271577,378.11372327673286,329.8895196890884,298.7098429626765,362.65141592993956,306.03915254879195,414.2204211223692
891.8762086592205,107.99683698010946,393.2335745126689,468.2543220885538,256.04496314597117,282.5388753896439,257.0068931641402,212.03517747868833,231.73330818881433,288.09061127864584,267.0483982017214,271.51343491533015,273.59614562136875,246.7637405349973,234.70459587785956
895.8018953513689,203.8337131517584,510.8241394049967,549.3612258828609,200.01270884842867,215.0638155657595,193.8262345043908,144.76358343235825,182.1444152446829,161.8135463638102,146.22350666606988,222.7758533484545,147.65796959310694,181.4515400189954,74.43494922726855
899.7275820435171,357.9125742192824,672.0109462243016,642.2558182148267,304.12609816664826,269.4135230196062,222.29078824103956,182.83680329697899,228.40835459336418,243.29944912327835,221.0995138357925,275.09286829564104,220.72053384159136,214.23085775752187,95.9994811568627
903.6532687356654,596.503427182626,905.6008283339735,748.3198034624787,496.1923355106018,319.91202702611247,242.59029666186052,234.12369626733798,256.5952690413766,315.9448935203663,308.75055350077685,306.0455790756898,316.5986647266516,250.85197014072386,214.6999970040909
907.5789554278138,979.4050489762542,1279.5913159478685,917.9571494485457,693.8268466981062,326.897726031863,238.0446532230449,219.57794394983924,225.9117867022978,275.65268337137434,292.46859926479885,272.6484219316355,304.948632209679,233.44132880332836,202.48157870426058
911.504642119962,1418.8571092175944,1716.5072859203449,1097.0092719733339,839.1023815193688,297.436848432834,222.0589306472925,148.70974169761115,175.43057506516476,203.57941337636882,190.42848263355964,217.73400402210646,214.84476327045394,183.22861894171902,106.36218630703793
915.4303288121102,1817.1007714279172,2132.898614054612,1281.0687062752147,992.9529351506131,294.1504681310163,219.01121296617598,116.56864262457488,162.90219946614522,169.88248919102813,144.99298341696073,195.8753324947326,168.4257097311965,155.13568353271174,50.40334539023647
919.3560155042586,2053.067174298454,2394.7540148731573,1433.7133522795073,1124.3800421550854,369.2770311947388,269.2732346767056,161.74948568337635,225.5034955393657,224.98599601226573,227.8479413337265,228.1292685786901,237.36061832799388,187.71036800929235,97.30724270040031
923.2817021964069,2106.75056909418,2426.3834144518537,1514.5831008081282,1141.0787194486436,417.8000640216957,285.6916690122774,210.0934713167511,276.83329793267234,270.0954170453118,263.77032516911817,254.98821852527593,266.69087122379153,227.39064041130538,191.62672050641132
927.2073888885551,2151.231111776173,2359.672343092217,1601.7447934812642,1144.478164928797,483.61624458845773,308.5570154113822,266.9312330548843,318.4519873516956,315.10416057008956,309.6603860788761,297.0876065996137,292.12815036856944,267.60593043506805,213.78284367560215
931.1330755807033,2155.094113417399,2179.727040807477,1576.895015946072,1068.442931638036,501.6534187819006,345.94893972094155,293.65949771736376,351.37858346654747,375.4431387710548,333.366570921684,316.37753389390826,333.48642775305075,298.5262470280415,311.4599962304874
935.0587622728518,2359.731926380622,2170.4409338000532,1647.6343138787527,1096.5299828953155,494.8909489977531,349.7231890274398,289.91320685904117,357.2854113278755,351.3112624596109,341.9179007303256,299.1074307334346,337.4801368816261,293.5013067045158,281.0570150119441
938.9844489650001,2586.627471215899,2202.236659698383,1694.5410737654133,1113.9010788157007,485.4120904131409,330.10084648085416,262.16921394074626,320.59055327086,325.0237183126741,328.78671838412725,282.3919290520474,319.00541551648695,274.0733595825047,248.23653980136808
942.9101356571483,2695.391068631119,2200.02887135521,1688.973183163194,1041.473347151427,462.3183839884725,302.0241875838013,214.7078892731124,278.0680426250039,311.4459964457592,279.9497404381644,259.252526290777,289.25656488721853,246.4599890518388,242.59495740636774
946.8358223492966,2807.5687679784746,2315.0948129701583,1816.0317657049634,1024.309753566235,447.0963356613369,261.4999125342729,173.7528162598799,241.37937972055678,230.08407486857195,223.09943791495652,228.09699228248942,224.9972260923834,198.0634741690449,106.26740222345938
950.7615090414448,2758.9778472027133,2327.545313274089,1874.5187855136148,980.9266647373126,444.82641557153727,257.8757926173051,172.50301893828362,230.95918473699712,234.97871542901,198.98754406212902,233.84538800212283,199.89232040307624,190.21281561712607,128.28798334384976
954.6871957335933,2761.630940941289,2377.35884489383,1981.878818078901,1068.1960355832052,518.1977813128335,304.8822648774877,230.47155055043314,281.24067047538284,303.709423426302,284.68984850217174,262.0928687846695,269.0881628108598,229.91952475834398,191.33063931674184
958.6128824257415,2804.950828606424,2442.2196496451224,2085.48336548261,1168.5978368711715,568.4271166467717,337.0203802336919,275.14808997059,325.5386983563423,338.18594934378433,332.40310073717137,278.48328026862026,308.98735303071226,262.70945501266937,237.0739887162288
962.5385691178898,2795.6810149469234,2448.3534330720954,2117.443275129416,1167.960568529033,567.8030228123483,339.59675025104275,279.7786659401105,342.02294772350467,350.81178584688337,334.46160435036586,287.0732165234496,302.31592891189916,274.5722613549629,255.7731944722241
966.464255810038,2783.6691924687225,2453.57176408352,2145.6038162056707,1133.7404152399147,537.9020695773502,314.6768238157274,245.56965514098636,325.71387296861,310.57174512113426,311.2854813354379,260.6339770154155,272.1385729626405,252.89414249214923,194.73081068398162
970.3899425021863,2698.7010485601363,2390.4217657433273,2089.801663934524,1046.3746606919185,493.9180859433935,289.7522932269978,204.69485608582573,291.4744919321726,280.1549846834057,254.3245661138135,241.85909948448145,236.16352859153983,232.3559084837652,189.5020328609198
974.3156291943345,2638.990076535597,2365.048978677211,2042.5600859490955,1004.96840946386,490.82513523417134,288.76334088200014,201.7091781414471,274.3506898787635,273.8354115096501,259.8192040691616,245.77210602738813,244.90156273033173,229.14310172266977,168.39847281272324
978.241315886483,2554.103006560843,2333.909228677291,1972.242329683685,937.1414776716898,447.17569338411147,254.80812987465907,197.56928608574248,248.78233033912923,245.8975441797346,233.13679532289854,221.99750991263693,215.1980302585844,211.3932414067107,161.16582066781228
982.1670025786312,2457.293505451728,2294.4918831695127,1899.558657279523,874.8160492750555,436.3667433148758,233.24159888513404,206.99620711949098,258.0960540171469,252.40842119264047,238.17996500217444,226.95104979091246,217.44033220794634,220.35564857379586,155.96777772622875
986.0926892707795,2394.2929428948896,2232.646789441097,1805.112224705161,798.1566510396002,425.50683149256,236.1611696827032,207.9537380999472,258.3475387831787,260.0515343171433,242.11509729502467,228.9335747111682,230.27270254015528,216.78320068907104,177.91854857747876
990.0183759629277,2610.4137943033043,2305.822675967221,1773.069328913983,744.2238302484055,376.5638774964511,206.60914163733997,178.13749408014687,221.06702760380506,223.71809043609466,197.95957846881427,194.78807422600534,178.5681593956993,178.71165515212536,179.5783427216597
993.944062655076,3407.876655432339,2771.7186351957303,1907.9874024093256,826.849678876491,363.3115969775126,192.83550994440645,161.53057901307258,213.6776695557106,241.9872221014411,204.82216902221845,201.32745297819284,194.78699299146987,180.67960445919255,157.2876906579634
997.8697493472245,4819.790200625446,3761.937071750385,2205.244777772739,1072.7774286314982,338.81701027918626,191.31956527599502,150.1827413050367,194.559355517272,241.581899852432,185.14733874904957,192.2265113294339,192.5215452507282,164.7847869798951,156.36867804113643
1001.7954360393727,6433.194351376312,5105.2757779303665,2633.6786224644407,1491.3994529499662,349.89382123071425,203.53859577597817,138.5033125119034,182.85811699994352,184.75896709320756,177.4040875702852,170.56260218884532,143.177231558171,129.59851817908122,56.77204054412778
1005.721122731521,7044.022243832911,5780.717676604692,2695.8227946541247,1625.5469197843847,332.11952879844296,221.32144799447352,126.21503384235073,194.72021346475415,189.08370403700152,170.34220086864505,179.99043470016815,136.512895299483,141.47914344393197,76.8792239402714
1009.6468094236692,6175.172613272032,5243.744519868722,2309.783222063276,1343.0489348102144,302.64000835183094,217.86631323569387,127.94907768023522,204.08284667981616,184.4396749291702,179.50772941611848,187.5171130563514,156.22814322146394,167.33954725581194,136.6820699853966
1013.5724961158174,4326.108585235647,3780.788880423172,1629.9236485336592,809.5418775877317,248.83747386503182,179.93585073933397,133.0619145779168,185.7997622270646,161.06988222393738,175.24352333244553,182.25424317650752,167.98835297660676,168.1173897711137,244.3459293093508
1017.4981828079659,2519.3116374067567,2296.694314723658,973.6472897575064,349.5281360841917,187.54901374180773,154.70988191229085,149.44225720769526,185.30556301126032,198.40024879714443,176.45751686059148,193.4751262236464,206.24375281878557,179.29139402760606,376.86185160125666
1021.4238695001142,1519.9606594905893,1563.9819938343562,675.7592345281175,179.54285823310667,149.7617273834298,134.1257014267268,131.72030380238783,177.21608202849032,170.99623391370733,154.05388521698822,183.96513664235098,194.01752742835012,171.46123435524734,322.1856692238508
1025.3495561922625,1174.0086527748185,1428.2810197366603,578.7750862702653,109.90422710805238,105.84926230333568,113.62387982651411,103.57770010920603,154.3968031783708,120.25542477413025,83.24683112714875,158.82053626958623,151.60059009154625,152.45711954298056,238.90081782369683
1029.2752428844108,1245.3297154601091,1604.4310137594332,600.9989348075854,132.11364035436557,126.84021186526593,110.86253717102322,129.9018457513999,181.05674772613386,141.19936494632626,118.7451754692331,174.72911303693493,183.26620014002836,173.12687596336912,192.85586876719987
1033.200929576559,1513.4020756848745,1834.8540240039329,621.2276506337786,176.9907945071492,140.85307131058713,100.53304757757385,149.5131751847413,197.76169088751445,184.04454464126204,174.26049530859407,198.53505533024983,202.05621771948861,206.05844765293952,230.5405915916349
1037.1266162687073,1940.8147829212214,2100.6974486233335,651.2281979756384,234.01259788881322,115.50896194676314,102.09883491676914,140.20987630690527,181.10888300471302,189.91177756757276,169.93168946478468,208.38864279506572,187.02067979581963,211.52076812040315,242.31488816423686
1041.0523029608557,2526.403495583645,2492.5679319320393,741.3586987498743,328.0445976910566,69.43249776132082,77.50603759761346,114.18902899687117,135.06994623707732,126.76816952213625,114.59775786664426,183.94363389579817,138.10615741403112,173.58239523542196,182.30248530714877
1044.977989653004,3257.278966471024,3175.0920576220947,873.3915777014082,495.47949132938544,82.26755463218412,81.93062318375814,129.3542693034163,130.51248222082884,138.09811247157919,129.13506227112651,193.0854079380583,142.86491773390813,184.2641301314525,163.3549281933907
1048.9036763451522,4405.515413723032,4565.754153364597,1137.422454726958,873.5383488843139,121.14524286120886,107.56046592156086,157.70465044378523,155.34961031017295,185.56921772621632,183.04897777941915,224.60971351497193,180.44444898724137,208.43815627401509,179.14633523831245
1052.8293630373005,6552.569921326435,6927.77212170223,1767.4578931587869,1725.880072997397,119.10336520605557,98.03923623566617,129.10244012691325,135.08150095609741,139.48494744148365,145.45803478400595,186.92187722341424,148.24821140914008,166.19517788931543,156.79809087796656
1056.7550497294487,10347.725688782242,9780.921756095999,3130.4921140649617,3485.463525058344,182.41438220678407,151.58982124910074,89.13556723545753,133.41078301339448,117.66413611978697,113.09459845447729,158.36848763934603,129.21669973590923,130.47604949804375,98.98989190519461
1060.6807364215972,15959.107735681317,12162.956212866835,5602.887630387114,6453.728094659845,358.0055545875329,290.37631538427206,80.75350780920108,188.28125903424012,166.5062938096736,109.89097447489699,161.85559595593787,114.57171878939629,121.62931761052786,50.68851289655939
1064.6064231137454,22527.378347374244,13731.8838587392,9265.276274808719,10324.876846838897,781.4902838925179,543.3761442173044,172.34562317808408,365.31563648479,316.2848694558482,241.0027938940388,195.67185602195144,160.70881081712204,185.06151456019472,-1.6573016929485578
1068.5321098058937,28243.441640280882,14826.497251062643,13246.082331389767,13701.774597323105,1485.920142473756,929.5028479152041,418.1355300102227,689.6781575642376,679.7171176658213,577.0921263389213,330.6475952355418,370.70909514449914,362.2964932565907,103.82592506150658
1072.457796498042,31931.264436459714,15995.07167655535,16221.594926375774,15115.537342019052,2227.5886930606184,1293.1315040188258,733.8483818726735,1028.5505658542181,1073.102105017318,979.1098715799,496.39601938074486,619.2402377104196,545.9020869979139,244.41081357672377
1076.3834831901902,32914.42366447548,17006.62544955433,16921.552711234064,13982.095701382661,2642.9828883518653,1463.6583391251627,968.2978708610773,1235.6678266373165,1282.6541803798107,1263.2125720697672,612.6004545097602,766.9484404856372,667.7539702265918,303.33057451937333
1080.3091698823384,30181.94768873507,16894.24206190359,14808.249784454829,10784.603437663895,2480.355557323655,1379.8792509565085,1000.0738436088661,1222.7169852160418,1285.647625785743,1289.7473677274818,663.1135317301797,796.8023133937825,707.6949366796176,383.60655173792736
1084.234856574487,23792.333525411013,15089.560746355937,10830.345769306929,6932.658514389595,1793.1416126976594,1039.3008417750432,782.2965326106912,953.926646725087,952.7150213784911,1003.2893568673248,560.9650322531778,628.5895755820144,571.6739112591333,371.29519230823956
1088.1605432666352,15798.388586064899,11712.268978140597,6557.194725551995,3750.7597083086616,960.4201684992366,601.4180670595207,447.0040714806207,561.819076245413,498.1705402034537,560.3499641064992,364.3356273513221,349.7851172123995,352.1680009099941,365.9858950325294
1092.0862299587834,9112.87562985054,7946.181636817402,3328.6135176031594,1865.8991106934757,404.708751766883,296.15808371529727,211.8015802396514,273.5136513730778,250.94624820441302,267.0844965337029,214.01329426927956,205.22017953615105,222.0714331889072,420.56809922556397
1096.0119166509317,5198.245230510508,5235.589757029082,1601.1940152727188,1067.9420137158734,136.2037913752978,125.45587464814977,111.4207615229222,113.22951892105291,95.56448004632571,124.67374508496398,124.99722841248018,121.43495655433722,131.17089227174495,408.09252193429444
1099.93760334308,3571.755998477482,3990.911768072665,945.364851990111,836.8653085464131,55.14580828891532,55.41610807664198,89.38260854380752,59.97363621750101,29.323740219698955,73.59808328917717,117.30204463163957,85.46130741982272,101.54147088551589,339.92699967140203
1103.8632900352284,3189.730413211673,3806.2136878816905,773.5030068703351,848.4860848362742,44.92522097422805,45.32295924248652,92.41690753136551,65.5960746363879,50.56030397291768,71.09015237227905,130.75116118615188,98.04599719875155,130.80026691782288,310.89299741347423
1107.7889767273766,3415.13083097185,4378.517300045782,780.5791260795995,995.76135248133,26.91225000374465,27.63132033664796,83.633338634849,44.11263218075507,45.032493181230414,52.608759111704025,112.41063162615394,73.65878962528248,110.03223470855986,336.9837356345646
1111.7146634195249,4144.642654048939,5762.849601048665,923.6284872581439,1327.1331739945233,34.09230539407239,27.303295684353124,84.6821608576933,31.1408064198594,42.12435511959197,31.79919789856499,109.4432809799841,75.01001500402165,97.14950076233181,367.6033259015674
1115.6403501116731,5656.867453807327,7919.445320377153,1300.4944621166392,1994.394391071735,45.22669956440935,49.104501640864996,93.52680248857526,44.09314159359164,19.675195686646497,15.187848535751076,97.82761902251701,74.97968493948386,111.27323041314506,354.9779962616122
1119.5660368038214,8311.053313777298,10177.811491167833,2025.5739326735313,3196.4398397990954,93.27493424443452,89.92621453111981,95.99476172603096,64.3940769331166,31.395786982637055,43.90639766078467,97.89124012026053,90.19634623907979,110.55768113015057,360.3369314377515
1123.4917234959698,12455.05737130331,11752.315987876651,3404.9743053848247,5313.690855158401,173.17219384000737,166.1239969948269,78.7972971022899,86.42146161712729,82.78682711792752,51.39325493469115,109.47568333160662,93.39740411479582,107.61146822416795,360.2640719656189
1127.417410188118,18025.389252770517,12591.281560142561,5870.099795127816,8717.88362569136,300.6749460594756,249.619670819834,54.7614880687358,108.74594083787072,41.048683863502035,22.76796531442345,73.52686053087106,36.03547243602069,87.80327796936304,226.41649084512662
1131.3430968802663,23673.998919616177,12925.016532845972,9068.170225775717,12764.147267957562,576.4687522180999,404.85866687719584,95.79992929788833,214.87537536507514,131.20697784581688,103.38700653095393,93.22914563698687,103.34942888626715,132.1123188742856,226.9164131009153
1135.2687835724146,27791.354501726473,13112.563959431709,11955.482586288661,15985.911956284433,901.9795462358123,616.024969371714,192.74467781222458,369.6589951781197,361.48236523523883,262.4963471028746,165.8945468810817,235.94184525517844,234.62398131100153,385.49300395532003
1139.1944702645628,29663.735768702983,13374.493288930038,13268.194936820697,16979.581163212126,1048.5641108898265,718.0806175629945,247.09180189957877,436.0143107540576,413.3589060776821,337.9878833140979,179.55569391298886,255.90388136140157,283.5113996693082,405.26443286823735
1143.120156956711,29031.335193241648,13430.880513288295,12108.249287660547,14975.28323062885,939.6766070644717,691.5139604162913,237.09316843078483,413.5530056681122,370.3508116907869,289.187641472475,168.69914139306715,227.94607851338867,285.70033960037995,406.6606700676821
1147.0458436488595,26115.615391274576,13303.178488946653,9167.9726023547,10913.158801544852,696.4131992182716,571.8378319714482,208.91888790446984,336.56717787809526,287.10093411072376,229.71788604798755,155.20106430112148,201.4830164145661,237.06390101038957,398.7058975797171
1150.9715303410078,21677.556040101124,13023.02080464832,5983.627012701499,6847.553971710125,479.78584307239885,459.9439203059635,199.96683510190363,279.22702407316973,219.39853756164254,222.61822530029505,159.491858140227,227.47638863483425,206.5681561627672,368.7945498702817
1154.897217033156,17120.13445869864,12252.573944844686,3662.916824894593,4130.948793679611,341.8788340499913,406.590075803884,196.90888183339163,259.0644032739588,215.5018561508605,196.6626411612128,190.90585786261056,248.92252519076163,220.301820047192,354.71965027248336
1158.8229037253043,13910.357325204046,10764.703939768062,2583.005791897592,2847.3513727260984,299.39331147241484,363.5022388738535,183.48624368410248,240.48955247473788,171.85510144595887,171.83365234379107,198.07694144419338,208.25154275701254,206.6073279721069,237.06233612719956
1162.7485904174525,12233.210682018133,8587.05347242628,2219.7749879694184,2270.701095770187,311.91924760426593,358.59936063697455,207.09823474929004,254.48978182640974,201.00874476162977,184.77733632317293,212.27389693382344,206.84532828381808,219.69491932474526,256.25340053721646
1166.674277109601,11616.220280464158,6553.405853623514,2217.8231658785094,2034.2199711961123,385.3779311439438,395.6158909370601,269.72904980164407,316.99063823126113,290.85453565135265,278.45938259475093,244.56327179630233,277.76414982714124,270.1913678685106,348.9309440897716
1170.5999638017493,11415.389574448103,5345.610403153726,2419.470271521318,1977.1091446840182,462.663627032782,420.46872270813026,309.76452469387,361.94364928262326,321.02886346663206,338.1043013597539,237.39590880290115,324.33703717762626,284.54598484653036,354.276651362141
1174.5256504938975,11295.267834756058,5077.326691958195,2709.9562328006014,2011.459524385903,529.4677966687185,454.6072920964248,319.50698517384507,387.9145337273836,344.40825436002376,320.1113406672347,240.97432666875278,308.4695195519882,274.7240756564939,288.6639697138281
1178.4513371860457,11379.28949126694,5840.124305235479,3115.1702135594,2276.4823418608003,614.2908178909846,478.2176418275189,315.6176595879858,404.7786324037363,338.5888994884459,336.41640310578265,255.91656510367255,263.67366342591373,257.9295025775198,158.62073353197437
1182.377023878194,11344.552796385518,7346.460351187398,3348.282074891288,2655.080494466488,663.5737467030109,477.21185125685963,347.5429099191298,419.0344862965857,376.9178123925548,406.3148658988491,280.7789439041083,286.45937427758065,288.5195893134068,198.79741711801907
1186.3027105703422,10760.310043613823,9034.361105870843,3285.465583849883,2967.9093150094977,656.1870951776352,472.1164245755451,370.9206124349114,434.792936176665,447.6105825598304,472.9917279691375,313.15053520110877,349.04552875525286,342.1455966345208,287.251999049822
1190.2283972624907,9360.514080105278,9887.554087750643,2890.0635245446674,2913.500078388354,508.5880556504191,383.1015534359895,294.60408645464554,355.0908032563629,346.0676671641683,359.79547248053245,260.94035305136225,262.84508291167117,295.5545918021987,255.46094119920073
1194.154083954639,7317.878926060599,9070.9419191975,2201.3563442926297,2383.2808512475726,362.83034804949506,285.2213861329036,210.40009506296033,259.1873911230969,219.7980227439608,229.40082341499362,206.60231544669375,172.8904247447854,226.7099926864362,166.8149567293586
1198.0797706467872,5196.378124413717,6799.210248529457,1388.2484187009236,1574.9744814052915,280.5431936227445,236.52294505606835,163.6564690212631,207.2618698388764,200.10572042682165,191.88167247894086,198.5676363079698,172.58249190630812,194.94719350250259,136.40498018060137
1202.0054573389355,3602.698892257416,4242.352924907949,735.4032236125829,834.3136591154779,200.1029241528307,189.97686339867502,129.98921839172803,167.47200978182178,176.17015783074348,160.50909921121303,180.74590652621342,165.19977194351216,167.04570366802238,99.63294694211577
1205.9311440310837,2732.7541170616223,2407.2235738934933,382.6466486450477,357.1065129391535,156.6000991191609,162.26570701515564,123.08823573498324,152.74344498176956,143.8394094657748,139.78723183913405,173.13702246268517,149.61391508679873,155.36814487627908,28.674344024557417
1209.8568307232322,2359.9840575615463,1469.8322992665169,232.05088237362233,126.35641082332855,140.18888144386747,159.78394255305653,145.08313888245542,165.17307821806602,143.02544959747576,132.74408042765484,178.88320447743706,128.96770095722295,164.04605325856002,57.4403717453413
1213.7825174153804,2234.230312984147,1146.648230236407,203.4750738532006,123.40576368266771,186.85158417067865,183.60976449480123,203.45408337122478,218.47760333676135,201.84622200666158,236.48567988342464,199.91330694704044,186.21671501886553,206.42962583610148,198.52744151368432
1217.7082041075287,2069.4279449202204,990.3265872561171,141.13667720870203,126.0049709545536,239.7092395515446,220.64901718512758,259.22797366388414,265.68067129830456,305.0447783171248,351.72251258988706,235.35944753466782,277.21836637959717,268.2075696600506,400.83004012909146
1221.633890799677,1921.696605514607,954.4810024290665,161.72338840643854,114.96983708433021,235.58300934760433,228.2959705693897,240.01701707449968,260.48707640958617,274.08238971360873,319.98326343677695,228.17934927722186,247.76848445626166,258.35949114740345,358.6584558017308
1225.5595774918252,1731.4651362777752,933.7893181129513,220.4585931383785,92.53024925213376,195.479033664891,207.9651316842233,193.4293467200095,231.79362702419368,170.16417075225547,215.30373385248035,194.03341964638685,167.69328511120804,201.9912380603052,190.21731033141083
1229.4852641839736,1406.152985641377,797.0318430362943,197.5817400429958,59.50440737444842,224.3738724810773,241.587099221858,216.8452740822256,265.59008860298377,245.80494766217373,247.3730422973995,235.1109540182601,208.02221121778967,233.4040816865454,199.70606219549208
1233.410950876122,1188.416250418676,742.0041017453449,264.50375744289926,138.53567500033856,311.8396714815529,297.1219085000206,271.1197338460395,331.8212838625919,346.3564229764048,350.1203675542832,291.3944285610699,292.917257165329,295.31335099275213,210.10616374336595
