Ramanshift[cm-1],Intensity
-93.47115107,13496.2
-87.69374369,12208
-81.9253076,12119.6
-76.16582701,12171.6
-70.41528615,12221.2
-64.67366933,12042.8
-58.94096086,11998
-53.21714512,12107.8
-47.50220652,12337.6
-41.79612954,12229.4
-36.09889866,12787.4
-30.41049843,12820.6
-24.73091343,12512
-19.0601283,12487.4
-13.39812769,12277.6
-7.744896327,12154.8
-2.100418946,11922.8
3.535319659,12552.4
9.162334658,11896.2
14.78064118,12249
20.39025432,11828.6
25.99118913,12006.4
31.58346061,12455.6
37.16708375,12220.8
42.74207347,11857
48.30844468,11961
53.86621222,11857
59.41539093,11529.6
64.95599558,11488.6
70.48804091,11854.4
76.01154164,12078.4
81.52651243,11306.4
87.03296792,11855.8
92.5309227,12159
98.02039134,11499
103.5013884,11828.6
108.9739282,11659.2
114.4380255,11728.4
119.8936944,11806.4
125.3409495,12803.4
130.779805,11609.6
136.2102753,11399
141.6323747,11372.6
147.0461174,12012
152.4515176,11589.6
157.8485895,11471
163.2373472,11498.2
168.6178049,11821.4
173.9899766,12071.4
179.3538764,11591.6
184.7095182,11671.8
190.0569161,11846.4
195.396084,12018.4
200.7270358,11479.2
206.0497854,11484.4
211.3643466,11258.2
216.6707333,11668.2
221.9689593,11218.4
227.2590382,11455.2
232.5409839,11454.4
237.8148101,11312.2
243.0805303,11478.4
248.3381582,11473.2
253.5877075,11247.2
258.8291917,11460.6
264.0626244,11376.4
269.288019,11699.8
274.5053891,11836
279.7147481,11530
284.9161094,11361
290.1094865,11750.8
295.2948927,13077
300.4723414,15942.6
305.6418459,18977.2
310.8034194,21642
315.9570752,23588.2
321.1028267,24177.6
326.2406869,24390.6
331.370669,24606.6
336.4927863,24957.4
341.6070517,25184.6
346.7134786,25359.2
351.8120798,25583.4
356.9028684,25198.6
361.9858576,25285
367.0610602,25703.6
372.1284892,25356
377.1881577,25934.8
382.2400784,26114.6
387.2842644,26954.6
392.3207284,27770.6
397.3494833,27210.2
402.370542,26906
407.3839172,26052.4
412.3896217,25371.2
417.3876683,24746.4
422.3780697,24627
427.3608386,24530.8
432.3359876,24839.2
437.3035295,24826.2
442.2634769,24866.8
447.2158423,23789.6
452.1606383,23766
457.0978776,23887.6
462.0275727,23387
466.9497361,23837
471.8643802,23106.2
476.7715176,23869.4
481.6711608,23756.4
486.5633221,24040.8
491.448014,23748.2
496.3252488,23561.8
501.195039,23511.4
506.0573969,23718.2
510.9123349,23530.4
515.7598651,22875.2
520.6,23199.6
525.4327518,23118
530.2581327,23075.6
535.076155,22505.2
539.8868309,22860.8
544.6901726,22798.8
549.4861922,22334.4
554.2749019,23510.4
559.0563139,22598.8
563.8304402,22310.6
568.597293,23346.4
573.3568844,23029
578.1092263,22504.8
582.8543308,23081
587.5922101,22914
592.322876,22688.6
597.0463405,22766
601.7626157,22916.8
606.4717135,22357.2
611.1736458,22408.6
615.8684246,22427.6
620.5560617,22611
625.2365691,22370.6
629.9099585,22651.4
634.5762419,22862.2
639.2354312,22230.6
643.887538,22336.4
648.5325743,22053.8
653.1705518,22082.2
657.8014823,22085.6
662.4253775,21446.4
667.0422493,21970.6
671.6521092,21753.4
676.2549691,22036.8
680.8508407,21732.4
685.4397355,21707
690.0216654,21915.2
694.5966419,21619
699.1646767,22090.8
703.7257814,21807.4
708.2799676,21963
712.827247,22022
717.367631,21624.2
721.9011314,21772
726.4277595,21028.8
730.9475271,21567.4
