Ramanshift[cm-1],Intensity
-93.47115107,13913.2
-87.69374369,12691.8
-81.9253076,12431
-76.16582701,12570.8
-70.41528615,12605.2
-64.67366933,12353
-58.94096086,12256.2
-53.21714512,12508.8
-47.50220652,12620.6
-41.79612954,12610.6
-36.09889866,13124.4
-30.41049843,13184.6
-24.73091343,12896.2
-19.0601283,12866.4
-13.39812769,12681.2
-7.744896327,12408.6
-2.100418946,12235.4
3.535319659,12897.6
9.162334658,12270.2
14.78064118,12612
20.39025432,12259.4
25.99118913,12383.6
31.58346061,12689
37.16708375,12588
42.74207347,12222.4
48.30844468,12293
53.86621222,12090.6
59.41539093,11795
64.95599558,11861
70.48804091,12179.6
76.01154164,12338.8
81.52651243,11625.6
87.03296792,12256.2
92.5309227,12550
98.02039134,11877.2
103.5013884,12088.2
108.9739282,12006.4
114.4380255,12020.2
119.8936944,12160.8
125.3409495,13108.4
130.779805,11889.6
136.2102753,11669
141.6323747,11663
147.0461174,12301.8
152.4515176,11927.4
157.8485895,11943.8
163.2373472,11650.4
168.6178049,12047.8
173.9899766,12316
179.3538764,11881.2
184.7095182,11969
190.0569161,12169
195.396084,12318.8
200.7270358,11814.4
206.0497854,11912.8
211.3643466,11561.6
216.6707333,11933.6
221.9689593,11691
227.2590382,11701.6
232.5409839,11849.6
237.8148101,11595.8
243.0805303,11795.6
248.3381582,11780
253.5877075,11514.8
258.8291917,11740.2
264.0626244,11786.2
269.288019,12038.4
274.5053891,12075.4
279.7147481,11789.2
284.9161094,11643.8
290.1094865,11953.8
295.2948927,13138.4
300.4723414,15603.2
305.6418459,18115.6
310.8034194,20577
315.9570752,22348.2
321.1028267,22930.6
326.2406869,23095.8
331.370669,23573
336.4927863,23641.6
341.6070517,23889.8
346.7134786,24064.4
351.8120798,24329.8
356.9028684,24162.4
361.9858576,24234.8
367.0610602,24428.8
372.1284892,24037
377.1881577,24712.2
382.2400784,24807.6
387.2842644,25305.4
392.3207284,25852.4
397.3494833,25058.4
402.370542,24826.4
407.3839172,24348.4
412.3896217,23762.8
417.3876683,23277.4
422.3780697,23368
427.3608386,23316.4
432.3359876,23700.4
437.3035295,23664
442.2634769,23828
447.2158423,22824.8
452.1606383,22933
457.0978776,23094.2
462.0275727,22485.6
466.9497361,22866.6
471.8643802,22345
476.7715176,22911.2
481.6711608,22820.4
486.5633221,23107.8
491.448014,22910.2
496.3252488,22729
501.195039,22760
506.0573969,23097
510.9123349,22737
515.7598651,22352.2
520.6,22578.6
525.4327518,22508.2
530.2581327,22535.2
535.076155,21966
539.8868309,22314.2
544.6901726,22360
549.4861922,22087
554.2749019,22947
559.0563139,22024.2
563.8304402,21859
568.597293,22961.8
573.3568844,22441.4
578.1092263,21978.8
582.8543308,22309
587.5922101,22291.4
592.322876,21935.2
597.0463405,22011
601.7626157,22377.6
606.4717135,21842
611.1736458,21797.6
615.8684246,21905.8
620.5560617,22139.2
625.2365691,21703
629.9099585,22141.4
634.5762419,22490
639.2354312,21787
643.887538,21856
648.5325743,21539.6
653.1705518,21467.6
657.8014823,21688.4
662.4253775,20985.6
667.0422493,21261.8
671.6521092,21259.8
676.2549691,21394.4
680.8508407,21283
685.4397355,21192.8
690.0216654,21389.6
694.5966419,21101.2
699.1646767,21635.4
703.7257814,21360.2
708.2799676,21457.2
712.827247,21458.2
717.367631,21284.2
721.9011314,21329.2
726.4277595,20532.4
730.9475271,21199.6
735.4604456,21022.2
739.9665264,21608.4
744.4657813,20853.6
748.9582215,20915.6
753.4438587,20389
757.9227042,20067.4
762.3947696,20752.6
766.8600662,20318.6
771.3186056,21484.2
775.770399,20513.4
780.215458,20797.8
784.6537939,20086.6
789.0854181,19854.4
793.510342,20057
797.9285769,20507.8
802.3401342,20054.6
806.7450253,20120.2
811.1432614,20019.8
815.5348538,19704.6
819.9198139,19451
824.2981531,19626.4
828.6698824,19729
833.0350133,19588.2
837.393557,19161.2
841.7455248,19706
846.0909278,19408.4
850.4297774,19312.8
854.7620848,19459.8
859.0878611,19657.6
863.4071176,18942.2
867.7198655,19520.2
872.026116,19742
876.3258802,20166.4
880.6191693,19605.2
884.9059946,19736
889.186367,20008.6
893.4602979,18937
897.7277982,18854.8
901.9888793,19194
906.2435521,19699.4
910.4918277,19011.2
914.7337174,19048.4
918.9692321,18908.2
923.1983831,19518.4
927.4211813,19174.8
931.6376378,19906.2
935.8477637,19273.4
940.0515701,19488.4
944.249068,19444
948.4402684,18717.2
952.6251825,19607.8
956.8038212,19008.8
960.9761955,19740.8
965.1423166,19054.2
969.3021953,19147.8
973.4558427,19207.4
977.6032699,18979.2
981.7444877,19160.6
985.8795072,18936.4
990.0083394,19120
994.1309953,18688.6
998.2474857,19207.6
1002.357822,18278.4
1006.462014,19000
1010.560075,18560.6
1014.652013,18973
1018.737841,19237.4
1022.81757,18747.2
1026.891209,18495.6
1030.958771,18351.4
1035.020266,18782.4
1039.075705,18526.4
1043.1251,18194.6
1047.16846,18511.6
1051.205797,18368
1055.237121,18088
1059.262444,18210.8
1063.281777,18099.4
1067.295131,18404.2
1071.302515,19834.2
1075.303942,19510.8
1079.299422,20484.2
1083.288966,19873.8
1087.272585,19092.8
1091.250289,18567.2
1095.222091,18527.8
1099.187999,18040.2
1103.148026,18178
1107.102183,18091.2
1111.050479,18213
1114.992927,18012.8
1118.929536,18064.4
1122.860318,18312
1126.785283,17786.8
1130.704443,17936.4
1134.617808,18881
1138.52539,18767.6
1142.427198,18574
1146.323244,18429.2
1150.213538,17967.2
1154.098093,18379.6
1157.976917,17626.6
1161.850023,17498.2
1165.717421,18142
1169.579121,17778
1173.435135,18153.2
1177.285474,17353.4
1181.130148,17521.6
1184.969169,18007
1188.802547,17803.6
1192.630292,17382
1196.452416,17006.2
1200.26893,17078.6
1204.079844,16847
1207.88517,16380.4
1211.684917,17091.2
