Ramanshift[cm-1],Intensity
-93.47115107,14268.4
-87.69374369,12967.2
-81.9253076,12839.8
-76.16582701,12845.8
-70.41528615,12886.4
-64.67366933,12483.6
-58.94096086,12620.4
-53.21714512,12817
-47.50220652,12986
-41.79612954,12947.6
-36.09889866,13506.8
-30.41049843,13540.2
-24.73091343,13157
-19.0601283,13268.2
-13.39812769,13014.2
-7.744896327,12751
-2.100418946,12454.6
3.535319659,13213.8
9.162334658,12562.2
14.78064118,12815.6
20.39025432,12575.6
25.99118913,12674
31.58346061,13079
37.16708375,12911.2
42.74207347,12569
48.30844468,12612.2
53.86621222,12434
59.41539093,12081.4
64.95599558,12111.6
70.48804091,12529.8
76.01154164,12673.6
81.52651243,11933.2
87.03296792,12571.2
92.5309227,12872
98.02039134,12160.8
103.5013884,12460.8
108.9739282,12350
114.4380255,12343
119.8936944,12458.4
125.3409495,13443.6
130.779805,12280.8
136.2102753,12046.6
141.6323747,12034.2
147.0461174,12672.4
152.4515176,12150.8
157.8485895,12261
163.2373472,12009.4
168.6178049,12308.4
173.9899766,12693
179.3538764,12224.6
184.7095182,12277.4
190.0569161,12416.4
195.396084,12729.2
200.7270358,12192.2
206.0497854,12150.6
211.3643466,11908.2
216.6707333,12222
221.9689593,11876
227.2590382,11984
232.5409839,12052.8
237.8148101,11845.8
243.0805303,12031.4
248.3381582,12034
253.5877075,11830
258.8291917,11989.6
264.0626244,12158.2
269.288019,12264.2
274.5053891,12447
279.7147481,12132.8
284.9161094,11859.2
290.1094865,12237.2
295.2948927,12910.2
300.4723414,14922.6
305.6418459,16595.4
310.8034194,18221.6
315.9570752,19795.4
321.1028267,20065.6
326.2406869,20211
331.370669,20415.4
336.4927863,20527.8
341.6070517,20806.4
346.7134786,20705.8
351.8120798,20943.8
356.9028684,20671.8
361.9858576,20736.2
367.0610602,21270.8
372.1284892,20804.2
377.1881577,21375.4
382.2400784,21451.8
387.2842644,21969.6
392.3207284,22750.6
397.3494833,22303
402.370542,22274.2
407.3839172,21436.4
412.3896217,20804.4
417.3876683,20392.4
422.3780697,20318.6
427.3608386,20199
432.3359876,20680.6
437.3035295,20704.2
442.2634769,20678
447.2158423,19926.4
452.1606383,19943.8
457.0978776,20108.2
462.0275727,19412.4
466.9497361,19901.6
471.8643802,19439.2
476.7715176,19942.6
481.6711608,19819
486.5633221,20260.8
491.448014,19803
496.3252488,19830.2
501.195039,19818.4
506.0573969,20387
510.9123349,19949.8
515.7598651,19344.6
520.6,19699.4
525.4327518,19713.8
530.2581327,19717.8
535.076155,19082
539.8868309,19547
544.6901726,19652.8
549.4861922,19164
554.2749019,20110.8
559.0563139,19244
563.8304402,19085
568.597293,20080.8
573.3568844,19727.2
578.1092263,19250.6
582.8543308,19640.2
587.5922101,19663.2
