Ramanshift[cm-1],Intensity
-93.47115107,12856.4
-87.69374369,11770.8
-81.9253076,11607.8
-76.16582701,11687
-70.41528615,11592.2
-64.67366933,11372.2
-58.94096086,11428.4
-53.21714512,11588.4
-47.50220652,11791.6
-41.79612954,11770.2
-36.09889866,12113.8
-30.41049843,12285
-24.73091343,11876.4
-19.0601283,11943.4
-13.39812769,11728.2
-7.744896327,11491.4
-2.100418946,11214.6
3.535319659,11911.4
9.162334658,11295
14.78064118,11720.6
20.39025432,11287.6
25.99118913,11347
31.58346061,11843
37.16708375,11717.6
42.74207347,11378.8
48.30844468,11330.8
53.86621222,11252.2
59.41539093,10939
64.95599558,10995.6
70.48804091,11349.4
76.01154164,11365.8
81.52651243,10797
87.03296792,11323.2
92.5309227,11692.8
98.02039134,10931.4
103.5013884,11237
108.9739282,11112.2
114.4380255,11063.2
119.8936944,11233.6
125.3409495,12204.2
130.779805,11060.8
136.2102753,10841.4
141.6323747,10869.4
147.0461174,11414.8
152.4515176,11118.2
157.8485895,11087
163.2373472,10879
168.6178049,11201
173.9899766,11437.4
179.3538764,10924.8
184.7095182,11077.6
190.0569161,11303.6
195.396084,11403.2
200.7270358,10903.8
206.0497854,10925
211.3643466,10735.6
216.6707333,11088.2
221.9689593,10669
227.2590382,10920.2
232.5409839,10936.4
237.8148101,10779.6
243.0805303,10897.4
248.3381582,10919
253.5877075,10716.6
258.8291917,10785.6
264.0626244,10952.6
269.288019,11133.6
274.5053891,11175
279.7147481,10916.4
284.9161094,10786.8
290.1094865,11069.2
295.2948927,11847.6
300.4723414,13815.4
305.6418459,15643.4
310.8034194,17164
315.9570752,18694.6
321.1028267,19020.2
326.2406869,19190.4
331.370669,19558.4
336.4927863,19887.4
341.6070517,20192.6
346.7134786,20115.8
351.8120798,20509.8
356.9028684,20292.6
361.9858576,20440.4
367.0610602,20558.4
372.1284892,20676.4
377.1881577,21655
382.2400784,23305.4
387.2842644,25903.8
392.3207284,27583
397.3494833,26599.4
402.370542,25023.4
407.3839172,22836.4
412.3896217,21107
417.3876683,20048.6
422.3780697,19628.6
427.3608386,19430
432.3359876,19630
437.3035295,19536.2
442.2634769,19643
447.2158423,18689.4
452.1606383,18787.8
