Name,AAB_4 ATP_10^-10M_750_5_5_M_S1.csv
Date,2024/09/24 10:41:58
Tag,AAB_4 ATP_10^-10M_750_5_5_M_S1
Comment,
Peak raman shift[cm-1],392.72009845721
Integration[ms],750
Averaging,5
Measure data Count,5
Source wave length,784.697448855189
Calibrate value 0,778.657113
Calibrate value 1,0.3511058614
Calibrate value 2,-0.000114611915
Calibrate value 3,-1.39683906E-08
Calibrate value 4,-6.349040836E-12
Calibrate value 5,6.469782684E-14
Sensor pixel num,512
Count monitor raman shift,0
Count monitor value,0
Dark name,
Ramanshift[cm-1],1,2,3,4,5
-93.0717810017486,14342.4,14315.6,14322.4,14331.4,14394.8
-87.2943736183952,13019,13056.4,12992,13023.6,12940.6
-81.525937530123,12891.8,12801,12819.8,12809,12767
-75.7664569369681,12994.8,12880.2,12909.6,12974.6,12960.6
-70.0159160827698,12986.8,12996,12922.6,12990.4,13000.6
-64.2742992549156,12680.6,12670.6,12654,12592,12703.4
-58.541590784067,12661,12733.8,12585.2,12724.2,12638
-52.8177750439099,12913.8,12944.8,12898.4,12925.6,12926.4
-47.1028364508675,12955,12999.4,13118.6,12987.6,13063
-41.3967594638525,13053.6,12988.8,13073.2,13014.8,12996.2
-35.6995285840112,13472.4,13525.8,13570,13482.4,13387.6
-30.0111283544538,13596.4,13536.4,13566.6,13637,13584
-24.3315433599946,13158.6,13278,13279.8,13203.2,13213.8
-18.6607582269062,13171.8,13238,13288.2,13275.4,13229.4
-12.9987576226504,13078.2,13047.6,13019.6,12972.6,13105.2
-7.34552625563083,12753.2,12767,12824.2,12799,12747.8
-1.70104887494199,12565,12586.4,12625.8,12577.8,12577.8
3.93468972989649,13256.2,13272,13302.4,13297.2,13259.2
9.56170472916892,12655.8,12549.2,12664.2,12727.8,12659.4
15.1800112532474,12897.6,12961.2,12932.4,13063.4,12961.2
20.7896243928062,12607.2,12670.2,12525.6,12601.2,12703.4
26.3905591990933,12685.4,12661,12791,12669.2,12686.8
31.9828306841591,13165.6,13202.6,13155,13102.4,13142.4
37.5664538211258,12972.6,12959.2,13019.4,12996,12994.2
43.1414435444076,12709.8,12569.4,12587.6,12574.4,12685.4
48.7078147499742,12686.8,12746.2,12713,12601,12652.4
54.2655822955694,12550.6,12520.6,12474.6,12471,12548.2
59.814761000991,12152.8,12229.2,12231.2,12135.6,12184.6
65.3553656482818,12173.8,12094.2,12117,12080.6,12179.2
70.8874109820135,12608.8,12529.2,12625.4,12533.6,12568.8
76.4109117094977,12718.2,12610.4,12694,12705,12671.6
81.9258825010347,12039.8,12028.4,11978.8,12076.2,12000.6
87.4323379901416,12618.2,12585.8,12547.2,12590.4,12552.8
92.9302927737936,12904.2,12918.6,12949,12843,12979.4
98.419761412657,12277.2,12282.2,12284.8,12236.8,12191.6
103.900758431322,12519,12534.8,12431.6,12497.6,12449.2
109.373298318533,12313,12361,12337.2,12377,12379
114.837395527415,12388.8,12455.6,12424.8,12347,12399.8
120.293064475716,12567.8,12513.4,12626.4,12502.2,12607
125.740319546025,13444,13448.2,13503.2,13524,13530.6
131.179175085999,12353.6,12267.4,12318.8,12273,12361.4
136.609645408595,12056.6,12054,11990.4,12085.4,12055
142.031744792304,11999.6,12110.6,12151,12133.2,12041.2
147.445487481351,12710.6,12718.2,12684.6,12694.6,12770.4
152.850887685943,12191.4,12328.4,12314.6,12162,12195.4
158.247959582481,12167,12219.6,12278.6,12191.6,12240.4
163.636717313779,12061.8,12082.8,12188,12129.6,12099
169.017174989298,12375.8,12569.6,12377.2,12424.6,12436.8
174.389346685342,12649,12753,12702,12632.4,12724.4
179.753246445305,12171.2,12244,12253.6,12182,12163.2
185.10888827987,12357.8,12315.6,12360.2,12377.8,12433
190.456286167238,12560.4,12578.4,12532.2,12547.6,12602.8
195.795454053326,12661.8,12664.6,12662.2,12687.2,12768.6
201.126405852005,12123,12091.8,12097.4,12147.6,12119.6
206.449155445292,12249.8,12192.4,12164,12175.4,12182.2
211.763716683583,11942.4,11965.8,11932.6,11927.6,11869
217.070103385846,12424.6,12344,12396,12291.8,12217.4
222.368329339855,11867.4,11866.2,11996.4,11859.4,11924.2
227.658408302384,12113.6,12134.4,12100.8,12001.2,12103
232.940353999415,12130.2,12109.8,12099,12071.4,12122.4
238.214180126355,11993,11985.6,11926.8,11992.4,12017.2
243.479900348242,12100.8,12082.6,12057.4,12088.4,12024.4
248.737528299953,12116.2,12065.6,12080.6,12153.2,12037.8
253.987077586402,12025.2,11885.8,11962.6,11858,11902.6
259.228561782755,12086.6,11994.6,11978.4,12107.2,12148.6
264.46199443463,12160.8,12147,12131,12231.6,12146.6
269.687389058301,12252.8,12365.2,12333.2,12315.4,12289.2
274.904759140896,12424.6,12540.2,12502.6,12462.8,12502.6
280.114118140607,12208.2,12130.2,12260.6,12133.8,12186.8
285.315479486881,11955.2,11945,12012.2,11943,11903
290.508856580633,12400.2,12282.8,12268.6,12218.2,12282.6
295.694262794426,13227.2,13263.8,13284.4,13177.4,13131.8
300.871711472693,15466,15425.4,15425.4,15332.2,15344.6
306.041215931913,17482.2,17481,17448.4,17242.2,17186.4
311.202789460824,19435.4,19376.2,19210,19017.4,19031.2
316.3564453206,21272.8,21086.8,21012.4,20697.6,20604
321.502196745068,21578.4,21330.6,21357.4,21048.2,20969.8
326.640056940885,21816,21554.6,21454.6,21355.6,21215.6
331.770039087738,21938.4,21841.2,21712,21347,21248.6
336.892156338543,22043.2,21958.4,21792.8,21555.4,21340
342.006421819617,22283,22062.4,22145.6,21735.6,21671.2
347.112848630893,22323.2,22116.6,22099.6,21796,21549.6
352.211449846096,22516.2,22629.8,22383.4,22078.6,21915.6
357.302238512928,22373.8,22257,22014.8,21711.6,21548.8
362.385227653271,22371.2,22192.6,22101,21869,21607
367.460430263362,22658.6,22452.8,22414.6,22109.4,22031
372.527859313997,22363.4,22175.6,22096.2,21746.6,21654.4
377.587527750688,22905.8,22647.4,22598.6,22284,22025
382.639448493877,22937.4,22741,22777.4,22479.8,22110.4
387.683634439107,23496,23318.2,23202.8,22819.2,22650
392.72009845721,24101.2,23942.4,23797.4,23444.4,23282.8
397.748853394485,23529,23436.4,23288.4,22792,22826.8
402.76991207289,23522.8,23418.8,23194.4,22690.8,22822
407.783287290211,22780.8,22726,22469,22092.6,22210.6
412.788991820255,22047.6,22127.6,21924,21507.8,21560
417.787038413016,21665.8,21507,21302.6,21161,21031.6
422.777439794883,21648.6,21417.6,21358,21142.2,20936.6
427.760208668777,21531.2,21357.2,21258.6,21016.6,20867
432.735357714366,21895.8,21671.2,21749.6,21398,21222
437.702899588219,21965.4,21738.8,21737.2,21252.2,21279.2
442.662846924002,21971,21823.2,21815.8,21401.2,21421.4
447.615212332628,21020.4,20997.2,20914.6,20629.8,20497.6
452.560008402459,21051.8,21224.4,20921.8,20690.8,20645.8
457.497247699466,21418.4,21461.8,21196.6,20864.2,20745.4
462.42694276741,20581.8,20613.4,20416.4,20071.6,20024.2
467.349106127996,21190.8,21099.2,20932.8,20716.8,20507
472.263750281081,20546,20404.2,20446.8,20132.2,19977.6
477.170887704813,21145.8,21061.6,20951.2,20640.8,20498.6
482.070530855812,21086.6,20912,20876.8,20683,20485.2
486.962692169351,21494.2,21429.8,21155,21031.6,20732.2
491.847384059509,21299,21241,21084,20900.4,20759.6
496.724618919354,21146,21217.8,21013.2,20839.2,20511.6
501.594409121106,21293,21221.4,21029.2,20729.4,20631.8
506.456767016303,21556.4,21380,21367.2,21047.4,20976.8
511.311704935972,21138.8,20965.4,20791.6,20638.6,20438.4
516.159235190789,20479.8,20325.8,20231.4,19947.6,19918.2
520.999370071249,20852.8,20926.2,20682.2,20362.8,20390.2
525.832121847836,20696.2,20557.4,20665,20275,20286.6
530.657502771179,20776,20696.4,20549.8,20295.6,20150.6
535.475525072219,20126.2,20076.6,19923.6,19622.8,19547
540.286200962379,20458.8,20329.4,20304.6,20218.8,20016.2
545.089542633712,20647.6,20523.8,20508.8,20264.8,20148.4
549.885562259076,20335,20230.6,20008.6,19853.4,19725.8
554.67427199229,21225.8,21018.2,21107.2,20633.6,20655.8
559.455683968295,20196.8,20039.2,20000.4,19707.4,19819.8
564.229810303319,19955.4,19767.6,19775,19498.8,19453
568.996663095024,21072.8,20990,20768.6,20610.4,20454.6
573.756254422682,20715.6,20456.6,20421.2,20239.4,20219.8
578.508596347321,20117.6,20024.2,19913.2,19751,19534.4
583.253700911884,20707.8,20421.4,20503.4,20107,20046.8
587.991580141394,20439.4,20466.2,20256.4,20082.4,19944.8
592.722246043097,20112.8,20057.4,19948.8,19610.8,19594.2
