Name,AAB_4 ATP_10^-3M_750_5_5_M_S2.csv
Date,2024/09/24 10:26:01
Tag,AAB_4 ATP_10^-3M_750_5_5_M_S2
Comment,
Peak raman shift[cm-1],1150.61290848762
Integration[ms],750
Averaging,5
Measure data Count,5
Source wave length,784.697448855189
Calibrate value 0,778.657113
Calibrate value 1,0.3511058614
Calibrate value 2,-0.000114611915
Calibrate value 3,-1.39683906E-08
Calibrate value 4,-6.349040836E-12
Calibrate value 5,6.469782684E-14
Sensor pixel num,512
Count monitor raman shift,0
Count monitor value,0
Dark name,
Ramanshift[cm-1],1,2,3,4,5
-93.0717810017486,14432.8,14430.2,14409.6,14500.2,14439.6
-87.2943736183952,13057.8,13018,13026.6,13119.2,13059.4
-81.525937530123,12844,12875,12926.6,12864.8,12845.8
-75.7664569369681,13020.8,12919.2,13068.8,12992.2,13006.8
-70.0159160827698,13002.8,13050,13023,13032.2,13082.4
-64.2742992549156,12646.4,12696.6,12719.8,12775,12787.6
-58.541590784067,12703.2,12752.6,12742.2,12731.4,12709
-52.8177750439099,12888.8,12979.8,12952.2,12997.6,12930
-47.1028364508675,13097.2,13159.4,13146,13079.2,13146
-41.3967594638525,13099,13091,13220.4,13049.6,13187.2
-35.6995285840112,13570,13571.8,13640.4,13594.2,13650
-30.0111283544538,13677.6,13638.6,13703.6,13622.2,13642.8
-24.3315433599946,13321,13311.2,13208.8,13317.2,13329.8
-18.6607582269062,13339.8,13289.8,13362.8,13311.4,13376.8
-12.9987576226504,13094.4,13080.2,13122.2,13116,13036.8
-7.34552625563083,12869.6,12860.8,12869.2,12941.2,12794.4
-1.70104887494199,12717.8,12655.8,12720.6,12719.8,12637.4
3.93468972989649,13209.6,13313,13349,13340.2,13329.4
9.56170472916892,12735.4,12787.6,12651.2,12701.2,12673.6
15.1800112532474,13124,13102.8,13109,13052,13096.6
20.7896243928062,12723.6,12705.4,12730.6,12662.4,12738.6
26.3905591990933,12789.6,12812.6,12710.6,12741.4,12791.2
31.9828306841591,13243.4,13210,13227.2,13346.2,13312.8
37.5664538211258,12973.6,13100.8,13045.8,13097.4,12989.8
43.1414435444076,12673.6,12693,12622.2,12590.4,12741.8
48.7078147499742,12691.6,12696.2,12729.8,12786.6,12738.2
54.2655822955694,12575.6,12575.2,12515.2,12558.8,12566.6
59.814761000991,12196.2,12271.8,12219.8,12201.6,12334.6
65.3553656482818,12225.8,12168.4,12285.4,12192.6,12239.8
70.8874109820135,12617.8,12669,12537.6,12596.6,12680.2
76.4109117094977,12781,12734,12737.6,12809.2,12692.4
81.9258825010347,12074,12215.8,12102.8,12179.6,12172.2
87.4323379901416,12675,12703.2,12601.4,12540.2,12690.4
92.9302927737936,13004.6,13039.8,13047,12991.6,12929
98.419761412657,12284.4,12306.4,12341.6,12322.4,12251.6
103.900758431322,12600.2,12525.8,12654,12629.2,12612.4
109.373298318533,12387.6,12449,12455.4,12327.2,12429
114.837395527415,12402.6,12367.8,12441.6,12525.6,12396.8
120.293064475716,12584.6,12598,12577.4,12647.8,12634.2
125.740319546025,13531.8,13503.2,13564.4,13537.8,13498.2
131.179175085999,12407.8,12440.6,12358.4,12409,12341.2
136.609645408595,12143.6,12065,12134.4,12198.4,12166.6
142.031744792304,12219.4,12112.6,12166.8,12190.2,12080.8
147.445487481351,12873.6,12824.2,12848,12778.6,12895.4
152.850887685943,12336.8,12339.8,12353,12313.8,12263.2
158.247959582481,12294,12332.2,12306.4,12277.4,12342.8
163.636717313779,12211.6,12171.8,12191,12163.6,12158.8
169.017174989298,12512.8,12464.8,12584.2,12421.4,12524.6
174.389346685342,12872.6,12802.6,12800.2,12784.6,12814.8
179.753246445305,12342.8,12337.4,12289.4,12384.2,12383.6
185.10888827987,12444,12419.8,12375.2,12456,12456.6
190.456286167238,12647.4,12636,12591,12528.8,12572
195.795454053326,12771.4,12820.4,12801,12773.4,12818.2
201.126405852005,12262,12151.2,12220.6,12152.6,12276.8
206.449155445292,12223.8,12282.8,12295.4,12263.6,12269.6
211.763716683583,11905,11994.8,12050.6,12009.8,12066.8
217.070103385846,12365.4,12430,12380.4,12494.2,12370.4
222.368329339855,12028.2,12036.4,11981.4,11979.2,12035
227.658408302384,12191.8,12145.6,12120.8,12164.8,12232.4
