Name,AAB_4 ATP_10^-12M_750_5_5_M_S3.csv
Date,2024/09/24 10:48:09
Tag,AAB_4 ATP_10^-12M_750_5_5_M_S3
Comment,
Peak raman shift[cm-1],392.72009845721
Integration[ms],750
Averaging,5
Measure data Count,5
Source wave length,784.697448855189
Calibrate value 0,778.657113
Calibrate value 1,0.3511058614
Calibrate value 2,-0.000114611915
Calibrate value 3,-1.39683906E-08
Calibrate value 4,-6.349040836E-12
Calibrate value 5,6.469782684E-14
Sensor pixel num,512
Count monitor raman shift,0
Count monitor value,0
Dark name,
Ramanshift[cm-1],1,2,3,4,5
-93.0717810017486,14555.4,14477.6,14353,14364.8,14341.8
-87.2943736183952,13085.2,13023.2,13020.8,13050.8,13054.4
-81.525937530123,12856.8,12921.6,12920.2,12843.2,12956.4
-75.7664569369681,12978.2,13024.2,12898.8,12988.2,12960.8
-70.0159160827698,13015,13139.4,13032,13097.8,13086.8
-64.2742992549156,12715.2,12768,12685,12707.4,12747.4
-58.541590784067,12856.6,12766.4,12729,12801,12742
-52.8177750439099,12864.8,12982.8,12993.2,12999.2,12937.8
-47.1028364508675,13091.2,13076.8,13079.6,13133.4,13017.8
-41.3967594638525,13084.2,13058.6,13130.8,13035,13089
-35.6995285840112,13610.4,13644.4,13533.2,13584.2,13561.2
-30.0111283544538,13641.2,13576.4,13620.8,13586,13714.4
-24.3315433599946,13318,13219,13283.6,13336,13253.6
-18.6607582269062,13255.4,13251.8,13371.6,13338.6,13288.4
-12.9987576226504,13096.8,13037.2,13052.6,13085,13099.2
-7.34552625563083,12830.2,12828.4,12852.4,12948.6,12880
-1.70104887494199,12620,12625.6,12664.4,12639.2,12663.4
3.93468972989649,13284,13389.8,13304.8,13352.6,13305
9.56170472916892,12616.6,12730,12693.6,12633.2,12700.2
15.1800112532474,13014.6,13020.8,12913.4,12987,13047.6
20.7896243928062,12731,12694.6,12696.4,12686.4,12743.4
26.3905591990933,12752.8,12763.6,12850,12836,12844.2
31.9828306841591,13174.4,13290.2,13268.4,13190.4,13295.2
37.5664538211258,13087.6,13093,13073.2,13045.6,12995.6
43.1414435444076,12692.2,12638,12631.8,12715.8,12666.6
48.7078147499742,12689,12684,12704.8,12669.6,12649.6
54.2655822955694,12576.6,12465.4,12520.2,12523,12518.4
59.814761000991,12304.6,12284.2,12244.4,12315,12278.4
65.3553656482818,12175,12207.6,12240.2,12339,12176.2
70.8874109820135,12586.8,12664.4,12663.2,12593,12666.4
76.4109117094977,12735.8,12824.6,12764.6,12775,12754.8
81.9258825010347,12005.4,12081.8,12063.2,12084.4,12088.2
87.4323379901416,12621.4,12661.8,12669,12734.2,12645.4
92.9302927737936,12927.2,13000.8,13076.4,12947.6,12924
98.419761412657,12329.8,12246,12272.2,12304.2,12276.4
103.900758431322,12652.6,12575.4,12590,12531.2,12522.8
109.373298318533,12471,12425,12388.6,12342,12444.8
114.837395527415,12380.8,12382.4,12449.2,12405.4,12385.8
120.293064475716,12648,12589,12591.8,12619.8,12675.6
125.740319546025,13543.2,13547.8,13546.2,13583.6,13554.6
131.179175085999,12373,12364.8,12372.4,12322.8,12349
136.609645408595,12004.2,12023.2,12089.4,12075.8,12119.2
142.031744792304,12094,12171.2,12113.6,12190.4,12295.2
147.445487481351,12777.8,12773,12801,12693.2,12809.2
152.850887685943,12299.4,12309.4,12257.4,12357,12383.8
158.247959582481,12342.6,12233,12291.2,12341,12350.8
163.636717313779,12110.8,12235.2,12142.4,12158,12069.2
169.017174989298,12513,12584.2,12545.2,12457.2,12568.2
174.389346685342,12789.6,12819.6,12813.8,12809,12912.8
179.753246445305,12310,12291.4,12318.4,12274.4,12355.4
185.10888827987,12372.4,12302.4,12409.4,12404.4,12396
190.456286167238,12591,12528.6,12654,12701.6,12584.4
195.795454053326,12730.8,12840.4,12840.2,12771,12854
201.126405852005,12139,12252.2,12214.2,12155.4,12159.6
206.449155445292,12199,12241.8,12279.2,12243,12225.6
211.763716683583,11921.6,12034.2,12007.2,11935.2,11981.6
217.070103385846,12321.2,12366.2,12335,12300.6,12425
222.368329339855,11909.4,11959.6,11938.6,11956.6,11943.4
227.658408302384,12142.4,12184.6,12200.4,12101.2,12176.6
232.940353999415,12156.8,12077.4,12198.2,12120.4,12198
238.214180126355,12050.4,12033.8,11959.6,12068.8,12033.2
243.479900348242,12234.2,12161.2,12201.8,12105.6,12211
248.737528299953,12188.6,12093.4,12139.6,12193,12133
253.987077586402,11983.4,11934,11947,11951.6,11969.2
259.228561782755,12221.4,12142,12132.8,12177.2,12200.8
264.46199443463,12260.2,12211.4,12210.4,12272.6,12207
269.687389058301,12347.8,12402.6,12441.8,12412.8,12423.6
274.904759140896,12483.6,12481.8,12473,12530.4,12476.4
280.114118140607,12219.2,12203.8,12190,12158.6,12272.2
285.315479486881,11917,11975.2,11982.4,11942.4,11958.4
290.508856580633,12269.8,12210.4,12135.4,12132.8,12258.6
295.694262794426,12908.2,12985.8,12908.2,12836.4,12949.2
300.871711472693,14680,14474.2,14533.8,14588.6,14422.8
306.041215931913,15777.4,15717.4,15772.6,15755.8,15905
311.202789460824,16863.4,16930.4,16927.6,16985.6,17128.8
316.3564453206,18301.6,18372.2,18399,18366.8,18700.4
321.502196745068,18627.4,18653.2,18734.6,18597.8,18944.8
326.640056940885,18619.6,18777.2,18661.6,18766.4,18804.4
331.770039087738,18822.4,18865.6,18914.8,18971.4,19069.6
336.892156338543,18925.2,18923.8,19032.8,18972.8,19114.2
342.006421819617,19067.4,19154.8,19169.4,19027.4,19313.4
347.112848630893,19045.4,19026,19066,19072.6,19304.8
352.211449846096,19586.4,19407.8,19423.8,19375.6,19616.4
357.302238512928,19014,18952.4,18936,18979.2,19133.8
362.385227653271,19112,19081,19085.8,19196,19331.6
367.460430263362,19522.8,19469.8,19368,19524,19542
372.527859313997,19095.4,19155.8,19074.8,19217,19302
377.587527750688,19589.6,19562.4,19638.6,19717.4,19906
382.639448493877,19539.2,19679,19451.6,19820.8,20010.8
387.683634439107,20013,20212,19903.2,20382.2,20639.4
392.72009845721,20942.8,20965,20787.2,21102.8,21362.4
397.748853394485,20776.8,20749.2,20675.6,20560.2,20839.8
402.76991207289,20858.4,20781,20782.4,20413,20881
407.783287290211,20047,20029.2,20146.2,19798.4,20035.8
412.788991820255,19418.2,19333.8,19685.2,19012,19425.6
417.787038413016,18766.6,18555.8,19025.2,18633.4,18944.4
422.777439794883,18810.6,18737,18789.6,18677.6,18916.6
427.760208668777,18650.4,18582,18689.2,18574.2,18864.8
432.735357714366,18919.4,18955.2,18989.2,18798,19107.4
437.702899588219,18950.2,18959.8,18959.2,18936,19273.8
442.662846924002,19067.2,19121,19160.2,18999.4,19365.2
447.615212332628,18343.2,18286.6,18346.6,18165.4,18424.8
452.560008402459,18319.8,18199.4,18315.8,18228.4,18521
457.497247699466,18579.8,18492.2,18472,18502.4,18669.8
462.42694276741,17883.6,17922.4,17860.8,17826,18036
467.349106127996,18345.2,18239.2,18405.6,18380.6,18514.2
472.263750281081,17739,17681,17825.8,17745.2,17913.4
477.170887704813,18262.8,18233,18321.2,18163.8,18387.6
482.070530855812,18176,18350,18257.2,18233.4,18433.6
486.962692169351,18390.2,18440.2,18405.8,18372.6,18511.8
491.847384059509,18200.8,18277.8,18318,18301.6,18510.4
496.724618919354,18247.4,18204,18120.4,18315.4,18400
501.594409121106,18172.6,18078.4,18173.6,18179,18405.4
506.456767016303,18693.8,18452,18724.8,18541.2,18630.8
511.311704935972,18089.6,18187.8,18283.6,18249.2,18263.2
516.159235190789,17823.8,17745.6,17717.8,17629.4,17776.8
520.999370071249,18239.6,18154.6,18242.4,18172.8,18302.4
525.832121847836,18192.4,18158.2,18232,18004.8,18207.4
530.657502771179,18142.2,18072.6,18075.4,17988,18119.2
535.475525072219,17528,17499,17671,17541.6,17567.4
540.286200962379,18132.6,17842.4,17973.8,17912.8,18077.2
545.089542633712,18218.6,18114,18054,18104.6,18140.4
549.885562259076,17927,17760.6,17810.2,17753.8,17895.4
554.67427199229,18769.2,18624.6,18664.2,18756.2,18790
559.455683968295,17661.6,17707.8,17722.2,17690.6,17776.8
564.229810303319,17378.2,17399.4,17458,17430.8,17441
568.996663095024,18585.2,18530.6,18506.8,18487.2,18618
573.756254422682,18265.6,18164.8,18153.6,18173.2,18275.4
578.508596347321,17730.4,17609.6,17637.6,17708,17709
583.253700911884,18298.4,18239.2,18129.6,18098.6,18185.2
587.991580141394,18175.2,18117.2,18092.4,17965.2,18056.8
592.722246043097,17913.4,17769.8,17634.4,17578,17825.6
597.445710606635,17810.2,17753.8,17730.8,17745.6,17839
602.161985804183,18183.8,18016.2,18054.6,17998.8,18128.8
606.871083590626,17719.8,17546,17631,17692.8,17711
611.573015903688,17629.6,17683.6,17548.8,17629,17783.4
616.267794664109,17705.8,17642.2,17557.6,17746.2,17696
620.955431775774,18086.6,17978.8,18000.8,17914,18082.4
625.635939125892,17819.6,17637.4,17739.6,17675.8,17729
630.309328585123,18248.4,18151,18118.4,18066,18059
634.975612007751,18495.8,18293.6,18295,18354.2,18383.8
639.634801231821,17833.8,17678.6,17593,17736.4,17821
644.286908079293,18037.8,17877.2,18011.6,17881.4,18008
648.931944356194,17841.2,17628.4,17626.2,17699,17652.2
653.569921852761,17786.2,17551.4,17529.6,17630.2,17737.4
658.200852343592,17991.4,17800.4,17643.6,17746.4,17845
662.824747587809,17217.2,17040.4,17091.6,17052.6,17126.6
667.441619329178,17615.2,17492.6,17455.6,17498.4,17525.6
672.05147929628,17515.6,17508.4,17556.8,17400,17573.2
676.654339202636,17725.4,17580.8,17644,17635.4,17775.8
681.250210746879,17669.6,17602.6,17600.2,17516.4,17625.2
685.839105612884,17509.4,17432.6,17444.2,17439.2,17402.6
690.421035469903,17629.8,17634.8,17563.2,17516,17742.2
694.996011972729,17345.4,17314.4,17347.4,17260.6,17432.4
699.564046761832,17907.6,17862.4,17841.2,17777.2,17990.6
704.125151463501,17643.8,17575.6,17548.6,17420.8,17725.4
708.679337689982,17841.2,17671,17588,17619.6,17733
713.22661703964,17910.2,17743.8,17820.8,17660,17758.2
717.767001097078,17659,17512.8,17580.8,17526.2,17460.6
722.300501433285,17692.2,17576.4,17582.8,17433,17591
726.827129605783,16998.8,16758.8,16828.2,16788.8,16892
731.34689715877,17512.2,17416.6,17512.6,17498.8,17552.8
735.859815623244,17537,17387.6,17337.6,17298.6,17392.8
740.365896517156,17845.6,17826.8,17949.2,17809,17965.4
744.865151345544,17390.6,17246.8,17312.4,17394.8,17382.8
749.357591600676,17372.4,17407.6,17346.8,17352.2,17425
753.843228762184,16877.6,16888.2,16856.8,16751.2,16820.6
758.322074297195,16780.6,16544.4,16567.4,16660.8,16750
762.794139660487,17345.2,17255.4,17323.4,17237.8,17321.6
767.2594362946,16790.8,16744.2,16680.8,16655.8,16739.4
771.717975629996,18206.2,18143.2,18104.8,18187.2,18263.4
776.169769085182,17238,17094,17050.4,17075.2,17201.6
780.614828066839,17576,17385.4,17504,17494.6,17563.4
785.05316396998,16798.2,16698.2,16686.8,16675.4,16795.2
