Raman shift cm-1,blank_rep3_acc3_processed_intensity
-93.52472366,1159.5319953215392
-87.74731628,619.7206213847173
-81.97888019,229.35233688334122
-76.2193996,38.81424413875928
-70.46885874,-0.14687051995159095
-64.72724191,38.961132742993414
-58.99453344,112.68385861673994
-53.2707177,210.03399823745698
-47.55577911,330.1486199337601
-41.84970212,461.4535230795234
-36.15247124,571.3656370342366
-30.46407101,617.6083887727565
-24.78448602,578.2087917784332
-19.11370089,471.2041758506164
-13.45170028,345.338383122295
-7.798468914,251.26730365507882
-2.153991534,211.1499356682362
3.481747071,208.8606742451551
9.10876207,214.50715347269306
14.72706859,218.3445840864559
20.33668173,234.45253551711653
25.93761654,272.2759632391634
31.52988803,312.4193620558876
37.11351116,317.8940094095614
42.68850089,268.0582055488312
48.25487209,175.55119520105126
53.81263964,75.6433689079742
59.36181834,6.733720711525642
64.90242299,-8.929642089793639
70.43446832,22.474152747881718
75.95796905,75.78707673784751
81.47293984,127.39390441339906
86.97939533,161.00069283602673
92.47735012,165.87889983194088
97.96681875,147.8469542512639
103.4478158,135.82705009354186
108.9203557,161.2494709872646
114.3844529,224.67073155311553
119.8401218,283.11155476429275
125.2873769,282.49572006127096
130.7262324,215.32307482597184
136.1567027,133.82069964568223
141.5788021,92.4542816729413
146.9925448,94.66412364722484
152.397945,110.31949128236208
157.7950169,123.75957589593384
163.1837747,142.1978297143856
168.5642323,170.0520797465417
173.936404,200.48991916112402
179.3003038,230.0566032267039
184.6559456,257.9279569674675
190.0033435,267.3141913771376
195.3425114,231.57535218060983
200.6734632,149.89935000439806
205.9962128,60.748106904368726
211.310774,8.475659454954702
216.6171607,4.841818435947522
221.9153867,28.19989675436158
227.2054656,50.04218962355938
232.4874113,54.80844534077157
237.7612375,41.47983801012515
243.0269577,18.0095980957801
248.2845856,-0.14365133366089822
253.5341349,8.251167440047418
258.7756191,55.05653844121596
264.0090518,120.39841904098178
269.2344464,152.28136981696858
274.4518165,106.27351608220293
279.6611755,5.956955524472818
284.8625368,-29.346317661283862
290.0559139,165.7418155982229
295.2413201,696.2863234316852
300.4187688,1525.3248074047724
305.5882733,2484.297236451611
310.7498468,3360.2232517550874
315.9035027,3994.0498438978284
321.0492541,4339.079286824035
326.1871143,4456.591907998074
331.3170964,4455.30207216415
336.4392137,4421.212662337847
341.5534792,4389.434987587277
346.659906,4362.603294822044
351.7585072,4340.112631391196
356.8492959,4327.6623181667
361.932285,4326.045583847739
367.0074876,4320.6541183617865
372.0749167,4288.91653774072
377.1345851,4216.957192646368
382.1865058,4107.295138824269
387.2306918,3974.9758441728063
392.2671558,3838.6258410978285
397.2959107,3710.351533603702
402.3169694,3590.4354317087905
407.3303446,3475.038765829602
412.3360492,3372.783117411161
417.3340958,3309.65994564455
422.3244971,3309.297783611444
427.307266,3363.5199038573105
432.2824151,3422.689740268236
437.2499569,3421.5346510943973
442.2099043,3324.9115721006237
447.1622697,3152.004486278114
452.1070657,2953.323191634927
457.044305,2770.0178626841785
461.9740001,2621.2399526973018
466.8961635,2517.411585944279
471.8108076,2466.524896009426
476.717945,2462.759881515292
481.6175882,2477.184379030547
486.5097495,2471.889454573494
491.3944414,2427.7699566957463
496.2716763,2351.9322612081583
501.1414665,2255.658254040578
506.0038244,2136.930753347024
510.8587623,1993.379766924627
515.7062925,1840.2844169291054
520.5464274,1701.3683469001912
525.3791792,1589.5266251381313
530.2045601,1508.0650358856806
535.0225824,1460.7493293797656
539.8332583,1445.1697411745963
544.6366,1440.3271360693793
549.4326196,1415.1935921264987
554.2213293,1356.370091486951
559.0027413,1284.5090948929221
563.7768676,1232.3891347746555
568.5437204,1204.3760033810854
573.3033118,1173.493656176298
578.0556537,1118.300678944923
582.8007583,1042.060392794663
587.5386375,957.8813202708266
592.2693034,871.634354595034
596.9927679,778.1849902710992
601.7090431,671.8480928965519
606.4181409,566.1822539338355
611.1200732,497.7306594320596
615.814852,499.19340242957037
620.5024891,567.7894126146232
625.1829965,658.675276654837
629.8563859,707.3232195755215
634.5226693,669.5529403072044
639.1818586,551.809836543038
643.8339654,400.47277662443
648.4790017,260.36097929194943
653.1169792,148.2601978587104
657.7479097,63.67775641588969
662.3718049,12.66458878298397
666.9886767,8.531036880216448
671.5985366,49.06711030820463
676.2013965,106.36240246626892
680.7972681,147.78622716472273
685.386163,164.46456872974147
689.9680928,175.34529491101057
694.5430693,203.84689959267746
699.1111041,252.18818098183885
703.6722088,296.65591701467383
708.226395,304.2182495749846
712.7736744,257.4593146666881
717.3140584,175.24876523275702
721.8475588,112.01405971415761
726.3741869,121.58673430932276
730.8939545,206.63569403716696
735.406873,305.0295918203953
739.9129539,334.81492164488515
744.4122087,259.2333710151191
748.9046489,116.8319867922072
753.3902861,-3.3212591144342127
757.8691316,-20.59678417245283
762.341197,83.68714079671793
766.8064936,251.2948201120425
771.265033,380.8280976207681
775.7168264,394.66163236726186
780.1618854,293.6762175285065
784.6002213,152.84591480352861
789.0318455,58.55671518865921
793.4567694,42.91959204283373
797.8750043,73.10562575036461
802.2865616,96.17166330014196
806.6914527,84.59912739568372
