Raman shift cm-1,4ATP_10uM_rep2_acc4_processed_intensity
-93.47115107,493.72549076934854
-87.69374369,57.13836818954403
-81.9253076,-69.1060229879078
-76.16582701,52.34636386764086
-70.41528615,131.30815711860294
-64.67366933,-33.28328890672562
-58.94096086,-52.254649193544836
-53.21714512,1.9363993367213104
-47.50220652,24.9798815788906
-41.79612954,140.80990040107986
-36.09889866,328.1294876829186
-30.41049843,268.5446965058733
-24.73091343,222.71802967425614
-19.0601283,171.8277526847083
-13.39812769,111.23405149206596
-7.744896327,-13.623136143142183
-2.100418946,8.671579335027694
3.535319659,169.82802452751
9.162334658,13.455404760787395
14.78064118,39.960890190465896
20.39025432,-7.768328346800647
25.99118913,10.317031251537504
31.58346061,274.5385223200002
37.16708375,291.05319902095283
42.74207347,12.273373358360239
48.30844468,85.42616920886104
53.86621222,59.422986013797235
59.41539093,-99.72599450051953
64.95599558,17.54058003079475
70.48804091,165.00387638945696
76.01154164,145.63408102199298
81.52651243,-83.34219432355428
87.03296792,197.65345333122025
92.5309227,238.65951335091722
98.02039134,143.9217267839993
103.5013884,96.16316615738602
108.9739282,49.18201346865935
114.4380255,17.057598803366194
119.8936944,146.16371737132837
125.3409495,366.9404148497072
130.779805,31.407969461921347
136.2102753,-67.89812375537431
141.6323747,35.18044541976295
147.0461174,145.34291399857574
152.4515176,37.68833223408625
157.8485895,-62.249376993576256
163.2373472,-43.0079142773174
168.6178049,28.315968220544256
173.9899766,157.8244949074418
179.3538764,121.69219280091208
184.7095182,43.412375762038636
190.0569161,91.20640218105625
195.396084,175.98786354166094
200.7270358,60.523715901504794
206.0497854,-7.943270559406236
211.3643466,-15.87213488083918
216.6707333,131.45696489515277
221.9689593,99.10422912718424
227.2590382,-7.396090110693052
232.5409839,-23.573593806969342
237.8148101,6.995173737610493
243.0805303,56.35060607717062
248.3381582,-60.132852258309995
253.5877075,-17.2247256658831
258.8291917,95.44550814333662
264.0626244,174.27909282176256
269.288019,175.45762395159414
274.5053891,147.98953704166757
279.7147481,95.64340205709183
284.9161094,-21.965136167658898
290.1094865,4.06652800759256
295.2948927,133.11759871521735
300.4723414,403.8734028015679
305.6418459,544.0287255729879
310.8034194,988.4417683965784
315.9570752,1662.1953498011924
321.1028267,1668.540808857842
326.2406869,2014.7416765068142
331.370669,2266.799408537859
336.4927863,2251.4545230774784
341.6070517,2432.0775240488947
346.7134786,2560.2675141565715
351.8120798,2799.32626385941
356.9028684,2574.568584740171
361.9858576,2763.3749638167537
367.0610602,3028.46806323274
372.1284892,3488.2872641729573
377.1881577,5620.4620798040105
