Wavelength,AAB_4 ATP_10^-4M_750_5_5_L_S3_I1,AAB_4 ATP_10^-4M_750_5_5_L_S3_I2,AAB_4 ATP_10^-4M_750_5_5_L_S3_I3,AAB_4 ATP_10^-4M_750_5_5_L_S3_I4,AAB_4 ATP_10^-4M_750_5_5_L_S3_I5
342.006421819617,-35.58674474762442,-42.24897771333208,-39.25960308830391,-39.342306103997615,-16.51095958988158
347.112848630893,1220.4343675773148,1121.574469350653,733.0336534303086,1026.1465522671965,1050.2481779513307
352.211449846096,2004.384620195955,1839.7987931064838,1784.2648003290747,1685.4422936300793,1825.8835227596187
357.302238512928,2147.4773017528514,1983.5603254114562,2081.6994590811983,1844.7382533155276,2099.4907960275946
362.385227653271,1987.0119131993404,1850.9355865492548,1722.3043324611344,1798.7665430458396,1993.039798026967
367.460430263362,1904.9465265542005,1662.5413874884653,1473.5363714122773,1693.957788499656,1883.8613753171621
372.527859313997,1934.326297389866,1546.3696117179538,1455.2994959086245,1625.5635348362855,1965.5251382209299
377.587527750688,2115.6199755832768,1865.7611221797388,1904.1588564839844,1948.234304639408,2337.356197776337
382.639448493877,2681.8695503929503,2719.650164656916,2751.2134976780953,2805.12055027976,3181.931270114478
387.683634439107,3698.0196536812905,3724.631832193148,3815.3907996311323,3946.9828970116278,4338.46130984994
392.72009845721,4806.001497145675,4621.961637233751,4877.479822455753,4928.271808100681,5381.625118788607
397.748853394485,5577.851644931106,5392.7236497923095,5542.893736355173,5592.2434548247,6177.45283790801
402.76991207289,5862.489020621132,5715.610671487264,5959.10954372455,5969.584598642152,6575.19966717888
407.783287290211,5467.076141188494,5137.195987397645,5648.396560299525,5529.674908856723,6151.624410509257
412.788991820255,4382.573828544782,3982.831013621821,4309.023276731973,4304.279681174049,5009.598677157953
417.787038413016,3238.285735231346,2990.5994042053794,3154.3071065929985,3277.857819013925,3875.4495064803914
422.777439794883,2476.1882079536663,2253.2689447169955,2562.098411615508,2644.1501832795766,3092.506456347235
427.760208668777,1908.1890224625226,1630.24348608786,1984.0685166923756,2036.4336900711235,2534.184450700823
432.735357714366,1471.810572895122,1315.6839246068516,1564.7290468892324,1561.6363387318715,2227.5433196519834
437.702899588219,1262.9766597356838,1283.295419337292,1444.4794834052727,1380.2547995401198,2103.2039897993527
442.662846924002,1006.3523438172645,1061.1485649284782,1112.5309459339373,1144.996079266069,1718.8354593183644
447.615212332628,456.2692195844186,497.0489926237926,453.2798878838978,528.1849961235732,1055.2213251166254
452.560008402459,-9.908489785740812,98.45004999672801,101.25117131153888,84.42775895214459,788.4687428574673
457.497247699466,101.58000827849696,269.43034234178685,339.4521593095337,427.93401972241736,1170.2935979971885
462.42694276741,569.6299125632183,694.2907817276255,931.7397954900873,1058.388850988772,1555.4915256685144
