Wavelength,AAB_4 ATP_10^-11M_750_5_5_L_S3_I1,AAB_4 ATP_10^-11M_750_5_5_L_S3_I2,AAB_4 ATP_10^-11M_750_5_5_L_S3_I3,AAB_4 ATP_10^-11M_750_5_5_L_S3_I4,AAB_4 ATP_10^-11M_750_5_5_L_S3_I5
342.006421819617,-85.33627938382628,-11.658544612383576,-0.30121367603872784,-59.9891109550381,-1.369823827632871
347.112848630893,20.37096000302738,-5.040925923897241,91.25933837449914,68.93476356699003,155.53059871605225
352.211449846096,119.11677004942973,-4.043958092611771,132.61742841058296,227.11739008460117,191.18834478431233
357.302238512928,19.6291637584658,-4.708030267945627,123.97071201791515,26.156841943179046,107.16497099874839
362.385227653271,-45.25493382782044,4.228195732975944,98.28316815304224,-40.66469430629098,65.749540903589
367.460430263362,53.49174010084485,33.77431453906573,81.33989400433654,37.60968393346091,102.78567597203246
372.527859313997,45.582278511588186,97.42926160738006,96.8425630907689,-67.22181082278905,103.72670154316074
377.587527750688,10.16345225134424,211.04735603597595,180.1011360422669,212.10392505815278,125.01872319675638
382.639448493877,173.9088808794689,371.4848414289489,344.79811649137,479.3302208299408,314.73745039519133
387.683634439107,428.1408811000216,537.1655378298934,545.6366611061195,505.20116902347775,594.2384159190559
392.72009845721,578.7770284322066,643.6717737417351,697.6076286680224,709.1140759942023,731.7343086013773
397.748853394485,586.2096726470891,644.6040074101662,732.1335522134291,658.6334527695539,685.1412327368191
402.76991207289,486.35325600850024,542.0898664117051,637.0504196665443,519.2831434697455,589.8947779663616
407.783287290211,258.12026049069476,384.6874818702126,461.0443019793686,403.5509860618266,453.4180579095088
412.788991820255,14.956307783006565,236.9726010221164,285.74303706664494,175.4945592068619,260.9922744183288
417.787038413016,-13.703374762260381,145.1066412909533,176.03301810302878,74.0762520648326,169.4168101450969
422.777439794883,54.778559080460596,126.89781140653517,146.59790705934742,36.66402130748895,206.131254245087
427.760208668777,-0.5715109387581094,180.906066401028,176.9144092093153,114.21304402600106,211.68084059284476
432.735357714366,32.978266070167855,277.9541781627598,239.8389849445315,120.9383733112885,218.56806696705019
437.702899588219,256.9036355287292,347.11351427965764,297.52808785728473,234.49470500224552,310.42518598270823
442.662846924002,264.93403805508524,315.2218435412667,298.57305229838573,300.42204866352756,311.1215007347279
447.615212332628,1.6659828374576584,182.09202591861794,220.19561512604918,-38.86049558089384,146.4527914550089
452.560008402459,-120.7169282417819,31.23538075316273,102.17875520998686,-39.28658516387522,15.457484062303251
