Wavelength,AAB_4 ATP_10^-6M_750_5_5_L_S3_I1,AAB_4 ATP_10^-6M_750_5_5_L_S3_I2,AAB_4 ATP_10^-6M_750_5_5_L_S3_I3,AAB_4 ATP_10^-6M_750_5_5_L_S3_I4,AAB_4 ATP_10^-6M_750_5_5_L_S3_I5
342.006421819617,-255.84595216699938,-85.46508502233368,0.5228076552480445,-3.2223237420058304,-266.60288462411734
347.112848630893,104.2301920336561,94.60303973748881,279.76874249966613,564.3167243234257,-34.95929563790159
352.211449846096,369.6041277301186,499.9278215625605,531.6640356621192,778.6346551994113,76.77806576722969
357.302238512928,178.33127826489095,433.5825451984349,495.6151506911936,733.9741790851184,66.45573060666766
362.385227653271,47.88491323257193,466.0339596846413,722.0991750029675,691.969941457935,79.46833938709699
367.460430263362,101.4182550267293,663.4197893444154,916.5073522770412,644.7857033896503,91.05302126980405
372.527859313997,50.75207920383298,554.9465006394646,650.3445785972798,652.5561401492779,45.61662396996553
377.587527750688,247.2921372689783,830.0624180936785,769.1510471951707,997.8047390843201,260.99490679229916
382.639448493877,860.5521175845615,1535.7877005588548,1482.9640721395244,1747.4928371761741,1006.4253718674838
387.683634439107,1821.3378419241712,2442.0229938043353,2517.2052287664533,2663.119049575805,1948.2190974006323
392.72009845721,2539.325813502065,3218.846808635813,3243.842350846752,3210.468284589242,2487.170662223726
397.748853394485,2548.4826618439693,3144.250476798458,3101.9135543468315,3073.872460242999,2432.363958044186
402.76991207289,2183.3425129271836,2558.5917811896834,2651.681276372818,2540.9748899573096,1972.9697822265966
407.783287290211,1378.7902053991138,1892.981010495972,1962.7321596224035,1816.5424119500967,1292.321566930168
412.788991820255,561.9691985151054,1276.1404478430113,1184.0642557664664,1125.3476442529843,665.385631536293
417.787038413016,337.23317877054933,878.99701016297,845.0311692510361,810.1777119142887,359.8438324574133
422.777439794883,284.5780163851158,655.1242880661027,708.6482344584525,657.5828393190628,238.6200032720095
427.760208668777,192.1008668701371,515.3179636731916,597.1588997419472,431.3313903552979,90.05521978770867
432.735357714366,71.6270181718321,320.00162209796406,429.79204271653697,365.8443596794379,46.59661396960763
437.702899588219,55.54007157811907,461.5344891831056,413.24508535553906,424.5917836070506,172.63411213575375
442.662846924002,102.60228751533265,553.6941444219472,385.76159027466804,236.51541946143766,190.1648301274225
447.615212332628,-94.82323118327882,63.37268260368034,43.96119511566302,3.867491228376423,15.995105706301445
452.560008402459,-161.7383542837454,17.167437067373026,42.144765321439465,31.944016073933383,-103.9489481300105
457.497247699466,-73.40700487357924,150.06390521451792,18.58654178113791,-39.038628827870966,-116.58801431512538
462.42694276741,-90.81529491557795,-134.38807124728018,-219.40742540572887,-121.46618234887453,-83.04348927146424
467.349106127996,17.445344114215544,-91.4589857573434,-32.009665759037105,51.39159806955635,25.707430276577888
472.263750281081,108.3445907153011,32.515944599382294,27.768467200316742,96.72937020290695,187.8243674655035
477.170887704813,256.3721230314166,187.71026453720808,78.72516631623729,221.11495737892528,468.4915253043563
482.070530855812,763.3051979583674,720.4680689024705,521.6638250868966,684.1693006063591,825.0131149566629
486.962692169351,1065.0935629943444,861.4620750741287,693.9446422241116,851.6248121129565,908.1850196153637
491.847384059509,842.3028544050305,499.57417800036615,539.8867611371188,573.6126206060775,668.066152177005
496.724618919354,587.0543307818592,360.3818217298508,396.5769688248025,360.9830319378467,471.16038709864233
501.594409121106,511.48697635367955,459.6421281432941,390.25573070866625,431.6031164066197,487.0420882588391
506.456767016303,552.2954479179815,357.2420742469991,380.1088415536981,520.3413071601032,501.46411282559694
511.311704935972,503.8408531266877,103.11944948047096,128.87517532117045,283.6145598781493,276.2150296538633
516.159235190789,269.6591470932947,34.30214856994721,-20.14378330643474,31.588605675006733,18.309575668434576
520.999370071249,290.1161695936767,56.89165550930467,54.63701859336746,175.79839522622734,90.07933297346828
525.832121847836,449.9163665310818,81.79497503500122,86.46373915753166,328.75188741609577,257.8409001186099
530.657502771179,187.06807187291218,6.592880749172814,34.60297530027102,225.2049372002167,184.07754662167923
535.475525072219,73.27991156214878,0.9480174812515028,104.20783895411539,269.66887093934156,144.9798669796357
540.286200962379,480.01345959810254,276.0523941315408,347.702569931538,403.93413850903704,269.5392409709391
545.089542633712,441.23764683510456,171.63904594020474,295.44185303182564,286.4140247065115,257.76403720651706
549.885562259076,61.79798862532295,-8.647286032078739,207.8512002242478,291.77873581807154,150.4953614572119
554.67427199229,54.414487817351436,110.47962272398763,218.46577797289424,332.65026201403987,69.66047168443566
559.455683968295,-102.10796929395651,-191.72970591682773,-169.03907818382052,-26.03218891152352,-62.63338326486161
564.229810303319,-70.77339811178821,-189.55683041851017,-130.90083768791004,-34.543812481629004,-77.32603045430969
568.996663095024,474.4327442846778,389.45920672440695,366.8976172833078,395.7307481560977,21.094672157289857
573.756254422682,296.90826685873037,221.82605617586844,191.8786070034034,246.66957535646486,-42.640812630639076
578.508596347321,-104.3399015805572,-168.8118643851315,-89.25572676890971,-73.92275427531416,-92.56069103248265
583.253700911884,273.12317818392216,112.32222151391093,169.48609219713074,140.03445245722014,43.267003273956455
587.991580141394,361.9774427936974,179.43450772555235,233.60061109944053,324.56940615716724,84.4952342735514
592.722246043097,186.77292228378292,53.13924223140883,98.01109044811751,283.5844716705353,23.395028978538303
597.445710606635,381.7938766027474,182.86895168028462,274.21314598680345,279.34310548157106,67.57335173666286
602.161985804183,267.6442711130297,105.07502860966875,249.30812411008566,158.96223630950564,50.373232766334844
606.871083590626,-29.173306911982934,10.075756868548586,-33.09206851784377,2.712794622820809,-114.11021008843477
611.573015903688,-11.423788039015278,-21.55238317880055,-44.10091667114793,6.307550167093012,-142.04703107271766
616.267794664109,80.82345875348733,-31.026040514355145,85.18697948235658,27.758397464072097,1.5225115160095228
620.955431775774,68.91941710873493,51.30377130672667,93.25790425797771,35.112040478488275,43.65191435239471
625.635939125892,1.343650450103837,-43.63983187826011,24.7101713245282,137.26479887885841,-20.020376031325895
630.309328585123,63.98849928205868,32.462136439050425,153.3158308515726,197.34225186522124,-0.7224328365226995
634.975612007751,73.75243030189597,54.69732558539634,202.79744539619526,73.02624681493394,66.9853370360889
639.634801231821,-76.48057136055957,-53.42570859758703,104.02942498393126,45.41249859574724,75.53316604670961
644.286908079293,-99.39107214148396,149.54792176461615,228.36419934340395,136.86344911484366,60.83854871297906
648.931944356194,0.550888517397766,50.004594798872404,161.6575894751938,16.150828161947274,64.70078049638064
