Wavelength,blank_rep3_acc3_I1
402.3169694,90.37887281893381
407.3303446,-23.16917643216766
412.3360492,-33.81920229446041
417.3340958,-119.22240299621444
422.3244971,-46.59904048766657
427.307266,109.34964246961863
432.2824151,215.36106308144554
437.2499569,521.8902705775108
442.2099043,428.673650570212
447.1622697,-1.9684606997361698
452.1070657,89.73627814625252
457.044305,107.65654724215528
461.9740001,-76.23055891753756
466.8961635,-26.31123688077969
471.8108076,-115.7285920207105
476.717945,-69.26081506710034
481.6175882,189.98539238288868
486.5097495,278.22537802099396
491.3944414,228.58900800655465
496.2716763,51.12250472650703
501.1414665,134.08606486860117
506.0038244,347.8035865525999
510.8587623,115.46590256258241
515.7062925,-129.23525638472893
520.5464274,-70.11239751796347
525.3791792,74.42967394949846
530.2045601,-21.998518815233183
535.0225824,-192.97827552003946
539.8332583,67.47532435795074
544.6366,99.34578159860212
549.4326196,103.82324453891852
554.2213293,450.42999863615296
559.0027413,6.4509308197084465
563.7768676,-173.10347657152488
568.5437204,533.9516675175964
573.3033118,370.29939934383765
578.0556537,0.7433995398168918
582.8007583,308.39440825027486
587.5386375,244.15091494465014
592.2693034,-15.162140245211049
596.9927679,129.81648984735875
601.7090431,211.16639356820997
606.4181409,-57.7696809891313
611.1200732,-192.33584417741622
615.814852,43.873682098577774
620.5024891,73.0952581357542
625.1829965,88.20815656470222
629.8563859,485.54997411107433
634.5226693,424.36571326858757
639.1818586,94.585538561274
643.8339654,93.97407161004958
648.4790017,-23.877076942839267
653.1169792,-0.968781193920222
657.7479097,54.737110841344474
662.3718049,-209.11034626910805
666.9886767,-221.19509555741206
671.5985366,-46.485061169927576
676.2013965,30.06263929517263
680.7972681,75.03978413801451
685.386163,18.124612956042256
689.9680928,-60.300058931497915
694.5430693,-16.442758486909952
699.1111041,87.82597574076863
703.6722088,90.7618961427761
708.226395,73.96323118969849
712.7736744,142.45753852045345
717.3140584,101.80185201003951
721.8475588,-130.53517131478657
726.3741869,-201.95994957424773
730.8939545,75.55005253705531
735.406873,309.6093855355757
739.9129539,296.6742308901612
744.4122087,244.30852116707138
748.9046489,59.82820050241935
753.3902861,-160.5193193119685
757.8691316,-74.82106437131733
762.341197,-18.422849154238065
766.8064936,144.77929822816623
771.265033,534.3956129808248
775.7168264,465.63045367309314
780.1618854,263.28614245050267
784.6002213,87.03108544035422
789.0318455,-175.71097265073695
793.4567694,86.83158670089324
797.8750043,297.9112546196793
802.2865616,10.742020407296877
806.6914527,35.51510053000129
811.0896888,211.7803226074484
815.4812812,-0.4996682932560361
819.8662414,-157.02173080318062
824.2445805,79.22422883577383
828.6163098,263.6336179730606
832.9814407,55.51760686491616
837.3399844,-84.08939748621015
841.6919522,107.40363649463507
846.0373552,59.43833448585792
850.3762048,-83.72234962474613
854.7085122,212.89339233875035
859.0342885,295.66899574468334
863.353545,-33.56047773353748
867.6662929,53.24043438179979
871.9725434,571.4227935472281
876.2723076,691.3021917865299
880.5655967,353.0853100965378
884.852422,470.65116560205206
889.1327944,630.2569921494996
893.4067253,66.85462354097399
897.6742257,-168.1173898589459
901.9353067,220.59805360725295
906.1899795,301.4315999907849
910.4382551,11.600992152760227
914.6801448,-127.62294659857616
918.9156596,-16.589609664308227
923.1448105,40.893557182158474
927.3676087,144.63801740323106
931.5840652,194.22943647588545
935.7941911,103.19936422524552
939.9979975,206.22389068625125
944.1954954,25.422797773473576
948.3866958,-228.56366017773325
952.5716099,-16.00168921954173
956.7502486,72.51897890956207
960.9226229,79.0363104863718
965.088744,84.49153919047058
969.2486227,-41.3809384807264
973.4022701,-26.831204732790866
977.5496973,-45.73280000482737
981.6909151,-31.982800614710868
985.8259346,47.049306293914924
989.9547668,-9.08338209691101
994.0774227,90.50644123367601
998.1939132,77.15492329014705
1002.304249,-160.6550324454529
1006.408442,-96.2423243093217
1010.506502,43.396942398760075
1014.598441,183.58132911582106
1018.684269,387.6457971988075
1022.763997,273.0528087356561
1026.837637,25.72555059071601
1030.905199,101.96790437423988
1034.966694,299.46356418914
1039.022133,78.56783447179987
1043.071527,-89.8845989023066
1047.114887,170.66534921402126
1051.152224,116.29776285283333
1055.183549,-16.866747951245998
1059.208872,-23.758511649142747
