Wavelength,AAB_4 ATP_10^-5M_750_5_5_L_S2_I1,AAB_4 ATP_10^-5M_750_5_5_L_S2_I2,AAB_4 ATP_10^-5M_750_5_5_L_S2_I3,AAB_4 ATP_10^-5M_750_5_5_L_S2_I4,AAB_4 ATP_10^-5M_750_5_5_L_S2_I5
342.006421819617,-2.1100809005103827,-162.40248882197903,-30.14571597234439,-9.333551006119222,-129.58657001658537
347.112848630893,275.27048552523337,74.40799627239342,34.84907479010482,197.00800189139238,-0.46656733058185296
352.211449846096,687.6229061795921,343.3813508281209,404.0784577816408,639.3349939095542,302.8980142926607
357.302238512928,511.45284334093526,322.6176112089953,400.7282951002557,508.8213593666326,204.00366855590778
362.385227653271,395.8099006650199,40.5105730958748,283.3866947651966,463.39133348020425,42.12609240732681
367.460430263362,539.5901553356974,369.98769275914674,407.7385778879572,605.6354316996927,63.05327609076304
372.527859313997,484.61673673690143,88.68431556916859,469.39071041903117,530.2381194021854,78.03284657097618
377.587527750688,1048.9866094431866,848.206290218849,1126.9688802077399,1294.6053149938407,681.4603992643833
382.639448493877,2002.1021252917724,1557.600854482826,2368.4673851210273,2551.051115519565,1700.917772812275
387.683634439107,3414.5451734644807,3076.899254222972,3768.5805464207724,3970.7844933701717,3062.547678696754
392.72009845721,4790.132295909511,4522.15047485927,4903.666013898105,5062.6358096905415,4296.242699644267
397.748853394485,4768.2697614171975,4569.978484653008,4854.767032848627,4798.043346897832,4321.175046709408
402.76991207289,4179.4471400131215,4087.644972514434,4313.742169507463,4161.95082045467,3975.9871987128704
407.783287290211,3251.082546477875,3253.355882602126,3333.6173403880584,3235.9878901514307,3160.0808819586914
412.788991820255,2170.9069215061095,2128.596142053937,2113.8877108024603,2135.6870942515397,1968.1698664475173
417.787038413016,1692.3235830417818,1460.7433503651696,1599.556847261915,1471.3498122972264,1467.840032065839
422.777439794883,951.462221016852,928.7157768964548,1009.4509645761992,959.736297369446,802.3498384223427
427.760208668777,607.9084913308994,552.2527914084017,686.759055241458,837.5056012196858,388.588245362856
432.735357714366,518.2126888618618,562.915669300511,669.4881318965924,628.2262964906649,440.05931737526373
437.702899588219,430.9703688069146,353.79611035201117,575.1774383367513,681.0683618727965,433.34220288477593
442.662846924002,667.3730204957425,571.1076103738587,473.4475791528006,756.7403053022643,495.46227764935156
447.615212332628,-21.172860542566127,-49.31478703887542,-37.75071796760997,31.77994176228418,-9.507819963822186
452.560008402459,-127.52557835853338,-186.796609907951,-119.19880375623114,-30.781101425739166,-178.6645404814274
457.497247699466,97.49389201338576,104.02727847758835,13.386237398781105,273.047006265339,38.02247405963735
462.42694276741,45.68134045913652,28.861677725283286,62.532903681128005,307.56117870828575,73.45327864731073
467.349106127996,273.6509705010742,425.9983043136568,220.71027515596757,373.8320967455034,211.93753115566366
472.263750281081,301.29793636982953,106.05803094001746,88.68564315806498,154.56393583895328,-16.25244711157066
477.170887704813,508.82488274216155,370.656748640962,275.27388834725826,391.62782355908206,171.8417274704495
482.070530855812,1089.614108879131,988.3239949233714,963.8635410735646,1192.3715252134423,903.605951556918
486.962692169351,1761.752218670433,1740.0120318123172,1484.6904180893055,1484.3837923089652,1272.7455405282844
491.847384059509,1607.388090427874,1508.741642798745,1448.933245131805,1294.1971153606792,1187.08413012819
496.724618919354,1213.8037600207335,1382.3706095229752,1125.8704044476503,1129.665027595583,885.9639771808775
501.594409121106,700.2820868161782,946.0173055588147,610.2193076759821,661.7286698400351,680.3583426626283
506.456767016303,418.4453490908714,655.6389382603161,256.6839280370418,435.0229601704696,401.23924586997714
511.311704935972,296.9987278956255,499.05731337264854,231.20840042102867,423.2480788633997,113.9040716965022
516.159235190789,64.58450656557412,18.523475379199255,16.96191737639049,54.652120401111034,-11.00896067261494
520.999370071249,99.85445361770229,357.96799548909314,-44.885916985292084,77.19797679235411,9.766493027819056
525.832121847836,167.5017023293475,333.76298829934836,96.8800317984019,347.20329108488323,258.1783973388182
530.657502771179,199.77378704579067,460.34953452227694,57.09507336136602,311.7399457400022,118.58520049457962
535.475525072219,-58.385002775578414,264.1279902948016,28.103040686115026,328.64295603055405,-41.74251904243384
540.286200962379,569.3541594623363,753.1865511560577,393.9797559984751,714.4817522330773,497.59894752886294
545.089542633712,729.7897824793827,832.3755134389534,527.8888459420684,622.324294430215,606.2943708287005
549.885562259076,279.12211750507294,547.124645528879,286.82958782872436,234.4097919766051,349.7929190922265
554.67427199229,322.5750271549333,403.16093352063547,330.9555344728551,309.28637108102976,168.33218137821106
559.455683968295,-75.30504578320995,-53.41666408398902,-19.365859738186202,-21.973812274990507,-223.90144074413143
564.229810303319,-56.69207499477744,-116.27320946526362,-165.6526260860294,-171.32988824865058,-75.88552256267883
568.996663095024,283.75323334958483,424.6198079799733,355.0272873568766,360.97556369216306,354.9193682568837
573.756254422682,177.79424855416073,273.49206770920546,205.50705036323106,264.46954378714764,256.766988336061
578.508596347321,-125.73493209462526,-12.51243223271831,-119.82578532866262,-68.55949502294618,-9.92237675496483
583.253700911884,-6.120949837443959,242.09252653627388,132.89287753493932,134.1966127155862,108.74695808952472
587.991580141394,256.8451774975633,178.65177085680745,152.99813507469128,42.61853020054478,89.03617080682986
592.722246043097,22.066187692586936,19.177178781495257,-126.37821447387554,-152.6652892121051,-155.6536012150901
597.445710606635,84.68571138796969,186.15814413580193,18.07445290177381,75.99366802576318,22.656021171575688
602.161985804183,181.1231692368268,124.49496484429244,103.65997460986219,72.43295554181681,35.3319536190452
606.871083590626,1.6509022230155281,-65.79836499499511,-39.842275375694264,-15.252381866586697,-35.61379615193968
611.573015903688,138.418442245268,201.0606963979893,74.90877715330494,31.42465492227433,49.528971428686575
616.267794664109,11.54399961306039,-28.484306292008753,62.88868745441765,11.133923207381542,23.403977220363824
620.955431775774,85.47834561588819,57.02263782798894,78.2838158405748,63.396694957694166,145.31722923541975
625.635939125892,211.44691366895537,44.06306140199431,154.7991748510049,74.74367974524755,64.65427730315349
630.309328585123,346.59476267643663,389.7854624417706,324.24663499060455,404.15993236066674,238.9154881015806
634.975612007751,636.9706411176726,562.478822793198,565.8459197965935,661.1410586309399,595.9202477194675
639.634801231821,673.2502966060547,478.3827356776771,614.6169302092055,588.7836931860356,643.3239700244723
644.286908079293,916.7790364364123,919.7144998199459,791.1564483204997,814.0521235413058,846.9914529163068
648.931944356194,532.691031602785,590.7865852411614,471.43694529341184,521.62229884142,508.6029373164413
653.569921852761,281.68619035981914,62.14207108497857,58.64346653617375,67.24503564426732,183.79761988759998
658.200852343592,246.01120651296958,40.36913930506624,58.058432785468284,-7.404942622597446,257.4888764429549
662.824747587809,-86.0299871964746,-207.4908398624579,-101.04937780512664,-112.71238639432266,-61.94852999222947
667.441619329178,20.494244008863504,105.05692324653992,-36.89220717716621,14.026748578492501,-59.095820673698924
672.05147929628,-30.168024340511153,-151.9362957224069,78.47117814123253,-13.617578386690525,83.59111933531966
676.654339202636,101.73718024152336,51.371739199636615,25.216221318251755,-51.97381755728074,-4.120790629618881
681.250210746879,124.89035895646417,114.101720792804,-44.5424473707769,35.93977917945765,15.168143530087463
685.839105612884,-1.5905015149270696,23.631178239506312,-79.3443532589544,30.86161298938361,20.78242329390433
690.421035469903,4.973360021581939,8.228048678836174,-93.038515851261,-39.20744817064089,-27.801872134772857
694.996011972729,-69.4393558361904,-65.83781281256917,70.38310534415993,-21.889774966746785,-1.5960924082710548
699.564046761832,353.8487783735186,250.57070427429724,427.44581128854475,216.7369803505298,224.1711904563132
704.125151463501,658.8486415156848,597.5438181726106,593.1063762310207,507.75602499130105,470.2408450465098
708.679337689982,1104.322708357965,1003.3520808352953,918.0071774332049,940.2545832949125,787.0563478733204
713.22661703964,1435.9007499673114,1423.391169032839,1343.7621092392078,1267.6278790140982,1226.7348543936766
717.767001097078,1410.6628195297976,1630.822693270727,1349.390957673373,1350.4923235696472,1299.2618468832788
722.300501433285,1142.8994381298974,1116.9549127176608,890.9462758673952,855.7418714288153,885.3892188161817
726.827129605783,644.2458071717001,562.4330555309205,445.6126906366945,280.62989902426085,498.1514788175261
731.34689715877,476.21908889786425,585.8857231783519,240.4175022382874,219.40895265585806,321.75821604360686
735.859815623244,398.2675230123792,381.83368052361783,343.1734866011418,302.4194604328594,318.94188913072946
740.365896517156,614.0104601596884,716.6342754461416,571.3400769027271,475.56288414352025,374.83942199600614
744.865151345544,417.244307349461,607.275080036626,451.33341285199606,467.47864695760967,468.5145937134746
749.357591600676,312.9990997135917,445.45124571981563,344.3523959908335,361.27038466281175,434.913631155833
753.843228762184,42.15510569603833,269.8077646285639,65.15959901282352,54.986476166851034,15.322626908374438
758.322074297195,-48.44504871402731,0.38731150160553796,-34.694578751198826,55.836209231857254,-16.25948910666065
762.794139660487,84.12402648798428,252.2317730684431,56.97430704757601,36.13180899173774,-32.04408381718679
767.2594362946,-46.33923652956206,-98.07896291117842,14.091796618142839,-71.57940760206776,-17.09087012315704
771.717975629996,471.44940054769404,623.1200787473117,378.68085786163306,493.3704306422855,483.76917885985586
776.169769085182,309.1623339219876,367.42792936056696,382.11590043546664,464.0232707377902,295.7406192016058
780.614828066839,148.65934344243777,298.8282255370541,282.92839968774297,293.6870712865905,92.17985059966315
785.05316396998,17.496430713910016,120.50077164180777,193.6462842305795,156.5524913789647,63.699546771172045
789.484788178057,-16.34999632366022,-25.02001820105197,-81.28040665484006,-48.56644493004039,-194.90852023633434
793.909712063116,193.7739027009717,255.86091457956257,351.6968451986116,433.62303689507087,50.540018188165654
798.32794698591,433.38341934612254,647.9203181291025,695.6176888558066,639.5621386414247,390.3255871584184
802.739504296052,826.4719302901185,683.2637846350827,687.2375099623353,611.5221730602977,535.713944423146
807.144395332138,686.0137069633869,777.0009179301072,930.2102524807971,723.3727157185823,593.1975040821455
811.542631421878,719.2124539938122,660.2577486783862,875.7489767461033,743.1179916915678,647.3878726814148
815.934223882232,557.9967323535423,745.3161821486702,540.0348300294685,577.1483395385466,575.1175121838476
820.31918401953,525.0977212558303,543.7373972984068,630.2679510934704,434.4763503196546,414.6947781582972
824.697523129624,538.175432393162,724.9605102744072,746.688578747246,541.4428299957037,479.867707751339
829.069252497993,462.9426233759458,482.79732248175037,547.5363430729666,539.1776945999336,447.0676175139145
833.43438339989,433.5270572108571,409.0283004672134,463.5103382721488,419.72585559781857,215.28640166238463
837.792927100469,161.0195140556237,247.73211746495997,305.6354678588529,286.0557997061621,108.24306714382114
842.14489485491,236.75104274963593,270.9460204498515,308.02488458311217,238.27311406676776,172.26575206983466
846.490297908544,62.93186942622977,106.94956431176584,315.0816814821137,149.7147175887782,71.4778163902683
850.829147496994,-111.77195328503987,-15.538507460893527,0.14458201817348026,-19.0698716145708,-40.97204875092967
855.161454846289,104.01552149156691,1.1590323086773537,90.78498912412137,50.67299836525194,44.51568425241298
859.487231173005,9.540366953823394,217.8478440727719,72.90605911170132,12.678416370539765,-28.899071076104875
