Wavelength,AAB_4 ATP_10^-3M_750_5_5_L_S2_I1,AAB_4 ATP_10^-3M_750_5_5_L_S2_I2,AAB_4 ATP_10^-3M_750_5_5_L_S2_I3,AAB_4 ATP_10^-3M_750_5_5_L_S2_I4,AAB_4 ATP_10^-3M_750_5_5_L_S2_I5
342.006421819617,-112.63887797229322,-4.142205560387879,-140.10040459792725,-12.723487087961942,-162.3155897296955
347.112848630893,117.00293997247522,334.8388802916705,133.97679165630655,370.36418818492285,157.8631834646638
352.211449846096,352.463249946989,744.9834731343994,442.956438737706,633.3886176674401,685.2238544168202
357.302238512928,528.5143477643004,942.1246044346032,638.0868100287234,664.4778626757538,807.7930541386888
362.385227653271,881.801177626669,1052.2147065457407,796.6148441066846,826.8740441285013,1040.5391889899565
367.460430263362,1307.6712637912472,1480.1203132218209,1160.949423518055,1451.4623091280573,1541.1956830015074
372.527859313997,2004.6172050934588,2408.696321320791,2027.1673227790347,2037.0715962463407,2379.5626797150976
377.587527750688,4293.51597165106,4716.538715813385,4414.840151937831,4431.71895188459,5103.069794407379
382.639448493877,8667.55362779033,9464.851745974047,9219.579138877825,9106.324107987928,10378.873314326156
387.683634439107,13565.090759519331,14670.076794126084,14544.796248120007,14756.044534635781,15759.650634996793
392.72009845721,15070.652736585604,16215.148735076415,16459.328117371926,17022.379573410253,17165.043191401084
397.748853394485,12866.437920145763,13703.419325772404,14089.843221232366,14669.030310575614,14234.679495083976
402.76991207289,9805.756817768897,10305.205833034595,10447.791691491775,10963.191664266209,10597.717232065053
407.783287290211,7208.399750871499,7524.052763215772,7539.854795284678,7937.661819604526,7755.60715552646
412.788991820255,4851.708153019205,5204.038514684158,5226.521614965264,5334.319738527068,5219.60504547336
417.787038413016,3351.2185536656666,3514.0897075860175,3480.1709356501638,3745.9188695453317,3286.4931948261114
422.777439794883,2219.349019373776,2372.9811456923408,2252.2657547373965,2196.3290021893035,2043.3627423968487
427.760208668777,1517.3366351543643,1584.8241785441335,1348.8566849950175,1315.7753690250156,1310.902432660563
432.735357714366,1310.3216891899456,1223.4813027999576,985.4224546090638,963.9904366944199,984.5365858688643
