Wavelength,AAB_4 ATP_10^-4M_750_5_5_L_S1_I1,AAB_4 ATP_10^-4M_750_5_5_L_S1_I2,AAB_4 ATP_10^-4M_750_5_5_L_S1_I3,AAB_4 ATP_10^-4M_750_5_5_L_S1_I4,AAB_4 ATP_10^-4M_750_5_5_L_S1_I5
342.006421819617,-83.80212370578352,-80.80236591454725,0.8512210134970601,-70.79264434186729,-30.016880299441002
347.112848630893,-2.0622388086907257,32.48102609212944,-59.231554941555004,-5.811258186035028,5.337902344652537
352.211449846096,80.46047953147487,54.87917082542412,41.406316826238196,116.41768805170233,6.083988678968368
357.302238512928,0.7525570887382997,-1.2797769576727482,20.25461216594359,32.96804669028866,24.475929910624796
362.385227653271,8.155075377832688,-6.011980723420624,155.64548870812965,-69.26442812035833,113.36745555143318
367.460430263362,207.51400209306624,224.23660758532472,544.7823119466785,287.5398995836675,217.32710724228804
372.527859313997,444.3076256728839,239.9823769042935,944.0550599186053,274.98107907709937,423.3021039515196
377.587527750688,1024.8748644662335,1059.4212917933596,1544.7297411578609,1167.1520221795085,1162.069612103645
382.639448493877,2381.4561846076886,2237.258890331722,2656.029394724654,2404.3751144383755,2636.7026903217466
387.683634439107,4042.665187337155,3862.744076780774,4066.7659581132407,4058.498856172147,4197.997777844349
392.72009845721,4668.5136839743955,4764.081585108525,4587.2389579328565,5075.894830288564,4861.710413375044
397.748853394485,3980.9643262777417,4042.6746013511665,3799.988318610097,4142.429209583769,4354.703427223491
402.76991207289,2970.0186029985953,3029.9146592504494,2754.459346594182,3280.5296660261074,3227.8052348488773
407.783287290211,1998.4387404339354,2052.682325370986,1857.3132538269908,2294.015861709776,2129.0918483792516
412.788991820255,1152.7205722559513,1167.0224973083853,1167.5713092660812,1525.615995398045,1347.37063953151
417.787038413016,731.3407878382677,858.0365095335538,817.0071065987147,1064.3983766892088,872.0940817697962
422.777439794883,514.2749179223379,436.8697003972779,541.3024142599073,599.2256847683485,587.931864917203
427.760208668777,298.8478469785437,321.2061796701889,322.49904998466815,433.16853731101173,442.84036223934663
432.735357714366,254.51651352636753,334.52111954808186,258.14089102339625,468.19370126485285,450.8043773942132
437.702899588219,401.67514577229895,395.460102279018,460.1526019288433,504.5412841438934,514.671075718607
442.662846924002,421.8380956301432,592.0418687822387,572.8844190250034,748.9423328064589,443.2881002430723
447.615212332628,165.19943696877317,51.266781139343244,235.1486638539107,266.9359529987891,235.02813549697282
452.560008402459,-3.30636990588161,47.09732366070439,38.00825179080004,86.89880744084945,79.70845703863796
457.497247699466,24.59792594221267,183.62340546599773,4.668740677536192,199.3519829799823,33.24299328040737
462.42694276741,44.330045006228005,-74.54143536207728,-86.9414227235737,-179.37119929334924,-3.0048975198313315
467.349106127996,52.68065516508331,-16.540880575721253,35.509356576101645,104.6838881566169,-54.070872351124024
472.263750281081,-42.16201079707407,-153.4888200122759,26.13956820761357,-97.50966602247598,-72.22399827961871
477.170887704813,-109.85169722267077,47.25051839673805,-132.79442556018017,-58.27087092871564,-29.032679183398066
482.070530855812,136.3131275468695,65.44820948923494,48.77530661696255,42.00263704910783,53.622947369766194
486.962692169351,365.71448420366005,244.3585384293017,270.17666537788995,229.95973741186882,87.7958227207406
491.847384059509,300.4497991238846,88.79201324922838,169.95806570051323,53.05538838189896,47.02578376798127
496.724618919354,230.23256548775262,228.84320337880462,73.81293801351224,159.1843053809754,44.51769054404541
501.594409121106,316.7499780877693,182.03262371397975,207.56798011443146,98.09802069482906,118.50945200293596
506.456767016303,375.901158758017,256.1864657134144,255.80892856116128,89.33454529159198,131.2347341237683
511.311704935972,206.02667048794157,276.1478420435757,56.27173153322099,207.27553352018185,31.378501166274376
516.159235190789,30.12827440467166,-41.80741751401422,-33.630425949629526,-281.04076949261344,-15.298290061611112
520.999370071249,190.66521912156307,221.0440599367285,100.78029667821436,115.90977123799424,80.1390514438294
525.832121847836,327.871593274661,296.46178859113934,162.96386618079924,47.66830880279808,138.47752671574415
530.657502771179,125.63107748623219,172.29400055111103,22.414962139486512,103.13573773372036,31.687113926464946
535.475525072219,73.80565879827476,8.400348085235976,2.861318785461741,-42.85490254782039,-61.52623266277891
540.286200962379,259.51084192092947,316.1440634037134,262.46918238027865,200.8198432659673,33.10967255525291
545.089542633712,248.16094891193606,287.71251211044336,279.77557111507963,313.39797944580766,200.20953277571894
549.885562259076,238.78200465230555,316.341340787538,177.2002798409723,230.4930573988077,222.5557927245711
554.67427199229,240.84896580693442,285.914787521238,238.9015326360469,356.16084415145735,49.440973036730426
559.455683968295,-54.73453324302096,-1.8278041343803864,-13.335502349213783,-14.93781241233927,-131.9584048777087
564.229810303319,-70.94818215516915,-22.516898169389293,-64.96686179453661,-107.1094761154531,-109.1966210312471
568.996663095024,256.0757372781682,326.8442130721497,375.4414464277797,186.59928691395868,26.7537515774599
573.756254422682,167.1104571715137,309.9916723966653,292.3448635669167,237.27731750415535,53.02596331908647
578.508596347321,22.38918301345322,-47.14001405006991,-10.206953775433277,-45.700006880899764,15.824815851369284
583.253700911884,171.26697163754443,238.7731513240795,167.7393391012539,202.98338393266886,37.81731203521022
587.991580141394,68.14883551715468,141.1584013383339,143.71702509419012,27.404134838341434,41.13051128344511
592.722246043097,-105.9491242885293,-87.61250973044206,-71.8920105936033,-62.31563545040494,-14.144259349537107
597.445710606635,-0.281044846216183,-27.00821811201034,74.95662898351355,42.69232876546314,-23.544859697662265
602.161985804183,42.07235064543711,63.241134651341014,208.82605375878808,77.07869098613972,22.54582533991998
606.871083590626,-23.132001462989248,55.2183980620597,126.00627386127508,-40.13457565969001,33.751027626765286
611.573015903688,-0.7119557544545074,45.62607221856605,-0.7376638159047246,-9.770584378720196,-0.3657757158285371
616.267794664109,28.890145066041818,55.57357324893631,-52.835998140927614,-0.8247499605182271,-29.490398706468067
620.955431775774,-2.1610477421477654,-4.9712884412260046,10.696495238579395,-4.4869325609665545,-20.10382691641883
625.635939125892,37.0390730172176,1.0412867129079784,67.71323554236844,-2.438158611759185,76.69617254286408
630.309328585123,283.71257963385966,192.94181408684798,296.82050618293056,105.13262820429128,285.4177282632938
634.975612007751,513.3239413983231,691.5921284606915,550.1185082628026,636.0662209863473,517.9844519228963
639.634801231821,537.9692756639356,507.96836336233275,519.2536251438991,420.3687172322944,642.5555047997694
644.286908079293,479.8816836584765,663.853050779695,436.84363794233934,522.5379069821298,586.2131931672515
648.931944356194,288.8796745811489,344.51525270076996,260.1947266872343,217.36377018043095,368.06154663718365
653.569921852761,29.132738057880417,34.83617152907197,49.906486066707004,47.87215797655761,119.02317184196029
658.200852343592,-67.72409430904412,219.38929991578075,7.172419399943344,170.39686315732965,-17.711393337341168
662.824747587809,-25.242360328335323,-167.2972962171695,-3.3119766073410446,-89.1353694812643,-20.209463727334906
667.441619329178,33.89830711990875,121.19318400940841,23.43682728354871,10.104116576150716,42.50334411249922
672.05147929628,6.652163306917274,1.8498285868562405,5.369901501890318,-33.88207086457662,88.95087626018599
676.654339202636,-19.398587639610767,14.644944328043785,-71.44536771813881,54.82124399333494,71.67384563333509
681.250210746879,53.76179642785162,34.25026908574267,-61.188383155328154,-20.042168725167812,14.760817609956856
685.839105612884,38.08799296124455,32.2082366747116,-7.282593938611086,-84.28502145355816,-27.21349860718177
690.421035469903,-53.620590004899974,-20.032023782988738,15.103214330890367,-25.290260157887552,-23.767754628305894
694.996011972729,-6.079169386415629,1.5067356026573009,-14.253035996126208,5.4201100887078155,44.06861123710483
699.564046761832,120.03737763685103,132.207147003508,48.60402654147607,178.20403146343835,174.16501388098945
704.125151463501,220.82260103485498,143.65359459530146,196.4816770503202,186.14258123676086,320.9109897525039
708.679337689982,317.4953690034666,421.0383366845802,272.5769820756841,335.55003827676467,435.5679847595641
713.22661703964,360.5966647813589,426.0227120172198,327.81861304866504,387.7931176991512,485.52068934171257
717.767001097078,329.91236314351454,287.6002698621594,259.12925842074156,300.8643692003128,434.4009896800219
722.300501433285,221.35977403240412,282.5460014345457,110.18430691613605,118.91819986469885,287.0756479344492
726.827129605783,35.80559548445959,-34.368354459276006,54.28858631777675,-76.45170857536662,140.6846697822167
731.34689715877,-14.320690773687543,51.15541551239032,-9.515905528165773,109.47814968316817,117.3891049601698
