Raman shift cm-1,4ATP_10nM_rep2_acc1_processed_intensity
-93.47115107,345.8785517493965
-87.69374369,68.05050862999468
-81.9253076,-67.02763619899942
-76.16582701,-2.7651393001404756
-70.41528615,27.787743997897067
-64.67366933,-45.30930604332418
-58.94096086,-36.678274956785955
-53.21714512,6.843129387307425
-47.50220652,-11.831874135100044
-41.79612954,30.680739341635217
-36.09889866,152.15545453426603
-30.41049843,155.86060597297694
-24.73091343,41.83670205838686
-19.0601283,15.296302942981725
-13.39812769,25.03934556881883
-7.744896327,-49.1184874259081
-2.100418946,-60.52282271955793
3.535319659,27.54639500687712
9.162334658,56.279342388154504
14.78064118,2.314612995419253
20.39025432,-33.683008524950296
25.99118913,34.09157275620546
31.58346061,121.86300931944035
37.16708375,85.68300401706722
42.74207347,6.390775202153165
48.30844468,-17.105031067385433
53.86621222,-39.450583217521114
59.41539093,-94.66406306641302
64.95599558,-49.90677852158075
70.48804091,148.15969723849338
76.01154164,156.59377741263356
81.52651243,-12.300975580568908
87.03296792,79.91648770008648
92.5309227,156.20263464151498
98.02039134,-8.32717937808522
103.5013884,17.110400345093435
108.9739282,71.70128956341414
114.4380255,-32.674314220649364
119.8936944,137.89492006481865
125.3409495,355.54606195712995
130.779805,131.30732111621865
136.2102753,-110.56957566302265
141.6323747,19.283340210478357
147.0461174,133.37125795571785
152.4515176,22.10991094949739
157.8485895,-25.38935117802751
163.2373472,-1.813204299007964
168.6178049,-3.8776415665873003
173.9899766,55.08938810570906
179.3538764,51.86054735257075
184.7095182,33.53973679683371
190.0569161,139.47359756221573
195.396084,125.33724739604187
200.7270358,-21.336523416814494
206.0497854,-61.13807169492597
211.3643466,-12.175660163262846
216.6707333,33.67929763391611
221.9689593,48.18864411151959
227.2590382,14.712581930148776
232.5409839,-19.36065932493822
237.8148101,11.114174559417691
243.0805303,20.19454835428722
248.3381582,-26.640850993402836
253.5877075,32.24998364840191
258.8291917,124.18204507356268
264.0626244,49.023207374491676
269.288019,-36.8774685393347
274.5053891,-23.886131999661313
279.7147481,-82.75554629819527
284.9161094,-27.683215849279364
290.1094865,650.1651315531693
295.2948927,2789.337631827886
300.4723414,7567.204855521675
305.6418459,14220.221462164178
310.8034194,19609.61928599453
315.9570752,22049.273203081786
321.1028267,22610.882132749488
326.2406869,22782.6752568602
331.370669,23254.643893288023
336.4927863,23961.313731730123
341.6070517,24597.613678607006
346.7134786,25071.496725187873
351.8120798,25205.655367132877
356.9028684,24951.547863014854
361.9858576,24518.49942000694
367.0610602,24014.499125181923
372.1284892,23831.475357419462
377.1881577,24576.635945847418
382.2400784,26375.641142731292
387.2842644,28352.61953403017
392.3207284,28867.95555735787
397.3494833,27577.468666255525
402.370542,25698.84768665238
407.3839172,23695.003564537546
412.3896217,21670.645336057816
417.3876683,20270.024017431275
422.3780697,19307.756094887543
427.3608386,18283.3957298619
432.3359876,17517.693563390225
437.3035295,17009.01084837539
442.2634769,16281.565894164138
447.2158423,15543.474902896605
452.1606383,15052.03289463118
457.0978776,14582.19494216827
462.0275727,14270.395381064673
466.9497361,14152.14481952749
471.8643802,13966.584247928084
476.7715176,13983.446200073058
481.6711608,14203.017000886794
486.5633221,14058.007433159246
491.448014,13458.521123058634
496.3252488,12640.833887605577
501.195039,11829.402126435629
506.0573969,11231.10113185062
510.9123349,10671.994604225238
515.7598651,10025.43399159902
520.6,9565.526899940263
525.4327518,9215.054777526664
530.2581327,8667.394792134011
535.076155,8258.843081773362
539.8868309,8113.721649659665
544.6901726,7566.936624765911
549.4861922,6779.244887586341
554.2749019,6336.100137194384
559.0563139,5854.662366707698
563.8304402,5364.835250183816
568.597293,5222.290892719029
573.3568844,4913.239266117527
578.1092263,4444.547223373505
582.8543308,4306.219377740954
587.5922101,4112.041104837235
592.322876,3737.0694575302914
597.0463405,3619.4814183623475
601.7626157,3453.707468352037
606.4717135,3007.0678367175533
611.1736458,2744.058269538118
615.8684246,2653.3486934251414
620.5560617,2429.5495588368576
625.2365691,2185.1780759778394
629.9099585,2010.6694684484373
634.5762419,1827.5583040455513
639.2354312,1544.5252983698465
643.887538,1156.3155363858623
648.5325743,942.6595444021059
653.1705518,940.2541465332924
657.8014823,804.469200431362
662.4253775,672.6427022273892
667.0422493,758.3093382927655
671.6521092,697.4388665128263
676.2549691,406.8814176302312
680.8508407,204.58138785905248
685.4397355,76.52683377345238
690.0216654,-34.26104630370355
694.5966419,37.43347091024407
699.1646767,220.30544974229633
703.7257814,343.15033619783026
708.2799676,529.7900009743989
712.827247,791.4933777626775
717.367631,821.1233151971064
721.9011314,572.3362455040133
726.4277595,347.7315806915558
730.9475271,181.17617211044853
735.4604456,42.21442213628325
739.9665264,232.85137214120005
744.4657813,494.0781756957167
748.9582215,269.5941400473803
753.4438587,16.45125553985781
757.9227042,43.95889482090206
762.3947696,-74.20094490389056
766.8600662,-81.27695866656359
771.3186056,124.72110239597168
775.770399,57.30997714762816
780.215458,18.965069158517508
784.6537939,208.53594321587298
789.0854181,255.5392327158279
793.510342,361.8369406253132
797.9285769,614.8348943921064
802.3401342,640.5241052006932
806.7450253,527.7390012968044
811.1432614,447.8665073928514
815.5348538,295.0054952276141
819.9198139,178.0465653868123
824.2981531,174.805122618307
828.6698824,50.08667215598052
833.0350133,-151.48348986106157
837.393557,-89.43898659125352
841.7455248,66.34810133561496
846.0909278,20.27490794795358
850.4297774,47.40487296291758
854.7620848,179.17074463675272
859.0878611,123.70224866702756
863.4071176,168.33903847652346
867.7198655,524.3949528890598
872.026116,741.0130487242841
876.3258802,612.7851143360058
880.6191693,461.76110653453907
884.9059946,483.0431502166175
889.186367,380.5277526705968
893.4602979,-40.43720488854797
897.7277982,-257.69256159415363
901.9888793,-1.4338724076669678
906.2435521,186.68766741438958
910.4918277,85.76270634834964
914.7337174,65.81752483520086
918.9692321,187.68446692190173
923.1983831,194.0636155961638
927.4211813,168.2722895611496
931.6376378,176.20401499391755
935.8477637,75.2969272239834
940.0515701,85.27169536678593
944.249068,185.53417597382668
948.4402684,45.668837454660206
952.6251825,-53.23318281969841
956.8038212,161.86910266777704
960.9761955,359.3252619605064
965.1423166,308.2737365383946
969.3021953,206.98518492851963
973.4558427,206.48747499441015
977.6032699,163.88281217739677
981.7444877,49.99075250233909
985.8795072,-0.998941380587894
990.0083394,-22.028055261896952
994.1309953,13.248043412033894
998.2474857,188.30227655811586
1002.357822,354.6295981096159
1006.462014,328.748400123447
1010.560075,114.82094764263547
1014.652013,-14.442628768605573
1018.737841,73.85936263372878
1022.81757,73.08680460191817
1026.891209,-67.95773008670858
1030.958771,-65.6410609935715
1035.020266,-15.912942440613278
1039.075705,-84.7887868191442
1043.1251,-8.967445309604955
1047.16846,261.0966751749238
1051.205797,508.6871850495204
1055.237121,978.8753021627954
1059.262444,1996.8899902836588
1063.281777,3727.514455804535
1067.295131,6102.161059480108
1071.302515,7877.469340970939
1075.303942,7756.507236086718
1079.299422,6122.45208408515
1083.288966,3872.8220980103843
1087.272585,1783.0770305217743
1091.250289,655.3251916531888
1095.222091,245.49577858422003
1099.187999,-4.393171905420786
1103.148026,-12.566904316826367
1107.102183,44.30917610081747
1111.050479,36.560742426137494
1114.992927,272.9987422217671
1118.929536,770.5045259403473
1122.860318,1358.472979247687
1126.785283,2301.1540047572985
1130.704443,3929.3811372606683
1134.617808,5463.979968089465
1138.52539,5687.560639372061
1142.427198,4553.495460083188
1146.323244,2994.1710287515834
1150.213538,1995.682717573526
1154.098093,1558.9716927592785
1157.976917,1241.9203185029314
1161.850023,1215.1742874040997
1165.717421,1354.3665976533619
1169.579121,1464.758649430518
1173.435135,1629.5655496933177
1177.285474,1638.7967029917063
1181.130148,1555.723501959686
1184.969169,1505.4674882865338
1188.802547,1280.5354368730223
1192.630292,857.7654769364283
1196.452416,453.76319157559567
1200.26893,208.25832469178232
1204.079844,82.04162968492403
1207.88517,-43.69329703731643
1211.684917,-169.4740880813235
1215.479098,14.189142086595552
1219.267722,308.0333045514523
1223.050801,169.3778239921666
1226.828346,26.820668537148663
1230.600366,170.2181098361034
1234.366874,154.065210635688
1238.12788,30.10031970660998
1241.883395,79.33612053781175
1245.633429,169.67538559161525
1249.377994,124.71510246095028
1253.1171,53.50425395478857
1256.850759,32.6942995037131
1260.578981,33.900007749459704
1264.301776,70.86990079806698
1268.019157,-8.221199129338054
1271.731133,-183.13018984035915
1275.437715,-169.05462606721736
1279.138915,-0.4830035185713655
1282.834743,85.26782503743607
1286.52521,31.34378208705906
1290.210328,-45.22689263123857
1293.890106,12.35048197329263
1297.564555,154.56322319164704
1301.233688,263.12028010399456
1304.897514,399.141752454799
1308.556044,437.10723352827495
1312.209289,196.07235032184545
1315.857261,-9.991378146799548
1319.499969,65.94718192275718
1323.137425,172.07873491281805
1326.769641,222.16230520530803
1330.396626,267.69686508312327
1334.018391,153.0445224333045
1337.634948,-28.120532009960016
1341.246307,-41.56415301879633
1344.85248,10.552215872858255
1348.453477,-37.907567164981515
1352.049309,-61.21875745510772
1355.639987,43.398101989995666
1359.225522,77.73380955386529
1362.805925,69.33249690166053
1366.381207,185.56860183787342
1369.951379,297.0491700133566
1373.516452,540.1707494683521
