Raman shift cm-1,blank_rep3_acc4_processed_intensity
-93.52472366,1046.611997135681
-87.74731628,22.724404979516027
-81.97888019,-17.55361317444902
-76.2193996,8.352460643672574
-70.46885874,65.80752495956071
-64.72724191,-92.78056632035056
-58.99453344,-121.74494246805241
-53.2707177,67.93602300834661
-47.55577911,217.3622066136995
-41.84970212,119.38352654614914
-36.15247124,522.707449245477
-30.46407101,547.8941976456432
-24.78448602,354.7806489987029
-19.11370089,321.9872726479583
-13.45170028,281.7002182875413
-7.798468914,-36.70970138301583
-2.153991534,-107.01426753076575
3.481747071,367.48231382994186
9.10876207,-68.87331500237514
14.72706859,130.55229695119857
20.33668173,-22.012337382084908
25.93761654,-19.05050213978336
31.52988803,338.71928334942567
37.11351116,152.2911834294016
42.68850089,35.550286793769544
48.25487209,20.497783367861658
53.81263964,117.42429222103829
59.36181834,-173.59507108628944
64.90242299,-105.60978251185358
70.43446832,82.56034093150367
75.95796905,268.14514231073167
81.47293984,-160.28571143344863
86.97939533,238.88395957715872
92.47735012,460.4929515540705
97.96681875,-39.344053202571274
103.4478158,85.00535846537288
108.9203557,50.513402752279575
114.3844529,83.69539417146375
119.8401218,329.3898554135478
125.2873769,862.136048253972
130.7262324,16.984630073520407
136.1567027,-122.09480088013966
141.5788021,-56.86971661509112
146.9925448,323.7843352561589
152.397945,92.66916809920632
157.7950169,6.985892903496531
163.1837747,-77.66683256439742
168.5642323,194.3371751368035
173.936404,416.75147456570187
179.3003038,-10.679240469422766
184.6559456,134.06732641775363
190.0033435,233.16393330683104
195.3425114,441.4304171827028
200.6734632,-42.025220128946636
205.9962128,0.634712697231798
211.310774,-108.1690413335813
216.6171607,141.26910293186327
221.9153867,-89.90435578721132
227.2054656,21.20708579932527
232.4874113,88.07519103202613
237.7612375,-43.786695178361484
243.0269577,15.215771979338072
248.2845856,134.69956965202067
253.5341349,-100.79531498443598
258.7756191,4.42819538075851
264.0090518,86.62227829007895
269.2344464,157.4487844628908
274.4518165,243.09474110305797
279.6611755,-86.77784145706707
284.8625368,-162.09617060752666
290.0559139,-197.2354105876628
295.2413201,253.06819334251367
300.4187688,1338.9279463720895
305.5882733,2093.841587809364
310.7498468,2727.784284970777
315.9035027,3625.2683988271265
321.0492541,3422.494365849855
326.1871143,3509.1878958516554
331.3170964,3380.4254975722824
336.4392137,3336.4319038308513
341.5534792,3137.552588117104
346.659906,2914.6251743598286
351.7585072,2865.456621470912
356.8492959,2524.387648046428
361.932285,2440.5220228519283
367.0074876,2323.137138420938
372.0749167,1985.7342360578223
377.1345851,1847.8912721799707
382.1865058,1539.0782741908142
387.2306918,1284.8686790431857
