Raman shift cm-1,4ATP_1pM_rep3_acc2_processed_intensity
-93.47115107,401.5512958375776
-87.69374369,189.76494691323074
-81.9253076,51.3470037368054
-76.16582701,0.2800227511350215
-70.41528615,-3.456631306447342
-64.67366933,0.12386247060845079
-58.94096086,8.118511957364454
-53.21714512,43.65099915697651
-47.50220652,119.52135929413429
-41.79612954,214.1106948482191
-36.09889866,281.57213034314645
-30.41049843,288.41593061716827
-24.73091343,239.748688872977
-19.0601283,170.11217620735266
-13.39812769,115.30446381217652
-7.744896327,93.81251749986808
-2.100418946,103.18608266418593
3.535319659,125.54987240778095
9.162334658,143.12659219613982
14.78064118,154.96056231607383
20.39025432,173.525415629675
25.99118913,200.51639881209437
31.58346061,213.11861634781116
37.16708375,184.6160023146333
42.74207347,116.4556156130823
48.30844468,39.94954643768811
53.86621222,-11.87463251119867
59.41539093,-27.016162923607602
64.95599558,-16.05433745579673
70.48804091,0.013803189124207194
76.01154164,7.947690959662031
81.52651243,11.230385923750694
87.03296792,16.142959195300058
92.5309227,16.75272292163179
98.02039134,6.243037766853796
103.5013884,-4.594197383581957
108.9739282,6.171537638020283
114.4380255,46.42579414261131
119.8936944,95.36703316618242
125.3409495,118.94755883596203
130.779805,102.99382922119072
136.2102753,65.03777482650074
141.6323747,29.847035142733088
147.0461174,4.755925856966576
152.4515176,-12.54801577491851
157.8485895,-13.449696357787683
163.2373472,18.58877176130551
168.6178049,84.80802543713313
173.9899766,163.21357685555736
179.3538764,227.60759991510332
184.7095182,264.38082242827767
190.0569161,269.81336368141916
195.396084,246.36326044554968
200.7270358,209.5575329061553
206.0497854,185.80134408460333
211.3643466,192.16093751297672
216.6707333,222.84341285050414
221.9689593,259.2539490028274
227.2590382,287.29888404258674
232.5409839,303.89257996480296
237.8148101,314.8748541901893
243.0805303,330.26945863007893
248.3381582,357.9253986674288
253.5877075,399.5983297414702
258.8291917,452.4084549728949
264.0626244,510.52292268787164
269.288019,563.2021643380589
274.5053891,595.5317965000351
279.7147481,595.932432956692
284.9161094,559.8449417363533
290.1094865,482.85307296367347
295.2948927,359.7345411476448
300.4723414,202.86334456393314
305.6418459,55.88697934427834
310.8034194,-30.668995282635294
315.9570752,-43.64083497024899
321.1028267,-15.696632281779294
326.2406869,11.15157032344797
331.370669,19.65060147978457
336.4927863,18.067444191390596
341.6070517,20.172539973657294
346.7134786,28.128974307079908
351.8120798,31.355877571342255
356.9028684,20.801845914661705
361.9858576,9.63460953834305
367.0610602,53.5427360547481
372.1284892,251.67204007368431
377.1881577,693.2572483997316
382.2400784,1358.5011018944292
387.2842644,2061.3925805370127
392.3207284,2520.821769421488
397.3494833,2530.7795494940583
402.370542,2093.2663952780667
407.3839172,1406.9623143082026
412.3896217,734.9183374110961
417.3876683,263.8508015949945
422.3780697,45.04402734766746
427.3608386,20.26696448502734
432.3359876,81.57626450475884
437.3035295,128.00677911190976
442.2634769,109.32015830978821
447.2158423,40.88667267138899
452.1606383,-23.801487986585364
457.0978776,-42.918198323432144
462.0275727,-15.738629536935555
466.9497361,26.70589487468306
471.8643802,52.04207888915194
476.7715176,50.17324964745491
481.6711608,33.787665732146564
486.5633221,20.724481969259216
491.448014,16.918543994610722
496.3252488,14.109501340298475
501.195039,2.7368931960686047
506.0573969,-12.61736070446496
510.9123349,-11.709551507585012
515.7598651,20.720472005878577
520.6,70.65892749109268
525.4327518,103.1073287155865
530.2581327,102.98083627461465
535.076155,93.4000440830481
539.8868309,102.48410774286987
544.6901726,124.44491709243698
549.4861922,127.34366885458005
554.2749019,95.92169651439075
559.0563139,55.43305727268783
563.8304402,43.33862138166525
568.597293,62.295269126896386
573.3568844,79.97821238829155
578.1092263,72.87985242575401
582.8543308,47.43328020805825
587.5922101,20.74865856931722
592.322876,1.8275031730623361
597.0463405,-9.197792361459804
601.7626157,-15.276386698193877
606.4717135,-16.74288854364791
611.1736458,-9.213668936945737
615.8684246,10.87443626592864
620.5560617,40.726967751805965
625.2365691,72.73544242744518
629.9099585,97.73239016310436
634.5762419,106.96114781532091
639.2354312,97.6425450751233
643.887538,76.65494288347153
648.5325743,53.784776083715855
653.1705518,32.57760513251088
657.8014823,12.367200374708471
662.4253775,-3.184352726633822
667.0422493,-7.549087694138441
671.6521092,-1.2228855135866716
676.2549691,6.757251237063443
