Raman shift cm-1,blank_rep2_acc4_processed_intensity
-93.52472366,920.2254408752473
-87.74731628,59.09560361300441
-81.97888019,-40.76404776429932
-76.2193996,66.33270110728033
-70.46885874,-26.4509638454061
-64.72724191,-110.63951859277604
-58.99453344,-164.31552927197862
-53.2707177,85.0037478838025
-47.55577911,127.52901602507835
-41.84970212,30.79507288307655
-36.15247124,413.34971543051654
-30.46407101,454.9017959471415
-24.78448602,293.5206732448739
-19.11370089,227.86108287248788
-13.45170028,186.8794252387537
-7.798468914,-63.59900734774253
-2.153991534,-44.30025493160167
3.481747071,265.7381097986592
9.10876207,-0.3529538875673097
14.72706859,112.41753031183094
20.33668173,38.974864546870364
25.93761654,-58.026654290770054
31.52988803,369.2380580442211
37.11351116,211.12698574203154
42.68850089,111.34304478404891
48.25487209,174.31325622550446
53.81263964,106.49564042044521
59.36181834,-57.41286011363249
64.90242299,-214.6681532887002
70.43446832,198.97031856025006
75.95796905,263.9496931998968
81.47293984,-68.83002970576005
86.97939533,240.88563959255654
92.47735012,383.74456910261495
97.96681875,72.30136308476064
103.4478158,99.05999068816354
108.9203557,184.72311800267698
114.3844529,-72.11907169201156
119.8401218,320.3788821377669
125.2873769,688.4223824478016
130.7262324,99.94370528307445
136.1567027,-202.8767185348754
141.5788021,37.77505913518326
146.9925448,274.3304611420843
152.397945,81.6723030492806
157.7950169,-78.12798887997816
163.1837747,-60.46336439430111
168.5642323,140.07770274084334
173.936404,355.8784055735253
179.3003038,24.131772923594895
184.6559456,20.720180760057858
190.0033435,325.24422683243677
195.3425114,265.27211223943544
200.6734632,100.78462181154148
205.9962128,-102.28635565510487
211.310774,-113.86498269440027
216.6171607,65.3517204567276
221.9153867,-46.99212844341028
227.2054656,42.45415736921176
232.4874113,123.44540054787711
237.7612375,-57.85741185023062
243.0269577,37.08342783928879
248.2845856,31.433084388301623
253.5341349,-79.14927499659858
258.7756191,-13.790294019324818
264.0090518,75.36896155922626
269.2344464,208.91361829756676
274.4518165,257.6748676330081
279.6611755,8.727285111358874
284.8625368,-105.1240565993941
290.0559139,-73.85338166708368
295.2413201,441.68047121832865
300.4187688,1635.216072654922
305.5882733,2539.618619108616
310.7498468,3444.8546150439547
315.9035027,4186.479840316892
321.0492541,4162.194119006338
326.1871143,4109.735335905632
331.3170964,4066.929514618847
336.4392137,4146.767666596642
341.5534792,4102.646086872093
346.659906,3750.5350799969965
351.7585072,3788.7634637008678
356.8492959,3509.7740636591084
361.932285,3388.0962602752043
367.0074876,3316.196227078631
372.0749167,2975.130398596748
377.1345851,3126.2548150271277
382.1865058,2699.0170949204244
387.2306918,2349.9618247938147
392.2671558,2242.6748990181272
397.2959107,1971.306287712916
402.3169694,2019.353543081777
407.3303446,1743.5514173326233
412.3360492,1404.8915105781853
417.3340958,1203.210687294572
422.3244971,1020.1734255284568
427.307266,1048.5888345798994
432.2824151,1033.856374422705
437.2499569,1159.0032032792396
442.2099043,1056.576216961283
447.1622697,430.32672205259496
452.1070657,498.7835780095734
457.044305,414.7943390311875
461.9740001,71.79598424976348
466.8961635,124.2056527733348
471.8108076,-165.80279542991775
476.717945,-85.02770801343968
481.6175882,132.89381530976652
486.5097495,130.8448890587647
491.3944414,80.60106512644734
496.2716763,-96.13827091201892
501.1414665,-15.57920103287779
506.0038244,312.9869307974577
510.8587623,74.03788781762705
515.7062925,-166.13533467874595
520.5464274,32.646061689443286
525.3791792,26.844674944904455
530.2045601,75.17605277162511
535.0225824,-200.797349491947
539.8332583,38.472236967450954
544.6366,91.8937529513637
549.4326196,-96.5318040862685
554.2213293,545.9700557429774
559.0027413,10.4001571093454
563.7768676,-133.41117766222578
568.5437204,592.575743975824
573.3033118,254.91196201175399
578.0556537,81.40118840056039
582.8007583,321.04072277873456
587.5386375,243.2102711024986
592.2693034,-35.464504887591374
596.9927679,100.09386067802825
601.7090431,335.54199236567865
606.4181409,86.44942264956035
611.1200732,-120.74257288514946
615.814852,52.5415900232515
620.5024891,221.67600049541943
625.1829965,-40.91855945852103
629.8563859,307.14745823921066
634.5226693,538.8702000160038
639.1818586,-24.7244784747636
643.8339654,126.67008115185718
648.4790017,7.590748166658841
653.1169792,10.58435170025291
657.7479097,123.90049436339382
662.3718049,-312.75331551979866
666.9886767,-108.41689441859603
671.5985366,-20.33516296255698
676.2013965,102.12477904948969
680.7972681,80.69879686377499
685.386163,-10.059474152715893
689.9680928,-13.65736420035455
694.5430693,-12.385259427599522
699.1111041,278.8843125319745
703.6722088,111.70392051941644
708.226395,233.9488912231211
712.7736744,242.49479181508514
717.3140584,226.59165048018804
721.8475588,91.04880234337634
726.3741869,-179.1764921927279
730.8939545,80.34320572607658
735.406873,290.5020507066158
739.9129539,464.62377451597445
744.4122087,319.96802717953597
748.9046489,215.14878096583755
753.3902861,-124.13414178470873
757.8691316,-49.459886056664686
762.341197,41.583515306430286
766.8064936,68.84632225393989
771.265033,671.0202612750663
775.7168264,390.55552748160767
780.1618854,241.84021767483773
784.6002213,65.86341646440451
789.0318455,-226.3170455559387
793.4567694,75.14652734862909
797.8750043,120.63345387186382
802.2865616,-15.177482427761731
806.6914527,71.69486014206706
811.0896888,128.8737419923454
815.4812812,-43.01402336725164
819.8662414,-145.14836250314298
824.2445805,-13.378635548444208
828.6163098,214.3318908238216
832.9814407,18.55679235182896
837.3399844,-77.66562149976329
841.6919522,182.52090779817823
846.0373552,106.4269529409579
850.3762048,-73.26952609835679
854.7085122,282.89612074351703
859.0342885,291.1799384487329
863.353545,-65.37545156048583
867.6662929,121.91285230696673
871.9725434,357.6522633270796
876.2723076,725.2993954630947
880.5655967,473.4430772918847
884.852422,365.7876197368356
889.1327944,721.7317124358979
893.4067253,9.761985513296377
897.6742257,-100.69694398556335
901.9353067,378.53802841183733
906.1899795,227.86083154711042
910.4382551,136.3539549285292
914.6801448,-176.9410770006926
918.9156596,-77.44168252684253
923.1448105,89.64625188982922
927.3676087,-1.0708915925307991
931.5840652,372.6339693504594
