Raman shift cm-1,4ATP_100uM_rep1_acc4_processed_intensity
-93.47115107,279.50218072659897
-87.69374369,65.21063206322027
-81.9253076,-70.2177051414104
-76.16582701,44.008851218346734
-70.41528615,116.3627627952836
-64.67366933,-23.338837365699074
-58.94096086,-38.29611281013143
-53.21714512,-12.010798465465452
-47.50220652,-52.758017173804205
-41.79612954,60.55620148209603
-36.09889866,165.0381685599913
-30.41049843,105.45201042400144
-24.73091343,37.921737964944526
-19.0601283,17.987895028921482
-13.39812769,-19.26974729607457
-7.744896327,-45.4308761403215
-2.100418946,2.101553143978599
3.535319659,37.533283466067175
9.162334658,20.638661032208596
14.78064118,-12.593353126234682
20.39025432,-33.92516495630681
25.99118913,38.182496950349076
31.58346061,105.94377027252042
37.16708375,48.438500217691164
42.74207347,26.97796567311665
48.30844468,84.06987418415473
53.86621222,17.746266481858182
59.41539093,-119.21861334386188
64.95599558,-54.57104077959045
70.48804091,93.01093331365469
76.01154164,34.51601723456
81.52651243,-11.258292317443761
87.03296792,148.94563872591598
92.5309227,184.56734319218822
98.02039134,21.854916519068865
103.5013884,3.429180249855051
108.9739282,60.49187852387203
114.4380255,6.393444489274401
119.8936944,134.33791943352003
125.3409495,335.14440566032783
130.779805,153.58697739498615
136.2102753,-82.4855232160348
141.6323747,-2.2863993407755743
147.0461174,132.37733918428466
152.4515176,147.54148593496222
157.8485895,43.20934400363018
163.2373472,-78.28021644905164
168.6178049,1.4527411230172902
173.9899766,116.17392299988325
179.3538764,18.650206160195353
184.7095182,-48.77680750480397
190.0569161,34.330537213916614
195.396084,41.208218714882605
200.7270358,-38.325961610480135
206.0497854,-52.362871342782455
211.3643466,10.741800293736105
216.6707333,25.676110308842908
221.9689593,6.525852400941403
227.2590382,64.76196880248074
232.5409839,60.63035154252782
237.8148101,25.93100439437751
243.0805303,148.9526211501643
248.3381582,245.91488100472338
253.5877075,286.8840795887485
258.8291917,405.16208096161984
264.0626244,485.9559624437543
269.288019,604.1418270831742
274.5053891,767.2617495089506
279.7147481,765.9315825193842
284.9161094,768.7824083178461
290.1094865,809.9055012401304
295.2948927,730.2616854117266
300.4723414,602.93249318933
305.6418459,240.80441584118262
310.8034194,-116.34205564052861
315.9570752,14.940641339667494
321.1028267,174.22646651565373
326.2406869,230.69626660187419
331.370669,472.03402238714716
336.4927863,550.6548657029197
341.6070517,471.86142988121674
346.7134786,520.7463924295452
351.8120798,531.8544998023755
356.9028684,533.6730314506617
361.9858576,747.0833721733778
367.0610602,1096.026743901618
372.1284892,1610.9342905442343
377.1881577,2972.1407813818014
382.2400784,5786.5588394363285
387.2842644,8694.034127782359
392.3207284,9142.736497532847
397.3494833,7017.813596891093
402.370542,4442.037055915132
407.3839172,2639.827906787294
412.3896217,1617.5018721560652
417.3876683,1046.1625865558408
422.3780697,662.5212961642452
427.3608386,492.7688475464836
432.3359876,511.4090105436023
437.3035295,576.6461177540416
442.2634769,470.3026550981292
447.2158423,189.61449997395107
452.1606383,45.13951065594707
457.0978776,1.4884487519867653
462.0275727,-20.624269082726936
466.9497361,51.28253090250479
471.8643802,13.315305467624334
476.7715176,-106.18284755385004
481.6711608,-54.453533362768184
486.5633221,54.50501699312066
491.448014,83.62938923366629
496.3252488,108.75958173777217
501.195039,136.32939557264172
506.0573969,167.67220387539103
510.9123349,147.79940554760742
515.7598651,29.6115283368935
520.6,27.35593883560921
525.4327518,116.92046355391402
530.2581327,23.184635792045242
535.076155,-51.12488802047418
539.8868309,53.67273327544525
544.6901726,58.65421830172053
549.4861922,112.5960061316934
554.2749019,221.37389123158658
559.0563139,-4.885943457428308
563.8304402,-104.32087878210065
568.597293,144.96237943143936
573.3568844,104.54818306173036
578.1092263,-71.83675208959278
582.8543308,53.061724763844765
587.5922101,147.00257864510337
592.322876,17.955192477902436
597.0463405,-30.2801147671007
601.7626157,58.65582569377773
606.4717135,2.0101185062683804
611.1736458,-103.51569227198527
615.8684246,46.023037780288604
620.5560617,133.7201003548863
625.2365691,114.2955621533
629.9099585,502.15201006551086
634.5762419,934.1453839888591
639.2354312,934.3300744026036
643.887538,714.5044294654854
648.5325743,407.6521541411183
653.1705518,249.94069466654358
657.8014823,245.69382076815623
662.4253775,111.689787502634
667.0422493,-2.9052203136754997
671.6521092,15.667326164210863
676.2549691,65.94111425066669
680.8508407,84.54019881228001
685.4397355,6.8840829274028295
690.0216654,-7.393787371488088
694.5966419,205.95560700638762
699.1646767,349.44075733938627
703.7257814,231.2820007805609
708.2799676,194.64359481666614
712.827247,252.81279921969653
717.367631,105.96998512792668
721.9011314,-63.19929212258142
726.4277595,-48.853826976328364
730.9475271,11.551349731486852
735.4604456,40.59984520645649
739.9665264,59.561502261213235
744.4657813,94.80079227529782
748.9582215,100.56835065123711
753.4438587,-1.3196373653441924
757.9227042,-97.29724100598078
762.3947696,-72.75057274260267
766.8600662,60.2150293448024
771.3186056,131.79017116506992
775.770399,36.38250773138253
780.215458,33.43807158303345
784.6537939,39.176896424114574
789.0854181,-86.8896664113326
793.510342,42.86595290649568
797.9285769,317.67583772418254
802.3401342,400.4175056792034
806.7450253,422.35497000459
811.1432614,366.26847942839635
815.5348538,261.09558871966266
819.9198139,279.5225509175933
824.2981531,285.0205590167195
828.6698824,207.4602881347627
833.0350133,117.18579863220451
837.393557,37.48313919810349
841.7455248,44.325311063567774
846.0909278,36.60638511297127
850.4297774,-49.28024604960295
854.7620848,-77.94243963896812
859.0878611,-50.038753913393535
863.4071176,-3.896694205402568
867.7198655,16.615225371165693
872.026116,49.36149214199267
876.3258802,103.71468588179579
880.6191693,42.445365155061296
884.9059946,28.966304925412516
889.186367,90.60900901630373
893.4602979,10.180858228912019
897.7277982,-79.39392875831427
901.9888793,-7.466466173672657
906.2435521,109.7661107039008
910.4918277,21.284703682083702
914.7337174,-102.50241431903639
918.9692321,15.90771842212412
923.1983831,117.96000461648484
927.4211813,145.18773454808812
931.6376378,170.51287237546373
935.8477637,99.18082668656655
940.0515701,48.38828563968582
944.249068,-3.78359965944486
948.4402684,-75.05524614787441
952.6251825,-24.382619923448658
956.8038212,102.45866563071485
960.9761955,141.67388986303075
965.1423166,61.571376973623785
969.3021953,43.03089959907521
973.4558427,64.09753169607097
977.6032699,21.9275870257743
981.7444877,1.2101242291099084
985.8795072,21.145998170104804
990.0083394,141.53837367566246
994.1309953,361.92627348408695
998.2474857,740.5949531670692
1002.357822,1333.8132032985236
1006.462014,1452.4414587124625
1010.560075,773.7656734999892
1014.652013,205.19562898765165
1018.737841,88.72354775101081
1022.81757,-13.616928818547706
1026.891209,-117.72937215851255
1030.958771,-92.72259738950095
1035.020266,22.204779880366047
1039.075705,62.973424760697185
1043.1251,32.77968782789695
1047.16846,103.29121655985529
1051.205797,136.89747566948665
1055.237121,177.00747314893974
1059.262444,480.6196646995627
1063.281777,1105.05364550524
1067.295131,2547.2310356651515
1071.302515,5287.589678826775
1075.303942,8418.672023567739
1079.299422,9729.554455397192
1083.288966,7812.769044932403
1087.272585,4282.560529856742
1091.250289,1777.8061570443028
1095.222091,678.0800302206233
1099.187999,217.2790098620119
1103.148026,58.37906922587574
1107.102183,0.7504902799618911
1111.050479,-3.6929652569072893
1114.992927,-23.3725591205904
1118.929536,-17.8599732977435
1122.860318,122.63380526810049
1126.785283,246.1621253942375
1130.704443,479.73544524113316
1134.617808,867.438156674211
1138.52539,1049.803556274739
1142.427198,1025.6521961133303
1146.323244,879.8450524994282
1150.213538,661.7708927172395
1154.098093,586.2625548200195
1157.976917,577.1416026642069
1161.850023,596.8684177297738
1165.717421,782.4718996638617
1169.579121,1004.1853437342419
1173.435135,1115.653375015288
1177.285474,1154.8699299270527
1181.130148,1153.6866055530281
1184.969169,1020.402124739042
1188.802547,699.1535628033405
1192.630292,350.77961924556405
1196.452416,183.42833069826696
1200.26893,121.82407372046322
1204.079844,25.78208134090581
1207.88517,-24.20985856201837
1211.684917,-16.001475320252926
1215.479098,128.854852402782
1219.267722,273.11688182263947
1223.050801,58.693641986546915
1226.828346,-69.60333533773343
1230.600366,191.63798679640587
1234.366874,267.3036245546231
1238.12788,97.04724969103454
1241.883395,104.29411329027414
1245.633429,213.56521434705598
1249.377994,159.91679227873635
1253.1171,35.22267419653551
1256.850759,-1.6517238540241692
1260.578981,12.84514286312649
1264.301776,39.101129087214986
1268.019157,31.141170687983973
1271.731133,-63.312028196952355
1275.437715,-102.42258650882738
1279.138915,65.05764926177186
1282.834743,185.36302908649643
1286.52521,24.880118626311997
1290.210328,-89.59979881095111
1293.890106,58.44251607305745
1297.564555,145.17912343705436
1301.233688,45.79897646494297
1304.897514,48.64863711303901
1308.556044,127.8592182327712
1312.209289,1.3217053394854297
1315.857261,-138.29288026992964
1319.499969,-2.846808019805863
1323.137425,165.5708168575118
1326.769641,146.210759130657
1330.396626,51.93853318676908
1334.018391,1.158822771068774
1337.634948,10.737326983516994
1341.246307,-11.273689957435437
1344.85248,-9.31183031438815
1348.453477,37.96196552683608
1352.049309,-24.061223870505966
1355.639987,20.216349153176132
1359.225522,189.2133235941642
1362.805925,185.33839048643068
1366.381207,193.12539969142173
1369.951379,245.13685523668292
1373.516452,245.388699761193
1377.076436,348.0330215868698
1380.631343,433.2285812686092
1384.181184,542.5499604368366
1387.725969,675.2406958037973
1391.26571,514.6890579306839
1394.800417,347.23642540102594
1398.330102,406.32534840032736
1401.854776,339.4633698614279
1405.374448,156.72168858104607
1408.889132,17.346763271636092
1412.398837,-48.249981189134516
1415.903574,159.97112105049564
1419.403355,458.1219653577272
1422.89819,533.3159136592083
1426.388091,612.4987061893296
