Name,AAB_4 ATP_10^-11M_750_5_5_L_S3.csv
Date,2024/09/24 11:18:29
Tag,AAB_4 ATP_10^-11M_750_5_5_L_S3
Comment,
Peak raman shift[cm-1],392.72009845721
Integration[ms],750
Averaging,5
Measure data Count,5
Source wave length,784.697448855189
Calibrate value 0,778.657113
Calibrate value 1,0.3511058614
Calibrate value 2,-0.000114611915
Calibrate value 3,-1.39683906E-08
Calibrate value 4,-6.349040836E-12
Calibrate value 5,6.469782684E-14
Sensor pixel num,512
Count monitor raman shift,0
Count monitor value,0
Dark name,
Ramanshift[cm-1],1,2,3,4,5
-93.0717810017486,14590.6,14651.8,14509.8,14603.6,14557.6
-87.2943736183952,13200.6,13188.8,13294.8,13176,13085.2
-81.525937530123,13051.6,13041.2,13015.6,13091.6,13055.6
-75.7664569369681,13140.2,13247,13123.8,13072.2,13196.8
-70.0159160827698,13123,13140.2,13185.8,13178.8,13175.4
-64.2742992549156,12872.2,12876.6,12897.2,12869.6,12844.4
-58.541590784067,12867.4,12916.2,12935.4,13008.6,12857.8
-52.8177750439099,13065.4,13119.2,13114.2,13072.8,13082.6
-47.1028364508675,13296.8,13321.4,13282.8,13278.4,13229
-41.3967594638525,13167.2,13262.8,13299.2,13259.6,13302.2
-35.6995285840112,13759.6,13631,13737.4,13694.8,13700.8
-30.0111283544538,13800,13709.6,13788.8,13862.6,13837.8
-24.3315433599946,13410.2,13393,13385,13434.4,13429.4
-18.6607582269062,13441,13549.6,13509.6,13505.2,13489.2
-12.9987576226504,13247.4,13158.4,13179,13233,13265.2
-7.34552625563083,13032.4,12970.4,13116.2,13071,13057.4
-1.70104887494199,12771,12831.8,12797.6,12894.2,12775
3.93468972989649,13427,13422.4,13474.4,13518.6,13505.4
9.56170472916892,12902.6,12904.4,12924.2,12772.4,12837.8
15.1800112532474,13229.8,13189.2,13179.4,13199.4,13227.4
20.7896243928062,12815.2,12885.4,12941.2,12743.6,12827
26.3905591990933,12881.2,12881.6,12910.2,12954.6,12907.4
31.9828306841591,13354.2,13423.4,13467.8,13298,13387.2
37.5664538211258,13232.2,13207.6,13141.2,13201.4,13097
43.1414435444076,12850.6,12879.8,12827.4,12728,12805.8
48.7078147499742,12890.2,12929,12906.4,12840.8,12813.6
54.2655822955694,12756.2,12787.4,12714.6,12733.6,12781.2
59.814761000991,12430,12361.4,12427,12380.8,12398
65.3553656482818,12344.4,12383.6,12431.6,12333.4,12416.4
70.8874109820135,12729,12800.2,12727.8,12797.8,12776.4
76.4109117094977,12898.2,12896.8,12757.6,12897.6,12925.6
81.9258825010347,12242,12232.4,12289.2,12248.4,12253.6
87.4323379901416,12801.6,12808.4,12845.8,12771,12721
92.9302927737936,13203.6,13203.2,13184.4,13096.2,13225.4
98.419761412657,12374.4,12466.6,12514,12435.2,12452
103.900758431322,12780.4,12694.6,12776,12762,12696.2
109.373298318533,12629,12609.6,12521,12489.2,12656.2
114.837395527415,12561.6,12594.2,12557.2,12566.4,12610.4
120.293064475716,12755.6,12597.2,12736.8,12727.2,12789.6
125.740319546025,13700.2,13734.4,13710.6,13651,13718.8
131.179175085999,12510.2,12434.2,12453.8,12522.6,12609.4
136.609645408595,12230.8,12253.8,12296.8,12254.2,12262
142.031744792304,12262.8,12320.2,12288.8,12207.8,12263
147.445487481351,12893.2,12955,12886.4,12899.6,12943.4
152.850887685943,12433.6,12476.8,12492.2,12451.2,12538.6
158.247959582481,12363.8,12419.8,12432.6,12494,12485.4
163.636717313779,12302,12389,12303.6,12313.6,12258.8
169.017174989298,12720.8,12622.6,12684,12620.8,12666.2
174.389346685342,12965.6,12926,12953,12925,12977.2
179.753246445305,12479.6,12561.6,12428.6,12421.2,12451.2
185.10888827987,12542.2,12541,12507.2,12558.8,12502.4
190.456286167238,12810.2,12739.6,12693,12705.4,12778.6
195.795454053326,12911,12914.6,12903.6,12992.4,12841.8
201.126405852005,12301.2,12312.2,12366.8,12189.6,12305
206.449155445292,12455,12387.8,12363.4,12447,12289.6
211.763716683583,12113.6,12084.6,12179.4,12133.8,12118.6
217.070103385846,12512.2,12475,12546,12460,12494.4
222.368329339855,12105,12123.4,12110,12096.8,12028.8
227.658408302384,12277,12309.8,12337.6,12277.4,12294
232.940353999415,12270.2,12363.2,12329.6,12344.8,12219.6
238.214180126355,12123.2,12171.6,12221.6,12170.4,12151.2
243.479900348242,12348.4,12361.6,12303.4,12337.4,12311
248.737528299953,12350.8,12309.6,12296.8,12288.2,12227.6
253.987077586402,12065.4,12106.8,12190.4,12165.4,12058.4
259.228561782755,12322.6,12315.6,12260.6,12225,12298.2
264.46199443463,12373.2,12331,12428,12319.4,12334.6
269.687389058301,12545.6,12579.8,12517.6,12520,12515.8
274.904759140896,12659.8,12652,12797,12709.4,12712.4
280.114118140607,12308,12379.8,12297.6,12409,12439.4
285.315479486881,12171.4,12076.4,12245.8,12106.4,12119.2
290.508856580633,12355.6,12394.2,12355.8,12433.8,12391
295.694262794426,13199,13123.4,13173.8,13182.6,13147.4
300.871711472693,15021.2,14966,15011.4,15044.4,14989.4
306.041215931913,16455.2,16310.8,16344.6,16337.8,16310.4
311.202789460824,17914.8,17772.6,17671.4,17774.6,17545
316.3564453206,19357,19119.2,18986.6,19173.4,19087
321.502196745068,19696.8,19464.8,19286,19427.4,19339.8
326.640056940885,19756.4,19568.4,19384.8,19507.8,19512.8
331.770039087738,20162.2,19902.6,19566.4,19801.4,19505.6
336.892156338543,20070.8,19734.8,19708.4,19794.6,19616.4
342.006421819617,20225,20072.2,19901.8,19881,19793.2
347.112848630893,20117.6,19864,19887.2,19872.2,19712.8
352.211449846096,20653,20222.6,20187.2,20235,20151.6
357.302238512928,20231.6,19819.4,19674,19829.4,19667.8
362.385227653271,20262.8,19979.8,19932.2,19901.4,19789.8
367.460430263362,20775.4,20327.8,20250,20140.4,20099
372.527859313997,20357.8,20017.6,19861,19888.8,19777
377.587527750688,20641.6,20328.4,20096.2,20297.2,20043.6
382.639448493877,20505,20193.2,20024.6,20316,19904.6
387.683634439107,20608,20264.2,20167.8,20246.6,20091
392.72009845721,21028,20553,20460,20615.2,20435.4
397.748853394485,20614.6,20198.6,20155.8,20268,20025.2
402.76991207289,20794.6,20294.8,20298.4,20354.2,20114.8
407.783287290211,20436,20065.4,20056.4,20118.8,20000.4
412.788991820255,20142.4,19742.8,19708,19898.4,19649.6
417.787038413016,19817.4,19518.4,19388.2,19482.8,19318
422.777439794883,20017.8,19633.4,19595,19599.2,19499.2
427.760208668777,19933.6,19529.2,19553.6,19651.4,19532.2
432.735357714366,20270,19975.2,19871.6,19999.6,19785.2
437.702899588219,20476.8,20157,19930.8,20128.6,19924.6
442.662846924002,20556.4,20243.2,20217.6,20158.4,20046.2
447.615212332628,19587.8,19323.8,19370.8,19317.2,19125.6
452.560008402459,19708.4,19314.2,19283.2,19416.2,19277.4
457.497247699466,19790.2,19477.2,19517.4,19518.8,19313.8
462.42694276741,19282.6,18827.4,18815,18914.6,18745.4
467.349106127996,19843,19485,19345,19499.8,19305.2
472.263750281081,19141.6,18975.6,18884.8,18893,18761.4
477.170887704813,19748.6,19427.6,19344.8,19455.6,19312.8
482.070530855812,19656.8,19301.6,19278.8,19466,19195
486.962692169351,20084.6,19704.8,19651.2,19751.6,19527.2
491.847384059509,19746.2,19393.6,19337.6,19471.2,19245.4
496.724618919354,19710,19310.6,19259.8,19364.2,19217
501.594409121106,19582.4,19350.2,19259.2,19410.2,19208
506.456767016303,20006.8,19626.6,19594.2,19634.2,19585
511.311704935972,19639.8,19222.4,19122.8,19309.2,19082
516.159235190789,19156.4,18659.6,18724.8,18699,18546.6
520.999370071249,19552.4,19149.4,19091.4,19358.4,19056.4
525.832121847836,19515,19056.4,19176.2,19120.2,18878
530.657502771179,19382.8,19098.4,19060,19013.6,18863.2
535.475525072219,18813.6,18471.6,18457,18475.6,18366.8
540.286200962379,19451.4,18786,19001.8,18971.8,18797
545.089542633712,19400.8,19009.4,18999,19054.8,19051.4
549.885562259076,19069.8,18684.8,18554.8,18682.4,18528
554.67427199229,20016.8,19578.2,19537.8,19461.2,19428.8
559.455683968295,18848.8,18629.2,18383.8,18612.6,18420.8
564.229810303319,18678.8,18338.4,18248.2,18385,18212.8
568.996663095024,19758.8,19414.2,19449.6,19422.2,19226.8
573.756254422682,19429.4,19065,19191.6,19217,18970.6
578.508596347321,18936.6,18488,18475.6,18485,18338.6
583.253700911884,19348.8,18942.8,18923,19090.4,18906.8
587.991580141394,19368.2,18899.2,18875.6,18984.6,18782.4
592.722246043097,19006.8,18641,18596,18682.6,18450.6
597.445710606635,18974,18770.4,18705.2,18699.2,18486.6
602.161985804183,19340,19133.2,18930.8,18911,18863.4
606.871083590626,18952.4,18541.6,18479.2,18593.4,18425.6
611.573015903688,18918,18560.4,18563,18621.8,18375.8
616.267794664109,19080.2,18723.6,18552,18699.2,18584.6
620.955431775774,19338.2,18910,18913.8,18969.6,18885.4
625.635939125892,18876.2,18659.4,18693.2,18618.8,18479.4
630.309328585123,19318.2,19035.8,19030.4,19136,18854.8
634.975612007751,19564.2,19227.4,19294.8,19403.8,19092.2
639.634801231821,18837,18538.6,18594,18515,18508.8
644.286908079293,19143,18819.8,18630.8,18774,18712.6
648.931944356194,18830.2,18516,18439.8,18541.8,18456.6
653.569921852761,18681.4,18444,18392.6,18471.2,18326.6
658.200852343592,19037.6,18719.8,18568.6,18736.6,18499.8
662.824747587809,18121.2,17906.8,17927.6,17993.2,17782.2
667.441619329178,18668.6,18416.2,18301,18377.2,18206.4
672.05147929628,18582.2,18337.4,18310.4,18378,18266
676.654339202636,18820.8,18490.6,18359.4,18581.6,18375.6
681.250210746879,18657.6,18458.2,18490.8,18463.6,18341.2
685.839105612884,18637.4,18238.4,18303.2,18199.8,18062.8
690.421035469903,18650.6,18263.2,18449.8,18546.8,18326.4
694.996011972729,18343.4,18254.4,18108,18144.4,18019.8
699.564046761832,18985.6,18681.4,18597.2,18600.4,18410.8
704.125151463501,18647.6,18355,18269,18351,18145
708.679337689982,18777.6,18473.8,18579.2,18506,18385
713.22661703964,18968.4,18587.4,18625.8,18723.2,18453.6
717.767001097078,18639,18301,18400.6,18467.8,18243.2
722.300501433285,18635.4,18336.2,18208.6,18279,18118.2
726.827129605783,17980.2,17592,17622.6,17776.8,17552.8
731.34689715877,18610.6,18443.4,18371.8,18379.4,18167.4
735.859815623244,18431.4,18239.6,18178.6,18245.6,18235.4
740.365896517156,19016.4,18679.2,18685.8,18782.8,18507
744.865151345544,18487.8,18085.4,18115.2,18139.2,17985.4
749.357591600676,18472.4,18123.6,18130.2,18281.8,18120
753.843228762184,17875.4,17677.2,17620,17667.4,17577.6
758.322074297195,17652,17374.8,17392.6,17462.8,17289.6
762.794139660487,18245.2,18043.8,18012.2,17944.2,17936.8
767.2594362946,17673.4,17527.6,17450.8,17496,17394.8
771.717975629996,19133,18903.2,18988.4,18944.2,18833.2
776.169769085182,18035.6,17772,17801.2,17792.6,17639
780.614828066839,18339.4,18135,18184.4,18197.6,18215.4
785.05316396998,17668,17442.8,17366.4,17455,17411.6
789.484788178057,17443.6,17249.6,17281.4,17360.6,17190.4
793.909712063116,17565.6,17214.2,17353.4,17331.2,17320.8
798.32794698591,18213.6,17944.8,17829,17916.8,17766.2
802.739504296052,17527.2,17291.6,17226.4,17372.2,17256.2
807.144395332138,17710.8,17555.4,17527.6,17563.8,17396.8
811.542631421878,17584.4,17424,17427.8,17330.8,17247.4
815.934223882232,17424,17186.2,17107.4,17218.2,17188.4
820.31918401953,17098,16843.2,16894.4,16973,16798.8
824.697523129624,17473.2,17234.8,17188.6,17325.8,17112.4
829.069252497993,17596.6,17323.8,17341,17362.6,17239
833.43438339989,17249.8,17136,17130.2,17149,17058.6
837.792927100469,17130.6,16865.4,16870.2,16897,16795
842.14489485491,17425.2,17296.6,17279.4,17283.2,17117.6
846.490297908544,17189.6,17082.2,16979.6,17011,16898.2
850.829147496994,17203.4,16919.4,16943.8,17017.6,17007.4
855.161454846289,17308.8,16940.6,17026.4,17098.6,16871
859.487231173005,17447.8,17375.4,17292.2,17382.8,17149.2
863.806487684371,16815,16729.6,16529.4,16656.8,16454.8
868.119235578417,17398.8,17104.4,17102.4,17102.4,17129.4
872.425486044092,17651.6,17480,17399,17442.6,17226.8
876.725250261385,18114.8,17870.8,17768.8,17812.2,17687.8
881.018539401459,17459.8,17335,17282.8,17335.8,17130.4
885.305364626767,17535.8,17305,17300.2,17313,17287.6
889.585737091185,17978.8,17783.4,17759.2,17726.2,17685.4
893.859667940127,16812.2,16595.4,16633.4,16633.6,16479.8
898.127168310677,16679,16482.2,16442.8,16505.8,16446.2
902.388249331707,17166.8,16862.2,16983.4,16988.2,16847.4
906.642922124003,17557.4,17208,17361.2,17363,17328.8
910.891197800389,17032.2,16685,16643.8,16681.4,16572.8
915.133087465836,16813.6,16686.4,16720.8,16625,16642.6
919.368602217606,16744.2,16604.4,16549.8,16561.2,16420
923.597753145354,17472.2,17269.2,17147.4,17164.2,17206.6
927.820551331259,17066,16734,16700.6,16785.2,16760
932.037007850138,17686,17578,17495.8,17409.8,17416.6
936.247133769581,17134.4,17114.2,16927.2,16952.2,16815.6
940.450940150044,17345.8,17189.6,17196.2,17200,17101.4
