Name,AAB_4 ATP_10^-8M_750_5_5_L_S2.csv
Date,2024/09/24 11:10:57
Tag,AAB_4 ATP_10^-8M_750_5_5_L_S2
Comment,
Peak raman shift[cm-1],392.72009845721
Integration[ms],750
Averaging,5
Measure data Count,5
Source wave length,784.697448855189
Calibrate value 0,778.657113
Calibrate value 1,0.3511058614
Calibrate value 2,-0.000114611915
Calibrate value 3,-1.39683906E-08
Calibrate value 4,-6.349040836E-12
Calibrate value 5,6.469782684E-14
Sensor pixel num,512
Count monitor raman shift,0
Count monitor value,0
Dark name,
Ramanshift[cm-1],1,2,3,4,5
-93.0717810017486,14516,14600.4,14458.6,14553.4,14558.6
-87.2943736183952,13133,13037.6,13150.8,13170.4,13047.2
-81.525937530123,12972.2,13000.8,12939,12962.8,12882.2
-75.7664569369681,13078.8,13096.8,13066.4,12977.4,13094.2
-70.0159160827698,13170.2,13136.6,13162.2,13054.6,13099
-64.2742992549156,12874,12871.2,12793.2,12842.6,12812.4
-58.541590784067,12829.2,12802.4,12901.6,12827,12706
-52.8177750439099,13057.8,13065.8,13035.6,12992,13021
-47.1028364508675,13186.8,13116.2,13210.4,13213.4,13194.6
-41.3967594638525,13206,13209,13258.4,13201.2,13178.6
-35.6995285840112,13768,13706.6,13640.8,13615.4,13567.8
-30.0111283544538,13708.4,13796.4,13728.2,13719.4,13806
-24.3315433599946,13278.4,13265.6,13339.2,13361.4,13336
-18.6607582269062,13381,13257.6,13345.6,13313,13391.6
-12.9987576226504,13094.2,13192,13182,13101.6,13177.2
-7.34552625563083,13020.4,12949.8,12896.2,12913.4,12992
-1.70104887494199,12713,12836.8,12678.6,12760.6,12694.8
3.93468972989649,13364,13423.6,13422.4,13402.4,13427.2
9.56170472916892,12710.2,12740.4,12738.8,12771,12823
15.1800112532474,13092.2,13112,13153,13113.2,13095.2
20.7896243928062,12777.8,12768.6,12794,12840.8,12636.2
26.3905591990933,12872.6,12838.8,12853.4,12887.8,12783.4
31.9828306841591,13472.6,13341,13372.8,13339.2,13307.6
37.5664538211258,13090.8,13191.6,13151.6,13163.6,13238.4
43.1414435444076,12813.2,12734.8,12668.2,12809.8,12720.6
48.7078147499742,12846.2,12772.2,12851.2,12776.6,12829.2
54.2655822955694,12655.6,12617.4,12659,12599.2,12673.2
59.814761000991,12261.4,12382.2,12389.2,12367,12257
65.3553656482818,12399.8,12362.2,12309,12285.4,12228.2
70.8874109820135,12726.4,12711.8,12703,12706.8,12679.8
76.4109117094977,12787.8,12852.4,12789.8,12769.2,12831
81.9258825010347,12217.8,12288.2,12075.6,12208.8,12080.8
87.4323379901416,12727.8,12731.6,12700.4,12745.8,12747.4
92.9302927737936,13085.4,13068.8,13097.4,13060.8,13067.6
98.419761412657,12432,12329,12416.8,12330.6,12387.6
103.900758431322,12641,12752.4,12705.4,12567.2,12637.6
109.373298318533,12563.8,12452.4,12526.6,12532.2,12506.4
114.837395527415,12582.8,12571.4,12551.2,12461.8,12506
120.293064475716,12636.4,12709,12663,12665.6,12672.8
125.740319546025,13685.8,13676.8,13624.8,13525.4,13538.8
131.179175085999,12337.8,12458.4,12437.4,12443.4,12446.8
136.609645408595,12101,12135.8,12201.2,12092.4,12186.6
142.031744792304,12200.6,12289.4,12259.6,12301.4,12336.4
147.445487481351,12893,12837.4,12943.6,12867.6,12850.8
152.850887685943,12397.2,12385.8,12452.2,12341.4,12406.6
158.247959582481,12290.6,12363.6,12415.4,12354.8,12362.2
163.636717313779,12159.8,12289.8,12310.6,12225,12298.6
169.017174989298,12508,12531.2,12582.4,12555.8,12607
174.389346685342,12918.8,12811,12907.8,12813.4,12864.4
179.753246445305,12428.4,12396,12394.6,12344,12411.6
185.10888827987,12542.4,12461.8,12510.8,12496.4,12502.4
190.456286167238,12768.6,12667.8,12721.2,12593.2,12771.6
195.795454053326,12875.8,12832,12912.4,12852.8,12855.8
201.126405852005,12277,12208.8,12297,12273.4,12187.6
206.449155445292,12290.2,12320.6,12359.4,12256.4,12330.2
211.763716683583,11983.4,12071.2,11903.6,12004.8,12056
217.070103385846,12429.8,12439.8,12420,12386.2,12366
222.368329339855,12083.4,12024,12147.4,12077.2,12038.8
227.658408302384,12268.2,12165.4,12313.4,12143.6,12238.6
232.940353999415,12234.8,12279.8,12253.2,12205.4,12179
238.214180126355,12129.6,12178.6,12070.8,12002.2,12123
243.479900348242,12250.4,12260,12312.6,12302.4,12282.4
248.737528299953,12193.4,12211.8,12210.8,12230.6,12298.4
253.987077586402,12134.4,12076.2,11996.2,12081.6,12082.8
259.228561782755,12266.4,12209.8,12191.4,12234.6,12166
264.46199443463,12338.4,12330.6,12233,12303.4,12307.2
269.687389058301,12407.4,12474,12505.4,12458.4,12447.8
274.904759140896,12687.4,12651.6,12624.4,12620.4,12597.4
280.114118140607,12322.8,12359.8,12353.4,12251.8,12271.4
285.315479486881,12138.6,12071,12033.6,12109,12079
290.508856580633,12528,12404.6,12467.6,12418.8,12413
295.694262794426,13755.4,13395.2,13368.4,13365.4,13395.4
300.871711472693,16376.6,15901.8,15795.8,15686,15664.2
306.041215931913,19169,18516,18075.6,17982.8,17895.4
311.202789460824,21888.6,20782.8,20219.2,20094.6,19811.4
316.3564453206,23807.6,22723.2,22085.4,21920,21752.2
321.502196745068,24273,23151.6,22419.6,22423.2,22100
326.640056940885,24451,23341.8,22656.6,22497.2,22247.4
331.770039087738,24860.4,23579,22909.8,22838.4,22431.6
336.892156338543,25092,23935.6,23083.2,22907.8,22656.6
342.006421819617,25444.4,24063.2,23382.4,23166.2,22841
347.112848630893,25551.8,24011.2,23475,23179.4,22971.8
352.211449846096,25799.8,24445.8,23814.4,23714,23167
357.302238512928,25547.4,24203.2,23630,23193.8,22824.2
362.385227653271,25417.4,24194.4,23435.4,23243.8,22980.8
367.460430263362,25860.8,24477,23732,23717,23334.2
372.527859313997,25412,24063.4,23466.8,23221.4,23050.2
377.587527750688,25882.6,24614.4,23789.8,23632.2,23219.8
382.639448493877,25853.8,24559.4,23843.2,23788.6,23235.4
387.683634439107,26367.4,24821.8,24188.6,24015.2,23587.6
392.72009845721,26437.6,25286.8,24528.8,24329.4,23935.4
397.748853394485,25898.4,24741.4,24086.6,23816.2,23465.2
402.76991207289,26144.6,24952.6,24122.8,23872.8,23580.6
407.783287290211,25533.6,24277.8,23655,23380.4,23018.4
412.788991820255,25188.8,24029.6,23146,23043.4,22673.4
417.787038413016,24783,23456.4,22849.8,22636.8,22294.6
422.777439794883,24845.4,23622.8,22891,22584.8,22238.4
427.760208668777,24893,23603.8,22878.8,22632.4,22303.8
432.735357714366,25287.8,23857.6,23172.2,22942.8,22672.4
437.702899588219,25243,23879.4,23124.8,23124.2,22673.4
442.662846924002,25158.4,24129.2,23376,23126.2,22714.8
447.615212332628,24370.4,23104.4,22512.2,22115.6,21844.2
452.560008402459,24394.8,23228.6,22396.8,22280.4,21984.8
457.497247699466,24701.2,23286.8,22566.2,22450,22109
462.42694276741,23970,22728.2,21995.2,21736.6,21476.2
467.349106127996,24471.4,23292,22582,22460.6,22058.2
472.263750281081,23869.2,22675.6,21914.4,21707.4,21499.8
477.170887704813,24549.8,23179.2,22505.8,22184,22056.6
482.070530855812,24452.8,23262,22486.4,22292.4,21895.2
486.962692169351,24832.6,23536.6,22823.6,22634,22262
491.847384059509,24389,23289.4,22368.4,22277.6,21990.6
496.724618919354,24301.2,23219.2,22239.2,22205.4,21836
501.594409121106,24408.6,23133.2,22453.4,22286.6,21933.6
506.456767016303,24660.6,23463.2,22799.2,22639.8,22405
511.311704935972,24249.6,22973,22247.8,22163,21830
516.159235190789,23728,22481.8,21747,21636.4,21281
520.999370071249,24320,22983.6,22368.8,22160.4,21876.6
525.832121847836,24063,22887,22195.4,22007.2,21678.8
530.657502771179,24087,22915.8,22220.4,21992.4,21745.6
535.475525072219,23559.4,22221.6,21617.2,21426.4,21182.4
540.286200962379,23950.2,22705,22064.6,21733,21569
545.089542633712,24011.2,22717.2,22203.2,22124.4,21735.8
549.885562259076,23685.4,22441,21871.4,21644.4,21344.8
554.67427199229,24652.8,23530.2,22859.8,22655.8,22368.6
559.455683968295,23750.6,22559.2,22042,21852.6,21491.8
564.229810303319,23435,22372,21744.8,21661.6,21153.8
568.996663095024,24549,23442,22674,22561.6,22278.2
573.756254422682,24139,22927.2,22299.6,22235.6,22056.8
578.508596347321,23598.8,22404,21734,21577.8,21347.4
583.253700911884,24116,22853.6,22220.2,22005.8,21655.2
587.991580141394,23978,22789.6,22095.6,21912.6,21603.8
592.722246043097,23492,22341,21759.6,21402,21240
597.445710606635,23594.6,22536.6,21881.6,21564.8,21356.2
602.161985804183,23951.8,22799.6,22115.4,21793.6,21596.4
606.871083590626,23376.6,22115.2,21555,21410.4,21255.6
611.573015903688,23374.6,22157.8,21492,21441.4,21018.8
616.267794664109,23432.4,22245.8,21581.4,21482.4,21114
620.955431775774,23695.6,22533.4,21884.6,21651.4,21457.4
625.635939125892,23329.6,22194,21592.2,21300.6,21187
630.309328585123,23697.4,22724.8,21943,21799.8,21557.6
634.975612007751,23839.4,22795.8,22180.2,21950.2,21715.8
