Name,AAB_4 ATP_10^-4M_750_5_5_L_S3.csv
Date,2024/09/24 11:02:40
Tag,AAB_4 ATP_10^-4M_750_5_5_L_S3
Comment,
Peak raman shift[cm-1],1075.70331206442
Integration[ms],750
Averaging,5
Measure data Count,5
Source wave length,784.697448855189
Calibrate value 0,778.657113
Calibrate value 1,0.3511058614
Calibrate value 2,-0.000114611915
Calibrate value 3,-1.39683906E-08
Calibrate value 4,-6.349040836E-12
Calibrate value 5,6.469782684E-14
Sensor pixel num,512
Count monitor raman shift,0
Count monitor value,0
Dark name,
Ramanshift[cm-1],1,2,3,4,5
-93.0717810017486,14529.2,14567.8,14553.6,14531.2,14496.4
-87.2943736183952,13155.8,13168,13230.2,13201,13196.8
-81.525937530123,13019.4,12856.6,13116.2,12990.8,13038.2
-75.7664569369681,13128.6,13130.4,13189.2,13122.8,13103.6
-70.0159160827698,13192.8,13202.4,13228.4,13158.6,13217.6
-64.2742992549156,12822,12845,12904,12858.6,12858.2
-58.541590784067,12949,12950.4,12919.4,12844.4,12923.4
-52.8177750439099,13153.2,13122,13057.8,13212,12990.6
-47.1028364508675,13318,13264.4,13359.6,13249.6,13235
-41.3967594638525,13271,13323.2,13253.2,13285.4,13167.4
-35.6995285840112,13745.2,13752,13706.4,13710.4,13716.6
-30.0111283544538,13802,13763,13825.2,13768.4,13736
-24.3315433599946,13498.6,13395.6,13456,13411.8,13463.2
-18.6607582269062,13485.6,13453.2,13447.8,13424.6,13417.4
-12.9987576226504,13266.4,13160,13134,13225,13204.6
-7.34552625563083,13049.4,13056,13082.8,12983.8,13010.8
-1.70104887494199,12799.4,12808.2,12771.2,12686.6,12719.2
3.93468972989649,13521,13484,13455.6,13443.2,13494.6
9.56170472916892,12861,12857.2,12804.4,12798.6,12784.6
15.1800112532474,13214.2,13238.8,13177.6,13135.2,13096.6
20.7896243928062,12833.8,12895.2,12879.4,12812.8,12858
26.3905591990933,12925,12865.4,12938,12803.2,12975.2
31.9828306841591,13447,13398.4,13337.8,13402.4,13394.2
37.5664538211258,13028.8,13171,13148,13184.8,13114.6
43.1414435444076,12840.8,12794.6,12731.2,12782.2,12839.6
48.7078147499742,12833.6,12801,12877.6,12832.4,12830.8
54.2655822955694,12620,12669.8,12738.2,12676.8,12685.4
59.814761000991,12352.6,12435.6,12393.4,12397.8,12339.4
65.3553656482818,12302.6,12410.2,12329.6,12346.2,12340.4
70.8874109820135,12737.6,12704.6,12787.6,12857.6,12828.4
76.4109117094977,12930.8,12956.2,12872.8,12992,12869.4
81.9258825010347,12232.8,12259.6,12264.6,12217,12209.6
