Name,AAB_4 ATP_10^-11M_750_5_5_L_S2.csv
Date,2024/09/24 11:17:42
Tag,AAB_4 ATP_10^-11M_750_5_5_L_S2
Comment,
Peak raman shift[cm-1],392.72009845721
Integration[ms],750
Averaging,5
Measure data Count,5
Source wave length,784.697448855189
Calibrate value 0,778.657113
Calibrate value 1,0.3511058614
Calibrate value 2,-0.000114611915
Calibrate value 3,-1.39683906E-08
Calibrate value 4,-6.349040836E-12
Calibrate value 5,6.469782684E-14
Sensor pixel num,512
Count monitor raman shift,0
Count monitor value,0
Dark name,
Ramanshift[cm-1],1,2,3,4,5
-93.0717810017486,14461.2,14559,14635.8,14602.6,14532.8
-87.2943736183952,13136.2,13187,13264,13188.2,13255.8
-81.525937530123,13000,12991.6,13078.2,13101,13056.6
-75.7664569369681,13120.6,13200.6,13182.8,13145.6,13118.6
-70.0159160827698,13269.6,13170.4,13182.8,13205.6,13229.8
-64.2742992549156,12813,12913.2,12888,12868.6,12894.4
-58.541590784067,12919.4,12857.6,12889.8,12874.6,12935.6
-52.8177750439099,13148.4,13061.8,13082.2,13105.6,13070
-47.1028364508675,13287.6,13290.8,13235.4,13249.2,13286.8
-41.3967594638525,13277.2,13317.6,13197.6,13187.4,13199.4
-35.6995285840112,13647.6,13727.2,13689.8,13777,13797.2
-30.0111283544538,13806.2,13833,13777.4,13848,13863.4
-24.3315433599946,13374.4,13441.8,13391.8,13383.2,13378
-18.6607582269062,13486.8,13408.4,13431.8,13499.8,13410.8
-12.9987576226504,13228,13185.6,13227.2,13158.6,13283.4
-7.34552625563083,13028,13082.4,12964.8,13017.6,12974.2
-1.70104887494199,12870,12849.4,12849.4,12766,12753
3.93468972989649,13506,13472.6,13524.6,13375.4,13501.4
9.56170472916892,12796,12900.6,12931.6,12847.6,12826.4
15.1800112532474,13243.2,13200.2,13176.4,13170.4,13141.6
20.7896243928062,12820.2,12805,12877.2,12789.8,12835.2
26.3905591990933,12839.2,12843.2,12865.4,12969.6,12901.6
31.9828306841591,13315.2,13343.2,13406,13388,13372.2
37.5664538211258,13242.6,13155.2,13181.8,13146.8,13126.8
43.1414435444076,12922.6,12831,12850,12879.6,12860.2
48.7078147499742,12860,12881.6,12889.8,12823,12692.4
54.2655822955694,12731,12664.6,12788.4,12700.4,12668.4
59.814761000991,12366.8,12429.6,12382.6,12252.6,12360
65.3553656482818,12312.8,12424.2,12317,12371.6,12387.6
70.8874109820135,12685.4,12763.8,12671,12658.8,12864.2
76.4109117094977,12881.4,12863.6,12923.8,12878.2,12883.6
81.9258825010347,12256.8,12257.2,12225.2,12289,12224
87.4323379901416,12785.4,12777.2,12832.6,12842.4,12835.6
92.9302927737936,13102,13157,13082,13110.8,13132.6
98.419761412657,12466.6,12484.2,12482.2,12366.8,12438.4
103.900758431322,12781,12695.6,12708.6,12709.6,12771
109.373298318533,12553.8,12502.6,12637.8,12553.2,12601
114.837395527415,12597.4,12528,12556.2,12631.8,12567
120.293064475716,12820,12797.8,12716,12744,12802.8
125.740319546025,13650.8,13667,13749.4,13702.2,13607
131.179175085999,12531.4,12507.2,12509.2,12461.6,12528.2
136.609645408595,12196.2,12240,12271.6,12187.2,12272
142.031744792304,12261.8,12270,12347.8,12299.6,12200.6
147.445487481351,12978,12990.6,12957.4,12936.4,12921.2
152.850887685943,12489.6,12499.2,12553.4,12426.6,12437.6
158.247959582481,12523.6,12367.2,12375.2,12516.8,12390.2
163.636717313779,12362,12337,12338.8,12312.4,12259
169.017174989298,12679,12644.6,12687,12594.6,12637.2
174.389346685342,12934,12950.4,12978.8,12951,12951.8
179.753246445305,12432.4,12445.6,12497,12507.4,12444.2
185.10888827987,12540,12520.8,12542.6,12562.8,12583.4
190.456286167238,12840,12775.6,12734,12806,12833.8
195.795454053326,12980.8,12975.8,12820.8,12921,12984.8
201.126405852005,12249.6,12251.4,12291.6,12317,12355
206.449155445292,12314.6,12423,12366.8,12390,12380.4
211.763716683583,12099.4,12092.8,12110.8,12036.8,12074.8
217.070103385846,12557.4,12479.4,12443.8,12533.8,12530.4
222.368329339855,12149,12022,12161,12077.2,12031.8
227.658408302384,12285,12373.8,12317.4,12315.8,12276.8
232.940353999415,12270.4,12350,12301.2,12264,12335.2
238.214180126355,12134.6,12228.8,12091.6,12195.8,12169.2
243.479900348242,12372.8,12312,12305,12224.8,12259
248.737528299953,12241.8,12275.2,12306.6,12346.2,12293.2
253.987077586402,12092.8,12070.8,12080.8,12083.6,12060
259.228561782755,12318.2,12302.6,12349.8,12258.6,12325.8
264.46199443463,12495,12318,12379.6,12442,12417.8
269.687389058301,12551.6,12504.8,12546,12540.6,12579.2
274.904759140896,12748.2,12636.4,12686.8,12719.6,12698.4
280.114118140607,12333.2,12414.2,12432,12322.8,12393.4
285.315479486881,12145.4,12105.8,12146,12122.2,12091.8
290.508856580633,12442,12381,12384,12377.4,12389.4
295.694262794426,13281.2,13216.4,13236.8,13188.2,13085.2
300.871711472693,15338,15234.8,15025.8,15056.4,14969.8
306.041215931913,17081.4,17015.6,16550.4,16546,16424
311.202789460824,18943.8,18724.8,18105.2,18036,17916.8
316.3564453206,20419.8,20234.8,19625.6,19593,19390
321.502196745068,20904.6,20578.8,19984.6,19735.4,19591.8
326.640056940885,21014.8,20584.4,20096.6,19807.8,19768
331.770039087738,21264.8,20984.8,20371,20127.4,19828.4
336.892156338543,21396.2,21036.4,20480.2,20199.8,20016
342.006421819617,21711,21395.4,20584.6,20271.4,20252.2
347.112848630893,21671.4,21258.6,20473,20353.6,20273.8
352.211449846096,21892.8,21636.2,20744.6,20695.4,20538.2
357.302238512928,21604.4,21250,20648,20348.6,20163.6
362.385227653271,21739.4,21429.2,20602.2,20393.8,20238.6
367.460430263362,22176,21702.4,21012.8,20718.2,20630.8
372.527859313997,21832.4,21401.2,20747.2,20604.8,20335.4
377.587527750688,22641,22167.4,21436.8,21221,21081.6
382.639448493877,23321.6,22803.4,22021,21856.2,21745.2
387.683634439107,24552.4,23792.8,23000.6,22784.4,22726.2
392.72009845721,25271.4,24614.8,23834.4,23514.6,23513.6
397.748853394485,24406.8,23899.4,22934,22732.2,22568.4
402.76991207289,23745.6,23322.8,22605.6,22396,22077.6
407.783287290211,22674.2,22329.2,21524,21346.6,21137.2
412.788991820255,21815.4,21427,20647.8,20504.2,20249.8
417.787038413016,21022.2,20769.6,20033,19874.4,19692.6
422.777439794883,20904.2,20766,19834.6,19662.2,19578.8
427.760208668777,20690,20649,19782.2,19624.4,19460.2
432.735357714366,21000.2,20855.2,20120.2,19725.8,19816.6
437.702899588219,21057.6,20869.4,20099.8,19879.2,19830.6
442.662846924002,21155.4,20981,20211.2,19967.6,19877.8
447.615212332628,20319.6,19970.8,19418,19135.2,18986.4
452.560008402459,20310,20102.8,19366,19100.4,19017
457.497247699466,20605,20317.8,19650.4,19289.2,19191.8
462.42694276741,19755.8,19548.4,18903,18501.6,18596.8
467.349106127996,20469.2,20115.8,19484.8,19171.2,19056.2
472.263750281081,19866,19436.2,18845.4,18470.6,18565.2
477.170887704813,20440.6,19999.6,19467,19036.4,19015.2
482.070530855812,20555.2,20159.2,19391.4,18941.6,19058.6
486.962692169351,20873.4,20536.8,19756.2,19339,19347.4
491.847384059509,20408,20270.4,19419,19028,19127
496.724618919354,20387,20078.2,19295.8,18968.6,18980.2
501.594409121106,20264.8,20002,19345.8,18940.6,18884.8
506.456767016303,20700.6,20430,19691.6,19299,19269.4
511.311704935972,20115.6,19936.8,19189,18873.2,18924.4
516.159235190789,19592.8,19367,18697.4,18345.8,18367.8
520.999370071249,20202,19889.4,19191.6,18927.2,18800.2
525.832121847836,19997.6,19796.2,19093,18725.6,18774.6
530.657502771179,19991.8,19731.2,19164.2,18789.8,18750.8
535.475525072219,19366.2,19190.4,18543.2,18211.6,18189.4
540.286200962379,19887.8,19628.8,18869.4,18787,18716.2
545.089542633712,20000.4,19584.8,19056.4,18740.6,18757
549.885562259076,19647.2,19377.2,18724.8,18334.4,18260
554.67427199229,20664.4,20186.6,19458.2,19342,19205.6
559.455683968295,19423.8,19102.4,18488,18391.6,18099.4
564.229810303319,19302.6,18922.2,18279.4,17988,18003.8
568.996663095024,20224.8,20068.2,19347.4,19310,19022.8
573.756254422682,19965,19684.6,19068.8,18700,18696.2
578.508596347321,19394.4,19127.6,18420.6,18342.4,18187.8
583.253700911884,19914.4,19745.4,19066,18777.4,18590.8
587.991580141394,19963,19600.2,19032.8,18738.2,18477
592.722246043097,19428,19163.6,18513.4,18306.2,18218
597.445710606635,19571.6,19367.4,18755,18354.8,18313
602.161985804183,19851.2,19704.2,19039,18663.2,18666.4
606.871083590626,19407,19201.2,18529.4,18208.8,18200.2
611.573015903688,19353.6,19218.8,18389.2,18197.2,18113.2
616.267794664109,19504,19263,18586.2,18238.4,18231.4
620.955431775774,19710.8,19493.6,18978.6,18496.4,18628.4
625.635939125892,19527.2,19406,18686,18289.6,18352.6
630.309328585123,19836.2,19801.8,18962.2,18772,18773.2
634.975612007751,20106.8,19969.2,19362,18919.2,18961.2
639.634801231821,19327.4,19315.8,18659.8,18283.4,18350
644.286908079293,19534.4,19421.8,18781.8,18442.4,18503.4
648.931944356194,19361.6,19242.6,18445,18205,18096.4
653.569921852761,19043.4,19014.4,18455.2,18126.8,18059.6
658.200852343592,19395.2,19256,18737.6,18338.8,18287
662.824747587809,18746.4,18545,17954.2,17688.2,17537.2
667.441619329178,19023.4,18904.8,18348.4,18057.2,17902.2
672.05147929628,19082.4,19053.8,18207.6,18013,17850.8
676.654339202636,19206.6,19079,18438.4,18307.6,18016.4
681.250210746879,19239.8,19140.4,18357,18052.4,18134.2
685.839105612884,18991.8,18964.8,18232.2,17933.4,17871.8
690.421035469903,19122,19023.2,18434.6,18060.2,18020.2
694.996011972729,18895.2,18804.2,18112.6,17866.8,17822.6
699.564046761832,19494.6,19387.8,18588,18377.4,18294
