Ramanshift[cm-1],Intensity
-93.47115107,10374
-87.69374369,9548
-81.9253076,9521.6
-76.16582701,9471.8
-70.41528615,9501.2
-64.67366933,9437.6
-58.94096086,9335
-53.21714512,9566.8
-47.50220652,9731
-41.79612954,9562.6
-36.09889866,10015.4
-30.41049843,9988.4
-24.73091343,9828.4
-19.0601283,9752.6
-13.39812769,9658.6
-7.744896327,9536.6
-2.100418946,9306.2
3.535319659,9751.2
9.162334658,9331.2
14.78064118,9648
20.39025432,9403.6
25.99118913,9369.8
31.58346061,9690.8
37.16708375,9556.4
42.74207347,9226
48.30844468,9379.2
53.86621222,9199.8
59.41539093,8996
64.95599558,9062.2
70.48804091,9242
76.01154164,9311.4
81.52651243,8993.4
87.03296792,9334.4
92.5309227,9478.4
98.02039134,9013
103.5013884,9202.4
108.9739282,9098
114.4380255,9185.4
119.8936944,9224.6
125.3409495,9782.6
130.779805,9063.8
136.2102753,8964.2
141.6323747,8981.6
147.0461174,9418.2
152.4515176,9125.2
157.8485895,9093
163.2373472,9104.6
168.6178049,9253.6
173.9899766,9425.2
179.3538764,9095.8
184.7095182,9135.2
190.0569161,9319.2
195.396084,9417
200.7270358,9135.2
206.0497854,9062.2
211.3643466,8870
216.6707333,9214
221.9689593,8929.6
227.2590382,9041.8
232.5409839,9047.2
237.8148101,8950.8
243.0805303,9021
248.3381582,8917.4
253.5877075,8878.6
258.8291917,9047
264.0626244,8963
269.288019,9150.2
274.5053891,9265.4
279.7147481,9027.8
284.9161094,8848
290.1094865,9019.2
295.2948927,9372.2
300.4723414,10342.6
305.6418459,11041.6
310.8034194,11797.4
315.9570752,12513
321.1028267,12636
326.2406869,12648.2
331.370669,12796.4
336.4927863,12825.2
341.6070517,12927.2
346.7134786,12812.2
351.8120798,12970
356.9028684,12807.2
361.9858576,12825.4
367.0610602,13046
372.1284892,12823
377.1881577,13201.2
382.2400784,13241.8
387.2842644,13634.2
392.3207284,13962.8
397.3494833,13446.2
402.370542,13517.2
407.3839172,12994.6
412.3896217,12683
417.3876683,12356.8
422.3780697,12450.6
427.3608386,12411.6
432.3359876,12657.4
437.3035295,12837.6
442.2634769,12782.4
447.2158423,12312.4
452.1606383,12372.6
457.0978776,12525.8
462.0275727,11944.8
466.9497361,12404.2
471.8643802,11851
476.7715176,12241.8
481.6711608,12250.4
486.5633221,12510.8
491.448014,12290.8
496.3252488,12185.2
501.195039,12221
506.0573969,12340.2
510.9123349,12190.2
515.7598651,11882.6
520.6,12126.2
525.4327518,12096
530.2581327,12229
535.076155,11832.8
539.8868309,12171
544.6901726,12161
549.4861922,11932.4
554.2749019,12555.4
559.0563139,12101.4
563.8304402,11933.8
568.597293,12609
573.3568844,12191.6
578.1092263,11992.2
582.8543308,12226.8
587.5922101,12141.8
592.322876,11920
597.0463405,11932.6
601.7626157,12156.2
606.4717135,11862.4
611.1736458,11866
615.8684246,11951.4
620.5560617,12163
625.2365691,11973.2
629.9099585,12174
634.5762419,12341.2
639.2354312,11933
643.887538,12017
648.5325743,11794.2
653.1705518,11775.8
657.8014823,11952.2
662.4253775,11464.6
667.0422493,11751
671.6521092,11760
676.2549691,11891.6
680.8508407,11793.8
685.4397355,11776.2
690.0216654,11825
694.5966419,11712.6
699.1646767,11977.4
703.7257814,11901.8
708.2799676,11876
712.827247,11953.2
717.367631,11869.2
721.9011314,11805.8
726.4277595,11270.8
730.9475271,11770
735.4604456,11676.2
739.9665264,12053
744.4657813,11697.8
748.9582215,11526.6
753.4438587,11314.8
757.9227042,11209.8
762.3947696,11568.8
766.8600662,11337.6
771.3186056,12235
775.770399,11555
780.215458,11720.4
784.6537939,11293
789.0854181,11198.6
793.510342,11293
797.9285769,11704.6
802.3401342,11340.2
806.7450253,11380.6
811.1432614,11426.6
815.5348538,11313.6
819.9198139,11058.4
824.2981531,11342.6
828.6698824,11378.6
833.0350133,11214
837.393557,11024
841.7455248,11343.2
846.0909278,11242.2
850.4297774,11114
854.7620848,11083.6
859.0878611,11467.8
863.4071176,10823
867.7198655,11357
872.026116,11458.4
876.3258802,11724.4
880.6191693,11458.2
884.9059946,11499.4
889.186367,11761.8
893.4602979,11020.2
897.7277982,10861.6
901.9888793,11229.4
906.2435521,11422
910.4918277,11064.8
914.7337174,11118
918.9692321,11064.2
923.1983831,11381.2
927.4211813,11173.6
931.6376378,11690.6
935.8477637,11321.4
940.0515701,11457
944.249068,11533
948.4402684,10811
952.6251825,11399
956.8038212,11212.6
960.9761955,11606
965.1423166,11250.2
969.3021953,11291.8
973.4558427,11329.8
977.6032699,11174.4
981.7444877,11264.2
985.8795072,11276.4
990.0083394,11282.6
994.1309953,11101.6
998.2474857,11362
1002.357822,10828.6
1006.462014,11272.8
1010.560075,11112.2
1014.652013,11265
1018.737841,11519
1022.81757,11156.4
1026.891209,11127
1030.958771,11056.2
1035.020266,11184.4
1039.075705,11044.8
1043.1251,10855
1047.16846,11142.4
1051.205797,11021.2
1055.237121,10973.4
1059.262444,10983.8
1063.281777,10940.2
1067.295131,11184.8
1071.302515,12164
1075.303942,11998.8
1079.299422,12464.2
1083.288966,11945.6
1087.272585,11520.6
1091.250289,11202.6
1095.222091,11294.4
1099.187999,10997.8
1103.148026,11044.2
1107.102183,11034.8
1111.050479,11143.4
1114.992927,11116.8
1118.929536,11029.2
1122.860318,11298.6
1126.785283,10987.8
1130.704443,11018.2
1134.617808,11759.6
1138.52539,11621.4
1142.427198,11609
1146.323244,11587
1150.213538,11220.4
1154.098093,11466.6
1157.976917,10993.2
1161.850023,10951.2
1165.717421,11305
1169.579121,11154.8
1173.435135,11383.4
1177.285474,10784.4
1181.130148,10934.2
1184.969169,11231.6
1188.802547,11069.6
1192.630292,10799
1196.452416,10719.6
1200.26893,10767.6
1204.079844,10554
1207.88517,10198.8
1211.684917,10650
1215.479098,10394
1219.267722,11517.4
1223.050801,10422
1226.828346,10512.8
1230.600366,10693.2
1234.366874,10732.6
1238.12788,10487.6
1241.883395,10563.6
1245.633429,10800.2
1249.377994,10729.8
1253.1171,10278
1256.850759,10497.4
1260.578981,10450
1264.301776,10424
1268.019157,10482.6
1271.731133,10258.2
1275.437715,10058.4
1279.138915,10513.8
1282.834743,10652.6
1286.52521,10396
1290.210328,10252
1293.890106,10408.6
1297.564555,10714.8
1301.233688,10295.2
1304.897514,10568.4
1308.556044,10646.8
1312.209289,10540.6
1315.857261,10234.4
1319.499969,10359.2
1323.137425,10877.2
1326.769641,10593.8
1330.396626,10865.2
1334.018391,10558.8
1337.634948,10629.6
1341.246307,10475.2
1344.85248,10488.2
1348.453477,10375.8
1352.049309,10359
1355.639987,10408.8
1359.225522,10777.8
1362.805925,10529.4
1366.381207,10581.4
1369.951379,10510.4
1373.516452,10661.8
1377.076436,10839.4
1380.631343,10763.4
1384.181184,10598.6
1387.725969,10716.6
1391.26571,10534.6
1394.800417,10466.2
1398.330102,10448.6
1401.854776,10551.8
1405.374448,10403.2
1408.889132,10190.8
1412.398837,10018.2
1415.903574,10231.4
1419.403355,10703.2
