record_group,sample_type,concentration_molar,concentration_label,instrument,raman_shift_cm-1,intensity_mean,intensity_sd,n_replicates,cv_percent
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,48.308444680000001,8.3307069763455956,7.2091872708125457,3,86.5375206604011
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,53.866212220000001,-12.387265379977272,7.9650073099754053,3,-64.299965049994114
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,59.415390930000001,-52.073730859718154,11.068006146033753,3,-21.254490437510508
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,64.955995580000007,-42.170959870171075,40.053182929224072,3,-94.978115396313342
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,70.488040909999995,76.910691399201326,14.620982258519884,3,19.01033782498504
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,76.011541640000004,39.35710263206515,17.610612463597725,3,44.745703534715858
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,81.526512429999997,-116.09560805767461,38.505446871255657,3,-33.167014252706885
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,87.032967920000004,75.099082893976814,6.9036699155934294,3,9.1927486322833989
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,92.530922700000005,107.17884055940992,36.915177255832425,3,34.442598056815243
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,98.020391340000003,-27.576419363882508,29.150362571239377,3,-105.7075691611301
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,103.5013884,21.009969982354075,11.628354502733265,3,55.346840154934661
