Ramanshift[cm-1],Intensity
-93.47115107,12984
-87.69374369,11704.8
-81.9253076,11495
-76.16582701,11611.4
-70.41528615,11652.6
-64.67366933,11306.8
-58.94096086,11334
-53.21714512,11556.6
-47.50220652,11615.4
-41.79612954,11707
-36.09889866,12108
-30.41049843,12143.2
-24.73091343,11792.8
-19.0601283,11932.6
-13.39812769,11692.4
-7.744896327,11378.2
-2.100418946,11253.6
3.535319659,11880.4
9.162334658,11268.4
14.78064118,11550.4
20.39025432,11251.4
25.99118913,11293.6
31.58346061,11852.6
37.16708375,11644.2
42.74207347,11373.6
48.30844468,11322.4
53.86621222,11188.8
59.41539093,10901.2
64.95599558,10861.4
70.48804091,11283.8
76.01154164,11339.6
81.52651243,10766.4
87.03296792,11259
92.5309227,11541.6
98.02039134,10842
103.5013884,11201
108.9739282,10941.8
114.4380255,10969.6
119.8936944,11160.4
125.3409495,12044.8
130.779805,11003
136.2102753,10698.4
141.6323747,10793
147.0461174,11400.6
152.4515176,10999.8
157.8485895,10883.4
163.2373472,10831.6
168.6178049,11076
173.9899766,11375.2
179.3538764,10954.2
184.7095182,11012.8
190.0569161,11140.4
195.396084,11319.2
200.7270358,10809.2
206.0497854,10836.8
211.3643466,10579.2
216.6707333,11048.6
221.9689593,10658.6
227.2590382,10795.8
232.5409839,10827
237.8148101,10665.6
243.0805303,10807
248.3381582,10849.8
253.5877075,10596.2
258.8291917,10757.6
264.0626244,10878.2
269.288019,10975.2
274.5053891,11083.2
279.7147481,10856.2
284.9161094,10623.6
290.1094865,10748
295.2948927,11506.4
300.4723414,13194.6
305.6418459,14212.8
310.8034194,15500.8
315.9570752,16817.8
321.1028267,17176.2
326.2406869,17504.2
331.370669,17929.8
336.4927863,18245.6
341.6070517,18599
346.7134786,18824.2
351.8120798,19446
356.9028684,19205.8
361.9858576,19388.2
367.0610602,20163.6
372.1284892,20912.6
377.1881577,24299.6
382.2400784,30723.2
387.2842644,37324
392.3207284,38965.8
397.3494833,34290
402.370542,28845.2
407.3839172,24038.4
412.3896217,20821.2
417.3876683,18929.2
422.3780697,17893
427.3608386,17463.4
432.3359876,17415.8
437.3035295,17552.4
442.2634769,17506
447.2158423,16589.6
452.1606383,16529.8
457.0978776,16585.2
462.0275727,16093.8
466.9497361,16491.2
471.8643802,15958.2
476.7715176,16659.8
481.6711608,16725
486.5633221,17344.4
491.448014,16925
496.3252488,16677.4
501.195039,16667
506.0573969,16944.2
510.9123349,16739.6
515.7598651,16244.8
520.6,16544.8
525.4327518,16347.6
530.2581327,16397.4
535.076155,15949.2
539.8868309,16419
544.6901726,16380.2
549.4861922,15945.2
554.2749019,16739.2
559.0563139,15703.2
563.8304402,15487.4
568.597293,16415.8
573.3568844,16102.4
578.1092263,15743.4
582.8543308,16213
587.5922101,16016.6
592.322876,15753
597.0463405,15885
601.7626157,16146
606.4717135,15712
611.1736458,15802.4
615.8684246,15783.2
620.5560617,16076.8
625.2365691,15909.4
629.9099585,16744.6
634.5762419,17321.6
639.2354312,16750.2
643.887538,16683.8
648.5325743,16129.4
653.1705518,15933
657.8014823,16139.2
662.4253775,15498.8
667.0422493,15859.6
671.6521092,15736.2
676.2549691,15946.2
680.8508407,16032.2
685.4397355,15814.8
690.0216654,16080.6
694.5966419,16096.2
699.1646767,16921.6
703.7257814,16680.8
708.2799676,16527.6
712.827247,16581.4
717.367631,16207.2
721.9011314,16089.8
726.4277595,15278.2
730.9475271,15802.4
735.4604456,15653.6
739.9665264,16071.6
744.4657813,15606
748.9582215,15599.6
753.4438587,15192.6
757.9227042,14963.8
762.3947696,15499.6
766.8600662,15041.8
771.3186056,16459.4
775.770399,15479.8
780.215458,15939
784.6537939,15418.6
789.0854181,15397.8
793.510342,15814.4
797.9285769,16851.2
802.3401342,16433.2
806.7450253,16518.8
811.1432614,16100.8
815.5348538,15855.6
819.9198139,15474.8
824.2981531,15509.2
828.6698824,15323.6
833.0350133,15073.2
837.393557,14704
841.7455248,14961
846.0909278,14598.2
850.4297774,14681.2
854.7620848,14610.8
859.0878611,14859
863.4071176,14410.2
867.7198655,14775.2
872.026116,15179
876.3258802,15609.4
880.6191693,15256.4
884.9059946,15320.8
889.186367,15777.8
893.4602979,14823.2
897.7277982,14960.6
901.9888793,15449.4
906.2435521,15902.4
910.4918277,15607.2
914.7337174,15721.8
918.9692321,15836.6
923.1983831,16578.2
927.4211813,16200.6
931.6376378,16987.6
935.8477637,16262
940.0515701,16691.8
944.249068,16879.6
948.4402684,16293.2
952.6251825,17229.6
956.8038212,16905
960.9761955,17676
965.1423166,17170.8
969.3021953,17325
973.4558427,17152.4
977.6032699,16864
981.7444877,17014.8
985.8795072,16846.8
990.0083394,16946
994.1309953,16706.4
998.2474857,17610.2
1002.357822,17541
1006.462014,17732.2
1010.560075,16418.4
1014.652013,15829.4
1018.737841,15627.2
1022.81757,15201.6
1026.891209,15026
1030.958771,14932.6
1035.020266,15299.2
1039.075705,14953.4
1043.1251,14676
1047.16846,14962.8
1051.205797,15098
1055.237121,15252
1059.262444,16024.6
1063.281777,17621.8
1067.295131,21050.2
1071.302515,27485.8
1075.303942,32206
1079.299422,33580.8
1083.288966,27867.2
1087.272585,21158.6
1091.250289,17423.4
1095.222091,15837.4
1099.187999,14840.4
1103.148026,14708
1107.102183,14416.8
1111.050479,14631.2
1114.992927,14571.2
1118.929536,14529.4
1122.860318,15187.8
1126.785283,15324.8
1130.704443,16491.8
1134.617808,18717.2
1138.52539,19367.4
1142.427198,18670
1146.323244,17332.8
1150.213538,15635.6
1154.098093,15385.4
1157.976917,14623
1161.850023,14542.2
1165.717421,15237.4
1169.579121,15134
1173.435135,16060.4
1177.285474,16126.6
1181.130148,16757.4
1184.969169,16547
1188.802547,15693.8
1192.630292,14730.2
1196.452416,13891.8
1200.26893,13690.8
1204.079844,13320
1207.88517,12868
1211.684917,13382.2
1215.479098,13190.6
1219.267722,14624.4
1223.050801,13132
1226.828346,13292.6
1230.600366,13481
1234.366874,13809.4
1238.12788,13579.6
1241.883395,13718.6
1245.633429,14025.8
1249.377994,13893
1253.1171,13141.4
1256.850759,13302.8
1260.578981,13073.2
1264.301776,13232.8
1268.019157,13121.2
1271.731133,12950
1275.437715,12872
1279.138915,13389.6
1282.834743,13573.2
1286.52521,13154.6
1290.210328,13111.2
1293.890106,13231.8
1297.564555,13687.2
1301.233688,13172.2
1304.897514,13477
1308.556044,13453
1312.209289,13356.8
1315.857261,12755.6
1319.499969,12827.2
1323.137425,13385.4
1326.769641,12984
1330.396626,13526.6
1334.018391,12999
1337.634948,13164.4
1341.246307,12875.6
1344.85248,12861.4
1348.453477,12716
1352.049309,12729.2
1355.639987,12900.4
1359.225522,13469.2
1362.805925,13233
1366.381207,13367.2
1369.951379,13510.6
1373.516452,13644.6
1377.076436,14160.8
1380.631343,14692.4
1384.181184,15048.2
1387.725969,15498
1391.26571,14753.8
1394.800417,13950.6
1398.330102,13331.8
1401.854776,13218.6
1405.374448,12921
1408.889132,12588.8
1412.398837,12418.6
1415.903574,13274.2
1419.403355,14394.6
1422.89819,14988
1426.388091,15595
1429.873069,15981.4
1433.353134,14911.8
1436.828298,14341.4
1440.298571,13793.6
1443.763965,13174
1447.224491,12769
1450.68016,12560.6
1454.130983,12947.4
1457.576971,12854.2
1461.018135,12920.4
1464.454486,13051
1467.886036,12732.6
1471.312794,12882.8
1474.734774,12504.2
1478.151985,13178.8
1481.564439,13006.8
1484.972146,13205.2
1488.375119,12852.4
1491.773368,13084.4
1495.166904,13369.6
1498.555739,12441.2
1501.939883,12440.8
1505.319349,12118.2
1508.694146,12405.8
1512.064286,12308.6
1515.429781,12374.6
1518.790642,12185.6
1522.146879,12371
1525.498505,11992.6
1528.845529,12078.8
1532.187965,12841.4
1535.525822,12379.4
1538.859112,12490.8
1542.187846,13096.8
1545.512036,12321.6
1548.831693,13768
1552.146829,13372.6
1555.457453,12921.6
1558.763579,12806.2
1562.065216,13614.6
1565.362377,14208.2
1568.655073,15002
1571.943315,15367.6
1575.227114,15954.4
1578.506482,16589
1581.781431,18094.6
1585.051971,18871.8
1588.318114,19676
1591.579872,19213.2
1594.837255,17527
1598.090275,15579.6
1601.338945,14181.4
1604.583274,13611
1607.823275,12950.4
1611.058959,12389.6
1614.290338,13511.4
1617.517422,12152.8
1620.740224,12461.2
1623.958755,12026.8
1627.173027,12075.8
1630.38305,11775.2
1633.588838,12105.6
1636.7904,11779.8
1639.987749,11895.2
1643.180896,11971.6
1646.369853,11445.6
1649.554632,12203.8
1652.735244,11581
1655.9117,11277.4
1659.084013,11531.4
1662.252193,12150.4
1665.416254,11363.2
1668.576205,11543.2
1671.732059,11803.6
1674.883828,11855.4
1678.031523,11347.8
1681.175157,11431
1684.314739,11436.2
1687.450284,11439
1690.581801,11318.8
1693.709304,11085.2
1696.832803,11175
1699.952311,11435
1703.067839,11424.6
1706.179399,11332.4
1709.287003,11752.8
1712.390663,11418.4
1715.49039,11382.6
1718.586197,11614.4
1721.678095,11540.6
1724.766096,11593.2
1727.850213,11030.6
1730.930456,11315.8
1734.006838,11211.2
1737.079372,11444.8
1740.148067,11126.2
1743.212938,12031.8
1746.273996,11280.4
1749.331252,11259.6
1752.384718,11276.2
1755.434408,11329.8
1758.480332,11346.8
1761.522503,11282.4
1764.560933,11113.6
1767.595634,10919.6
1770.626618,11489.4
1773.653896,11530
1776.677482,11223.6
1779.697388,11187.2
1782.713625,11657.2
1785.726205,11573.8
1788.735141,11599.4
1791.740445,11091.6
1794.742129,11078.8
1797.740206,11583.4
1800.734687,11539.6
1803.725585,11425.6
1806.712912,11367.2
1809.69668,11051
1812.676902,11123.2
1815.65359,10876.2
1818.626756,11002.4
1821.596413,11179.8
1824.562573,10875
1827.525247,11153.6
1830.48445,10958.4
1833.440192,11089.8
1836.392487,10979.8
1839.341347,11186.2
1842.286784,11229.4
1845.22881,10708
1848.167439,11291.6
1851.102682,11070
1854.034553,11023.6
1856.963063,10898.4
1859.888226,11797.6
1862.810053,11349.8
1865.728557,11018.2
1868.643751,10962.4
1871.555648,10862.8
1874.46426,10619.6
1877.369599,11240.6
1880.271679,11022.4
1883.170512,10944.2
1886.06611,11388
1888.958487,11148.6
1891.847655,10946.8
1894.733626,11168.6
1897.616414,11274.8
1900.496032,10746.6
1903.372491,11128.2
1906.245805,11343.4
1909.115987,11344
1911.983049,11335.8
1914.847004,11234.2
1917.707866,11464.2
1920.565646,11357.4
1923.420359,11003
1926.272016,11179.2
1929.120631,10946
1931.966216,11121
1934.808786,10977.2
1937.648351,11352
1940.484927,11110.4
1943.318525,11350.4
1946.149158,11462.2
1948.97684,12555.8
1951.801584,11543.2
1954.623403,11275.2
1957.44231,11429.8
1960.258318,10996
1963.071439,10938.6
1965.881688,11155
1968.689078,11305.4
1971.493621,11114.8
