Wavelength,4ATP_1mM_rep3_acc3_I1
402.370542,8673.71117248265
407.3839172,5404.097680767492
412.3896217,3197.211463486573
417.3876683,2023.1243812959574
422.3780697,1283.047600017498
427.3608386,734.5242013594657
432.3359876,443.51800776843857
437.3035295,341.9414956882215
442.2634769,228.5021148470314
447.2158423,62.99506036512685
452.1606383,-19.107287133545924
457.0978776,31.133462566881462
462.0275727,129.17559880058525
466.9497361,199.7881670269553
471.8643802,272.1120487891758
476.7715176,457.1007730521901
481.6711608,722.5828333141144
486.5633221,875.6487388937321
491.448014,865.3100674068342
496.3252488,788.6956391891104
501.195039,721.4584815293842
506.0573969,698.0823927089209
510.9123349,657.6829229492355
515.7598651,535.0976077863029
520.6,425.88301686013756
525.4327518,407.5753507995587
530.2581327,420.20954435067415
535.076155,492.4581077028415
539.8868309,641.0963263263504
544.6901726,610.9296143147085
549.4861922,293.1752398547869
554.2749019,12.476408293663553
559.0563139,-31.80024632544155
563.8304402,-0.3909497079407629
568.597293,-12.765660050147517
573.3568844,-23.667622461332485
578.1092263,11.132873922403178
582.8543308,50.77939655123805
587.5922101,30.060337234298913
592.322876,-7.594417735257366
597.0463405,23.324832879106452
601.7626157,80.84887992745121
606.4717135,66.50277327126423
611.1736458,-6.510370934258162
615.8684246,-28.95566871906135
620.5560617,74.42133530762567
625.2365691,363.66108649700163
629.9099585,918.3954825245835
634.5762419,1542.9133788245779
639.2354312,1721.8877918320939
643.887538,1286.939422357744
648.5325743,697.2360032673064
653.1705518,356.0632569939655
657.8014823,202.86282893455973
662.4253775,121.18935713884616
667.0422493,109.08268567654
671.6521092,80.55040351290063
676.2549691,12.837939080202204
680.8508407,18.042151180800374
685.4397355,95.51163092892466
690.0216654,218.66423492324338
694.5966419,499.64904916812156
699.1646767,868.7480562254932
703.7257814,986.6694442999928
708.2799676,844.19719851949
712.827247,794.7046548169474
717.367631,786.6485743410913
721.9011314,535.8666874341188
726.4277595,226.60912408944273
730.9475271,106.29529760843457
735.4604456,100.25425482733522
739.9665264,152.32003171355473
744.4657813,179.7397632077002
748.9582215,69.41237850309471
753.4438587,-18.792796098139206
757.9227042,26.013406362450723
762.3947696,19.62601051622505
766.8600662,-43.769148798362494
771.3186056,23.957884818642242
775.770399,161.3862187529421
780.215458,214.86729016093
784.6537939,244.22456037802453
789.0854181,394.38616499936757
793.510342,749.5136812594417
797.9285769,1258.5683526985092
802.3401342,1684.5792252587544
806.7450253,1817.0571166414459
811.1432614,1724.3054148224978
815.5348538,1600.5371134773902
819.9198139,1457.3478592276576
824.2981531,1195.7813200603334
828.6698824,864.2764202318453
833.0350133,603.7166570861741
837.393557,439.9769811611234
841.7455248,293.5987998673704
846.0909278,123.82206761291445
850.4297774,1.8809006617573232
854.7620848,-9.268524186001969
859.0878611,-5.626364132844401
863.4071176,-53.0955079993505
867.7198655,-46.38407162965427
872.026116,18.03953711446775
876.3258802,30.53611129523847
880.6191693,17.880149408145144
884.9059946,30.408099649451515
889.186367,54.6402449920879
893.4602979,114.41872751865026
897.7277982,174.84485493836132
901.9888793,172.1090283363792
906.2435521,197.5405757913063
910.4918277,369.7250298907352
914.7337174,645.617533669616
918.9692321,868.5438236507334
923.1983831,927.1029662389105
927.4211813,884.624876322659
931.6376378,895.306668137222
935.8477637,1008.8268508400593
940.0515701,1144.040492710556
944.249068,1235.761917412773
948.4402684,1326.69795186502
952.6251825,1458.6760216611979
956.8038212,1595.2476286724732
960.9761955,1668.1780679056246
965.1423166,1655.4991137417228
969.3021953,1658.0312621452713
973.4558427,1711.4728604084262
977.6032699,1688.1384322079743
981.7444877,1599.5317752909937
985.8795072,1536.6192901423847
990.0083394,1486.3717595972448
994.1309953,1662.3224322878064
998.2474857,2429.673586169264
1002.357822,3511.3028059962976
1006.462014,3831.7682654884734
1010.560075,2765.5258586873565
1014.652013,1157.5467878518557
1018.737841,235.7197845579267
1022.81757,66.23524189568025
1026.891209,25.762618453019513
1030.958771,-38.966762522305544
1035.020266,11.21512279674289
1039.075705,89.51350492105394
1043.1251,132.6888404427591
1047.16846,296.4304821658857
1051.205797,695.027628023292
1055.237121,1347.965179113863
1059.262444,2485.6229835350655
1063.281777,4780.222191962425
1067.295131,9071.777551235165
1071.302515,15309.558504841572
1075.303942,21230.17991789798
1079.299422,22911.033648957993
1083.288966,18507.116293506395
1087.272585,10971.748300108044
1091.250289,4910.790102637956
1095.222091,1889.1652192070937
1099.187999,747.9757071296267
1103.148026,341.2677476668323
1107.102183,186.10779571485227
1111.050479,147.93577669739398
1114.992927,358.91766405043563
1118.929536,855.5729795140824
1122.860318,1621.987154927729
1126.785283,3043.8130885587016
1130.704443,5656.19591026258
1134.617808,9298.740066885824
1138.52539,12497.380219287179
1142.427198,13142.327949970715
1146.323244,10721.062408670423
1150.213538,7160.0629753547855
1154.098093,4480.029973746762
1157.976917,2972.7908277082556
1161.850023,2178.9306277900105
1165.717421,1859.7929448091827
1169.579121,1862.3354528811506
1173.435135,2151.75357015471
1177.285474,2724.8460662183193
1181.130148,3303.6460694901107
1184.969169,3478.6488271445955
1188.802547,3053.0596858084186
1192.630292,2199.826856934766
1196.452416,1310.2055309787042
1200.26893,631.4492701026065
1204.079844,193.94253855451507
1207.88517,3.564764924878091
1211.684917,1.8017844764563051
1215.479098,13.289562560416016
1219.267722,-9.717209732702486
1223.050801,3.863389963562895
1226.828346,16.881540203513396
1230.600366,53.71142879053423
1234.366874,199.4562794641888
1238.12788,305.5354208014819
1241.883395,266.6957566730971
1245.633429,240.22453502118378
1249.377994,244.61765291685288
1253.1171,150.6506370789807
1256.850759,28.85884028227065
1260.578981,2.812703451021207
1264.301776,18.08958359482085
1268.019157,-3.696762593520816
1271.731133,-47.12824542999897
1275.437715,-63.229643252102505
1279.138915,1.4434316253068573
1282.834743,140.17523184938682
1286.52521,255.66285078642068
1290.210328,327.5512813908149
1293.890106,451.22422819286703
1297.564555,630.0593973078358
1301.233688,792.7500717608755
1304.897514,926.5397540763911
1308.556044,935.6193367375968
1312.209289,694.6437705322332
1315.857261,375.5997848876832
1319.499969,251.82077329534513
1323.137425,247.88452134771796
1326.769641,161.31168064924123
1330.396626,51.41373302646343
1334.018391,17.880036868218667
1337.634948,20.620544927739957
1341.246307,99.61953037621652
1344.85248,298.3612809514334
1348.453477,462.0410892710779
1352.049309,507.7964563323908
1355.639987,609.659018095866
1359.225522,885.2237102709537
1362.805925,1198.192890460712
1366.381207,1380.1021750169616
1369.951379,1501.035554993342
1373.516452,1770.1930896029185
1377.076436,2259.513125116165
1380.631343,3064.417948307241
1384.181184,4345.713367217852
1387.725969,5630.714286169292
1391.26571,5809.507538623563
1394.800417,4492.660153133178
1398.330102,2615.072622965365
1401.854776,1273.5604808280573
1405.374448,690.2332531897969
1408.889132,547.204166830054
1412.398837,692.3578466015842
1415.903574,1202.092060855407
1419.403355,2141.988805112789
1422.89819,3573.6087650103295
1426.388091,5424.348890461306
1429.873069,7167.05394171851
1433.353134,8138.786101537404
1436.828298,8151.7226660464785
1440.298571,7366.300308240399
1443.763965,5968.189501389112
1447.224491,4295.201597579452
1450.68016,2790.4879990331774
1454.130983,1699.554318472789
1457.576971,1051.294089235792
1461.018135,783.812943108846
1464.454486,800.2251612747168
1467.886036,979.272850578901
1471.312794,1122.045756740098
1474.734774,1058.6807497571217
1478.151985,876.8585307564204
1481.564439,825.6096168423437
1484.972146,990.5888009809851
1488.375119,1181.4079473606248
1491.773368,1098.6800286849643
1495.166904,666.8313567369341
1498.555739,194.26241736095972
1501.939883,-3.694390148405091
1505.319349,15.709933879358232
1508.694146,59.66332806486571
1512.064286,76.42270302435782
1515.429781,60.28523068121285
1518.790642,14.133271668915313
1522.146879,-24.564691329227117
1525.498505,-8.677603991648084
1528.845529,136.59959881820532
1532.187965,392.5189603513654
1535.525822,609.8519504037054
1538.859112,761.2875567335564
1542.187846,947.9393248525571
1545.512036,1179.2040125336116
1548.831693,1410.7544491272733
1552.146829,1655.7998090941628
1555.457453,1969.051639347807
1558.763579,2406.397762503284
1562.065216,2985.0425543522792
1565.362377,3699.822538494185
1568.655073,4507.9541602514455
1571.943315,5273.6137198138695
1575.227114,5916.481898291188
1578.506482,6507.3986980986465
1581.781431,7085.526500850225
1585.051971,7609.029437833757
1588.318114,7942.589536848854
1591.579872,7747.163327000113
1594.837255,6794.642204433636
1598.090275,5330.480795314938
1601.338945,3788.0167959262053
1604.583274,2462.746145623531
1607.823275,1584.0724080881864
1611.058959,1203.905302919889
1614.290338,1017.730029241374
1617.517422,771.717336167563
1620.740224,585.4678889482543
1623.958755,526.5040235462759
1627.173027,423.4159435175079
1630.38305,253.9591445938447
1633.588838,176.36107159043763
1636.7904,221.57089818642316
1639.987749,254.87556673056883
1643.180896,184.22926053343463
1646.369853,80.50888654994037
1649.554632,30.850863504122344
1652.735244,8.70194988950584
1655.9117,-4.269112890424367
1659.084013,13.108988287805005
1662.252193,12.340554701816473
1665.416254,-28.903768101648666
1668.576205,-35.78469462107296
1671.732059,0.6219607230286783
1674.883828,23.00065202549763
1678.031523,23.320789020433722
1681.175157,-3.546014658648346
1684.314739,-41.520631592641166
1687.450284,-34.88023409557832
1690.581801,1.6892036885974449
1693.709304,12.258554327050206
1696.832803,9.152137046194866
1699.952311,49.70373618913595
1703.067839,110.59440312474885
1706.179399,94.9931470262436
1709.287003,25.324774755087446
1712.390663,9.887774058604236
1715.49039,53.06928628492278
1718.586197,88.23565542957635
1721.678095,58.17510845806282
1724.766096,-22.382796034885132
1727.850213,-42.66023194084323
1730.930456,14.149435310735043
1734.006838,28.272285149272875
1737.079372,-7.687805815429783
1740.148067,1.2081315318805537
1743.212938,48.317679116282534
1746.273996,82.24325830720181
1749.331252,81.4660251062985
1752.384718,27.748463693979602
1755.434408,-11.407358840100187
1758.480332,42.54459809775199
1761.522503,88.19828598560048
1764.560933,24.943341875794204
1767.595634,-41.297924357120564
1770.626618,-21.490116822981463
1773.653896,17.979861080605588
1776.677482,30.839095157872407
1779.697388,44.458804830847384
1782.713625,72.78568257240636
1785.726205,98.24095152591985
1788.735141,90.36511887870961
1791.740445,68.55691925648352
1794.742129,102.3164152561676
1797.740206,172.92435500645138
1800.734687,198.58246679433637
1803.725585,186.60996432518414
1806.712912,184.60425562967453
1809.69668,175.16496881634862
1812.676902,102.20901937818235
1815.65359,-13.821336046614533
1818.626756,-32.533230749606446
1821.596413,92.45358212585711
1824.562573,178.20205932376825
1827.525247,105.11417849347117
1830.48445,20.245826604675813
1833.440192,51.94111941873962
1836.392487,124.58329743329227
1839.341347,157.75692594151678
1842.286784,146.8035684634881
1845.22881,104.70901259317657
1848.167439,60.943326089937955
1851.102682,15.88582187048678
1854.034553,-19.05505843408946
1856.963063,3.7076939932055666
1859.888226,39.00697559635341
1862.810053,17.72421797980246
1865.728557,-5.881662211155799
1868.643751,8.860550032364017
1871.555648,9.081651961083935
1874.46426,-9.785943283608503
1877.369599,-7.819977547182134
1880.271679,9.358272242332987
1883.170512,19.0644116170663
1886.06611,4.705570748595619
1888.958487,-19.378299664059114
1891.847655,-19.577360023962683
1894.733626,-13.518604583009392
1897.616414,-17.352032663937052
1900.496032,-4.651107526050737
1903.372491,19.821747876524114
1906.245805,21.380478838392946
1909.115987,-1.1541922946644263
1911.983049,-10.534084815669075
1914.847004,1.9342270424165235
1917.707866,9.364017579712481
1920.565646,23.519841423920525
1923.420359,30.785761803948844
1926.272016,-20.50103413927104
1929.120631,-49.04813711983138
1931.966216,11.681989844622876
1934.808786,29.00136911503614
1937.648351,-26.14006732116809
1940.484927,-21.35887120816119
1943.318525,45.5346201901657
1946.149158,100.64022447305751
1948.97684,100.24441928631632
1951.801584,27.86892858412716
1954.623403,-27.510987186253487
1957.44231,-0.4034282623731542
1960.258318,27.750981237945325
1963.071439,9.489387753720166
1965.881688,-3.6563109639321283
1968.689078,-1.0979929912705302
1971.493621,-11.89444491648419
