Wavelength,4ATP_1uM_rep3_acc1_I1
402.370542,9130.476013828076
407.3839172,6083.2478198967365
412.3896217,3585.8969363242322
417.3876683,2241.594863425933
422.3780697,1405.990907040712
427.3608386,1112.7337596832385
432.3359876,889.207595917942
437.3035295,619.3447880249696
442.2634769,761.8638156154921
447.2158423,473.476771968446
452.1606383,188.7317885714001
457.0978776,161.42214751658503
462.0275727,65.87388351050868
466.9497361,144.75659134632951
471.8643802,2.3547287186393078
476.7715176,1.1081271681705402
481.6711608,347.33644550713325
486.5633221,489.95661961552287
491.448014,443.00214103618055
496.3252488,407.0675531758516
501.195039,417.53290098307843
506.0573969,482.07023461760764
510.9123349,516.8113056767797
515.7598651,371.55610554343366
520.6,283.3193731754618
525.4327518,388.8931719009197
530.2581327,338.8552393766531
535.076155,273.83339632674324
539.8868309,487.5094675614455
544.6901726,387.1769832303289
549.4861922,308.3792190289696
554.2749019,705.9623771197348
559.0563139,511.0696674244973
563.8304402,243.68902761414938
568.597293,544.5049235922197
573.3568844,327.95997869812163
578.1092263,-3.6766694549860404
582.8543308,243.62269234028645
587.5922101,188.48026027205742
592.322876,-29.974380008678054
597.0463405,185.3586489843492
601.7626157,163.6664356614492
606.4717135,51.53076203915771
611.1736458,48.87305625499357
615.8684246,-76.3257842114981
620.5560617,66.9577071902313
625.2365691,175.1234667268327
629.9099585,311.6392073415054
634.5762419,511.68351447445366
639.2354312,408.2546080497241
643.887538,355.1375177575719
648.5325743,207.08389137756603
653.1705518,97.33735688929937
657.8014823,41.8481470468796
662.4253775,-110.94904860582665
667.0422493,30.55194967062016
671.6521092,46.57203810140254
676.2549691,-66.35101053597555
680.8508407,-8.079942240805394
685.4397355,20.081251887534563
690.0216654,4.636125979128337
694.5966419,42.13951898281903
699.1646767,316.84754314415204
703.7257814,531.5089538769662
708.2799676,398.35333500404977
712.827247,288.49482634477044
717.367631,242.4406344752224
721.9011314,97.52800500983449
726.4277595,41.56241427739042
730.9475271,48.42310811934385
735.4604456,186.0896510153625
739.9665264,242.60591801576084
744.4657813,137.56811726290562
748.9582215,135.84340540514495
753.4438587,-58.675146312520155
757.9227042,-18.067957019760797
762.3947696,115.58603144664085
766.8600662,86.64056220498969
771.3186056,395.5310871506372
775.770399,474.2523109607291
780.215458,354.5522580398592
784.6537939,331.11201462690315
789.0854181,420.8996807781441
793.510342,803.6614619566972
797.9285769,1184.4523895305974
802.3401342,1308.818126009095
806.7450253,1137.3663912707489
811.1432614,925.3542029108285
815.5348538,701.4828570717264
819.9198139,602.6713820145242
