Wavelength,4ATP_10uM_rep1_acc5_I1
402.370542,5473.1832058186355
407.3839172,3129.1955295379084
412.3896217,1505.5435279035237
417.3876683,660.8210518647033
422.3780697,261.7249016326359
427.3608386,71.71317978600064
432.3359876,66.22694127390605
437.3035295,232.60314692008342
442.2634769,281.05757096285197
447.2158423,72.43297886496157
452.1606383,-107.68341972213693
457.0978776,-144.29893037229385
462.0275727,-84.17362883761098
466.9497361,20.55634152600578
471.8643802,4.072805357963716
476.7715176,-53.63869329850013
481.6711608,20.716122173702843
486.5633221,127.23146629349685
491.448014,156.10514644808472
496.3252488,78.69523847548635
501.195039,14.012954079800693
506.0573969,125.91719506781192
510.9123349,171.38295312365835
515.7598651,31.298867870086724
520.6,55.10411344170734
525.4327518,184.52654758169
530.2581327,106.9321406756826
535.076155,4.669995261737768
539.8868309,72.76187008904435
544.6901726,183.4750662898823
549.4861922,260.0766310121285
554.2749019,163.62524563144189
559.0563139,-106.20821086302522
563.8304402,-70.51630938307062
568.597293,202.58572496196712
573.3568844,118.23491219746347
578.1092263,-46.376858340407125
582.8543308,63.75635170771511
587.5922101,57.19513555452295
592.322876,-33.62984035904037
597.0463405,53.344496117809285
601.7626157,59.65902756474952
606.4717135,-72.70923078289252
611.1736458,-92.2425048540972
615.8684246,-12.604596058174138
620.5560617,4.618528165792213
625.2365691,33.293719566708205
629.9099585,268.05510531814434
634.5762419,566.0017990880465
639.2354312,629.0994428874737
643.887538,444.3795137232187
648.5325743,224.10940125807974
653.1705518,124.33118999558155
657.8014823,53.60315749631627
662.4253775,-2.1888298187418513
667.0422493,37.430032944347204
671.6521092,17.14272681540251
676.2549691,-47.27422971800843
680.8508407,-8.675226730625582
685.4397355,-4.553913143192403
690.0216654,-58.06763836444861
694.5966419,31.82309716011241
699.1646767,228.22553472456684
703.7257814,280.3132690757275
708.2799676,163.11911021217838
712.827247,65.45938274961827
717.367631,42.76358943624655
721.9011314,22.026054946246404
726.4277595,-45.0588359162025
730.9475271,-50.02353060298947
