Wavelength,4ATP_1nM_rep2_acc1_I1
402.370542,1031.7652119851305
407.3839172,486.3358254270429
412.3896217,168.62345889984726
417.3876683,38.38889405471036
422.3780697,-28.976120174270818
427.3608386,13.440536231918031
432.3359876,29.263266804035993
437.3035295,195.4667407300667
442.2634769,244.92650324688293
447.2158423,-33.39242043357717
452.1606383,-54.89758510656111
457.0978776,-8.746740820818559
462.0275727,-58.63650946928465
466.9497361,21.703816226972776
471.8643802,47.6643298842132
476.7715176,-9.746477776262964
481.6711608,15.692409508374567
486.5633221,27.664017768682243
491.448014,-16.94323057240308
496.3252488,6.6908917807390935
501.195039,16.939499154309487
506.0573969,64.1928201038877
510.9123349,13.620113408445377
515.7598651,-126.9244716074918
520.6,-12.734954325581839
525.4327518,119.08831585825055
530.2581327,76.11069013018368
535.076155,57.50781769656851
539.8868309,151.0919161271454
544.6901726,166.54785562195366
549.4861922,204.17480594202698
554.2749019,278.6443487831293
559.0563139,-21.56561986123188
563.8304402,-90.79024605163659
568.597293,303.83740033880576
573.3568844,193.2950211517673
578.1092263,-49.2445279427493
582.8543308,193.02693025992448
587.5922101,170.15938547253882
592.322876,-27.891068374854058
597.0463405,88.41360133726857
601.7626157,87.93201407337028
606.4717135,13.691548740373491
611.1736458,-20.906758840308612
615.8684246,-38.462686329716234
620.5560617,22.09904104918087
625.2365691,-90.75868510363262
629.9099585,-36.723842886407965
634.5762419,132.36551046654859
639.2354312,93.05754621625738
643.887538,60.7106652514417
648.5325743,-69.57699524375357
653.1705518,46.79503126827058
657.8014823,189.70479200608634
662.4253775,-63.34342608053112
667.0422493,-48.20165288058661
671.6521092,62.67410757838252
676.2549691,7.249213746722944
680.8508407,75.91191148548705
685.4397355,34.05096766411043
690.0216654,-140.89815718601676
694.5966419,-108.83745625809979
699.1646767,50.64718271861511
703.7257814,113.52288465173797
708.2799676,84.19116004761372
712.827247,52.4127532881912
717.367631,76.25355715627438
721.9011314,-20.81597287486511
726.4277595,-95.52314302447348
730.9475271,6.249643165237103
735.4604456,119.68998666554171
739.9665264,240.0630771160686
744.4657813,216.28535459185105
748.9582215,16.059654099848103
753.4438587,-73.46196589168858
757.9227042,46.39209372296955
762.3947696,-34.012537711326786
766.8600662,-13.122793376609934
771.3186056,364.6594906757814
775.770399,257.0966114630328
780.215458,44.05883409660646
784.6537939,49.32339947459059
789.0854181,-124.42714189139633
793.510342,-38.131395171097665
797.9285769,160.59152284170295
802.3401342,85.72691161432704
806.7450253,24.328609179473005
811.1432614,59.78053949303194
815.5348538,-27.45283318143038
819.9198139,-106.94313877262675
824.2981531,-17.03487876152758
828.6698824,60.23993557778704
833.0350133,67.19170270966788
837.393557,37.954634288869784
841.7455248,90.39468982429844
846.0909278,49.003225764342915
850.4297774,-89.72722562416766
854.7620848,-12.804254122625025
859.0878611,-61.11463644213973
863.4071176,-74.23947848661146
867.7198655,202.53398891930146
872.026116,381.26905886514305
876.3258802,418.4361715692912
880.6191693,305.77186107417856
884.9059946,323.32076532580504
889.186367,395.60262712206804
893.4602979,78.45117056310119
897.7277982,-74.99946681535903
901.9888793,210.93317905017557
906.2435521,320.17775444949393
910.4918277,27.29316726753632
914.7337174,-147.36899478298437
918.9692321,-26.303409123079746
923.1983831,26.38757007452932
927.4211813,70.67170218878164
931.6376378,32.737877218383346
935.8477637,-3.2295106254046004
940.0515701,151.22728517287896
944.249068,57.38173173843825
948.4402684,-16.53714999150452
952.6251825,51.16733823307459
956.8038212,84.95593140622304
960.9761955,260.99406000821136
965.1423166,58.71139122562863
969.3021953,-101.95207550839768
973.4558427,136.24314152418538
977.6032699,-72.19469169483045
981.7444877,-138.0235833131719
985.8795072,179.93139200935593
990.0083394,59.72873429377978
994.1309953,14.66195265688475
998.2474857,78.12175446163383
1002.357822,-117.79920196134981
1006.462014,-3.8414152818390903
1010.560075,136.2773801107819
1014.652013,25.70482336306759
1018.737841,64.73745199861787
1022.81757,46.538544815554815
1026.891209,-68.06179512525023
1030.958771,67.4432121026598
1035.020266,235.14846889987393
1039.075705,89.98826873707185
1043.1251,-0.04489748653077186
1047.16846,193.59741336630987
1051.205797,159.76206314008414
1055.237121,-8.770167323814348
1059.262444,-60.15170608561675
1063.281777,-160.5996422703588
1067.295131,203.68146688023035
1071.302515,661.8332947986792
1075.303942,721.4755450674666
1079.299422,983.402535780042
1083.288966,847.5261545942694
1087.272585,350.4310559898604
1091.250289,252.61015867664128
1095.222091,83.62628507440604
1099.187999,5.167289595879538
1103.148026,157.08285023205235
1107.102183,85.4987875064844
1111.050479,15.207819061969985
1114.992927,46.97748046015522
1118.929536,21.656356141592823
