Wavelength,4ATP_100uM_rep3_acc1_I1
402.370542,2543.36905371408
407.3839172,1453.878589872288
412.3896217,716.4106022987426
417.3876683,363.92091658627396
422.3780697,163.7436127537767
427.3608386,9.750269929761089
432.3359876,21.785450853642942
437.3035295,202.19053125762093
442.2634769,254.6493491155852
447.2158423,59.35824017500636
452.1606383,-80.49991891916306
457.0978776,-36.59219037191633
462.0275727,38.12440513666206
466.9497361,56.77330866373359
471.8643802,-26.899733822006965
476.7715176,-46.46947612875647
481.6711608,200.61086550180516
486.5633221,439.7024972494619
491.448014,407.37269094551993
496.3252488,339.57534940965434
501.195039,440.79897742062076
506.0573969,505.58340671582755
510.9123349,329.0792699090198
515.7598651,179.35610037342576
520.6,329.3938283608886
525.4327518,433.2335087526808
530.2581327,259.5686372963437
535.076155,198.92923090533895
539.8868309,323.76336958997945
544.6901726,337.962221619161
549.4861922,324.5027636708619
554.2749019,248.12018147275285
559.0563139,-14.623406484840416
563.8304402,-23.54425372425976
568.597293,221.73555631933505
573.3568844,170.8914278336324
578.1092263,47.339340122293834
582.8543308,129.37235109964968
587.5922101,57.451648986171676
592.322876,-92.60508323187696
597.0463405,-28.180459376379076
601.7626157,32.28564108411683
606.4717135,-18.231455940065644
611.1736458,-9.95160022721575
615.8684246,23.912736567170214
620.5560617,-5.792036680492856
625.2365691,42.25628625218451
629.9099585,281.1744830377429
634.5762419,505.1889349609355
639.2354312,548.3847154022396
643.887538,476.19365425056367
648.5325743,284.1166982010809
653.1705518,36.27899579093719
657.8014823,-71.65404188923549
662.4253775,-22.322966230191923
667.0422493,33.15460966819501
671.6521092,3.080832783554797
676.2549691,-9.977661893038203
680.8508407,49.74314827449234
685.4397355,33.7086481855149
690.0216654,-44.0951015585797
694.5966419,-8.925367195056424
699.1646767,116.43364844525968
703.7257814,227.59639291141048
708.2799676,314.29790444422633
712.827247,359.9871342088818
717.367631,336.30404380383607
721.9011314,216.80378148983073
726.4277595,38.43876753800669
730.9475271,-6.2490161584146335
735.4604456,155.89268211745184
739.9665264,310.6537281818946
744.4657813,279.55856746864174
748.9582215,117.88376353814874
753.4438587,-6.36530029567075
757.9227042,-31.887368388232062
762.3947696,-10.105825746458322
766.8600662,88.11381041801178
771.3186056,245.24027744238083
775.770399,349.04408979302843
780.215458,315.60632907370746
784.6537939,69.13848432335635
789.0854181,-139.01366365376634
793.510342,52.93684826952176
797.9285769,376.0792602376214
802.3401342,454.54818308867016
806.7450253,437.7803062730645
811.1432614,417.15321554807633
815.5348538,290.33733775173005
819.9198139,207.8112626620832
824.2981531,283.8438262700447
828.6698824,290.558644878789
833.0350133,126.49258177208867
837.393557,38.35217082782856
841.7455248,92.99837400730667
846.0909278,58.041350090995365
850.4297774,-23.589043906084044
854.7620848,28.631459079937486
859.0878611,26.634281075835133
863.4071176,-79.87933203991633
867.7198655,26.687970071032396
872.026116,266.839198677535
876.3258802,277.94637280031657
880.6191693,203.79245655094292
884.9059946,308.65377095326403
889.186367,310.51615434240557
893.4602979,4.9149666122912095
897.7277982,-168.9716499274491
901.9888793,62.093885130103445
906.2435521,247.62584237173087
910.4918277,69.89062878331424
914.7337174,-93.61049144291155
918.9692321,15.845125757535243
923.1983831,131.577207464823
927.4211813,119.78628272756941
931.6376378,111.4261429140006
935.8477637,159.7796035841784
940.0515701,203.66028782021658
944.249068,132.55749367256067
948.4402684,2.6651686171007896
952.6251825,26.346043822580214
956.8038212,189.99813954625552
960.9761955,225.75119501741392
965.1423166,70.95914432120207
969.3021953,-3.8917615143418516
973.4558427,32.95504340562093
977.6032699,-8.891774196978076
981.7444877,-31.428115760612855
985.8795072,2.5790187146012613
990.0083394,-15.065376286876926
994.1309953,43.48467688364053
998.2474857,246.55434575277923
1002.357822,552.4822489896151
1006.462014,901.6845611052404
1010.560075,978.2699854058874
1014.652013,650.3176625412989
1018.737841,246.4606197418716
1022.81757,-4.856570961888792
1026.891209,-86.86026534154462
1030.958771,-20.643646930396244
1035.020266,25.50532343282339
1039.075705,-13.165493672640878
1043.1251,34.22294250178493
1047.16846,152.32530886173572
1051.205797,226.18651373621833
1055.237121,309.9781473014373
1059.262444,495.17911427531544
1063.281777,1155.155407510032
1067.295131,2768.925971827711
1071.302515,5143.351696354136
1075.303942,7489.0488362821525
1079.299422,8594.696451092372
1083.288966,7396.902491993395
1087.272585,4634.146778151734
1091.250289,2249.7962760928403
1095.222091,972.1283222342199
1099.187999,409.7722744674129
1103.148026,268.15133188930395
1107.102183,230.63487439257096
1111.050479,48.05330093671819
1114.992927,-38.38841563886308
1118.929536,159.45186050745633
1122.860318,345.0796345527151
1126.785283,501.76532906676766
1130.704443,1156.5038986230475
1134.617808,2421.8041141807635
1138.52539,3714.1004254554737
1142.427198,4321.640434740514
1146.323244,3918.873713245758
1150.213538,2934.5810557193354
1154.098093,2019.8360358275486
1157.976917,1420.315159194749
1161.850023,1316.9406969395168
1165.717421,1684.1359907932056
1169.579121,1997.3755835801803
1173.435135,1964.3144420518693
1177.285474,1867.3694221373717
1181.130148,1948.651631949715
1184.969169,1989.3058542616163
1188.802547,1672.320405203961
1192.630292,1127.1693077059253
1196.452416,699.4027452864393
1200.26893,415.6528880200931
1204.079844,141.2141346702001
1207.88517,-47.26928235871583
1211.684917,12.319714558041596
1215.479098,228.73906597727728
1219.267722,260.70566268060793
1223.050801,50.644355012839696
1226.828346,-20.04660726923794
1230.600366,152.5887591415276
1234.366874,209.3865429487214
1238.12788,39.60232610564162
1241.883395,-19.57734415831237
1245.633429,132.41212901661947
1249.377994,150.83928011945045
1253.1171,7.485211081678244
1256.850759,-0.9232619225940653
1260.578981,60.654086933375766
1264.301776,55.690394155677495
1268.019157,23.322342925940575
1271.731133,-87.53585434314027
1275.437715,-105.4971897501755
1279.138915,171.08189113298158
1282.834743,329.8944803739114
1286.52521,70.32820704069218
1290.210328,-106.9013196806909
1293.890106,121.27984297262901
1297.564555,319.7640031508572
1301.233688,274.3584786937008
1304.897514,349.23337538589203
1308.556044,513.2461399445419
1312.209289,337.32945395195384
1315.857261,39.50989606499206
1319.499969,130.01327275542735
1323.137425,368.12518693484435
1326.769641,314.2834091551458
1330.396626,114.28805042789645
1334.018391,11.505656792221998
1337.634948,-11.806636063018232
1341.246307,1.3587136435089633
1344.85248,27.554157091637535
1348.453477,9.973798748057561
1352.049309,-23.85224317822758
1355.639987,57.3200253736386
1359.225522,224.80732763373362
1362.805925,311.2402602608299
1366.381207,306.2156578267786
1369.951379,290.70233681078025
1373.516452,352.9250946704742
1377.076436,547.5239214305875
1380.631343,806.0775002439095
1384.181184,1159.787957982714
1387.725969,1621.2483173131895
1391.26571,1876.2427372332904
1394.800417,1721.4263715628413
1398.330102,1332.3628789717304
1401.854776,877.8957766682379
1405.374448,392.3943308388971
1408.889132,-5.9444017413834445
1412.398837,-76.110112180947
1415.903574,174.21708619548008
1419.403355,445.4903409249782
1422.89819,774.9514838217156
1426.388091,1415.5719306142391
1429.873069,2079.555897684604
1433.353134,2343.6828641657094
1436.828298,2350.033461216338
1440.298571,2236.086026122325
1443.763965,1793.301024992359
1447.224491,1182.0375289925296
1450.68016,785.2884611189138
1454.130983,490.8050048359901
1457.576971,212.46593246449356
1461.018135,181.61124921919236
1464.454486,227.0852147980204
1467.886036,70.10862774560883
1471.312794,-39.53260082818451
1474.734774,118.83232311013307
1478.151985,324.02651247026733
1481.564439,299.9434672385305
1484.972146,94.61762761111822
1488.375119,47.95006878772165
1491.773368,227.1925926417689
1495.166904,259.01996324632546
1498.555739,63.670480209196285
1501.939883,-66.58121302988911
1505.319349,-57.4333805357619
1508.694146,2.423798331648868
1512.064286,12.616223327330772
1515.429781,-25.96196516823875
1518.790642,44.28981317931721
1522.146879,68.31331536363177
1525.498505,-79.05954053287223
1528.845529,-16.439508590913647
1532.187965,266.28012269232295
1535.525822,436.67386593088486
1538.859112,572.0627613958895
1542.187846,726.0960418869099
1545.512036,903.7251248982102
1548.831693,1230.980047587308
1552.146829,1444.3500845257267
1555.457453,1309.8266169220806
1558.763579,1205.9102919691459
1562.065216,1464.3233398832763
1565.362377,1850.8645490792378
1568.655073,2025.45001835749
1571.943315,2017.8437093104058
1575.227114,2109.806775707485
1578.506482,2378.8659317200927
1581.781431,2586.470589594159
1585.051971,2686.613478833052
1588.318114,2865.758219469304
1591.579872,2939.3625921375296
1594.837255,2541.650715254542
1598.090275,1818.3808817147055
1601.338945,1220.3928415343871
1604.583274,805.7530921894304
1607.823275,385.6863455877183
1611.058959,65.39114681598767
1614.290338,-11.024618754412586
1617.517422,49.26140531083729
1620.740224,99.10172527179657
1623.958755,52.34774385655601
1627.173027,-32.99431552964961
1630.38305,-76.91464503370571
1633.588838,-95.24477016257242
1636.7904,27.08459698988281
1639.987749,205.16703920113105
1643.180896,125.7928238049908
