Wavelength,4ATP_1uM_rep1_acc1_I1
402.370542,11515.981572599521
407.3839172,8440.419181802146
412.3896217,5418.776290987484
417.3876683,3452.6398875088635
422.3780697,2414.3804467191003
427.3608386,1606.445681237943
432.3359876,1201.6049743311341
437.3035295,765.6257087675949
442.2634769,562.2605530527144
447.2158423,24.76954514632598
452.1606383,-58.24270836141295
457.0978776,60.557820447400445
462.0275727,-22.405879855603416
466.9497361,289.3693648315675
471.8643802,563.2511333958828
476.7715176,1656.5647165541595
481.6711608,3038.1882555167067
486.5633221,3845.068556081631
491.448014,3550.144547968248
496.3252488,2533.806650881066
501.195039,1485.6578173214439
506.0573969,1269.5061984863205
510.9123349,1111.664257100594
515.7598651,596.6962056782395
520.6,701.2980337319023
525.4327518,643.1079461355548
530.2581327,890.2908071091406
535.076155,875.87540465243
539.8868309,1538.1713796698277
544.6901726,1092.7355057185232
549.4861922,405.86560067827304
554.2749019,349.6280579113736
559.0563139,38.09659496890163
563.8304402,-52.104633406161156
568.597293,289.90902756982905
573.3568844,92.8282509601886
578.1092263,-8.906302627139667
582.8543308,323.76187191001736
587.5922101,298.2388682409073
592.322876,-141.63286390742724
597.0463405,236.9583689861829
601.7626157,293.97107799747755
606.4717135,204.25849035855572
611.1736458,259.32342375764347
615.8684246,30.627281499393575
620.5560617,338.9438075074577
625.2365691,272.370850469204
629.9099585,466.2192292723921
634.5762419,510.09984647669626
639.2354312,395.8034853818426
643.887538,383.64410832638896
648.5325743,-2.6518054748303257
653.1705518,159.43578107341818
657.8014823,329.9356789125086
662.4253775,-12.357784771142178
667.0422493,96.24431488177652
671.6521092,-49.07909572628341
676.2549691,32.397133652830234
680.8508407,-25.93901454519073
685.4397355,144.56203422480394
690.0216654,249.58294992227457
694.5966419,586.4211480438244
699.1646767,961.3501938488407
703.7257814,1627.9447650691545
708.2799676,1953.9541321697143
712.827247,2456.8994681993026
717.367631,2141.5897816333163
721.9011314,1620.4483851052682
726.4277595,938.8554141128188
730.9475271,802.1516486674191
735.4604456,535.951979380181
739.9665264,590.5670788197967
744.4657813,535.8823299478063
748.9582215,418.4510511335793
753.4438587,360.45025719672776
757.9227042,54.95954455156243
762.3947696,222.45938757009208
766.8600662,-4.637731371411064
771.3186056,460.5641096901818
775.770399,655.4666872486323
780.215458,688.1005534637097
784.6537939,468.34360839519286
789.0854181,581.0339593737699
793.510342,870.3248009630552
797.9285769,1432.1264016671794
802.3401342,1621.9453487203446
806.7450253,1462.3365177673459
811.1432614,1301.74386819346
815.5348538,1151.2193396396306
819.9198139,940.462639373327
824.2981531,835.1261806223683
828.6698824,639.6477189221641
833.0350133,457.00452028731524
837.393557,309.8490463182425
841.7455248,365.19791818789236
846.0909278,-110.57949346780879
850.4297774,191.24597629701566
854.7620848,278.90217249616035
859.0878611,125.61338934160995
863.4071176,-42.66867183512659
867.7198655,363.2902812786815
872.026116,489.06415201759046
876.3258802,609.1972001496815
880.6191693,373.45966942972154
884.9059946,309.58578500888143
889.186367,507.612207527447
893.4602979,67.90617017747536
897.7277982,33.61713452750337
901.9888793,418.5590848618758
906.2435521,871.3544421125298
910.4918277,995.3716775045887
914.7337174,1109.5869422759224
918.9692321,1300.6423269338702
923.1983831,1564.4560019678665
927.4211813,1094.8709464649073
931.6376378,1302.9011655252289
935.8477637,1348.5595353064964
940.0515701,1627.4596760279383
944.249068,1433.0125365544864
948.4402684,1358.266270983202
952.6251825,1612.1368886038472
956.8038212,1690.253260106987
960.9761955,1781.6418509505074
965.1423166,1470.3507531719624
969.3021953,1448.8387727797435
973.4558427,1551.0868527467155
977.6032699,1485.4409635306838
981.7444877,1219.9877126108331
985.8795072,1329.7636960611471
990.0083394,1135.9774947247952
994.1309953,1145.124276015671
998.2474857,1717.578261843546
1002.357822,1784.0422114375724
1006.462014,2340.1097434374406
1010.560075,1552.4394687487184
1014.652013,570.8891365108502
1018.737841,173.64053114995295
1022.81757,-27.768758154170428
1026.891209,43.57207317546818
1030.958771,-54.80397946195808
1035.020266,42.60626921575749
1039.075705,147.4310343317229
1043.1251,286.04476776225056
1047.16846,652.531168302221
1051.205797,1228.1903303811632
1055.237121,2344.2451306327293
1059.262444,5112.813931045532
1063.281777,9745.720964530532
1067.295131,15742.487086918234
1071.302515,20331.906276692618
1075.303942,20678.3816673894
1079.299422,17581.348380997246
1083.288966,11946.269788751342
1087.272585,6370.794409700837
1091.250289,2935.3236319896314
1095.222091,1371.9916039903346
1099.187999,838.31505976058
1103.148026,600.0877380008897
1107.102183,834.4152025379863
1111.050479,920.6314998470043
1114.992927,1409.394111597383
1118.929536,2647.3727963960537
1122.860318,4741.420514633819
1126.785283,7926.662931679446
1130.704443,12918.061685945393
1134.617808,18219.25471251314
1138.52539,20224.483358447575
1142.427198,17895.902507660467
1146.323244,12440.649686693832
1150.213538,7272.962305454892
1154.098093,4721.3231275506605
1157.976917,3046.191899334004
1161.850023,2581.2642122071375
1165.717421,2490.951106274075
1169.579121,2258.231418870462
1173.435135,2557.601742826213
1177.285474,2907.9813345162875
1181.130148,3496.107397377302
1184.969169,3906.66887008348
1188.802547,3558.8332765426567
1192.630292,3071.247343284107
1196.452416,2022.346169557748
