Wavelength,4ATP_1pM_rep1_acc2_I1
402.370542,2196.6486047195876
407.3839172,1305.1101351234993
412.3896217,606.0822713663688
417.3876683,187.871358401223
422.3780697,21.529821017200447
427.3608386,20.25502914127992
432.3359876,88.65334343066752
437.3035295,138.9101125318648
442.2634769,115.65433845355437
447.2158423,31.211268900408868
452.1606383,-47.27926466281133
457.0978776,-66.44093588259057
462.0275727,-32.24326899339576
466.9497361,10.011496389972308
471.8643802,24.597545169644036
476.7715176,12.208710588780832
481.6711608,-2.520607645985365
486.5633221,-1.0648357278382719
491.448014,13.998989331670145
496.3252488,25.0592399348011
501.195039,15.454092678761299
506.0573969,-11.21846757412277
510.9123349,-23.206820518573295
515.7598651,12.013600853632852
520.6,79.97867991596013
525.4327518,122.20283543933056
530.2581327,111.46524567467486
535.076155,92.93497805946618
539.8868309,116.80995802989491
544.6901726,160.2127355883331
549.4861922,154.73103192972667
554.2749019,80.36077993372692
559.0563139,1.540735711166235
563.8304402,-7.411691179776426
568.597293,44.886428828960106
573.3568844,87.20254892035109
578.1092263,81.05314863937974
582.8543308,46.519271061064046
587.5922101,14.944140016566053
592.322876,1.0592109157055347
597.0463405,3.2373111994211285
601.7626157,6.397085603920459
606.4717135,-3.257940150132981
611.1736458,-20.3948609896388
615.8684246,-24.422783998605155
620.5560617,2.8957133567851088
625.2365691,63.40477739622884
629.9099585,134.6830604880597
634.5762419,179.74592397307651
639.2354312,176.4888750922628
643.887538,135.24081122566213
648.5325743,84.03320667758544
653.1705518,43.18273875495106
657.8014823,15.791574746001515
662.4253775,-2.0326315312245242
667.0422493,-9.748694215984415
671.6521092,-4.8235036432665765
676.2549691,8.97900314908702
680.8508407,19.56424642642196
685.4397355,14.336056485832614
690.0216654,-2.9044001336192196
694.5966419,-5.586189930641467
699.1646767,30.932301507553348
703.7257814,95.70021771237089
708.2799676,142.52488838882937
712.827247,129.2488237631701
717.367631,57.72843268272163
721.9011314,-19.73341650071916
726.4277595,-34.333938077310904
730.9475271,46.933049365088664
735.4604456,186.52780765409125
739.9665264,291.2753063947371
744.4657813,281.82671712313504
748.9582215,164.28353909342331
753.4438587,30.929377776495585
757.9227042,-14.382818920954378
762.3947696,66.13979104450345
766.8600662,221.91178682738018
771.3186056,348.7783107483083
775.770399,363.91773327437113
780.215458,272.9977446622174
784.6537939,168.19392122252611
789.0854181,152.94669488880936
793.510342,255.14821397822743
797.9285769,404.62918264368545
802.3401342,497.60216406749714
806.7450253,482.6718389135617
811.1432614,389.0363126174889
815.5348538,289.06364938064735
819.9198139,238.62711521551137
824.2981531,239.33610688834642
828.6698824,251.15179030211448
833.0350133,242.5315081682288
837.393557,217.62217604329953
841.7455248,189.1781233416241
846.0909278,148.5533725864666
850.4297774,82.87782486082324
854.7620848,8.387936471070589
859.0878611,-29.805788011466575
863.4071176,6.89518528377539
867.7198655,108.85320731082129
872.026116,214.02943005650832
876.3258802,264.01209528063555
880.6191693,251.36618792759418
884.9059946,194.26230587212558
889.186367,103.55612370233712
893.4602979,8.602016612728676
897.7277982,-34.582313301846625
901.9888793,-9.306751575044927
906.2435521,27.69240939021074
910.4918277,19.376547338062664
914.7337174,-16.811207998875034
918.9692321,-23.26100841948437
923.1983831,17.770648483975492
927.4211813,72.7206279681809
931.6376378,101.79398201980621
935.8477637,88.05017493368359
940.0515701,42.659441863054326
944.249068,5.775374069297868
948.4402684,20.96128026303859
952.6251825,84.24597953099328
956.8038212,135.7886650372193
960.9761955,123.44668773539388
965.1423166,60.391618061290956
969.3021953,4.901126314622161
973.4558427,-3.055154118467726
977.6032699,28.422232334163255
981.7444877,62.64787445600905
985.8795072,68.24842197915859
990.0083394,40.66861846251504
994.1309953,-1.5237084063260227
998.2474857,-32.87635802710702
1002.357822,-30.710752796371708
1006.462014,12.193599071903918
1010.560075,71.16102426471434
1014.652013,103.77867924303928
1018.737841,91.99772480082311
1022.81757,57.15332443210218
1026.891209,30.302214395943338
1030.958771,21.743657723110573
1035.020266,26.994050749448434
1039.075705,48.85265751379211
1043.1251,89.38908425422551
1047.16846,120.1430064066767
1051.205797,89.62625577274048
1055.237121,-11.36413059306824
1059.262444,-90.51960100542738
1063.281777,15.45672808643576
1067.295131,412.10281196171354
1071.302515,1019.7790899586862
1075.303942,1581.1454412959683
1079.299422,1818.1223996510894
1083.288966,1622.0721484577434
1087.272585,1127.9197817889362
1091.250289,606.4514841736905
1095.222091,266.7653528713158
1099.187999,141.72514331543925
1103.148026,131.78068397992456
1107.102183,129.62658313126212
1111.050479,98.75971836657118
1114.992927,56.0928387390104
1118.929536,19.803130942690586
1122.860318,-0.11254836305261051
1126.785283,17.841719234024822
1130.704443,91.92307539837066
1134.617808,198.12905163091182
1138.52539,279.94363400720476
1142.427198,302.7856429092076
1146.323244,278.41111660917477
1150.213538,239.32001759268815
1154.098093,210.4353425147542
1157.976917,205.69734802332187
1161.850023,228.10672585715247
1165.717421,261.01789293112506
1169.579121,282.23326323909214
1173.435135,301.30547394540827
1177.285474,354.58045445808375
1181.130148,441.27735086548546
1184.969169,492.3341749526926
1188.802547,436.4922904218238
1192.630292,283.55378542886456
1196.452416,113.41607996490984
1200.26893,-3.6450667737017284
1204.079844,-47.431870075453844
1207.88517,-28.305299736408415
1211.684917,28.19594159910821
1215.479098,75.76465405016643
1219.267722,71.42573896340036
1223.050801,28.40155983093291
1226.828346,9.161357612108077
1230.600366,42.71169240901463
1234.366874,90.74179393369786
1238.12788,113.80147648132242
1241.883395,115.23414346307527
1245.633429,101.26567315061993
1249.377994,61.32305778066939
1253.1171,10.331793912626836
1256.850759,-8.846574721359048
1260.578981,11.019536544938092
1264.301776,23.736042278357672
1268.019157,-1.6984659423292214
1271.731133,-31.48742869604257
1275.437715,-17.47579463847751
1279.138915,26.23352619321031
1282.834743,39.638466411352965
1286.52521,4.125016279108422
1290.210328,-31.642281058178014
1293.890106,-20.78863374157345
1297.564555,32.05199748883388
1301.233688,96.84240834531784
1304.897514,146.3347625924198
1308.556044,155.64139155198336
1312.209289,122.26819599620967
1315.857261,90.0419022051301
1319.499969,111.61720989444439
1323.137425,182.9841323550486
1326.769641,241.55169044219338
1330.396626,231.63221934723242
