Wavelength,4ATP_1uM_rep1_acc3_I1
402.370542,9597.83095451232
407.3839172,7039.609510330323
412.3896217,4542.167517206082
417.3876683,3101.3442910159465
422.3780697,1959.5465707697113
427.3608386,1234.2317102660854
432.3359876,1005.7429669051744
437.3035295,565.1818239959066
442.2634769,655.2656388820433
447.2158423,293.7754900755717
452.1606383,-12.477465150230273
457.0978776,115.25562090950916
462.0275727,-86.85246817042935
466.9497361,313.0056308384119
471.8643802,747.8461259876058
476.7715176,1511.0075544852734
481.6711608,2779.2527095541227
486.5633221,3455.279656120718
491.448014,3354.241327744203
496.3252488,2687.930214212749
501.195039,2010.7313665946385
506.0573969,1661.0493086770548
510.9123349,1279.2764401156019
515.7598651,984.2044499874828
520.6,803.4282246574148
525.4327518,500.3432104716412
530.2581327,599.6582582224219
535.076155,916.2765192207007
539.8868309,1290.6095383225802
544.6901726,1050.3722897862754
549.4861922,298.0180340353181
554.2749019,97.17884010124544
559.0563139,-70.92186472634421
563.8304402,-36.82549168409605
568.597293,201.79455122589206
573.3568844,46.16494025125576
578.1092263,-179.6015340414997
582.8543308,5.152841428847751
587.5922101,68.488571917831
592.322876,-129.91809506342543
597.0463405,131.15912169617877
601.7626157,175.5898629292642
606.4717135,-50.87698706508672
611.1736458,-29.911247177289624
615.8684246,-43.496341234611464
620.5560617,87.10351039113448
625.2365691,70.79622915730215
629.9099585,54.63944925368196
634.5762419,355.53288493937725
639.2354312,227.70871225156225
643.887538,9.769635021035356
648.5325743,-1.9865883394450066
653.1705518,74.40582590530539
657.8014823,38.563029085387825
662.4253775,-196.14339126351842
667.0422493,-11.673614285653457
671.6521092,9.449259553297452
676.2549691,-36.7274818228143
680.8508407,27.162248805769195
685.4397355,-15.668177770916373
690.0216654,20.508085835586826
694.5966419,86.70499046890473
699.1646767,603.5804896316804
703.7257814,1055.6105066437194
708.2799676,1521.9754320675784
712.827247,1996.0845461699246
717.367631,1803.4221204785536
721.9011314,1081.1490732531347
726.4277595,508.5655403410092
730.9475271,354.7451317244049
735.4604456,343.35129636511556
739.9665264,543.0997145795809
744.4657813,350.64299840299645
748.9582215,128.0654134273973
753.4438587,-61.40869856207428
757.9227042,-125.63852453753861
762.3947696,-21.09723607261185
766.8600662,-191.40269572301258
771.3186056,68.90854843031775
775.770399,90.25006291833779
780.215458,24.79422431074272
784.6537939,58.03371350518864
789.0854181,51.928191944371065
793.510342,316.2105046886718
797.9285769,571.466557371441
802.3401342,937.3064051916372
806.7450253,801.2173882006973
811.1432614,597.6490357607654
815.5348538,648.3117922823294
819.9198139,394.34169753312017
824.2981531,262.0561592589438
828.6698824,228.802927369572
833.0350133,80.93825421247311
837.393557,59.016991339973174
841.7455248,64.46654136094003
846.0909278,-180.1261838165683
850.4297774,-142.36035115728737
854.7620848,190.56529692063305
859.0878611,88.00129999515957
863.4071176,19.881032821931512
867.7198655,305.4172045770629
872.026116,430.8372738386497
876.3258802,401.65970897223815
880.6191693,310.12654566447236
884.9059946,282.5954786991588
889.186367,292.9435559695212
893.4602979,-182.7008694601609
897.7277982,-345.38282614059244
901.9888793,67.51323252917427
906.2435521,85.6559772389046
910.4918277,120.22221000750869
914.7337174,200.47702986586228
918.9692321,457.3473338524782
923.1983831,475.339076457647
927.4211813,119.6241171302645
931.6376378,191.77644551277263
935.8477637,-0.4775469086962403
940.0515701,127.03833325736196
944.249068,98.016465534507
948.4402684,-252.48665878810425
952.6251825,100.90414768658957
956.8038212,300.2190772683971
960.9761955,433.3439751641563
965.1423166,309.0365242284315
969.3021953,50.73466681084392
973.4558427,221.5477668604908
977.6032699,194.90883164731713
981.7444877,32.67357722048473
985.8795072,105.26020669721402
990.0083394,79.91200437814041
994.1309953,233.5308828722773
998.2474857,625.457807353534
1002.357822,981.7717541525926
1006.462014,1434.4872193684823
1010.560075,1191.9303875120204
1014.652013,352.79315247080376
1018.737841,-174.13054253641167
1022.81757,-176.48633827110098
1026.891209,-86.59977631678339
1030.958771,-46.830656808277126
1035.020266,68.6452702648021
1039.075705,32.64660663092218
1043.1251,56.85092699386587
1047.16846,287.39997405906615
1051.205797,695.1091127857435
1055.237121,1669.0276439154695
1059.262444,3966.7007987094694
1063.281777,7820.941349718985
1067.295131,12822.363868768996
1071.302515,16435.278695912406
1075.303942,16635.50497105997
1079.299422,14297.522054454352
1083.288966,9938.970721320311
1087.272585,5156.928873424076
1091.250289,2211.6727615943746
1095.222091,774.4283748596245
1099.187999,-1.91681253927527
1103.148026,16.5251712260324
1107.102183,40.645735479756695
1111.050479,52.95749123973292
1114.992927,462.35788997213604
1118.929536,1310.6060887504282
1122.860318,3086.99233178559
1126.785283,5590.665198247581
1130.704443,9731.972273254232
1134.617808,14483.659374948762
1138.52539,16678.67050468955
1142.427198,15180.841123563961
1146.323244,10681.18631358031
1150.213538,6331.832206281979
