Wavelength,4ATP_10pM_rep2_acc4_I1
402.370542,3465.8984187366787
407.3839172,2365.321452531547
412.3896217,1381.5130274481126
417.3876683,1038.0573307334435
422.3780697,660.6321146843366
427.3608386,402.81464352869625
432.3359876,381.02384744659867
437.3035295,417.6501382284405
442.2634769,392.5827470388249
447.2158423,12.39116296219072
452.1606383,-38.76105923189243
457.0978776,30.161308614329755
462.0275727,-96.49185639077768
466.9497361,88.0288818711033
471.8643802,190.31435066276572
476.7715176,130.9685714341722
481.6711608,282.00201349796953
486.5633221,429.4017801362879
491.448014,470.67730721652697
496.3252488,457.74163157369185
501.195039,434.00323775861943
506.0573969,420.0030716028796
510.9123349,215.54969683972195
515.7598651,99.24224806519851
520.6,207.81046608811812
525.4327518,282.0359379904439
530.2581327,159.7472797882001
535.076155,-74.36185590023524
539.8868309,166.1935160639041
544.6901726,244.38015595015895
549.4861922,-6.283004046177666
554.2749019,209.8424977699342
559.0563139,74.72571532439179
563.8304402,-116.78668823670341
568.597293,268.5120207183536
573.3568844,186.57824775020345
578.1092263,-30.655117306976535
582.8543308,261.25388276505873
587.5922101,213.89305448589766
592.322876,-21.380359015774957
597.0463405,219.80359019190655
601.7626157,332.3170618890126
606.4717135,214.51554746576585
611.1736458,74.254420323663
615.8684246,-6.257017847396128
620.5560617,138.08409138785282
625.2365691,76.07336259820113
629.9099585,205.39847977353566
634.5762419,258.84471862934515
639.2354312,-54.52791004257415
643.887538,214.4209248961197
648.5325743,204.9507279116824
653.1705518,-79.02992946506674
657.8014823,61.47206939863827
662.4253775,-46.64973328856286
667.0422493,-38.35245785180996
671.6521092,78.5841239284182
676.2549691,-7.517693086196232
680.8508407,11.339156601838113
685.4397355,48.36634873102412
690.0216654,-21.884645206519053
694.5966419,-76.29245019906921
699.1646767,63.87808221290652
703.7257814,206.52410954105108
708.2799676,210.99064188753073
712.827247,258.9093500710933
717.367631,267.9772762387438
721.9011314,81.33608513328909
726.4277595,-25.43371213372484
730.9475271,-32.40867842968146
735.4604456,98.06618121638712
739.9665264,345.63827516932906
744.4657813,341.40307479053445
748.9582215,169.85644936491553
753.4438587,-146.65529088197763
757.9227042,-66.9673702689015
762.3947696,164.25100417871545
766.8600662,56.73691744077041
771.3186056,290.67358263013375
775.770399,311.20070540792403
780.215458,136.01059804947727
784.6537939,66.05573073798587
789.0854181,-169.25437166733354
793.510342,91.24059603009846
797.9285769,459.35530767648925
802.3401342,344.0982602875065
806.7450253,190.8234489377337
811.1432614,191.5986634311139
815.5348538,95.64877034369601
819.9198139,-56.98276885182713
824.2981531,57.738158711954384
828.6698824,91.03885543325123
833.0350133,-88.95044275718101
837.393557,-43.950845227840546
841.7455248,88.08031798368393
846.0909278,-7.2945511336874915
850.4297774,-104.08491957353908
854.7620848,21.31483878491963
859.0878611,71.81453792695902
863.4071176,-42.68417495013273
867.7198655,-9.069622442466425
872.026116,292.5588960043151
876.3258802,418.00597821336123
880.6191693,222.95364801567484
884.9059946,309.15534428739375
889.186367,326.6589761010382
893.4602979,-63.39735639880382
897.7277982,-160.33785823864673
901.9888793,-3.6941830175092036
906.2435521,98.40601528717161
910.4918277,94.26761461198112
914.7337174,-84.97850158239999
918.9692321,-23.285555746590035
923.1983831,117.16145676408814
927.4211813,41.192005199567575
931.6376378,43.33824795436885
935.8477637,42.50279575788045
940.0515701,81.74054667454038
944.249068,23.62550076898333
948.4402684,-116.84759446684257
952.6251825,-77.29911933246876
956.8038212,31.49665948774782
960.9761955,224.7254531499475
965.1423166,99.93905189073848
969.3021953,-80.59314129413906
973.4558427,75.67314800890381
977.6032699,-8.186453595821149
981.7444877,9.58003278511751
985.8795072,196.01591697486037
990.0083394,31.403155698179035
994.1309953,15.593681133308564
998.2474857,-11.296827756101266
1002.357822,-141.43074498047827
1006.462014,148.0404958916697
1010.560075,281.8800626008451
1014.652013,151.46431939536706
1018.737841,79.20949335821024
1022.81757,23.271329303508537
1026.891209,-20.65837450437357
1030.958771,-38.41917169203225
1035.020266,71.97565750234571
1039.075705,-28.37015269490621
1043.1251,-108.97477018846257
1047.16846,100.59668526092537
1051.205797,31.14041183988229
1055.237121,-98.60318967540297
1059.262444,23.53753053429682
1063.281777,288.16648961700776
1067.295131,1165.0546578136218
1071.302515,2345.7903417755606
1075.303942,3093.3489305003222
1079.299422,3422.873598308497
1083.288966,2899.9974658365954
1087.272585,1732.8541474830054
1091.250289,833.9599026044307
1095.222091,284.5964649481357
1099.187999,7.412585968244457
1103.148026,-42.25340623726515
1107.102183,84.25028754665982
1111.050479,83.88260184834508
1114.992927,-124.16302850978173
1118.929536,-0.6207093408647779
1122.860318,150.73493488211534
1126.785283,24.27336311693398
1130.704443,283.3969628944524
1134.617808,807.0324519405149
1138.52539,1013.0258923163619
1142.427198,985.8860690964175
1146.323244,670.8035267828236
1150.213538,456.38229822449284
1154.098093,562.1220300540281
1157.976917,432.15114399854974
1161.850023,512.7403465421321
1165.717421,648.1750745173213
1169.579121,598.0982725956965
1173.435135,798.7191096535462
1177.285474,792.1024134843556
1181.130148,982.250161265225
1184.969169,1133.0679418257114
1188.802547,738.0707644404065
1192.630292,471.3145497450096
1196.452416,225.38511968308558
1200.26893,80.02575982210328
1204.079844,-22.290651068775333
