Wavelength,4ATP_100uM_rep2_acc4_I1
402.370542,9590.865913847656
407.3839172,6047.413989576555
412.3896217,3376.010879270668
417.3876683,2121.07122772384
422.3780697,1226.0231583427922
427.3608386,815.1078861791666
432.3359876,736.0408998024513
437.3035295,755.5650609860259
442.2634769,785.1368924762764
447.2158423,255.92270867410753
452.1606383,60.43115254744134
457.0978776,146.6464213596164
462.0275727,-59.54768913220323
466.9497361,-75.70081030738584
471.8643802,8.392045084816345
476.7715176,85.78426241788748
481.6711608,361.64610245433687
486.5633221,502.11098077123097
491.448014,403.35579170579695
496.3252488,426.9573501425157
501.195039,548.3262008791044
506.0573969,752.0447410935521
510.9123349,623.5735152627421
515.7598651,329.59667464974154
520.6,507.31066933275815
525.4327518,657.8726714359909
530.2581327,426.0444949283483
535.076155,265.904657340222
539.8868309,576.3778175318994
544.6901726,632.4387511058912
549.4861922,464.75564563462376
554.2749019,510.18639504489965
559.0563139,65.09619205979106
563.8304402,-95.92914612179538
568.597293,396.3023095381013
573.3568844,299.80372559751413
578.1092263,-5.532956261904474
582.8543308,249.4557876738154
587.5922101,194.4513785821846
592.322876,-87.91079505245852
597.0463405,187.255322588333
601.7626157,231.07627316855996
606.4717135,84.62519575029546
611.1736458,36.74348667163213
615.8684246,-99.9939377991077
620.5560617,78.0027508629828
625.2365691,167.79888996215323
629.9099585,621.5186686566794
634.5762419,1234.7022268610326
639.2354312,1101.4738306010904
643.887538,1042.1875820226123
648.5325743,708.0649632631257
653.1705518,221.320986765023
657.8014823,158.5167828103331
662.4253775,-1.9507485530639315
667.0422493,-1.787426707846862
671.6521092,42.80301480092112
676.2549691,-20.402846590141053
680.8508407,-26.174412773047152
685.4397355,-15.567878393192586
690.0216654,29.860994337842385
694.5966419,257.24708889659814
699.1646767,702.5357007044722
703.7257814,865.0006368521654
708.2799676,711.1968733792573
712.827247,546.0957528834115
717.367631,439.6445818825123
721.9011314,280.85149103806816
726.4277595,61.88211805936953
730.9475271,35.79632047639734
735.4604456,252.34749073350486
739.9665264,350.4605986381366
744.4657813,238.1288962630124
748.9582215,131.75459872886586
753.4438587,-140.1406744199685
757.9227042,-87.34763044977171
762.3947696,47.45932282555623
766.8600662,-24.733857571989574
771.3186056,344.0628821892151
775.770399,363.1749465213079
780.215458,139.30057919844967
784.6537939,83.26249801789709
789.0854181,63.640399409219754
793.510342,576.0225079523279
797.9285769,1107.7542481868677
802.3401342,1315.6833226616636
806.7450253,1411.7553385867914
811.1432614,1423.1759949492107
815.5348538,1222.370930077118
819.9198139,952.7122675032306
824.2981531,871.9640905211891
828.6698824,685.7466216384801
833.0350133,425.24747746949197
837.393557,136.48517225028536
841.7455248,45.745247932972234
846.0909278,133.73087000883424
850.4297774,-41.636127895774734
854.7620848,-69.12234484606051
859.0878611,15.145159383320788
863.4071176,-60.16522288236774
867.7198655,14.337647228610876
872.026116,297.7726533580062
876.3258802,386.6800204114852
880.6191693,161.10995991027812
884.9059946,277.25766592261516
889.186367,388.1094585889232
893.4602979,51.16468076638466
897.7277982,-3.191118529220148
901.9888793,224.78118641670608
906.2435521,454.0052032472677
910.4918277,482.10619379239506
914.7337174,399.56910940646776
918.9692321,703.2228694824116
923.1983831,837.3946045855819
927.4211813,834.1074029311885
931.6376378,919.656834457669
935.8477637,828.5365932920913
940.0515701,1069.7538557753896
944.249068,1100.3920655975744
948.4402684,1048.4418058682058
952.6251825,1363.5869508832438
956.8038212,1421.9728765080608
960.9761955,1610.1661156921564
965.1423166,1568.686262587441
969.3021953,1398.2802372954939
973.4558427,1673.3769354481256
977.6032699,1544.238921275065
981.7444877,1432.4349914366585
985.8795072,1624.0679869759233
990.0083394,1471.2596548069914
994.1309953,1602.0761446984634
998.2474857,1997.53902201052
1002.357822,2298.4982730756346
1006.462014,2575.0746745630804
1010.560075,2053.8336436203545
1014.652013,1033.9182039936704
1018.737841,372.89507774295726
1022.81757,50.093794471125875
1026.891209,-23.438362933175995
1030.958771,59.42139451271123
1035.020266,138.00008759796947
1039.075705,-34.51719211916679
1043.1251,-46.73420758782868
1047.16846,247.95955417216283
1051.205797,297.8741415570221
1055.237121,574.0510426102664
1059.262444,1319.3147612451385
1063.281777,2759.8207345152014
1067.295131,6039.167427687885
1071.302515,10663.510920035675
1075.303942,15247.362976233599
1079.299422,17325.863308595428
1083.288966,14211.560249546601
1087.272585,8399.281454753966
1091.250289,3893.6059974585933
1095.222091,1389.4412963007726
1099.187999,448.6798418709086
1103.148026,176.12577362558295
1107.102183,-2.935889842296092
1111.050479,-13.749307434105503
1114.992927,-48.04357219006761
1118.929536,69.83969696799159
1122.860318,447.3576927697213
1126.785283,889.982997070706
1130.704443,2010.4174745810496
1134.617808,3698.6885068410493
1138.52539,4840.695964681353
1142.427198,5038.385669464772
1146.323244,3981.373789723575
1150.213538,2626.0627255840272
1154.098093,2018.6345469181415
1157.976917,1407.6386972431565
1161.850023,1238.715457718521
1165.717421,1604.8063685732277
1169.579121,1868.2234922481775
1173.435135,2260.0789948911297
1177.285474,2631.958873411976
1181.130148,3143.6300252127503
1184.969169,3094.388043194682
1188.802547,2221.1216542375214
1192.630292,1439.0920845564597
1196.452416,819.6571657835666
1200.26893,366.90163369718994
1204.079844,0.729523419963698
1207.88517,-49.92350135721426
1211.684917,9.185588797270611
1215.479098,178.45024452524376
1219.267722,417.1243565273744
1223.050801,44.160992897374854
1226.828346,26.50151625741819
1230.600366,254.72632301150952
1234.366874,270.85533401679186
1238.12788,385.76360034271147
1241.883395,328.25823759064406
1245.633429,620.248616150946
1249.377994,669.3095909329813
1253.1171,246.0463116417941
1256.850759,173.39045778291165
1260.578981,149.16725135694014
1264.301776,73.61345250764407
1268.019157,14.353200038477553
1271.731133,-111.6308827423818
1275.437715,-64.58019321298798
1279.138915,217.7634581772354
1282.834743,254.45134591283477
1286.52521,34.58268222713741
1290.210328,-104.01350347000698
1293.890106,52.85455387673028
1297.564555,297.7997971565155
1301.233688,219.8494947656436
1304.897514,348.9111125665195
1308.556044,496.50066159470043
1312.209289,240.8028156868595
1315.857261,46.49073149172273
1319.499969,122.73061518451505
1323.137425,188.84979059963734
1326.769641,55.952638870309784
1330.396626,79.48632591378009
1334.018391,27.100285118476677
1337.634948,-91.26616439423469
1341.246307,-69.19181117758035
1344.85248,-34.1075987796703
1348.453477,151.3490812285645
1352.049309,86.93919768880278
1355.639987,144.89690996391164
1359.225522,413.031393184081
1362.805925,374.7332171869166
1366.381207,481.92876447253275
1369.951379,474.86308085548717
1373.516452,517.633245182602
1377.076436,953.2025517060192
1380.631343,1283.0382913121857
1384.181184,1827.0246161787982
1387.725969,2426.081659026542
1391.26571,2383.613896923851
1394.800417,1870.92896492409
1398.330102,1244.9621379847486
1401.854776,651.0328140727424
1405.374448,300.16169563556923
1408.889132,43.45681480384155
1412.398837,-136.54662722848934
1415.903574,347.9161815777579
1419.403355,1015.8182949184438
1422.89819,1486.263593777031
1426.388091,2408.038118965409
1429.873069,3115.2376098170207
1433.353134,2983.8905521329416
1436.828298,2590.7560455430357
1440.298571,1988.1177377496351
1443.763965,1207.3240787282875
1447.224491,583.5478325374061
1450.68016,267.4950900493459
1454.130983,75.20022713924754
1457.576971,-84.04160958057128
1461.018135,60.88924096919436
1464.454486,74.55997941377882
1467.886036,-51.12405617146214
1471.312794,-0.5366310977469766
1474.734774,41.60411586034115
1478.151985,237.96946307759754
1481.564439,417.01531293493736
1484.972146,445.1012736294533
1488.375119,437.1278678073768
1491.773368,523.5233147444287
1495.166904,494.5774934237197
1498.555739,144.41263303583582
1501.939883,-17.26978540598975
1505.319349,-43.87022320705091
1508.694146,15.611239932621174
1512.064286,191.80109298275147
1515.429781,41.835778757674234
1518.790642,-21.835504264726296
1522.146879,178.45793406962002
1525.498505,-23.097548368999924
1528.845529,-31.78087399668948
1532.187965,372.0062447976925
1535.525822,425.4247848729028
1538.859112,684.0089847055433
1542.187846,929.3406020494986
1545.512036,924.3998781075161
1548.831693,1362.118891966612
1552.146829,1554.6822837017644
1555.457453,1393.4158319574371
1558.763579,1502.5767474887725
1562.065216,1944.6718044384397
1565.362377,2411.735931961962
1568.655073,2752.802158400207
1571.943315,3262.685140902563
1575.227114,3621.0745317104056
1578.506482,4274.555397475412
1581.781431,5286.290386918367
1585.051971,5831.134839454215
1588.318114,6423.488971476219
1591.579872,6544.094604022323
1594.837255,5505.6985894993595
1598.090275,3998.0003358387485
1601.338945,2586.01884154879
1604.583274,1612.8306116565718
1607.823275,820.6798415453404
1611.058959,370.5351984329154
1614.290338,284.4587616651788
1617.517422,65.9255364518367
1620.740224,44.939126425806535
1623.958755,136.79139925257914
1627.173027,-0.9490674186190518
1630.38305,-7.383593785478297
1633.588838,11.57215387404267
1636.7904,-3.616787331017804
1639.987749,287.6638311499064
1643.180896,211.54390944597435
1646.369853,7.801839517482222
1649.554632,315.11435129522033
1652.735244,165.8761130293551
1655.9117,-161.00645611387245
1659.084013,123.2775480814189
1662.252193,287.524857264345
1665.416254,7.449715110632496
1668.576205,51.33560100647264
1671.732059,356.89988973851723
1674.883828,148.70981660002144
1678.031523,-4.107037153748024
1681.175157,107.60122760571448
1684.314739,-36.33059910146858
1687.450284,13.096574841285474
1690.581801,74.82281240602697
1693.709304,-104.11510036400477
1696.832803,-27.127706544279135
1699.952311,59.93838919232712
1703.067839,8.921913294214391
1706.179399,162.06340071013165
1709.287003,214.0098588207493
1712.390663,2.523656063749513
1715.49039,84.30729762614783
1718.586197,244.00365003950992
1721.678095,122.06987369091576
1724.766096,-1.984930609937237
1727.850213,-91.51415364283594
1730.930456,14.068109138851469
1734.006838,31.94901598893648
1737.079372,-133.2687311384134
1740.148067,68.02433102312534
1743.212938,202.9743446059938
1746.273996,86.06435771828274
1749.331252,40.64617752808499
1752.384718,-43.37481713110947
1755.434408,27.091584726266774
1758.480332,149.19085726575668
1761.522503,42.33553701809433
1764.560933,-71.39871167346473
1767.595634,-95.28436351594837
1770.626618,112.42651204438971
1773.653896,311.6813235573777
1776.677482,28.703920492229372
1779.697388,-11.265560278918201
1782.713625,326.59142672833923
1785.726205,322.91094622098535
1788.735141,228.45592315433623
1791.740445,64.05919995292516
1794.742129,43.975323384824605
1797.740206,360.13080913812337
1800.734687,330.0097927924703
1803.725585,194.93086014889013
1806.712912,241.58487454024316
1809.69668,177.77630580143705
1812.676902,33.48979972071493
1815.65359,-103.68734015135988
1818.626756,-87.54528187506276
1821.596413,-26.71653518669973
1824.562573,41.47765773340916
1827.525247,60.72900655754711
1830.48445,-21.70266449056635
1833.440192,22.127775249566184
1836.392487,-0.923925358741144
1839.341347,61.09236994971934
1842.286784,141.67272438302234
1845.22881,-41.87539063993381
1848.167439,37.00103069079523
1851.102682,87.11950983057977
1854.034553,-113.74768375395388
1856.963063,3.4441252756282665
1859.888226,227.2667023132094
1862.810053,175.22693483868807
1865.728557,41.65651198911473
1868.643751,44.732627749592666
1871.555648,-88.92624029659692
1874.46426,-165.8838153544507
1877.369599,59.68617110468904
1880.271679,35.378152563862386
1883.170512,-2.286787843136608
1886.06611,130.10445367278226
1888.958487,72.03304714235173
1891.847655,21.603837200564158
1894.733626,4.028294899052526
1897.616414,-50.96940222934654
1900.496032,-62.80682386689841
1903.372491,-1.5662931749147901
1906.245805,64.13901728554629
1909.115987,74.9845531683577
1911.983049,2.864257881913545
1914.847004,-20.66250113560818
1917.707866,123.08894868805783
1920.565646,75.54541771005279
1923.420359,13.103577827267145
1926.272016,-0.15811719050634565
1929.120631,-157.6818630804787
1931.966216,-17.176253311869004
1934.808786,49.550824183014356
1937.648351,-86.6174016454379
1940.484927,75.82430067775203
1943.318525,142.36617185694286
1946.149158,334.6168428694773
1948.97684,690.2990758828764
1951.801584,348.35856311424186
1954.623403,39.27130726713676
1957.44231,165.6481687202122
1960.258318,-29.551170432750496
1963.071439,-77.29333755021207
1965.881688,71.65294343766527
1968.689078,-36.760712695317125
1971.493621,41.61407842207154
