Wavelength,4ATP_100fM_rep3_acc4_I1
402.370542,1780.6958306632414
407.3839172,964.3181985004271
412.3896217,376.5749063791559
417.3876683,77.10567360450204
422.3780697,-14.481123413976093
427.3608386,15.0552122252966
432.3359876,106.951589848592
437.3035295,183.39943201979122
442.2634769,178.68312760248773
447.2158423,117.24261152155532
452.1606383,69.04189816877806
457.0978776,40.941824119312514
462.0275727,4.200684549873131
466.9497361,-23.57188285216398
471.8643802,-17.343955589984034
476.7715176,-1.050152022140992
481.6711608,-3.803897135871466
486.5633221,-16.018240496651742
491.448014,-14.138915227249072
496.3252488,6.338058324399299
501.195039,25.29097241902764
506.0573969,13.58710720348381
510.9123349,-25.819435144746876
515.7598651,-40.413206072594676
520.6,-0.4439471256646357
525.4327518,39.44020381062046
530.2581327,26.03231591200074
535.076155,6.333551384875136
539.8868309,52.66404975727846
544.6901726,140.67154263233124
549.4861922,171.83580551750129
554.2749019,94.13728249244923
559.0563139,-21.30476825188407
563.8304402,-54.20304127369309
568.597293,1.0042082544277946
573.3568844,39.68478240713421
578.1092263,20.931482533150756
582.8543308,0.279779367399442
587.5922101,8.687896866971641
592.322876,21.497897261848266
597.0463405,15.669201746227827
601.7626157,-3.573057023765614
606.4717135,-15.472505642986562
611.1736458,-18.036791731550693
615.8684246,-29.326423824697486
620.5560617,-32.4284253166461
625.2365691,26.430058224405457
629.9099585,148.90889811407533
634.5762419,251.96921091798276
639.2354312,261.4037575355187
643.887538,187.7659184394265
648.5325743,90.99073872618919
653.1705518,16.086199418751676
657.8014823,-19.717362083827084
662.4253775,-8.578380840134287
667.0422493,41.681294270049875
671.6521092,86.63966432839561
676.2549691,77.48497407188597
680.8508407,20.973870766843902
685.4397355,-27.30455039679191
690.0216654,-22.092655196452142
694.5966419,38.8676229194798
699.1646767,119.99474799874906
703.7257814,171.42632795500322
708.2799676,161.81213415805405
712.827247,97.33295178282106
717.367631,16.806372353134975
721.9011314,-29.602219017206608
726.4277595,-7.673627751376898
730.9475271,83.98928720114873
735.4604456,209.13061609530496
739.9665264,296.9173172709975
744.4657813,276.979886560272
748.9582215,150.4767755857256
753.4438587,11.20921589159343
757.9227042,-39.50215610838495
762.3947696,22.638258665228932
766.8600662,159.06867555703502
771.3186056,298.6399373326635
775.770399,339.8579247117568
780.215458,219.6443399654313
784.6537939,22.068418035632476
789.0854181,-66.66040807991385
793.510342,33.413862272671395
797.9285769,203.7498725074679
802.3401342,277.5782991309211
806.7450253,208.88470037253956
811.1432614,78.39856746924988
815.5348538,1.9959126106405165
819.9198139,28.992093557773387
824.2981531,98.0254375857312
828.6698824,114.18535294605408
833.0350133,64.94026095688423
837.393557,14.92440794431468
841.7455248,5.069547725853226
846.0909278,15.87202051786062
850.4297774,15.894038195071971
854.7620848,-7.946720197639479
859.0878611,-42.550956739174126
863.4071176,-32.486223509496085
867.7198655,70.73554659469755
872.026116,220.32997216386775
876.3258802,317.4643517327995
880.6191693,332.38175463821153
884.9059946,287.8401817228273
889.186367,186.10126167664475
893.4602979,65.9176737945154
897.7277982,33.37249084981977
901.9888793,109.63916743501431
906.2435521,154.94282467821085
910.4918277,69.26264855105956
914.7337174,-47.14331540400008
918.9692321,-52.99509331379886
923.1983831,36.90658508381921
927.4211813,119.28494154799137
931.6376378,147.62923972414683
935.8477637,127.66118342909022
940.0515701,70.2668298294584
944.249068,18.034183041789674
948.4402684,35.02585487777242
952.6251825,115.18568656517982
956.8038212,167.8236955935704
960.9761955,129.78147469541636
965.1423166,41.14462889653623
969.3021953,-13.901137929984543
973.4558427,-5.092588626707311
977.6032699,36.02171102806278
981.7444877,68.31880389356866
985.8795072,66.21993480886977
990.0083394,26.393956447237542
994.1309953,-30.50262590555303
998.2474857,-72.21598948613655
1002.357822,-68.00820487767123
1006.462014,-12.70017520628653
1010.560075,56.163182824243904
1014.652013,90.08029698364271
1018.737841,75.49878370129682
1022.81757,41.871673156585985
1026.891209,29.54934151485668
1030.958771,40.98506414488202
1035.020266,41.147915235461824
1039.075705,21.47755205448857
1043.1251,17.301571631192928
1047.16846,36.35583885795495
1051.205797,25.988015875676865
1055.237121,-50.18237688222189
1059.262444,-121.03106111798388
1063.281777,-19.699191575546593
1067.295131,371.21145717384115
1071.302515,957.5241638728398
1075.303942,1452.337177514181
1079.299422,1587.4332944693065
1083.288966,1312.2848589281807
1087.272585,815.6829602709149
1091.250289,375.449579950724
1095.222091,164.000161853191
1099.187999,158.03010115845746
1103.148026,209.02332956301143
1107.102183,199.90880219861265
1111.050479,133.77486508163793
1114.992927,73.93191879396818
1118.929536,38.560147481409786
1122.860318,1.5168142214042746
1126.785283,-23.27349820344716
1130.704443,24.378878513522068
1134.617808,153.58833144528353
1138.52539,285.6337492621087
1142.427198,338.48238208054454
1146.323244,306.7840532269065
1150.213538,247.21787396474474
1154.098093,209.73570645919153
1157.976917,208.77714428054833
1161.850023,243.34289810299515
1165.717421,297.07711304385157
1169.579121,334.802236003954
1173.435135,345.6614182878611
1177.285474,369.0687063965047
1181.130148,431.0873427806637
1184.969169,473.2153602602052
1188.802547,410.6463692054558
1192.630292,256.05169175936
1196.452416,107.28866590330108
1200.26893,17.848991780936558
1204.079844,-32.2728520237456
1207.88517,-42.473854339041736
1211.684917,24.489556063278087
1215.479098,134.87082854911432
1219.267722,175.3171044838673
1223.050801,123.1092801641953
1226.828346,98.86853222608124
1230.600366,163.0519097990541
1234.366874,215.75738484141266
1238.12788,192.10631876786874
1241.883395,174.42064398816592
1245.633429,209.82959606323857
1249.377994,208.12690077179195
1253.1171,120.70744754937232
1256.850759,38.62374744857016
1260.578981,30.865137971637523
1264.301776,37.3477705945661
1268.019157,-8.830135259961025
1271.731133,-57.201591110140726
1275.437715,-17.370538011516146
1279.138915,84.76157665490337
1282.834743,126.47311373697221
1286.52521,64.51884052563446
1290.210328,-12.944953651176547
1293.890106,-31.44990171434347
1297.564555,-10.942584529941087
1301.233688,30.523615223865818
1304.897514,108.1092879540638
1308.556044,166.7436043588632
1312.209289,119.037752614478
1315.857261,12.756499252804588
1319.499969,-10.72486400894013
1323.137425,77.47211324583168
1326.769641,171.9969893168004
1330.396626,186.12761250451513
1334.018391,129.32880413891644
1337.634948,65.16269472646627
1341.246307,37.29027187434576
1344.85248,26.953543857078785
1348.453477,-4.2037936159549645
1352.049309,-31.50139693344954
1355.639987,12.780267321449173
1359.225522,126.95267911950305
1362.805925,215.38066460328128
1366.381207,201.00730520002753
1369.951379,121.87724961728327
1373.516452,88.08781276418176
1377.076436,149.13373230968045
1380.631343,242.42185273698533
1384.181184,281.2219811740147
1387.725969,248.3463990095438
1391.26571,203.19930903564955
1394.800417,218.83603106684723
1398.330102,285.5873006267602
1401.854776,293.67490588732335
1405.374448,170.4226691818999
1408.889132,1.7402178399875083
1412.398837,-59.055486585369636
1415.903574,22.367162331184318
1419.403355,148.6011836010498
1422.89819,235.58016007361493
1426.388091,267.8568090834983
1429.873069,238.68471866154323
1433.353134,155.03997337542114
1436.828298,69.44741201034822
1440.298571,18.720341990555426
1443.763965,-14.565000751292246
1447.224491,-37.552533672787376
1450.68016,-21.969166402256178
1454.130983,41.2572136331396
1457.576971,122.62087684682729
1461.018135,168.578180535123
1464.454486,126.00557412729086
1467.886036,17.117843505697238
1471.312794,-38.37834136210449
1474.734774,33.87071845285482
1478.151985,139.70528201587786
1481.564439,130.8401380682908
1484.972146,19.012402614104303
1488.375119,-34.78795598468196
1491.773368,41.08775308747772
1495.166904,125.69954612524862
1498.555739,99.49757437307335
1501.939883,16.345996737670703
1505.319349,-7.1992626302576355
1508.694146,39.84849713930862
1512.064286,87.36710227876756
1515.429781,88.79812102122014
1518.790642,41.624645082883035
1522.146879,-30.931340039580846
1525.498505,-69.23241811428124
1528.845529,-16.44531823575062
1532.187965,94.12027167571705
1535.525822,173.09304862450335
1538.859112,204.59082389992955
1542.187846,255.8319889594677
1545.512036,354.31564345630386
1548.831693,409.6069009914145
1552.146829,309.3575314736204
1555.457453,106.94298623758095
1558.763579,17.09967581888941
1562.065216,159.0834176207327
1565.362377,401.30789715841183
1568.655073,537.1219916120049
1571.943315,537.721510754769
1575.227114,548.4196570440677
1578.506482,667.684369720349
1581.781431,827.60652713432
1585.051971,915.2772503179503
1588.318114,906.4232658334004
1591.579872,829.554869198173
1594.837255,701.4126851512151
1598.090275,539.745769172825
1601.338945,367.3019759488061
1604.583274,206.6281396169138
1607.823275,107.21676248511221
1611.058959,105.21373078481656
1614.290338,137.3542188571205
1617.517422,108.38547403167968
1620.740224,28.10483993433718
1623.958755,-27.302617690128045
1627.173027,-33.22401050879898
1630.38305,-16.19430051135805
1633.588838,10.4151551507166
1636.7904,56.38386826914302
1639.987749,111.85124719845226
1643.180896,142.49579015648897
1646.369853,131.40243602330338
1649.554632,85.67687685703322
1652.735244,32.38992368701747
1655.9117,21.70883422800489
1659.084013,63.22831087086797
1662.252193,96.12430499417314
1665.416254,92.17145379873682
1668.576205,94.38537626551897
1671.732059,110.98228590294048
1674.883828,93.66522779951947
1678.031523,37.30784336759825
1681.175157,-2.9811854949398366
1684.314739,4.188325126910513
1687.450284,23.80285949028257
1690.581801,1.5454347557738402
1693.709304,-54.1205348183521
1696.832803,-62.404262278675105
1699.952311,26.57072954953901
1703.067839,147.4005522134653
1706.179399,186.33468607367877
1709.287003,127.96698294609405
1712.390663,82.95436062800991
1715.49039,134.6811738881579
1718.586197,208.87291480929252
1721.678095,180.86560601771498
1724.766096,66.55975409545545
1727.850213,-13.625925314579035
1730.930456,-20.373504860384855
1734.006838,-4.84562423733496
1737.079372,28.937761749547008
1740.148067,108.88919995717015
1743.212938,174.29323077228946
1746.273996,141.03712512568882
1749.331252,54.02157209897132
1752.384718,26.06453068255132
1755.434408,64.33537445890397
1758.480332,73.77672299354435
1761.522503,11.480388303691143
1764.560933,-47.656981795432785
1767.595634,-25.717251201167983
1770.626618,33.39743379024003
1773.653896,33.73314455595482
1776.677482,-7.646895161272823
1779.697388,16.87932326631153
1782.713625,121.62135425212637
1785.726205,189.6755104664826
1788.735141,147.88641720974874
1791.740445,79.58840771691985
1794.742129,102.12156789608935
1797.740206,198.42407423857094
1800.734687,257.77587959800485
1803.725585,236.054894335095
1806.712912,174.1900356078777
1809.69668,99.33374950327288
1812.676902,11.065708930573237
1815.65359,-56.648653003579966
1818.626756,-48.40637858003174
1821.596413,29.19306873010146
1824.562573,93.91970278040208
1827.525247,83.6326754958709
1830.48445,33.53267940774458
1833.440192,23.355415130567053
1836.392487,67.0424440423767
1839.341347,106.68215672121141
1842.286784,107.86055300293629
1845.22881,87.86229423295754
1848.167439,54.16733136064249
1851.102682,9.838240675739598
1854.034553,10.312547712629112
1856.963063,102.19612154325296
1859.888226,220.24157751864732
1862.810053,246.2161133018535
1865.728557,147.08832877752184
1868.643751,3.4201013896395125
1871.555648,-64.48653460910282
1874.46426,-5.671785708003881
1877.369599,101.18825910106398
1880.271679,146.91029664165626
1883.170512,134.816778101399
1886.06611,135.7919107843777
1888.958487,154.41201373807098
1891.847655,139.18344273732873
1894.733626,79.16947155611433
1897.616414,23.05019695649662
1900.496032,22.31853195296526
1903.372491,75.08878341578838
1906.245805,124.20108341914056
1909.115987,123.55316126849038
1911.983049,98.81925448825268
1914.847004,107.47750381482138
1917.707866,147.6552846048362
1920.565646,157.90604313138465
1923.420359,104.0071200674538
1926.272016,21.22409688224343
1929.120631,-29.94827672197789
1931.966216,-29.447278310610272
1934.808786,-8.847665472111203
1937.648351,4.499935694034775
1940.484927,35.69574759741272
1943.318525,133.69699046420556
1946.149158,285.7896312683911
1948.97684,384.75679269329385
1951.801584,336.4892632541173
1954.623403,180.2284683638918
1957.44231,35.17157769067762
1960.258318,-30.972117865203472
1963.071439,-30.134422402287328
1965.881688,-4.606779712715706
1968.689078,12.063543367892635
1971.493621,12.816177948018321
