Wavelength,4ATP_1mM_rep1_acc3_I1
402.370542,16599.471222410844
407.3839172,10730.478336173153
412.3896217,6492.808775432361
417.3876683,3900.4118578996367
422.3780697,2327.8287992063943
427.3608386,1453.9781159340037
432.3359876,1262.2032816424999
437.3035295,1132.1270100327893
442.2634769,1041.5430565327424
447.2158423,354.97731066882625
452.1606383,37.12552449595023
457.0978776,524.0403609173754
462.0275727,1124.730502431281
466.9497361,1236.884654473879
471.8643802,846.4257492038068
476.7715176,1044.4040269743873
481.6711608,1764.024061308537
486.5633221,2316.5181945873064
491.448014,2113.3336596504632
496.3252488,2045.8662331427076
501.195039,1882.2935892334754
506.0573969,1832.22124875999
510.9123349,1789.496769371788
515.7598651,1333.5379489805036
520.6,1320.6841261192858
525.4327518,1305.383670496827
530.2581327,1141.3256423969124
535.076155,1005.464489710299
539.8868309,1286.8825752456123
544.6901726,1167.5895387305973
549.4861922,399.03735005112867
554.2749019,164.34996514362683
559.0563139,-8.423344663811804
563.8304402,-154.23674862379448
568.597293,255.35845932253687
573.3568844,231.46067620055692
578.1092263,51.01430250377052
582.8543308,259.4545571602848
587.5922101,178.95311793138353
592.322876,3.2779220444117527
597.0463405,35.07092120984635
601.7626157,166.6810792858596
606.4717135,209.50515773025472
611.1736458,217.8010004755888
615.8684246,11.351433597399591
620.5560617,240.30810248141643
625.2365691,1145.967054393368
629.9099585,2518.9692844589645
634.5762419,3916.3822074792934
639.2354312,3880.0633452268357
643.887538,2995.2297295576154
648.5325743,1495.3788812787952
653.1705518,512.61513849328
657.8014823,456.6461779072815
662.4253775,56.208243226668856
667.0422493,350.30320154183755
671.6521092,184.2856811321908
676.2549691,-115.14831601510377
680.8508407,88.75110853421575
685.4397355,-47.04849133947573
690.0216654,289.3936391257721
694.5966419,931.4200749698357
699.1646767,1883.02700405215
703.7257814,1936.0152675691625
708.2799676,1657.104168833348
712.827247,1810.178641989858
717.367631,1393.3910219006812
721.9011314,718.1376046367404
726.4277595,233.31929086482342
730.9475271,60.94472059297914
735.4604456,83.22060364705976
739.9665264,357.7609488026974
744.4657813,255.62172172812825
748.9582215,323.4802444684974
753.4438587,50.06557752774279
757.9227042,-36.08819592839427
762.3947696,135.75191976662245
766.8600662,-92.13857193516378
771.3186056,573.1670766120951
775.770399,479.6476673779307
780.215458,388.4312661656004
784.6537939,747.4268857203697
789.0854181,1164.031849193867
793.510342,2047.6581589580255
797.9285769,2919.5225014062453
802.3401342,3913.4697623189295
806.7450253,3987.5387957126914
811.1432614,3824.5906325572396
815.5348538,3531.111340557354
819.9198139,2905.9781232800324
824.2981531,2304.6591019168463
828.6698824,1574.226325880316
833.0350133,1039.1133611243386
837.393557,555.8081792987887
841.7455248,469.5004573102906
846.0909278,294.54617794071964
850.4297774,-1.55035658792076
854.7620848,70.48704797037499
859.0878611,-8.081007147098717
863.4071176,-119.0948668687306
867.7198655,-166.2191246814764
872.026116,126.09880235134551
876.3258802,350.5453567985587
880.6191693,54.26525835864595
884.9059946,14.863872784288105
889.186367,81.05013157561007
893.4602979,23.456076302723886
897.7277982,32.55575224758286
901.9888793,462.8118110571868
906.2435521,915.2498932645813
