Wavelength,blank_rep2_acc2_I1
402.3169694,430.1843976398286
407.3303446,237.0454956176127
412.3360492,54.39821932045015
417.3340958,-48.89684296770065
422.3244971,-0.6790787742429529
427.307266,189.54486921784337
432.2824151,428.17369036390846
437.2499569,550.7566776450185
442.2099043,442.4479435513076
447.1622697,244.59138036999866
452.1070657,168.3044103595148
457.044305,154.76845305940515
461.9740001,56.8348817179176
466.8961635,-76.93416862656522
471.8108076,-97.75732637921101
476.717945,57.33653212932586
481.6175882,259.55010372061406
486.5097495,284.878079691367
491.3944414,129.86344783451932
496.2716763,60.53310541722385
501.1414665,189.46476193214585
506.0038244,253.5711400969376
510.8587623,88.02693825364622
515.7062925,-46.01385134607881
520.5464274,29.541569550247004
525.3791792,82.99047446414625
530.2045601,-30.871959056201376
535.0225824,-126.29346229641305
539.8332583,-100.12325922511445
544.6366,-23.916282443953605
549.4326196,68.43435993271487
554.2213293,64.93594294584
559.0027413,-68.06093559216242
563.7768676,-46.09127201057345
568.5437204,151.71391243923244
573.3033118,162.7349522679142
578.0556537,31.93776578586221
582.8007583,37.47570711136723
587.5386375,62.600007018487304
592.2693034,16.860807808447134
596.9927679,63.78712592215743
601.7090431,117.22409449109728
606.4181409,-2.3278399079063092
611.1200732,-114.35842209262773
615.814852,-44.195451155454066
620.5024891,78.14221361109776
625.1829965,186.92748585994377
629.8563859,314.1670765595245
634.5226693,328.3534750482668
639.1818586,174.83606528018208
643.8339654,36.85765222796363
648.4790017,21.31998134904643
653.1169792,38.977169874418905
657.7479097,-22.123124804709732
662.3718049,-134.35758785982034
666.9886767,-134.36414271729154
671.5985366,21.57235981384656
676.2013965,156.38401694764434
680.7972681,143.2767774358872
685.386163,55.161803251427045
689.9680928,21.206891570929656
694.5430693,89.66598302663624
699.1111041,179.5734219539936
703.6722088,189.29027971978394
708.226395,176.3084825506212
712.7736744,221.16039600530166
717.3140584,210.0927965705414
721.8475588,51.686979605348824
726.3741869,-64.44277837611662
730.8939545,66.18938253460874
735.406873,321.8305416373951
739.9129539,437.5396305214181
744.4122087,341.0997719800562
748.9046489,139.20452188904346
753.3902861,-34.14039550877533
757.8691316,-89.85018296552335
762.341197,11.352771251928061
766.8064936,271.01879273144914
771.265033,546.5820226151172
775.7168264,579.3621166405264
780.1618854,316.11249442983535
784.6002213,10.07461194447751
789.0318455,-74.33489319988439
793.4567694,44.80007005069456
797.8750043,128.70845086035297
802.2865616,86.5721416006254
806.6914527,46.46916552333823
811.0896888,29.301438578699162
815.4812812,-37.05800912370978
819.8662414,-57.60842578138909
824.2445805,35.180331810115604
828.6163098,58.24623068268738
832.9814407,-70.06145052583452
837.3399844,-134.25632148335535
841.6919522,-49.560904718548045
846.0373552,13.300450323124096
850.3762048,31.700706665680627
854.7085122,85.65662963146315
859.0342885,62.478086515478935
863.353545,-37.29369760967711
867.6662929,57.49830821241994
871.9725434,329.37064995923174
876.2723076,430.23330281881135
880.5655967,369.1505182862893
884.852422,389.68538447654646
889.1327944,318.28376023304736
893.4067253,8.58666970350896
897.6742257,-127.05974184911793
901.9353067,90.90877695508061
906.1899795,207.19624686504903
910.4382551,23.46832827596336
914.6801448,-109.96064703323464
918.9156596,-10.405401760152017
923.1448105,142.9554378413195
927.3676087,220.4581812869892
931.5840652,251.01229411622808
935.7941911,273.2229078772307
939.9979975,255.27574058881328
944.1954954,137.00002774568566
948.3866958,3.7946264757010795
952.5716099,18.200391201380626
956.7502486,128.41578030582787
960.9226229,153.31304422197172
965.088744,74.25697331248921
969.2486227,0.37885008261946496
973.4022701,-21.315167294491403
977.5496973,-15.306548676609964
981.6909151,-2.336622751221512
985.8259346,17.968212742985997
989.9547668,52.259361395637825
994.0774227,64.26918514142017
998.1939132,-4.708681387699471
1002.304249,-105.73673275191686
1006.408442,-105.89523119660225
1010.506502,46.093333276603516
1014.598441,264.4532293458178
1018.684269,366.69411898828366
1022.763997,239.76951069388087
1026.837637,48.14380070349216
1030.905199,46.406059655275385
1034.966694,160.68016879418246
1039.022133,137.61018577438335
1043.071527,30.34223083744837
1047.114887,50.614137608312376
1051.152224,135.4310944213994
1055.183549,83.23174807108626
1059.208872,-100.01476010353144
1063.228205,-196.20620123709887
1067.241558,-60.42237435597235
1071.248943,160.62815182580016
1075.250369,255.30572427283187
1079.245849,222.91025986642853
1083.235393,174.99409325092165
1087.219012,201.9695022767446
1091.196717,267.6042097802492
1095.168518,215.43748622668863
1099.134427,69.95848796346763
1103.094454,23.3583003968306
1107.04861,53.40467349199935
1110.996907,17.992217113980587
1114.939354,2.1500704616300936
1118.875963,90.58121509940065
1122.806745,74.99465602206692
1126.731711,-111.59145837779033
1130.650871,-146.699583128393
1134.564236,69.19421142658575
1138.471817,230.4225241740878
1142.373625,212.6953218570452
1146.269671,177.8877061298881
1150.159966,185.38102820552194
1154.04452,134.14914016522926
1157.923344,19.090811632551777
1161.79645,10.951730035101718
1165.663848,181.2456595152653
1169.525549,321.1925708837007
1173.381563,214.0045415518307
1177.231902,-6.558754820282047
1181.076576,-0.13220798341899354
1184.915596,226.01849389930794
1188.748974,300.644906915928
1192.576719,148.89671720937622
1196.398844,78.70315293667227
1200.215357,130.80241742054386
1204.026272,28.55856469396167
1207.831597,-185.0244823387875
1211.631345,-96.33864227910635
1215.425525,352.48402998200254
1219.21415,601.041883168793
1222.997229,342.929890961168
1226.774773,61.9130723930939
1230.546794,116.32462832141209
1234.313302,183.96662256256423
1238.074307,82.74771050835807
1241.829822,68.0421732781906
1245.579857,144.7044674744193
1249.324421,69.71446004392965
1253.063528,-77.07415025722003
1256.797186,-75.06211460563463
1260.525408,30.33224456665812
1264.248204,90.86654954778714
1267.965584,24.232955732162736
1271.67756,-125.5235733107329
1275.384142,-113.28955128246162
1279.085342,135.29784175887835
1282.781171,266.8571980596971
1286.471638,92.45328781119133
1290.156755,-48.544402816643924
1293.836533,53.90428674618306
1297.510983,119.98360803639116
1301.180115,25.92688495030052
1304.843941,35.58667052047895
1308.502471,152.12392754671055
1312.155716,81.59527969385454
1315.803688,-102.60265058720688
1319.446396,-59.72151926877268
1323.083853,182.91367161418566
1326.716068,325.0799962322817
1330.343053,277.9332711373572
1333.964818,165.40336807529275
1337.581375,86.79493633027596
1341.192735,41.24011111190521
1344.798907,-27.27027305566844
1348.399904,-117.99433229444367
1351.995736,-115.8512553195942
1355.586415,27.914039318215146
1359.17195,136.38505218450518
1362.752353,75.31653543384527
1366.327635,2.974850567032263
1369.897807,79.94826439909593
1373.462879,197.4005261433067
1377.022864,188.4079273254756
1380.577771,91.02141034868146
1384.127611,41.285325752987774
1387.672397,22.362497049982267
1391.212137,-55.50601762287988
1394.746845,-101.8434940517891
1398.27653,30.217145172366145
1401.801203,214.68095112057745
1405.320876,160.78600595846365
1408.835559,-95.0770442386056
1412.345264,-162.87991498275005
1415.850001,50.616126054808774
1419.349782,168.94947972395676
1422.844618,62.102939698923365
1426.334519,19.448392857004364
1429.819496,83.42987793696193
1433.299561,57.76666351053791
1436.774725,5.4623784636623895
1440.244998,23.96870991637661
1443.710393,-6.200736276270618
1447.170919,-73.72103265978512
1450.626588,-7.8404172462524
1454.07741,163.90857615139794
1457.523398,288.0952348962401
1460.964562,335.48002393425486
1464.400914,296.35928139743373
1467.832463,127.42974772797425
1471.259222,-44.30348146106735
1474.681201,4.358786850061733
1478.098412,215.31537529251545
1481.510866,262.14560253509444
1484.918574,63.7618394666988
1488.321546,-42.76864338254745
1491.719795,138.6938115308003
1495.113332,306.2766156114376
1498.502166,179.98491382258908
1501.886311,-42.464084110046315
1505.265776,-71.00460979770287
1508.640573,37.895003602212455
1512.010714,82.63283815966133
1515.376209,57.802967887631894
1518.737069,38.5962226655829
1522.093306,-16.920661095959076
1525.444932,-66.94473914038463
1528.791957,35.221716830157675
1532.134392,213.39388562890963
1535.472249,284.40972919058186
1538.805539,253.7591192531945
1542.134274,244.33120927377786
1545.458464,393.65662885287566
1548.778121,611.7471803414101
1552.093256,514.8973430920196
1555.403881,81.71209931938029
1558.710006,-179.0241793588175
1562.011644,-32.86499758654645
1565.308805,226.66585445338933
1568.6015,314.12983592357705
1571.889742,229.78579387929676
1575.173542,143.68163135463328
1578.45291,172.41428737310525
1581.727858,218.58897173770129
1584.998398,167.27901755581115
1588.264541,92.69874870879175
1591.526299,45.66769644022679
1594.783682,-16.08217347553
1598.036703,1.4950167487368162
1601.285372,180.1442706342441
1604.529701,334.4424174508731
1607.769702,328.010017866196
1611.005386,307.18555664985615
1614.236765,325.35951302069043
1617.463849,252.9082506171908
1620.686651,118.9446088920813
1623.905183,33.82308447987816
1627.119454,-26.559332009064747
1630.329478,-71.37017624143664
1633.535265,-33.56313256513204
1636.736827,68.6588641234739
1639.934176,130.59889406822913
1643.127324,146.89170430718514
1646.316281,204.99199092958224
1649.50106,200.96884360456716
1652.681671,-6.3525620363816415
1655.858128,-136.66831793753772
1659.03044,55.69956685271427
1662.198621,212.21285508574147
1665.362681,84.04529542783712
1668.522632,16.91986921089301
1671.678487,155.20784982401165
1674.830256,184.74903066164552
1677.977951,46.523072912415955
1681.121584,-4.890732438860141
1684.261167,50.890051170194056
1687.396711,29.924745478385375
1690.528229,-81.88984498717218
1693.655731,-134.10090264988867
1696.779231,-74.37174947299718
1699.898738,-17.560431506330133
1703.014266,-13.237199488412443
1706.125826,29.501433909999832
1709.23343,89.39927479172002
1712.33709,72.15656708439383
1715.436818,71.78599022483104
1718.532624,182.89273489852712
1721.624522,250.33442891149025
1724.712524,129.87426843962567
1727.79664,-37.9427965011364
1730.876884,-68.2186986880879
1733.953266,-21.74320503653871
1737.025799,23.81523444373306
1740.094495,142.68488915892158
1743.159366,251.17623807556265
1746.220423,172.20140963082486
1749.277679,21.723933728691918
1752.331146,-8.125908401952984
1755.380835,45.2406810669454
1758.42676,70.98155530089934
1761.468931,-4.201719648186554
1764.50736,-119.21484598583629
1767.542061,-45.41471209058727
1770.573045,190.1746770422178
1773.600324,223.16439801152956
1776.62391,27.109670511299555
1779.643815,13.647513305384564
1782.660052,278.1845638835712
1785.672632,429.1154408367256
1788.681568,249.29992104693702
1791.686873,12.50913711595058
1794.688557,26.560263850969932
1797.686633,200.73790471335815
1800.681115,280.41533769217494
1803.672013,229.2227531188928
1806.65934,144.0740682858559
1809.643108,61.52890597644182
1812.62333,-9.482924477388224
1815.600018,-41.36309723597515
1818.573184,-29.09548860911127
1821.542841,-13.271946840794044
1824.509,-21.608249843673548
1827.471675,-33.18922270155417
1830.430877,-20.671184912582248
1833.38662,39.02736104586802
1836.338914,134.81575971940765
1839.287774,152.19550220226483
1842.233211,33.255903807248615
1845.175238,-38.8191388083269
1848.113866,42.201969858488155
1851.04911,73.14205476608004
1853.98098,11.345117653021589
1856.909491,111.46489983526772
1859.834653,325.835489229994
