Wavelength,4ATP_1fM_rep1_acc1_I1
402.370542,1091.9781246341076
407.3839172,450.7132982977505
412.3896217,60.81446725926389
417.3876683,-58.96053183029426
422.3780697,4.396359534375733
427.3608386,39.22725828393823
432.3359876,12.844729999158062
437.3035295,172.49709964727845
442.2634769,217.1903168059639
447.2158423,-1.2145998986561608
452.1606383,-11.414873910774077
457.0978776,-33.4494904666567
462.0275727,-121.5707887188887
466.9497361,101.75919073007344
471.8643802,172.73443243181146
476.7715176,8.710344752837955
481.6711608,42.820501435652204
486.5633221,53.42700864048993
491.448014,-8.203820443756285
496.3252488,10.35523515758996
501.195039,7.130228059856563
506.0573969,68.8454827737387
510.9123349,58.322510607122695
515.7598651,-127.80580789751957
520.6,-34.338672163255524
525.4327518,245.69623156070975
530.2581327,155.53400900098313
535.076155,20.091515806923326
539.8868309,203.57871563735216
544.6901726,239.59857016965634
549.4861922,186.83718576217052
554.2749019,251.21978930901196
559.0563139,47.32419681970987
563.8304402,-45.34472776255825
568.597293,220.0782062357257
573.3568844,162.30412433987522
578.1092263,-44.77531264369736
582.8543308,75.58988682406107
587.5922101,125.63639307072754
592.322876,16.81273990722775
597.0463405,32.68556150318136
601.7626157,20.092870194462193
606.4717135,-82.5038118980251
611.1736458,-77.31101820281037
615.8684246,34.150137342159724
620.5560617,26.676520785752018
625.2365691,-43.65627955554919
629.9099585,135.15622164477918
634.5762419,300.5744267059931
639.2354312,239.11784284854957
643.887538,174.2531629033342
648.5325743,65.77637388192852
653.1705518,20.541414564347633
657.8014823,22.065221684821154
662.4253775,-65.67779415549785
667.0422493,-19.405772860011893
671.6521092,33.03564601223343
676.2549691,-3.765221659000872
680.8508407,21.61474504069929
685.4397355,2.218539420268371
690.0216654,-31.192586866203328
694.5966419,-29.963620454707325
699.1646767,-28.894908654076517
703.7257814,58.30169124839813
708.2799676,131.77060084104232
712.827247,110.60606677637998
717.367631,77.23382700090133
721.9011314,0.5880185968171645
726.4277595,-60.718306760240466
730.9475271,36.62473682171958
735.4604456,242.42295836154653
739.9665264,387.07119968862844
744.4657813,427.6540862409306
748.9582215,261.6655816838979
753.4438587,-46.393639450982846
757.9227042,-59.12961806123667
762.3947696,40.93632369532634
766.8600662,103.59531492452015
771.3186056,357.26819768362884
775.770399,402.1463463436394
780.215458,207.92671245332758
784.6537939,28.09547520467595
789.0854181,-97.4195260253141
793.510342,79.38202380728171
797.9285769,292.8155180789877
802.3401342,251.54315256673908
806.7450253,211.74293961733065
811.1432614,173.01398200102403
815.5348538,-8.779076104023261
819.9198139,-96.39718666988256
824.2981531,49.89508262871368
828.6698824,155.961111442311
833.0350133,104.38639829876638
837.393557,33.260732748510236
841.7455248,54.064388966779006
846.0909278,68.19167829820253
850.4297774,-23.10973949703839
854.7620848,0.9810211494768737
859.0878611,48.45946937842746
863.4071176,-94.09770166817998
867.7198655,-1.2860408584260767
872.026116,387.79174211819236
876.3258802,425.1612799552363
880.6191693,232.46969870528574
884.9059946,341.4803571095845
889.186367,398.56783942933316
893.4602979,121.05914732011206
897.7277982,-54.68850032010778
901.9888793,150.23067489127516
906.2435521,338.32034808937306
910.4918277,78.78510870199761
914.7337174,-128.59205330028453
918.9692321,36.60694062982293
923.1983831,104.91879132226859
927.4211813,144.64982508368894
931.6376378,257.7522470027211
935.8477637,245.7177191505666
940.0515701,185.74796204017412
944.249068,25.64181673574467
948.4402684,-67.98963993266989
952.6251825,54.35522956391196
956.8038212,197.3147770874766
960.9761955,263.57657332015197
965.1423166,79.19768473370232
969.3021953,-47.7684876308399
973.4558427,106.02906142040865
977.6032699,65.21824319634425
981.7444877,2.062468135693507
985.8795072,93.05954323317383
990.0083394,46.27274896145127
994.1309953,19.05433668231899
998.2474857,-40.22076521839699
1002.357822,-156.15765932025033
1006.462014,-7.459607314206551
1010.560075,178.75824558363547
1014.652013,178.35922137147054
1018.737841,184.33176407289693
1022.81757,143.91915382840807
1026.891209,8.5475046658662
1030.958771,71.22707976652646
1035.020266,198.661511100212
1039.075705,70.29692215058503
1043.1251,65.59227311071163
1047.16846,223.27510632960957
1051.205797,123.83399759524536
1055.237121,-18.991471446785454
1059.262444,-88.89334340472578
1063.281777,-112.77576073283399
1067.295131,249.74553950317477
1071.302515,741.6372029298386
1075.303942,998.332519137366
1079.299422,1198.5570719554858
1083.288966,1100.359095762395
1087.272585,619.573778322851
1091.250289,202.63236123934257
1095.222091,19.861636638078835
1099.187999,61.68540889515998
1103.148026,108.51403129055734
1107.102183,54.545561458452994
1111.050479,42.72481431196093
1114.992927,-1.0149139562690834
1118.929536,12.443585097245432
1122.860318,21.97480137851835
1126.785283,-158.70364920459315
1130.704443,-98.05758033836901
1134.617808,186.1977758855328
1138.52539,221.22788614802266
1142.427198,131.03524208027648
1146.323244,26.976359643590058
1150.213538,59.98272072293457
1154.098093,187.41725012376628
1157.976917,11.883525238038601
1161.850023,-67.8320851027288
1165.717421,69.64777511330931
1169.579121,28.98145361540992
1173.435135,31.6899759115322
1177.285474,23.50171561335992
1181.130148,39.47643911474552
1184.969169,286.1996437331077
1188.802547,275.6381085769849
1192.630292,34.47564427213456
1196.452416,12.120011912474638
1200.26893,-22.815288998081996
1204.079844,-111.3190209493273
1207.88517,-47.455631160949
1211.684917,-15.152770360482918
1215.479098,112.85647821381872
1219.267722,250.148935243878
1223.050801,25.826784809456512
1226.828346,-24.275728100917604
1230.600366,265.8912044655294
1234.366874,315.10356677168784
1238.12788,99.53773344776755
1241.883395,-8.205139447545662
1245.633429,191.64666888168313
1249.377994,284.238854914468
1253.1171,42.67270717188467
1256.850759,-54.0346203719605
1260.578981,36.18857407782707
1264.301776,68.83847646019603
1268.019157,37.734465942195584
1271.731133,-35.27667773989651
1275.437715,28.691838009327512
1279.138915,225.95268930016664
1282.834743,217.49525999797743
1286.52521,-19.60432898259978
1290.210328,-89.20068854499686
1293.890106,135.99193395120392
1297.564555,219.73523813442853
1301.233688,62.934501111510144
1304.897514,156.3852632590274
1308.556044,395.907910278248
1312.209289,221.68652547508464
1315.857261,-57.70600656070883
1319.499969,128.76231822979435
1323.137425,338.5309423139347
1326.769641,268.0088031793898
1330.396626,270.81910912163085
1334.018391,202.64436129750266
1337.634948,6.664370792394038
1341.246307,-31.85375200709086
1344.85248,29.898744594101572
1348.453477,34.995618711033785
1352.049309,-54.07325142881973
1355.639987,-58.69169867053506
1359.225522,33.05305940087919
1362.805925,70.68478558259858
1366.381207,128.6360805615277
1369.951379,52.50823775212075
1373.516452,-82.22795419196973
1377.076436,61.706806959350615
1380.631343,201.39855453995142
1384.181184,175.54688842474297
1387.725969,144.912120457348
1391.26571,43.34789568166525
1394.800417,41.53113776019654
1398.330102,224.5463045178899
1401.854776,297.0834714425473
1405.374448,199.58847278021676
1408.889132,-15.055224636578714
1412.398837,-136.6632685005875
1415.903574,133.8410059745438
1419.403355,356.2768315078133
1422.89819,194.18821233491735
1426.388091,168.7097677933216
1429.873069,298.34691477907745
1433.353134,208.08744395669237
1436.828298,136.08949882071147
1440.298571,165.788833563769
1443.763965,32.219832312795006
1447.224491,-93.88746664316204
1450.68016,30.65441722439391
1454.130983,99.11030801470588
1457.576971,14.069536943453386
1461.018135,129.8479962622273
1464.454486,223.3864615295347
1467.886036,61.29589265327559
1471.312794,24.67788416909798
1474.734774,141.1448031759328
1478.151985,198.3914320070685
1481.564439,234.2314474492041
1484.972146,64.30504428589893
1488.375119,-190.7602139286323
1491.773368,44.381700437399104
1495.166904,277.26289287475447
1498.555739,39.62709725019067
1501.939883,21.36586977834395
1505.319349,104.03117165559661
1508.694146,40.69200574520573
1512.064286,185.33623939678728
1515.429781,141.11976540080195
1518.790642,-25.04279744674386
1522.146879,52.37977534291804
1525.498505,-48.08668122412382
1528.845529,-82.15240069767788
1532.187965,102.05773964215496
1535.525822,68.98414139964007
1538.859112,134.1690808967328
1542.187846,259.8368458457826
1545.512036,216.30942149095836
1548.831693,386.9086952896987
1552.146829,435.4070102226756
1555.457453,51.44089164706975
1558.763579,-94.14124609695637
1562.065216,182.12700097574134
1565.362377,384.1973586808899
1568.655073,464.859479443955
1571.943315,480.6715651797449
1575.227114,381.8280143150946
1578.506482,496.5780857654322
1581.781431,671.6583776705866
1585.051971,588.2705067468291
1588.318114,589.6351018013484
1591.579872,640.5074150381142
1594.837255,487.2339433507418
1598.090275,258.5567429023504
1601.338945,237.61573025295502
1604.583274,291.37708814427197
1607.823275,24.413953402662628
1611.058959,60.65711780599804
1614.290338,356.09939449344165
1617.517422,50.15013359197201
1620.740224,-77.49187772711093
1623.958755,148.32422358523718
1627.173027,-25.270489605282364
1630.38305,-75.0147953306141
1633.588838,14.199173109389449
1636.7904,17.3982992758838
1639.987749,306.01449187394337
1643.180896,314.5619734385232
1646.369853,72.17968624294826
1649.554632,219.9733741794421
1652.735244,157.63387102127763
1655.9117,-52.8026763939838
1659.084013,217.06580575938278
1662.252193,296.42984734789115
1665.416254,-28.476450258011027
1668.576205,57.411152815017886
1671.732059,323.5008558193749
1674.883828,104.17466156573664
1678.031523,-75.74228626267814
1681.175157,70.07580221872149
1684.314739,37.34178266280287
1687.450284,-37.75324905857087
1690.581801,34.219463867359536
1693.709304,-4.884558473722791
1696.832803,-60.45077228093987
1699.952311,7.444716337677619
1703.067839,101.98655975193651
1706.179399,227.38023550108483
1709.287003,241.52011396679654
1712.390663,55.3809828014314
1715.49039,67.9963488074618
1718.586197,252.71200219922684
1721.678095,134.09401435946347
1724.766096,-106.16335074187873
1727.850213,-101.01109160690339
1730.930456,38.77167759009444
1734.006838,25.74347502355522
1737.079372,-93.44801831886798
1740.148067,48.2703987224304
1743.212938,252.2199085838579
1746.273996,144.34562735686814
1749.331252,26.01285268431002
1752.384718,39.22381646736085
1755.434408,35.766660244112245
1758.480332,74.16950637022319
1761.522503,64.92968821727891
1764.560933,-80.46387249858662
1767.595634,-96.57671020523003
1770.626618,147.4509262402271
1773.653896,221.95511008837047
1776.677482,10.290963066138374
1779.697388,11.362399611962246
1782.713625,184.6804226375716
1785.726205,251.77268675433788
1788.735141,210.0985779013181
1791.740445,5.075207217194475
1794.742129,-2.142242489396722
1797.740206,287.5389965424015
1800.734687,342.5287173932811
1803.725585,234.50206752301256
1806.712912,213.74677868036133
1809.69668,154.58484883119218
1812.676902,48.94227189565618
1815.65359,-51.684488150021934
1818.626756,-69.17493901613943
1821.596413,6.433232767905793
1824.562573,65.10936512063745
1827.525247,51.821827064281024
1830.48445,-23.922602603160158
1833.440192,-73.63842379962807
1836.392487,-20.20626064316184
1839.341347,94.63110589772077
1842.286784,75.58244452042936
1845.22881,-42.57220474811902
1848.167439,31.902077147500222
1851.102682,76.67087767196836
1854.034553,-91.13171370581676
1856.963063,-2.0650507156042295
1859.888226,220.80193434280363
1862.810053,67.72312866436687
1865.728557,-44.14353294778448
1868.643751,74.96830938180892
1871.555648,-51.88670931528304
1874.46426,-130.9642289675562
1877.369599,64.26658618960528
