Wavelength,4ATP_1mM_rep1_acc2_I1
402.370542,16030.1877196291
407.3839172,10228.804939084579
412.3896217,6108.966614159244
417.3876683,3886.9051707369454
422.3780697,2352.2169410822007
427.3608386,1351.6359869122225
432.3359876,1095.1477046653708
437.3035295,1023.3013898544086
442.2634769,761.6423432967349
447.2158423,256.30403799858504
452.1606383,31.18496565609894
457.0978776,523.6389973590176
462.0275727,1135.754988863524
466.9497361,1126.3682977757326
471.8643802,885.1881308078937
476.7715176,1191.592990066898
481.6711608,1910.5735580196924
486.5633221,2342.9404333782004
491.448014,2199.5414733178004
496.3252488,1942.5413359495687
501.195039,1849.506499213363
506.0573969,1792.285375235775
510.9123349,1635.9667078709226
515.7598651,1261.8791264779466
520.6,988.2474573548734
525.4327518,1012.7061787732891
530.2581327,914.9118811198005
535.076155,1014.9306966633867
539.8868309,1416.6558837177163
544.6901726,1030.9865285518845
549.4861922,406.04941899309233
554.2749019,263.2232164298657
559.0563139,-42.637556620184114
563.8304402,-76.50643060538096
568.597293,297.67815152275216
573.3568844,239.635782248748
578.1092263,82.72385113993914
582.8543308,355.837396976116
587.5922101,272.5798884772994
592.322876,-34.88201170672983
597.0463405,184.70949403190025
601.7626157,298.2744292591233
606.4717135,281.4740578227538
611.1736458,396.0240899130167
615.8684246,355.4740722964816
620.5560617,475.97250412439644
625.2365691,1217.780084218739
629.9099585,2629.2256278331824
634.5762419,3843.627095324462
639.2354312,3971.0375733472993
643.887538,2919.178054545342
648.5325743,1433.5203748906752
653.1705518,682.3390193944215
657.8014823,388.29680202747295
662.4253775,195.7953543719941
667.0422493,362.1743851789324
671.6521092,262.5787985103143
676.2549691,-33.21630635154179
680.8508407,14.617969335678936
685.4397355,64.82592906350146
690.0216654,191.46653045556013
694.5966419,983.9998463765187
699.1646767,1869.6201890493376
703.7257814,1889.4437255651192
708.2799676,1641.1318319006714
712.827247,1683.2441778910215
717.367631,1411.5794657498827
721.9011314,745.8671527641764
726.4277595,185.54588847577543
730.9475271,44.60829863184699
735.4604456,308.6401543286902
739.9665264,477.50489430087873
744.4657813,452.55806016000497
748.9582215,343.12565250790976
753.4438587,45.96298651613688
757.9227042,-39.758506365797075
762.3947696,-26.932866544977514
766.8600662,5.130501967320015
771.3186056,330.36176318075195
775.770399,498.30001354861815
780.215458,538.2881784025249
784.6537939,668.1046129565493
789.0854181,1048.6925529286746
793.510342,1946.960413485729
797.9285769,2971.262631025411
802.3401342,3648.525085274332
806.7450253,3808.5476895557695
811.1432614,3639.6018026694037
815.5348538,3270.6728530745986
819.9198139,2696.7680501386676
824.2981531,2117.655603768144
828.6698824,1611.598413799993
833.0350133,1073.1271114836582
837.393557,587.2877208283498
841.7455248,396.26790504333803
846.0909278,190.83834658132218
850.4297774,3.2835640001521824
854.7620848,134.2676165956782
859.0878611,24.778818670318287
863.4071176,-211.30209873395506
867.7198655,-31.185131186466606
872.026116,268.8934641283704
876.3258802,272.1897880890665
880.6191693,33.94929054077147
884.9059946,68.24001320599928
889.186367,226.70592726694304
893.4602979,83.25244669337553
897.7277982,140.52222508870182
901.9888793,517.9355478101388
906.2435521,829.9310441951984
910.4918277,1120.2902755768446
914.7337174,1553.592492730133
918.9692321,2108.9158069849364
923.1983831,2231.031410435793
927.4211813,2080.964397959093
931.6376378,2311.4501267954747
935.8477637,2585.263832039731
940.0515701,2947.3201602133468
944.249068,3312.956745133939
948.4402684,3345.9499669833003
952.6251825,3424.180695706609
956.8038212,3600.4460164870197
960.9761955,3790.501309375739
965.1423166,3732.294617073254
969.3021953,3538.3886877308796
973.4558427,3664.103515605093
977.6032699,3589.1857223521183
981.7444877,3354.5823415683753
985.8795072,3339.276902547337
990.0083394,3289.1499936443743
994.1309953,3843.7044963782337
998.2474857,5585.658769814838
1002.357822,7707.752577856936
1006.462014,7936.925063337099
1010.560075,5047.909131592012
1014.652013,1851.578360286443
1018.737841,572.8712294540528
1022.81757,169.38425362585076
1026.891209,-12.58363738436492
1030.958771,-12.461671133534765
1035.020266,154.907862908467
1039.075705,539.0422266911992
1043.1251,884.1298935537052
1047.16846,1537.9157323193194
1051.205797,2475.588551562425
1055.237121,4396.5228499723
1059.262444,8312.782151575315
1063.281777,14660.329693059684
1067.295131,25775.908027412755
1071.302515,37506.05636034811
1075.303942,42949.17936372856
1079.299422,41612.02116814593
