Wavelength,4ATP_1mM_rep3_acc2_I1
402.370542,7855.6843324198835
407.3839172,4851.4186563524745
412.3896217,2902.671842068779
417.3876683,1808.735565781758
422.3780697,1072.4970108363373
427.3608386,609.1962388260586
432.3359876,392.90168693135865
437.3035295,330.84564476247715
442.2634769,285.86966829543053
447.2158423,143.00015812127958
452.1606383,4.02161197964233
457.0978776,8.769577712881983
462.0275727,111.04587270247794
466.9497361,235.8153156211829
471.8643802,335.2151227952522
476.7715176,487.2126760374649
481.6711608,729.3382523471332
486.5633221,816.1048281070134
491.448014,801.1681509710002
496.3252488,846.3610845015046
501.195039,733.5679341803357
506.0573969,611.2001516093248
510.9123349,675.6726924319044
515.7598651,624.6324480618687
520.6,500.5455308182727
525.4327518,508.0683897663798
530.2581327,475.4664687294687
535.076155,435.232894057197
539.8868309,568.7621421155097
544.6901726,613.5855288768037
549.4861922,338.3722899641382
554.2749019,60.71488436282334
559.0563139,-9.479101329535297
563.8304402,-20.04652748814283
568.597293,-8.510951898867233
573.3568844,16.321086821831386
578.1092263,22.87744205347508
582.8543308,-1.4819804723404104
587.5922101,-59.60129182362857
592.322876,-6.166361889899235
597.0463405,79.51142941992703
601.7626157,22.303891797686447
606.4717135,14.81644465259592
611.1736458,48.906344322775794
615.8684246,-2.1255388652698457
620.5560617,88.16885815368073
625.2365691,412.18519782030444
629.9099585,906.4227820098774
634.5762419,1421.9546934365328
639.2354312,1544.8701966607005
643.887538,1158.7976985345329
648.5325743,652.9056388104282
653.1705518,321.82768553896153
657.8014823,147.24809453173725
662.4253775,61.68460918494111
667.0422493,18.138760462069285
671.6521092,-7.816951123771105
676.2549691,11.463853351473517
680.8508407,49.00012192443046
685.4397355,101.73818885468768
690.0216654,205.51879606751845
694.5966419,395.9601363622901
699.1646767,686.9630220826327
703.7257814,840.5270240109503
708.2799676,766.3447817893484
712.827247,700.0669789528449
717.367631,564.4240337869055
721.9011314,306.41036149254364
726.4277595,154.30928793972498
730.9475271,71.09612843933996
735.4604456,25.995976251278535
739.9665264,107.12680177468178
744.4657813,163.1794476607156
748.9582215,70.32612368967534
753.4438587,-0.16191213882621014
757.9227042,84.53058290822605
762.3947696,82.44129053239885
766.8600662,-25.20466562253364
771.3186056,96.0876717134231
775.770399,252.46259731849
780.215458,198.14434241618414
784.6537939,272.95911399103215
789.0854181,614.7523181165584
793.510342,955.1939261711289
797.9285769,1253.7033520861878
802.3401342,1598.0937612877924
806.7450253,1737.073986007273
811.1432614,1564.1347417421503
815.5348538,1414.1326714998127
819.9198139,1324.997376457688
824.2981531,1102.5222387704762
828.6698824,870.3023565724402
833.0350133,671.7108409765062
837.393557,426.7851027940569
841.7455248,262.31053466052276
846.0909278,135.753828349174
850.4297774,-13.834993008028277
854.7620848,-6.034623568924644
859.0878611,62.11556324733442
863.4071176,11.694321404058428
867.7198655,-0.3057874515172898
872.026116,125.72716412786008
876.3258802,212.72031519250754
880.6191693,156.39735793913133
884.9059946,147.09170484024776
889.186367,259.3389030505348
893.4602979,285.63612365269364
897.7277982,264.2984558451142
901.9888793,386.21748444392097
906.2435521,513.9572550113012
910.4918277,557.4548159566641
914.7337174,739.7386260392764
918.9692321,1012.7305578311759
923.1983831,1063.4544399552785
927.4211813,980.8694144505873
931.6376378,1011.93353638147
935.8477637,1132.8251385964054
940.0515701,1301.2629702923455
944.249068,1441.3774587876796
948.4402684,1514.61476956551
952.6251825,1637.7715785815071
956.8038212,1770.7808875954688
960.9761955,1814.959671354925
965.1423166,1772.7638276869466
969.3021953,1724.1943668008812
973.4558427,1713.1305983394795
977.6032699,1643.724816929644
981.7444877,1622.4303496764242
985.8795072,1683.1558409517547
990.0083394,1696.5816323746499
994.1309953,1924.958383841435
998.2474857,2555.032976869341
1002.357822,3317.2405750571324
1006.462014,3502.04575131074
1010.560075,2474.742126431671
1014.652013,992.6126059442149
1018.737841,257.19667808943404
1022.81757,110.25801438305734
1026.891209,11.991902214983838
1030.958771,-18.739842566978496
1035.020266,10.737109040292125
1039.075705,121.31770244425343
1043.1251,350.7571364623959
1047.16846,528.7160964181667
1051.205797,897.0368240130756
1055.237121,1880.8117826149464
1059.262444,3451.8230674522515
1063.281777,5971.594361149608
1067.295131,10151.580453232333
1071.302515,15516.421699260585
1075.303942,20072.16596979418
1079.299422,20951.69482770127
1083.288966,16549.834805625833
1087.272585,9532.60852477862
1091.250289,4299.765280801694
1095.222091,1804.2262586978727
1099.187999,758.6769255650343
1103.148026,429.89149105276374
1107.102183,294.21948660069484
1111.050479,265.0428208532471
1114.992927,597.2655014883817
1118.929536,1237.8240930762167
1122.860318,2274.8885872417645
1126.785283,3884.942511307268
1130.704443,6274.359187947353
1134.617808,9517.801288480234
1138.52539,12262.590560040018
1142.427198,12401.431539192865
1146.323244,9801.443317528603
1150.213538,6531.685255350525
1154.098093,4266.5611084153625
1157.976917,2983.621169982659
1161.850023,2280.591500302842
1165.717421,2080.7827392155136
1169.579121,2152.6717699691167
1173.435135,2416.2612499062266
1177.285474,2883.137020475565
1181.130148,3232.064993037369
1184.969169,3212.3306055088983
1188.802547,2778.776438638279
1192.630292,1973.6913641190063
1196.452416,1103.9883628323437
1200.26893,529.0030162456383
1204.079844,219.86729839244026
1207.88517,15.491983238162447
1211.684917,4.067919368954335
1215.479098,94.41714569491569
1219.267722,91.41426338834572
1223.050801,100.38685211426991
1226.828346,89.62752366767836
1230.600366,96.82826169310829
1234.366874,277.3558415704888
1238.12788,313.3472298915958
1241.883395,180.49474557454778
1245.633429,258.77308875301605
1249.377994,311.99853279677563
1253.1171,107.55781556917736
1256.850759,1.9063824305112576
1260.578981,41.829044598502605
1264.301776,2.3422998661058045
1268.019157,-21.493400427260895
1271.731133,-17.117487556062315
1275.437715,-5.221065765546882
1279.138915,78.20753120357858
1282.834743,87.11945740253805
1286.52521,79.1605799576646
1290.210328,224.30288380271486
1293.890106,443.3771574725092
1297.564555,647.4030650122536
1301.233688,780.2763819568131
1304.897514,866.0680492164397
1308.556044,837.7688074169828
1312.209289,605.82034041506
1315.857261,382.14689960343503
1319.499969,260.985791850384
1323.137425,183.62887547448372
1326.769641,156.19928646372773
1330.396626,87.37052287450433
1334.018391,21.104724124264067
1337.634948,76.93805901512542
1341.246307,156.94051504584377
1344.85248,235.23889755908203
1348.453477,401.1174668868098
1352.049309,581.8077610296523
1355.639987,702.3676836285558
1359.225522,843.419169958092
1362.805925,1084.9987771197348
1366.381207,1375.476480619855
1369.951379,1567.6846119787988
1373.516452,1796.8195601585976
1377.076436,2407.9127508878423
1380.631343,3275.7916371765164
1384.181184,4222.5206632834925
1387.725969,5177.125138724041
1391.26571,5249.735954154328
1394.800417,3956.263266925607
1398.330102,2321.279550196778
1401.854776,1209.331216715946
1405.374448,713.636513419076
1408.889132,665.3783773240102
1412.398837,905.66379753929
1415.903574,1602.709702059332
1419.403355,2657.0452352201005
1422.89819,3896.966027530571
1426.388091,5527.709533294317
1429.873069,7132.759420019393
1433.353134,7896.373131296825
1436.828298,7687.231402007408
1440.298571,6755.144310343188
1443.763965,5346.939777745061
1447.224491,3836.959659542304
1450.68016,2537.583909942056
1454.130983,1557.2751709093354
1457.576971,957.9392801202689
1461.018135,744.3724580501334
1464.454486,759.2833092169776
1467.886036,892.1330060366413
1471.312794,1100.789239509776
1474.734774,1124.3143838463343
1478.151985,910.645945618593
1481.564439,830.702408515152
1484.972146,980.7012655657059
1488.375119,1128.9199728246472
1491.773368,1012.8697024317526
1495.166904,568.5739099867615
1498.555739,168.32411939666872
1501.939883,26.431041896851184
1505.319349,18.143858044496938
1508.694146,104.03396119238778
1512.064286,112.83300461770114
1515.429781,-25.84722936377557
1518.790642,-24.592617836780846
1522.146879,80.33072038691489
1525.498505,103.95492913329235
1528.845529,250.7675636085237
1532.187965,528.3961222373955
1535.525822,727.5549897015294
1538.859112,881.7202663280418
1542.187846,1049.9788054448386
1545.512036,1288.1178969663342
1548.831693,1597.516511177363
1552.146829,1854.1873822309758
1555.457453,2128.071027572237
1558.763579,2584.873674159644
1562.065216,3173.3914545157263
1565.362377,3826.1599479028505
1568.655073,4623.250858490729
1571.943315,5454.484445977676
1575.227114,6076.997138574643
1578.506482,6517.256088464822
1581.781431,6885.129152063368
1585.051971,7233.935058193394
1588.318114,7492.887209601466
1591.579872,7296.797227542289
1594.837255,6380.86080224821
1598.090275,4911.681911138124
1601.338945,3391.981311372997
1604.583274,2237.203638980285
1607.823275,1472.16932420815
1611.058959,1070.5434316361059
1614.290338,881.9560039748583
1617.517422,670.0125768274729
1620.740224,544.9953442196031
1623.958755,498.65815041295764
1627.173027,379.57730504197457
1630.38305,277.27565807201404
1633.588838,202.4839543472533
1636.7904,196.9529492452716
1639.987749,241.67564978472683
1643.180896,119.15217529776214
1646.369853,9.26349673237155
1649.554632,71.33964458686137
1652.735244,68.1093916757809
1655.9117,14.96414685001082
1659.084013,24.409498825841638
1662.252193,25.26974927611286
1665.416254,-8.986705836946385
1668.576205,-25.74449085695278
1671.732059,4.1960172738236
1674.883828,3.9267884354585476
1678.031523,-15.955457667446126
1681.175157,-15.405116744158931
1684.314739,-35.03190509767251
1687.450284,-22.709254645527608
1690.581801,-1.2846499522399881
1693.709304,23.461075771232572
1696.832803,51.72039384979689
1699.952311,12.745695219451363
1703.067839,86.75367081260424
1706.179399,191.59862454730296
1709.287003,72.07846545362577
1712.390663,-2.629095570277059
1715.49039,80.49948365574232
1718.586197,107.02626620862065
1721.678095,77.43539202750048
1724.766096,28.411080204005657
1727.850213,-7.073006538600794
1730.930456,25.223524048545187
1734.006838,16.492514749156044
1737.079372,-53.92205913509815
1740.148067,-13.786154406999913
1743.212938,83.74062966691463
1746.273996,84.49479823976958
1749.331252,53.176502303846746
1752.384718,14.747075838058436
1755.434408,-6.193173614866737
1758.480332,64.15467284479723
1761.522503,90.45387339899935
1764.560933,15.321730433094444
1767.595634,-13.636286328133792
1770.626618,26.808759643816074
1773.653896,43.74316805491435
1776.677482,-5.999062388828406
1779.697388,-15.918456520502104
1782.713625,88.41902663967744
1785.726205,122.57571717798578
1788.735141,8.757494826699485
1791.740445,-0.2001712581816264
1794.742129,156.69866929451382
1797.740206,199.49962621637133
1800.734687,134.2232559441129
1803.725585,167.62750661412974
1806.712912,175.03685853579645
1809.69668,103.53049650711478
1812.676902,77.21263389932938
1815.65359,20.181912968266488
1818.626756,-49.47509833876302
1821.596413,-23.815297239969595
1824.562573,21.080205172411524
1827.525247,25.195781229386284
1830.48445,6.7023792422580755
1833.440192,7.1085700248204375
1836.392487,43.86843847168939
1839.341347,58.758320098720105
1842.286784,55.81287312687141
1845.22881,74.74948678211967
1848.167439,70.69550235061797
1851.102682,6.659207640698924
1854.034553,-38.43359581866639
1856.963063,1.875826817250072
1859.888226,18.544295124887412
1862.810053,-17.165943917738332
1865.728557,28.47477434462121
1868.643751,66.79161965741446
1871.555648,-9.118430372011744
1874.46426,-20.846940579759348
1877.369599,48.65646022650617
1880.271679,29.559897465603854
1883.170512,-20.423617385376247
1886.06611,1.7129936288056342
1888.958487,30.1779364889685
1891.847655,6.17826733645029
1894.733626,-33.47796742088963
1897.616414,-26.703096354361833
1900.496032,14.45592245486273
1903.372491,17.776614846328584
1906.245805,-8.592798868223099
1909.115987,-3.736861636684125
1911.983049,36.19785958774355
1914.847004,56.788580728841225
1917.707866,19.88564867780724
1920.565646,19.95661662697694
1923.420359,78.48590914889678
1926.272016,22.846648832804703
1929.120631,-72.27710429721992
1931.966216,-24.47865089730999
1934.808786,28.405901311569778
1937.648351,21.662538457170058
1940.484927,47.30023124497416
1943.318525,84.74313097447975
1946.149158,138.07047469429585
1948.97684,155.77443515440473
1951.801584,82.00902047691352
1954.623403,66.00498470234629
1957.44231,126.98591097868803
1960.258318,113.77816075768806
1963.071439,47.69073320423945
1965.881688,-5.847274537818748
1968.689078,1.5892808938576763
1971.493621,138.92399140501016
