Wavelength,4ATP_1nM_rep1_acc1_I1
402.370542,873.4100255829767
407.3839172,449.52405521202854
412.3896217,136.89737758898627
417.3876683,-1.5984581360244192
422.3780697,5.846982152565488
427.3608386,68.12510151235756
432.3359876,140.009974256011
437.3035295,227.0859155393905
442.2634769,266.26853963347276
447.2158423,185.03781967428768
452.1606383,56.147040381964416
457.0978776,-2.0182277408812297
462.0275727,7.314458982858014
466.9497361,6.858137955390248
471.8643802,-18.44859109409981
476.7715176,2.320707299586047
481.6711608,87.04547174343816
486.5633221,124.46626123886563
491.448014,56.78807465569389
496.3252488,-11.711101220903856
501.195039,-7.3745008968689945
506.0573969,16.583086302041465
510.9123349,28.966324638350216
515.7598651,62.286317773873634
520.6,106.63133059029224
525.4327518,111.22051130175669
530.2581327,84.20310979069336
535.076155,85.43879852606915
539.8868309,127.22458758648327
544.6901726,176.2348408130092
549.4861922,194.09878794311362
554.2749019,121.39170724350515
559.0563139,-1.9699360377603625
563.8304402,1.3685680700832563
568.597293,126.30288737809269
573.3568844,163.08161448742067
578.1092263,95.79898345233278
582.8543308,58.41555865643886
587.5922101,54.58647018552392
592.322876,52.34781225813276
597.0463405,49.55991418853182
601.7626157,15.311894366368506
606.4717135,-9.672503886305094
611.1736458,38.51033282008166
615.8684246,77.63968363291542
620.5560617,29.76370569716346
625.2365691,1.809505300353976
629.9099585,82.3276263953685
634.5762419,171.79212439993398
639.2354312,178.0587225874542
643.887538,139.905099304151
648.5325743,92.40907707494762
653.1705518,29.39994823113784
657.8014823,-16.71414437316298
662.4253775,0.6885249843385282
667.0422493,66.07393676308538
671.6521092,120.34913211731373
676.2549691,131.658902293354
680.8508407,99.16054389016244
685.4397355,41.24119729687027
690.0216654,1.0121377684854451
694.5966419,-0.47445715345065764
699.1646767,13.795260096783295
703.7257814,26.27316397242339
708.2799676,45.39785875398411
712.827247,84.65807337353954
717.367631,122.85139435653491
721.9011314,96.47319111639445
726.4277595,11.783177714584326
730.9475271,2.407876984972063
735.4604456,143.96726354307611
739.9665264,301.5461085194879
744.4657813,294.8558273441631
748.9582215,138.54569621266364
753.4438587,0.509543863757699
757.9227042,-23.73083882655783
762.3947696,33.63569611047251
766.8600662,140.98057404578503
771.3186056,282.90815576727573
775.770399,368.44322842706515
780.215458,289.64925689691836
784.6537939,101.38639173663432
789.0854181,5.700607308050621
793.510342,76.55424163085036
797.9285769,182.62981216350408
802.3401342,229.45950512707896
806.7450253,215.79388049511317
811.1432614,138.31218546106766
815.5348538,63.11882708102485
819.9198139,90.19322292547258
824.2981531,178.62807013428437
828.6698824,220.55710634986326
833.0350133,216.1871815421573
837.393557,207.37465474854525
841.7455248,172.46982991717823
846.0909278,104.97940369896014
850.4297774,56.45559501126081
854.7620848,31.18060778039444
859.0878611,-7.961867062140755
863.4071176,5.899281032902309
867.7198655,162.62870867249012
872.026116,339.31655161518665
876.3258802,354.7442724993266
880.6191693,297.3790339942748
884.9059946,312.34875291277785
889.186367,274.9953388688068
893.4602979,110.67255246448212
897.7277982,57.03761017260922
901.9888793,209.05491288092526
906.2435521,283.02380742040395
910.4918277,131.53483975566223
914.7337174,1.1160164349453225
918.9692321,71.46132743070393
923.1983831,195.77844282147043
927.4211813,232.4789855098852
931.6376378,245.49548263119914
935.8477637,292.64297618672026
940.0515701,293.27386472025864
944.249068,195.05233641592622
948.4402684,102.53441351709716
952.6251825,123.3686635680101
956.8038212,207.5943403360211
960.9761955,237.98227146739282
965.1423166,191.59604514979765
969.3021953,143.00207990212448
973.4558427,143.2054386697164
977.6032699,178.02656111733359
981.7444877,212.71651252614856
985.8795072,203.97377471203617
990.0083394,151.3964103012231
994.1309953,105.85188031223743
998.2474857,59.891794435595784
1002.357822,-1.7893385211714303
1006.462014,18.19791876601994
1010.560075,176.56254340526857
1014.652013,333.4087230680093
1018.737841,332.5273997575
1022.81757,227.97808624609343
1026.891209,197.84499531028587
1030.958771,271.4540499205491
1035.020266,290.3779053464318
1039.075705,201.4122025249726
1043.1251,171.55242726030292
1047.16846,266.5374040642291
1051.205797,291.4398544290102
1055.237121,127.07672765153075
1059.262444,-39.99503049259147
1063.281777,12.994639570954405
1067.295131,249.01886574892615
1071.302515,495.9919061655946
1075.303942,688.3482857590993
1079.299422,797.8564073309012
1083.288966,732.9129442399258
1087.272585,501.4999887355616
1091.250289,267.0860246580273
1095.222091,158.251069899733
1099.187999,165.20958478392367
1103.148026,193.70695131390403
1107.102183,171.50095879415449
1111.050479,120.67460516455503
1114.992927,99.42032389329643
1118.929536,98.83882349539772
1122.860318,64.29462257082287
1126.785283,14.822523508639279
1130.704443,38.82495302437246
1134.617808,141.88649959620852
1138.52539,225.0628749100042
1142.427198,233.06176024296838
1146.323244,217.47947432918136
1150.213538,221.6459101379719
1154.098093,193.71291912145762
1157.976917,125.43845603532054
1161.850023,135.63307396046184
1165.717421,249.56715204893817
1169.579121,308.37255999962827
1173.435135,230.6620094486534
1177.285474,152.964795650003
1181.130148,209.26895939738188
1184.969169,316.88084821457187
1188.802547,311.84250757073323
1192.630292,199.06376278633888
1196.452416,103.24082157628436
1200.26893,56.20425112936118
1204.079844,8.16077599308619
1207.88517,-7.985832070870401
1211.684917,90.68851386949837
1215.479098,232.15563967277922
1219.267722,222.61775925334587
1223.050801,76.98117548269829
1226.828346,58.06669489077103
1230.600366,232.14586615321105
1234.366874,327.4132000656905
1238.12788,220.99732521036776
1241.883395,146.6988570067433
1245.633429,221.37774587514468
1249.377994,249.61283209641624
1253.1171,159.29311997361538
1256.850759,116.2142881116265
1260.578981,150.66456318091195
1264.301776,120.37052438785167
1268.019157,9.19981792718636
1271.731133,-27.001754576926487
1275.437715,98.33007418330135
1279.138915,238.42386824494497
1282.834743,195.09802950017456
1286.52521,38.194902017927234
1290.210328,17.272626026388934
1293.890106,151.4313042342037
1297.564555,226.90294796950457
1301.233688,209.1752860134393
1304.897514,256.46233053082324
1308.556044,342.29407397020213
1312.209289,304.39907779094347
1315.857261,200.89787599671627
1319.499969,217.2814618309758
1323.137425,338.5950563864817
1326.769641,415.36771941157485
1330.396626,395.78221184380436
1334.018391,315.8637492064536
1337.634948,227.82322968884318
1341.246307,195.2906413050714
1344.85248,227.006555194238
1348.453477,243.3368621890677
1352.049309,197.79806838093918
1355.639987,160.29403171769218
1359.225522,210.7988006353512
1362.805925,312.07756393691216
1366.381207,341.90621467911933
1369.951379,260.2278533650042
1373.516452,188.83381657614154
1377.076436,238.17491247576618
