Wavelength,4ATP_1pM_rep1_acc5_I1
402.370542,1977.006831927371
407.3839172,1083.4430617174767
412.3896217,384.924571366083
417.3876683,76.73949181922444
422.3780697,-9.792844875625633
427.3608386,-11.97256109816135
432.3359876,-23.219279162174644
437.3035295,73.33381854844129
442.2634769,159.67275965366252
447.2158423,-55.658216821618225
452.1606383,-83.99540598517524
457.0978776,20.8872075517711
462.0275727,-102.13909537866039
466.9497361,-7.532327385464669
471.8643802,120.11795687906897
476.7715176,12.806886284752181
481.6711608,49.32554414316746
486.5633221,68.54041411122125
491.448014,-45.29920767925114
496.3252488,-3.4420876254648647
501.195039,47.81482206263672
506.0573969,18.90703241686333
510.9123349,25.762557690246012
515.7598651,-40.98769302115352
520.6,-0.2502930605396614
525.4327518,182.21269532232554
530.2581327,52.491430041408876
535.076155,-55.72496888777232
539.8868309,208.60806165993972
544.6901726,230.6248790636555
549.4861922,157.1722389190204
554.2749019,258.7257276566529
559.0563139,26.764163223093874
563.8304402,-26.687698735577214
568.597293,308.4811882323097
573.3568844,177.60054277313884
578.1092263,-0.8454112811123196
582.8543308,200.7033337121552
587.5922101,133.03847052796664
592.322876,-2.7385935719898953
597.0463405,118.12979805294844
601.7626157,57.14365599784833
606.4717135,-77.53632226103991
611.1736458,-24.323088369765628
615.8684246,10.436525564251951
620.5560617,-20.235142520418776
625.2365691,6.085592029766303
629.9099585,147.9433453910301
634.5762419,237.67922483768552
639.2354312,212.54758890815037
643.887538,216.11605378122795
648.5325743,131.1326998439472
653.1705518,29.32139575266001
657.8014823,58.958039840660604
662.4253775,28.295850820345095
667.0422493,-30.995170205812883
671.6521092,-6.224497236948537
676.2549691,5.931280530292042
680.8508407,2.8649817976192935
685.4397355,-23.29922467825463
690.0216654,-57.260246714604364
694.5966419,34.77386264279039
699.1646767,147.2730781805808
703.7257814,173.9154843266042
708.2799676,178.19227324964095
712.827247,122.74601903203256
717.367631,61.69412802049328
721.9011314,-11.809804831613747
726.4277595,-81.43743520298494
730.9475271,48.79018263356738
735.4604456,246.0932770199256
739.9665264,349.3068616897913
