Wavelength,4ATP_10uM_rep2_acc2_I1
402.370542,11877.364793113298
407.3839172,7195.360562994694
412.3896217,4019.630701052988
417.3876683,2397.000713417455
422.3780697,1289.9146806040226
427.3608386,800.4413993878416
432.3359876,508.8994694860239
437.3035295,538.193086983847
442.2634769,605.9887844674449
447.2158423,137.45149596392002
452.1606383,4.831710059901525
457.0978776,-4.028182047024075
462.0275727,-35.81344124954694
466.9497361,-10.934930384779818
471.8643802,66.54198195387289
476.7715176,218.7555503799722
481.6711608,503.9754007196275
486.5633221,885.0382305568087
491.448014,687.3864066352508
496.3252488,508.96700993512377
501.195039,521.7761295516734
506.0573969,525.8635296311245
510.9123349,628.8469675169958
515.7598651,486.56786706053754
520.6,427.70142300601674
525.4327518,491.60798912861947
530.2581327,405.88195544833707
535.076155,378.7803638129335
539.8868309,626.1796096276371
544.6901726,533.3836613966691
549.4861922,333.67266802358927
554.2749019,386.8719840150525
559.0563139,-5.796309359431234
563.8304402,-87.42665211634994
568.597293,213.36881142867787
573.3568844,60.89587306571593
578.1092263,19.663157467492965
582.8543308,214.94299220533549
587.5922101,85.37850499716205
592.322876,-54.85685607642654
597.0463405,115.27004572063561
601.7626157,55.31588273607986
606.4717135,-24.461544164722454
611.1736458,41.81326514226748
615.8684246,-69.293899974743
620.5560617,-36.48087656810003
625.2365691,37.325100069551354
629.9099585,511.50776446739474
634.5762419,1031.3880088251594
639.2354312,903.7536084016815
643.887538,774.0547838497791
648.5325743,317.42125067616143
653.1705518,64.04595583633909
657.8014823,160.7970923576563
662.4253775,-8.13882991477658
667.0422493,62.526900485305305
671.6521092,-59.676177016295696
676.2549691,-40.58389153229882
680.8508407,135.91638127109718
685.4397355,27.897450354937973
690.0216654,105.5452503316319
694.5966419,361.7031923274253
699.1646767,759.6917160391504
703.7257814,837.0604236778468
708.2799676,650.9383814599946
712.827247,574.3035715550159
717.367631,462.73564181347547
721.9011314,247.33980809003015
726.4277595,38.60051552202003
730.9475271,1.4510898241487666
735.4604456,115.03927584584244
739.9665264,201.9416988502312
744.4657813,145.57284090975418
